S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4516.5 at 16:37 11/6/2010  Report at 19:05 Friday 11/6/2010. Processed 19:23 Friday 11/6/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.33,0.39,0.38,ABP,Abacus Prop stp,0.39,0.5,"26,948",0.385,0.39,5.75,,-,0.60,14.74,-2.32,-
2.60,1.05,1.90,1.85,ACR,Acrux Ltd,1.865,0.5,799,1.85,1.87,-,,-,0.06,-,-2.84,-
3.01,2.03,2.79,2.70,ABC,Adelaide Brighton,2.72,-2,"17,271",2.71,2.77,13.5,f,1.51,1.21,4.96,20.4,13.3
1.65,0.50,0.775,0.74,ABY,Aditya Birla,0.745,1,"4,025",0.745,0.75,-,,-,1.51,-,19.61,3.8
15.69,13.07,15.01,14.71,AGK,AGL Energy Ltd,14.86,,"15,043",14.82,14.86,57,f,0.47,6.21,3.84,27,55.0
5.60,2.00,2.65,2.35,AJL,AJ Lucas Grp,2.65,36,"1,897",2.52,2.65,5.5,,2.91,1.32,2.08,16,16.6
5.91,2.37,2.98,2.74,ALS,Alesco Corp,2.76,-7,"5,049",2.75,2.84,14,f,-,0.65,5.07,-17.36,-
0.98,0.315,0.37,0.35,AGS,Alliance Res,0.355,1,"4,450",0.35,0.355,-,,-,-,-,-1.97,-
2.06,1.285,1.58,1.55,AWC,Alumina Ltd,1.565,1.5,"111,991",1.555,1.565,2,f,-,1.21,1.28,-1.2,-
6.76,4.276,6.39,6.26,AMC,Amcor Ltd,6.31,11,"63,296",6.29,6.34,29.5,,0.71,2.25,4.68,20.9,30.2
6.97,4.55,5.70,5.63,AMP,AMP Ltd,5.67,10,"55,259",5.63,5.68,30,p,1.24,0.80,5.29,37.1,15.3
13.48,8.16,12.85,12.53,ANN,Ansell Ltd,12.70,-7,"9,999",12.51,12.74,29,,2.82,1.92,2.28,81.7,15.5
26.23,15.68,23.04,22.82,ANZ,ANZ Banking Grp,23.04,42,"101,789",23.00,23.04,108,f,1.34,9.99,4.69,144.8,15.9
3.79,2.60,3.61,3.57,APA,APA Grp stp,3.60,3,"10,889",3.57,3.62,31.75,,0.79,-,8.82,25,14.4
2.61,1.32,2.28,2.24,APN,APN News & Media,2.26,6,"9,281",2.24,2.29,4,f,4.17,-0.78,1.77,16.7,13.5
7.95,3.74,6.49,6.20,AQP,Aquarius Platinum,6.27,2,"19,241",6.16,6.28,2.26,,9.20,-,0.36,20.79,30.2
11.38,4.473,8.75,8.47,AQA,Aquila Res,8.72,42,"5,332",8.60,8.73,-,,-,-,-,-14.8,-
1.285,0.38,0.405,0.40,ARU,Arafura Resource,0.405,1,"3,446",0.40,0.41,-,,-,-,-,-5.1,-
1.845,1.00,1.11,1.06,AAD,Ardent Leisure stp,1.11,5,"10,413",1.09,1.11,14.3,,0.19,1.10,12.88,2.73,40.7
5.75,3.37,4.16,4.00,ALL,Aristocrat Leisure,4.06,1,"15,388",4.00,4.10,4.5,,-,0.07,1.11,-31.3,-
5.31,3.04,4.89,4.83,AOE,Arrow Energy,4.88,5,"16,741",4.86,4.90,-,,-,2.13,-,15.38,31.7
1.94,1.24,1.60,1.57,AIO,Asciano Grp stp,1.58,1.5,"155,888",1.58,1.585,-,,-,0.10,-,-41.9,-
0.575,0.27,-,-,APZ,Aspen Grp stp,0.46,,-,0.45,0.44,4.19,,-,0.68,9.11,-3.37,-
0.515,0.32,0.35,0.34,AJA,Astro Jap Prop stp,0.35,1,"13,614",0.345,0.35,8.5,,-,0.76,24.29,-36.49,-
37.77,29.24,30.79,30.46,ASX,ASX Ltd,30.79,57,"7,503",30.59,30.80,163.6,f,1.10,3.19,5.31,180.6,17.0
3.05,1.475,1.98,1.915,AGO,Atlas Iron Ltd,1.925,4,"40,321",1.92,1.94,-,,-,-,-,-15.5,-
2.34,0.855,1.775,1.685,ASL,Ausdrill Ltd,1.72,2,"2,286",1.705,1.72,11,f,1.87,1.60,6.40,20.62,8.3
5.95,1.89,2.28,2.17,AAX,Ausenco Ltd,2.21,6,"27,819",2.18,2.21,9.5,f,2.00,0.62,4.30,19,11.6
1.595,1.18,1.51,1.475,AAC,Aust Agriculture,1.495,2.5,"10,295",1.46,1.495,-,,-,2.42,-,-20.3,-
2.09,1.18,1.765,1.72,AIX,Aust Infra unt,1.745,1.5,"19,606",1.73,1.75,10,p,1.94,2.62,5.73,19.37,9.0
0.939,0.44,0.465,0.445,API,Aust Pharmaceutical,0.45,-0.5,"6,364",0.44,0.455,3,f,2.03,0.79,6.67,6.1,7.4
3.12,1.935,2.33,2.14,ASB,Austal Ltd,2.21,-4,"2,400",2.13,2.21,6,,0.72,1.30,2.71,4.35,50.8
1.465,0.755,1.03,1.005,AUN,Austar United,1.02,2,"17,360",1.00,1.03,-,,-,-0.31,-,4.7,21.7
3.05,1.835,2.45,2.42,ALZ,Australand Prop stp,2.44,4,"5,060",2.42,2.46,5,,-,0.68,2.05,-13.4,-
2.55,1.48,2.45,2.30,AVO,Avoca Res,2.35,-8,"25,167",2.34,2.37,-,,-,0.79,-,12.49,18.8
1.337,0.865,1.02,1.00,AWB,AWB Ltd,1.02,1,"22,377",1.01,1.03,-,,-,1.85,-,3.67,27.8
3.17,1.915,2.18,2.13,AWE,AWE Ltd,2.13,,"23,458",2.12,2.14,-,,-,1.74,-,1.43,149.0
6.72,3.51,5.77,5.63,AXA,AXA Asia Pacific,5.70,-6,"76,986",5.66,5.71,18.5,p,1.89,1.12,3.25,34.89,16.3
13.49,8.056,11.45,11.22,BOQ,Bank of Qld,11.33,17,"5,724",11.18,11.35,52,f,1.78,7.20,4.59,92.4,12.3
1.43,0.305,0.325,0.31,BMN,Bannerman Res,0.315,0.5,"2,527",0.31,0.315,-,,-,-,-,-7.84,-
1.04,0.655,0.735,0.72,BPT,Beach Energy Ltd,0.73,1,"33,641",0.725,0.73,1.75,p,9.17,1.27,2.40,16.05,4.5
10.48,6.00,9.09,8.79,BEN,Bendigo & Adelaide,8.91,15,"10,552",8.84,8.92,43,f,0.83,5.16,4.83,35.53,25.1
0.295,0.195,0.215,0.21,BDG,Bendigo Min Ltd,0.21,-0.5,"3,651",0.21,0.215,0.5,,6.40,0.15,2.38,3.2,6.6
1.595,0.90,1.18,1.155,BKY,Berkeley Res,1.155,-2,393,1.15,1.17,-,,-,-,-,-8.92,-
44.93,31.33,38.71,38.28,BHP,BHP Billiton Ltd,38.58,96,"164,481",38.55,38.58,95.15,f,1.95,8.76,2.47,185.29,20.8
