S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4773.4 at 16:35 5/3/2010  Report at 19:05 Friday 5/3/2010. Processed 20:38 Friday 5/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.255,0.435,0.42,ABP,Abacus Prop stp,0.425,-1,"64,266",0.42,0.425,5.75,,-,0.60,13.53,-2.32,-
3.01,1.445,2.42,2.39,ABC,Adelaide Brighton,2.39,,"15,012",2.38,2.40,13.5,f,1.51,1.21,5.65,20.4,11.7
1.65,0.10,0.99,0.96,ABY,Aditya Birla,0.96,-3,"7,469",0.96,0.98,-,,-,1.42,-,-17.34,-
1.24,0.50,0.565,0.55,AED,AED Oil Ltd,0.56,,805,0.55,0.56,-,,-,-,-,-66.9,-
15.46,13.05,14.54,14.33,AGK,AGL Energy Ltd,14.47,6,"17,941",14.46,14.55,57,f,0.47,6.21,3.94,27,53.6
5.60,2.03,2.89,2.76,AJL,AJ Lucas Grp,2.83,-2,922,2.80,2.86,5.5,,2.91,1.32,1.94,16,17.7
5.91,0.60,4.76,4.65,ALS,Alesco Corp,4.70,-3,"2,697",4.60,4.74,14,f,-,0.65,2.98,-17.36,-
0.98,0.363,0.525,0.51,AGS,Alliance Res,0.51,-0.5,"1,257",0.51,0.515,-,,-,-,-,-8.3,-
2.06,0.683,1.645,1.605,AWC,Alumina Ltd,1.64,2,"101,147",1.635,1.645,2,f,-,1.21,1.22,-1.2,-
6.35,3.574,5.95,5.85,AMC,Amcor Ltd,5.91,1,"40,757",5.89,5.92,29.5,,0.71,2.25,4.99,20.9,28.3
6.97,3.52,6.00,5.95,AMP,AMP Ltd,5.97,-1,"45,920",5.96,5.98,30,p,1.24,0.80,5.03,37.1,16.1
11.87,7.58,11.76,11.61,ANN,Ansell Ltd,11.74,9,"8,233",11.68,11.75,29,,2.82,1.92,2.47,81.7,14.4
25.25,12.38,23.98,23.57,ANZ,ANZ Banking Grp,23.83,16,"62,991",23.80,23.83,102,f,1.67,10.72,4.28,170.4,14.0
3.68,2.52,3.47,3.42,APA,APA Grp stp,3.43,,"10,874",3.42,3.45,31.75,,0.79,-,9.26,25,13.7
0.276,0.022,0.023,0.022,AXM,Apex Min NL,0.022,-0.1,"119,888",0.022,0.023,-,,-,-,-,-31.41,-
2.61,0.915,2.36,2.32,APN,APN News & Media,2.33,1,"6,980",2.30,2.36,4,f,4.17,-0.78,1.72,16.7,14.0
7.95,3.088,6.72,6.60,AQP,Aquarius Platinum,6.62,3,"15,477",6.51,6.68,2.26,,9.20,-,0.34,20.79,31.8
11.38,1.818,10.56,10.15,AQA,Aquila Res,10.55,33,"12,093",10.22,10.55,-,,-,-,-,-14.8,-
1.285,0.25,0.615,0.60,ARU,Arafura Resource,0.61,,"3,555",0.60,0.61,-,,-,-,-,-7.7,-
1.845,0.79,1.445,1.415,AAD,Ardent Leisure stp,1.42,1,"3,832",1.415,1.42,14.3,,0.19,1.10,10.07,2.73,52.0
5.75,3.24,4.25,4.16,ALL,Aristocrat Leisure,4.23,3,"24,916",4.15,4.24,4.5,,-,0.07,1.06,-31.3,-
4.73,2.48,3.49,3.38,AOE,Arrow Energy,3.48,4,"27,753",3.46,3.50,-,,-,2.13,-,15.38,22.6
1.94,0.368,1.86,1.825,AIO,Asciano Grp stp,1.835,1.5,"106,053",1.83,1.84,-,,-,0.10,-,-41.9,-
0.575,0.232,0.51,0.50,APZ,Aspen Grp stp,0.505,,"16,716",0.495,0.51,5.18,,-,0.68,10.26,-3.37,-
0.515,0.16,0.38,0.37,AJA,Astro Jap Prop stp,0.37,0.5,"13,491",0.37,0.375,8.5,,-,0.76,22.97,-36.49,-
37.90,26.02,36.00,35.55,ASX,ASX Ltd,35.91,1,"6,465",35.73,35.94,163.6,f,1.10,3.19,4.56,180.6,19.9
2.36,1.145,2.16,2.11,AGO,Atlas Iron Ltd,2.12,,"21,847",2.10,2.13,-,,-,-,-,-21.3,-
2.20,0.675,2.03,1.97,ASL,Ausdrill Ltd,2.02,2.5,"2,753",1.96,2.02,11,f,1.87,1.60,5.45,20.62,9.8
5.95,2.04,3.98,3.87,AAX,Ausenco Ltd,3.93,-1,"4,531",3.90,3.94,9.5,f,2.00,0.62,2.42,19,20.7
1.95,1.16,1.395,1.385,AAC,Aust Agriculture,1.39,1,"4,973",1.37,1.40,-,,-,2.42,-,-20.3,-
2.01,0.991,1.97,1.90,AIX,Aust Infra unt,1.915,-4.5,"14,887",1.91,1.935,10,p,1.94,2.62,5.22,19.37,9.9
0.939,0.312,0.56,0.545,API,Aust Pharmaceutical,0.545,-1,"14,571",0.545,0.56,2,f,2.95,0.84,3.67,5.9,9.2
3.12,1.425,2.41,2.32,ASB,Austal Ltd,2.33,-7,"3,596",2.33,2.41,6,,0.72,1.30,2.58,4.35,53.6
1.465,0.65,1.155,1.13,AUN,Austar United,1.15,2,"19,302",1.14,1.155,-,,-,-0.31,-,4.7,24.5
0.585,0.174,0.50,0.49,ALZ,Australand Prop stp,0.49,-1,"43,612",0.49,0.495,8,,-,0.68,16.33,-13.4,-
2.26,1.415,1.895,1.855,AVO,Avoca Res,1.89,2,"6,999",1.855,1.90,-,,-,0.79,-,12.49,15.1
1.337,0.613,1.10,1.06,AWB,AWB Ltd,1.075,-2.5,"66,922",1.07,1.08,5,,3.70,1.81,4.65,18.5,5.8
3.17,2.17,2.68,2.57,AWE,AWE Ltd,2.67,12,"30,742",2.65,2.69,-,,-,1.74,-,1.43,186.7
6.72,2.62,6.35,6.32,AXA,AXA Asia Pacific,6.33,1,"115,214",6.31,6.35,18.5,p,1.89,1.12,2.92,34.89,18.1
13.49,6.228,11.45,11.28,BOQ,Bank of Qld,11.37,9,"4,695",11.33,11.39,52,f,1.46,6.62,4.57,75.9,15.0
1.485,0.48,0.515,0.495,BMN,Bannerman Res,0.495,-0.5,"12,412",0.49,0.495,-,,-,-,-,-7.94,-
1.04,0.655,0.72,0.70,BPT,Beach Energy Ltd,0.715,1.5,"58,935",0.71,0.715,1.75,p,9.17,1.27,2.45,16.05,4.5
10.48,5.743,9.92,9.80,BEN,Bendigo & Adelaide,9.90,3,"12,602",9.82,9.95,43,f,0.83,5.16,4.34,35.53,27.9
0.32,0.20,0.235,0.23,BDG,Bendigo Min Ltd,0.235,0.5,"2,606",0.225,0.235,0.5,,6.40,0.15,2.13,3.2,7.3
1.50,0.419,1.37,1.33,BKY,Berkeley Res,1.335,-1.5,"1,761",1.33,1.35,-,,-,-,-,-9.47,-
44.49,28.60,42.63,42.20,BHP,BHP Billiton Ltd,42.50,22,"103,942",42.45,42.52,96.32,f,1.92,8.76,2.27,185.29,22.9
12.19,6.197,10.70,10.57,BBG,Billabong Intl,10.66,37,"20,075",10.65,10.68,36,p,1.59,0.84,3.38,57.2,18.6
3.336,0.481,2.17,2.13,BTA,Biota Hldgs,2.15,,"6,544",2.15,2.16,-,,-,0.60,-,36.6,5.9
0.335,0.15,0.175,0.16,BUL,Blue Energy Ltd,0.165,-0.5,"11,263",0.16,0.165,-,,-,-,-,-1.48,-
3.48,1.756,2.68,2.64,BSL,BlueScope Steel,2.67,3,"89,843",2.67,2.68,5,,-,2.47,1.87,-61.37,-
0.41,0.054,0.33,0.31,BLY,Boart Longyear,0.315,-0.5,"788,049",0.31,0.315,-,,-,0.14,-,-0.67,-
6.40,2.29,5.49,5.41,BLD,Boral Ltd,5.45,2,"29,224",5.43,5.47,12.5,f,1.82,4.23,2.29,22.7,24.0
1.60,0.615,0.995,0.975,BOW,Bow Energy Ltd,0.98,,"1,542",0.975,0.98,-,,-,-,-,4.42,22.2
7.55,0.945,7.12,6.88,BKN,Bradken Ltd,6.95,7,"7,994",6.90,7.00,26,f,1.67,1.58,3.74,43.3,16.1
8.37,4.55,7.32,7.21,BXB,Brambles Ltd,7.27,3,"56,568",7.25,7.29,25,p,1.38,0.66,3.44,34.45,21.1
