S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,,,,
Trading data for Thursday, June 2, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4683.2 at 2011-06-02T16:41:20. Report at Thursday, June 2, 2011. Processed Friday at 2011-06-03T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share c,P/E ratio
2.45,1.875,2.15,2.10,ABP,Abacus Prop stp,2.10,-6,8749,2.10,2.14,9.90,,.29,2.83,4.71,2.91,72.2,,
3.86,1.433,3.86,3.72,ACR,Acrux,3.78,+2,5952,3.75,3.80,-,,-,.77,-,65.08,5.8,,
.895,.436,.63,.61,ADU,Adamus Res,.62,-1,699,.615,.62,-,,-,-,-,-38.53,-,,
3.692,2.503,3.18,3.11,ABC,Adelaide Brighton,3.12,-12,16149,3.11,3.14,16.50,f,1.45,1.19,5.29,23.90,13.1,,
1.95,.62,1.70,1.65,ABY,Aditya Birla,1.67,-6.5,3441,1.665,1.69,9.00,f,2.04,1.69,5.39,18.32,9.1,,
16.92,13.56,14.26,14.08,AGK,AGL Energy,14.17,-4,37267,14.10,14.20,59.00,,1.54,6.40,4.16,91.10,15.6,,
10.53,7.61,9.24,9.09,AQG,Alacer Gold cdi,9.12,+2,2654,8.95,9.19,-,,-,-,-,-,-,,
3.63,2.25,3.04,2.92,ALS,Alesco Corp,2.95,-10,12039,2.90,3.00,1.50,f,-,.72,.51,-141.41,-,,
2.72,1.45,2.28,2.23,AWC,Alumina,2.24,-8,103039,2.24,2.25,6.17,f,.22,1.13,2.75,1.38,162.3,,
7.43,6.02,7.17,7.01,AMC,Amcor,7.03,-23,40745,7.01,7.05,34.00,,.76,1.48,4.84,25.70,27.4,,
5.94,4.85,5.15,5.02,AMP,AMP,5.02,-15,148080,5.02,5.05,30.00,p,1.26,.98,5.98,37.90,13.2,,
3.42,1.35,2.24,2.11,AMX,Ampella Min,2.16,-8,1822,2.16,2.20,-,,-,-,-,-11.95,-,,
14.70,12.33,14.07,13.77,ANN,Ansell,13.82,-26,3065,13.76,14.00,31.50,,2.93,2.29,2.28,92.40,15.0,,
25.96,20.61,21.65,21.35,ANZ,ANZ Banking Grp,21.44,-56,114364,21.42,21.45,138.00,f,1.49,10.61,6.44,206.30,10.4,,
4.43,3.47,4.30,4.26,APA,APA Grp stp,4.26,-7,9277,4.26,4.28,33.50,,.59,1.34,7.86,19.60,21.7,,
2.32,1.37,1.39,1.37,APN,APN News & Media,1.38,-1.5,13139,1.37,1.39,12.00,p,1.30,-.65,8.70,15.60,8.8,,
6.82,3.89,5.21,5.12,AQP,Aquarius Platinum,5.15,-18,17276,5.12,5.19,8.27,,3.18,-,1.61,26.29,19.6,,
10.31,6.26,8.37,8.07,AQA,Aquila Res,8.34,-45,5007,8.18,8.52,-,,-,-,-,-10.50,-,,
1.79,.385,1.11,1.07,ARU,Arafura Resources,1.11,-4.5,8858,1.075,1.11,-,,-,-,-,-3.00,-,,
8.49,5.60,7.98,7.89,ARP,ARB Corp,7.96,-2,487,7.96,8.00,22.00,f,2.22,1.47,2.76,48.75,16.3,,
1.59,.92,1.425,1.35,AAD,Ardent Leisure Grp stp,1.375,-.5,21019,1.37,1.425,10.75,,.95,.95,7.82,10.20,13.5,,
4.16,2.52,2.67,2.61,ALL,Aristocrat Leisure,2.62,-8,14809,2.61,2.63,5.00,,2.90,.14,1.91,14.50,18.1,,
1.795,1.475,1.555,1.53,AIO,Asciano,1.54,-4.5,96002,1.53,1.55,1.00,f,-,.13,.65,-33.60,-,,
1.55,.95,.96,.95,ASZ,ASG Grp,.96,+.5,1183,.955,.96,7.00,f,1.17,-,7.29,8.16,11.8,,
.50,.42,.455,.445,APZ,Aspen Grp stp,.45,-,7264,.445,.45,4.20,,.31,.68,9.33,1.30,34.6,,
10.50,5.49,9.81,9.55,AZT,Aston Res,9.65,-35,9247,9.10,10.15,-,,-,-,-,36.00,26.8,,
3.49,.28,3.09,3.03,AJA,Astro Japan Prop Grp stp,3.04,-5,257,3.04,3.08,57.50,,-,5.60,18.91,-155.60,-,,
43.89,28.02,32.06,31.62,ASX,ASX,31.81,-54,6111,31.60,31.85,174.20,f,1.10,3.85,5.48,191.20,16.6,,
4.09,1.86,3.64,3.54,AGO,Atlas Iron,3.61,-11,64522,3.60,3.62,-,,-,-,-,2.00,180.5,,
3.71,.74,3.71,3.55,AUT,Aurora Oil & Gas,3.65,+30,67941,3.64,3.66,-,,-,-,-,-2.08,-,,
3.94,1.555,3.38,3.31,ASL,Ausdrill,3.32,-14,6082,3.31,3.34,11.50,f,2.23,1.79,3.46,25.67,12.9,,
3.62,1.71,3.15,3.04,AAX,Ausenco,3.12,-,3550,3.10,3.15,4.50,,-,.43,1.44,-8.80,-,,
1.705,1.375,1.445,1.43,AAC,Aust Agriculture,1.44,-.5,2964,1.435,1.445,-,,-,2.23,-,.34,423.5,,
2.04,1.615,1.835,1.79,AIX,Aust Infrastructure Fd unt,1.795,-3.5,13416,1.79,1.835,10.00,p,2.44,2.70,5.57,24.40,7.4,,
.565,.27,.31,.295,API,Aust Pharmaceutical,.30,-,985,.295,.30,2.50,f,-,.72,8.33,-4.70,-,,
3.58,2.14,2.77,2.70,ASB,Austal,2.73,-2,293,2.71,2.77,6.00,,3.25,1.43,2.20,19.52,14.0,,
1.46,.835,1.35,1.33,AUN,Austar United,1.35,+2,38097,1.34,1.35,-,,-,-.21,-,7.90,17.1,,
5.45,3.03,5.21,5.07,ANG,Austin Engineer,5.21,-,607,5.08,5.21,10.50,f,2.97,.37,2.02,31.19,16.7,,
3.20,2.29,2.92,2.84,ALZ,Australand Prop stp,2.88,-2,22149,2.84,2.92,20.50,,1.40,3.52,7.12,28.70,10.0,,
2.18,1.33,1.485,1.445,AWE,AWE,1.455,-2.5,31126,1.455,1.475,-,,-,1.59,-,-18.42,-,,
2.32,.535,2.03,1.915,BND,Bandanna Energy,1.96,-7,19733,1.935,1.985,-,,-,-,-,-3.83,-,,
12.32,8.46,8.60,8.46,BOQ,Bank of Qld,8.52,-19,5408,8.48,8.63,52.00,f,1.16,7.67,6.10,60.10,14.2,,
1.30,.132,1.245,1.17,BTU,Bathurst Res,1.20,-3.5,55996,1.20,1.205,-,,-,-,-,-8.26,-,,
1.105,.595,1.01,.99,BPT,Beach Energy,1.00,-3.5,41346,1.00,1.005,1.75,f,-,1.20,1.75,-8.08,-,,
.94,.15,.845,.825,BDR,Beadell Resources,.83,-2.5,12355,.82,.835,-,,-,-,-,-4.00,-,,
10.45,7.72,8.85,8.72,BEN,Bendigo & Adelaide,8.77,-16,9272,8.74,8.79,60.00,f,1.41,5.44,6.84,84.40,10.4,,
1.93,.385,.40,.385,BKY,Berkeley Res,.39,-2,9374,.385,.395,-,,-,-,-,-15.56,-,,
49.81,36.30,43.88,43.39,BHP,BHP Billiton,43.55,-98,125098,43.51,43.55,94.58,f,3.50,9.91,2.17,331.41,13.1,,
9.84,5.80,6.37,6.13,BBG,Billabong Int'l,6.20,-22,16170,6.12,6.22,34.00,p,1.56,-.44,5.48,53.20,11.7,,
1.66,.85,1.175,1.155,BTA,Biota Hldgs,1.175,-,2433,1.175,1.185,-,,-,.47,-,-18.70,-,,
2.55,1.365,1.43,1.385,BSL,BlueScope Steel,1.39,-6.5,134013,1.385,1.395,7.00,f,.78,2.47,5.04,5.47,25.4,,
5.01,2.56,4.19,4.04,BLY,Boart Longyear,4.06,-21,36047,4.03,4.09,5.63,p,3.23,1.42,1.39,18.20,22.3,,
5.73,4.15,4.55,4.45,BLD,Boral,4.45,-14,40822,4.45,4.48,14.00,f,-,3.89,3.15,-13.60,-,,
1.44,.715,.91,.825,BOW,Bow Energy,.885,+1,33113,.87,.905,-,,-,-,-,-1.99,-,,
9.60,6.71,8.10,7.87,BKN,Bradken,7.93,-27,14586,7.90,8.05,39.50,f,1.34,2.02,4.98,52.80,15.0,,
7.46,5.11,7.18,7.02,BXB,Brambles,7.04,-27,116102,7.03,7.05,25.50,p,1.40,8.25,3.62,35.59,19.8,,
6.25,2.77,4.16,3.96,BRM,Brockman Res,4.11,+1,937,3.95,4.19,-,,-,-,-,-19.37,-,,
2.066,1.68,1.835,1.795,BWP,BWP Trust unt,1.795,+2,25943,1.795,1.80,12.16,,2.05,1.96,6.77,24.97,7.2,,
6.38,4.25,5.24,5.18,CAB,Cabcharge Aust,5.18,-6,7442,5.18,5.25,27.00,f,1.36,-,5.21,36.70,14.1,,
16.44,8.95,13.94,13.71,CTX,Caltex Aust,13.78,-49,7572,13.73,13.82,60.00,f,1.96,11.08,4.35,117.40,11.7,,
47.77,27.33,46.87,45.99,CPB,Campbell Brothers,46.87,+27,1934,46.36,46.87,140.00,p,1.45,4.77,2.99,203.19,23.1,,
.735,.31,.49,.47,CFE,Cape Lambert Res,.475,-1.5,9629,.465,.48,-,f,-,-,-,9.78,4.9,,
.495,.23,.265,.25,CNX,Carbon Energy,.26,-1.5,9817,.255,.26,-,,-,-,-,-2.70,-,,
.53,.205,.21,.205,CVN,Carnarvon Pet,.205,-1,49620,.205,.21,-,,-,.04,-,1.70,12.1,,
5.40,4.40,4.74,4.63,CRZ,carsales.com,4.65,-20,23210,4.64,4.67,17.70,f,1.25,.09,3.81,22.20,20.9,,
.91,.53,.695,.665,CCV,Cash Convert ord/div,.69,-.5,9677,.69,.695,3.25,f,2.12,.20,4.71,6.90,10.0,,
2.27,1.33,1.80,1.755,CAH,Catalpa Res,1.755,-4.5,3519,1.755,1.77,-,,-,-,-,8.47,20.7,,
.24,.053,.056,.053,CNP,Centro Properties stp,.053,-.3,38079,.053,.054,-,,-,-2.43,-,-3.40,-,,
.395,.145,.35,.335,CER,Centro Retail stp,.35,-1,12796,.345,.355,-,,-,.41,-,9.17,3.8,,
.228,.10,.135,.125,CFU,Ceramic Fuel Cells,.13,-1,50301,.125,.13,-,,-,.04,-,-1.67,-,,
