S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4776.7 at 16:47 2/12/2009  Report at 19:05 Wednesday 2/12/2009. Processed 19:25 Wednesday 2/12/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.147,0.44,0.42,ABP,Abacus Prop stpld,0.42,-1.5,"27,072",0.42,0.425,7.75,,-,0.62,18.45,-11.81,-
3.01,1.445,2.67,2.58,ABC,Adelaide Brighton,2.58,-1,"12,259",2.56,2.62,14,f,1.49,1.15,5.43,20.8,12.4
1.65,0.096,1.425,1.375,ABY,Aditya Birla,1.395,3.5,"6,532",1.36,1.40,-,,-,1.42,-,-17.34,-
1.305,0.50,0.57,0.555,AED,AED Oil Ltd,0.57,2,"3,780",0.56,0.57,-,,-,-,-,-66.9,-
15.80,12.83,14.16,13.93,AGK,AGL Energy Ltd,14.06,7,"11,763",14.05,14.10,54,f,6.63,6.00,3.84,358,3.9
5.60,2.03,4.32,4.23,AJL,AJ Lucas Grp,4.31,10,"1,176",4.25,4.31,10.5,f,23.78,2.11,2.44,249.7,1.7
5.91,0.60,4.84,4.70,ALS,Alesco Corp,4.76,4,"3,391",4.73,4.78,7,f,-,0.49,1.47,-13.94,-
0.98,0.333,0.565,0.53,AGS,Alliance Res,0.535,-0.5,"8,518",0.535,0.55,-,,-,-,-,-8.3,-
2.00,0.683,1.595,1.565,AWC,Alumina Ltd,1.57,2.5,"169,969",1.57,1.575,12,,0.79,1.30,7.64,9.42,16.7
6.05,3.50,5.96,5.87,AMC,Amcor Ltd,5.93,5,"33,160",5.89,5.95,34,,0.74,1.61,5.73,25.3,23.4
6.97,3.52,6.28,6.17,AMP,AMP Ltd,6.26,13,"95,029",6.26,6.27,30,p,0.99,0.67,4.79,29.6,21.1
13.38,7.51,10.79,10.60,ANN,Ansell Ltd,10.67,8,"6,085",10.55,10.75,28,,3.19,1.98,2.62,89.2,12.0
25.25,11.83,22.40,22.11,ANZ,ANZ Banking Grp,22.11,14,"69,474",22.11,22.15,102,f,1.67,10.72,4.61,170.4,13.0
3.36,2.45,3.36,3.28,APA,APA Grp stpld,3.35,9,"12,400",3.34,3.36,31,,0.52,1.18,9.25,16.2,20.7
0.414,0.039,0.043,0.041,AXM,Apex Min NL,0.041,-0.1,"168,120",0.041,0.042,-,,-,-,-,-31.41,-
2.61,0.866,2.46,2.33,APN,APN News & Media,2.36,5,"13,936",2.33,2.37,12,,-,-1.23,5.08,-13.1,-
6.91,2.459,6.91,6.64,AQP,Aquarius Platinum,6.83,31,"28,251",6.81,6.99,12.08,,-,-,1.77,-16.39,-
11.50,1.90,10.80,10.30,AQA,Aquila Res,10.30,1,"4,899",10.30,10.37,-,,-,-,-,-10.5,-
1.285,0.245,0.83,0.80,ARU,Arafura Resource,0.83,3,"3,653",0.81,0.83,-,,-,-,-,-7.7,-
1.65,0.79,1.54,1.49,AAD,Ardent Leisure Grp stp,1.53,2,"4,315",1.51,1.54,14.3,,-,1.18,9.35,-0.32,-
5.75,3.16,4.17,3.99,ALL,Aristocrat Leisure,4.00,-10,"12,782",3.99,4.03,14.5,f,-,0.35,3.62,-0.2,-
4.73,1.865,3.96,3.85,AOE,Arrow Energy,3.90,5,"31,379",3.89,3.91,-,,-,0.82,-,52,7.5
1.76,0.32,1.75,1.715,AIO,Asciano Grp stpld,1.72,,"204,772",1.715,1.72,23,,-,-1.41,13.37,-32.5,-
0.575,0.218,0.515,0.485,APZ,Aspen Grp stpld,0.515,2,"8,876",0.495,0.515,6.17,,-,0.68,11.98,-22.53,-
0.515,0.16,0.455,0.45,AJA,Astro Jap Prop stp,0.455,1,"47,104",0.45,0.455,9,,-,0.93,19.78,-71.94,-
37.90,23.52,33.97,33.34,ASX,ASX Ltd,33.50,9,"15,445",33.40,33.55,164.9,f,1.11,2.66,4.92,183.2,18.3
2.10,0.615,1.90,1.87,AGO,Atlas Iron Ltd,1.875,2,"24,093",1.865,1.88,-,,-,-,-,-21.3,-
1.95,0.675,1.85,1.79,ASL,Ausdrill Ltd,1.84,6,"6,563",1.815,1.84,11,f,2.11,1.73,5.98,23.23,7.9
5.95,1.855,4.35,4.20,AAX,Ausenco Ltd,4.25,,"8,567",4.24,4.28,18.5,f,2.38,0.76,4.35,43.94,9.7
2.07,1.16,1.38,1.33,AAC,Aust Agriculture,1.335,-2,"8,448",1.33,1.36,-,,-,2.55,-,-25.7,-
1.93,0.991,1.80,1.77,AIX,Aust Infra unt,1.79,4,"17,138",1.775,1.795,13,p,2.03,3.14,7.26,26.33,6.8
