S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4654.2 at 16:36 13/9/2010  Report at 19:05 Monday 13/9/2010. Processed 19:10 Monday 13/9/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.365,0.43,0.42,ABP,Abacus Prop stp,0.425,,"27,856",0.42,0.425,3.9,,0.39,0.58,9.18,1.53,27.8
2.60,1.43,2.21,2.14,ACR,Acrux Ltd,2.19,3,"1,679",2.17,2.21,-,,-,-,-,29.08,7.5
3.435,2.293,3.38,3.27,ABC,Adelaide Brighton,3.30,-4,"21,624",3.30,3.31,15.5,f,1.52,1.16,4.70,23.6,14.0
1.65,0.62,1.14,1.12,ABY,Aditya Birla,1.13,2,"5,512",1.12,1.135,-,,-,1.51,-,19.61,5.8
15.77,13.37,15.77,15.58,AGK,AGL Energy Ltd,15.66,7,"11,648",15.60,15.68,59,,1.34,5.89,3.77,79.3,19.7
5.60,1.70,1.76,1.70,AJL,AJ Lucas Grp,1.76,,"2,466",1.76,1.77,5.5,,-,1.19,3.13,-11,-
5.91,2.25,2.89,2.84,ALS,Alesco Corp,2.89,6,"6,383",2.87,2.90,7,,-,0.60,2.42,-132.84,-
0.825,0.28,0.325,0.315,AGS,Alliance Res,0.325,1,"5,448",0.325,0.335,-,,-,-,-,-1.97,-
2.06,1.45,1.88,1.84,AWC,Alumina Ltd,1.87,3.5,"140,505",1.865,1.87,4.23,f,0.14,1.22,2.26,0.59,316.9
7.04,5.27,6.92,6.76,AMC,Amcor Ltd,6.78,-4,"62,308",6.75,6.79,29.5,,0.54,1.49,4.35,15.8,42.9
6.97,4.85,5.09,5.03,AMP,AMP Ltd,5.05,5,"82,321",5.05,5.07,31,p,1.28,0.90,6.14,39.8,12.7
13.73,9.11,13.64,13.36,ANN,Ansell Ltd,13.39,-8,"4,894",13.36,13.49,30.5,,2.94,2.22,2.28,89.6,14.9
26.23,19.95,24.14,23.90,ANZ,ANZ Banking Grp,24.01,30,"76,418",24.01,24.03,108,f,1.34,9.99,4.50,144.8,16.6
3.99,3.00,3.93,3.89,APA,APA Grp stp,3.93,7,"12,136",3.90,3.93,32.75,,0.59,1.28,8.33,19.4,20.3
2.61,1.68,1.88,1.835,APN,APN News & Media,1.85,1,"23,723",1.835,1.87,9,,1.86,-0.75,4.86,16.7,11.1
7.95,3.89,5.37,5.28,AQP,Aquarius Platinum,5.35,21,"8,558",5.30,5.36,6.74,,1.06,-,1.26,7.15,74.8
11.38,6.009,8.94,8.73,AQA,Aquila Res,8.94,28,"3,883",8.83,8.94,-,,-,-,-,-10.9,-
1.285,0.38,1.01,0.875,ARU,Arafura Resource,0.99,10,"53,060",0.99,0.995,-,,-,-,-,-5.1,-
1.845,0.92,1.035,1.025,AAD,Ardent Leisure stp,1.03,2,"7,936",1.025,1.03,10.75,,0.59,0.92,10.44,6.3,16.3
5.75,3.34,3.82,3.74,ALL,Aristocrat Leisure,3.80,5,"10,730",3.76,3.80,3.5,,-,0.15,0.92,-15,-
1.94,1.435,1.72,1.685,AIO,Asciano Grp stp,1.695,2,"161,775",1.685,1.70,-,,-,0.08,-,-31.6,-
0.575,0.42,0.485,0.475,APZ,Aspen Grp stp,0.475,-1,"12,317",0.475,0.485,4.2,,0.54,0.66,8.84,2.25,21.1
0.515,0.28,0.315,0.305,AJA,Astro Jap Prop stp,0.305,-1.5,"3,714",0.305,0.31,7,,-,0.64,22.95,-22.02,-
37.16,28.02,30.46,29.67,ASX,ASX Ltd,30.30,70,"10,112",30.30,30.40,173.1,f,1.10,3.49,5.71,190.4,15.9
3.05,1.585,2.26,2.17,AGO,Atlas Iron Ltd,2.26,10,"62,322",2.25,2.26,-,,-,-,-,-9.6,-
2.34,1.455,2.03,1.985,ASL,Ausdrill Ltd,2.02,2,"7,897",2.00,2.03,11,f,2.16,1.78,5.45,23.71,8.5
5.95,1.71,2.54,2.45,AAX,Ausenco Ltd,2.53,10,"4,952",2.48,2.53,4.5,,-,0.50,1.78,-10.35,-
1.69,1.22,1.68,1.605,AAC,Aust Agriculture,1.68,7,"16,912",1.66,1.68,-,,-,-,-,-13.4,-
2.09,1.535,1.935,1.89,AIX,Aust Infra unt,1.92,2,"13,133",1.895,1.92,10,p,3.32,2.61,5.21,33.22,5.8
0.939,0.365,0.45,0.435,API,Aust Pharmaceutical,0.44,0.5,"3,527",0.43,0.445,3,f,2.03,0.79,6.82,6.1,7.2
3.07,1.935,2.29,2.25,ASB,Austal Ltd,2.26,,"1,173",2.25,2.29,6,f,3.38,1.41,2.65,20.3,11.1
1.465,0.835,0.865,0.835,AUN,Austar United,0.84,-2,"40,633",0.835,0.85,-,,-,-0.28,-,3.5,24.0
3.05,2.20,2.88,2.84,ALZ,Australand Prop stp,2.85,3,"15,961",2.82,2.86,12,,1.24,3.44,4.21,14.9,19.1
3.45,1.48,3.15,3.01,AVO,Avoca Res,3.12,20,"33,324",3.10,3.14,-,,-,0.93,-,20.82,15.0
1.49,0.865,1.46,1.455,AWB,AWB Ltd,1.46,0.5,"42,816",1.455,1.46,-,,-,1.85,-,3.67,39.8
3.17,1.465,1.69,1.65,AWE,AWE Ltd,1.66,3,"21,613",1.65,1.67,-,,-,1.60,-,-5.55,-
6.72,4.05,5.22,5.11,AXA,AXA Asia Pacific,5.22,12,"64,082",5.21,5.23,18.5,p,1.66,1.01,3.54,30.79,17.0
