S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4519.2 at 16:47 5/11/2009  Report at 19:05 Thursday 5/11/2009. Processed 19:26 Thursday 5/11/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.147,0.415,0.40,ABP,Abacus Prop stpld,0.40,-1,"20,353",0.40,0.405,7.75,,-,0.62,19.38,-11.81,-
3.01,1.445,2.70,2.65,ABC,Adelaide Brighton,2.69,3,"10,071",2.66,2.69,14,f,1.49,1.15,5.20,20.8,12.9
1.65,0.096,1.205,1.135,ABY,Aditya Birla,1.135,-2.5,"5,790",1.135,1.15,-,,-,1.42,-,-17.34,-
1.305,0.50,0.58,0.545,AED,AED Oil Ltd,0.57,0.5,"2,957",0.55,0.57,-,,-,-,-,-66.9,-
15.82,12.83,13.74,13.43,AGK,AGL Energy Ltd,13.50,-25,"23,377",13.49,13.55,54,f,6.63,6.00,4.00,358,3.8
5.60,2.03,4.38,4.23,AJL,AJ Lucas Grp,4.37,4,"1,806",4.36,4.40,10.5,f,23.78,2.11,2.40,249.7,1.8
6.03,0.60,4.83,4.58,ALS,Alesco Corp,4.61,-14,"2,236",4.58,4.80,7,f,-,0.49,1.52,-13.94,-
0.98,0.333,0.62,0.605,AGS,Alliance Res,0.61,,"5,838",0.605,0.61,-,,-,-,-,-8.3,-
2.075,0.683,1.61,1.53,AWC,Alumina Ltd,1.53,-6.5,"195,502",1.53,1.535,12,,0.79,1.30,7.84,9.42,16.2
6.082,3.50,5.54,5.46,AMC,Amcor Ltd,5.47,-9,"48,766",5.47,5.48,34,,0.74,1.61,6.22,25.3,21.6
6.97,3.52,5.92,5.72,AMP,AMP Ltd,5.75,-13,"89,991",5.73,5.75,30,p,0.99,0.67,5.22,29.6,19.4
13.83,7.51,10.23,9.85,ANN,Ansell Ltd,9.93,-31,"7,670",9.81,10.05,28,,3.19,1.98,2.82,89.2,11.1
