S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4622.2 at 16:39 10/5/2010  Report at 19:05 Monday 10/5/2010. Processed 19:18 Monday 10/5/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.285,0.425,0.415,ABP,Abacus Prop stp,0.425,0.5,"42,758",0.42,0.425,5.75,,-,0.60,13.53,-2.32,-
2.60,0.81,1.90,1.86,ACR,Acrux Ltd,1.875,-3.5,"1,471",1.885,1.89,-,,-,0.06,-,-2.84,-
3.01,2.03,2.80,2.72,ABC,Adelaide Brighton,2.76,3,"18,641",2.73,2.76,13.5,f,1.51,1.21,4.89,20.4,13.5
1.65,0.485,0.965,0.89,ABY,Aditya Birla,0.955,9.5,"15,839",0.955,0.96,-,,-,1.51,-,19.61,4.9
15.69,13.07,14.79,14.55,AGK,AGL Energy Ltd,14.78,9,"24,129",14.75,14.79,57,f,0.47,6.21,3.86,27,54.7
5.60,2.03,2.43,2.35,AJL,AJ Lucas Grp,2.43,5,401,2.30,2.45,5.5,,2.91,1.32,2.26,16,15.2
5.91,2.57,2.76,2.71,ALS,Alesco Corp,2.74,3,"1,215",2.71,2.75,14,f,-,0.65,5.11,-17.36,-
0.98,0.38,0.40,0.385,AGS,Alliance Res,0.40,1.5,"2,148",0.39,0.40,-,,-,-,-,-1.97,-
2.06,1.08,1.675,1.605,AWC,Alumina Ltd,1.675,9.5,"266,812",1.67,1.68,2,f,-,1.21,1.19,-1.2,-
6.76,4.276,6.50,6.36,AMC,Amcor Ltd,6.49,1,"112,628",6.46,6.50,29.5,,0.71,2.25,4.55,20.9,31.1
6.97,4.55,5.97,5.83,AMP,AMP Ltd,5.92,16,"78,586",5.91,5.93,30,p,1.24,0.80,5.07,37.1,16.0
13.48,8.01,12.70,12.30,ANN,Ansell Ltd,12.58,-16,"13,734",12.45,12.60,29,,2.82,1.92,2.31,81.7,15.4
26.23,14.90,22.80,22.32,ANZ,ANZ Banking Grp,22.78,88,"108,437",22.76,22.79,108,f,1.34,9.99,4.74,144.8,15.7
3.79,2.60,3.57,3.50,APA,APA Grp stp,3.52,-2,"13,176",3.52,3.54,31.75,,0.79,-,9.02,25,14.1
2.61,1.129,2.44,2.32,APN,APN News & Media,2.44,6,"9,826",2.30,2.45,4,f,4.17,-0.78,1.64,16.7,14.6
7.95,3.74,6.70,6.43,AQP,Aquarius Platinum,6.70,30,"24,222",6.58,6.71,2.26,,9.20,-,0.34,20.79,32.2
11.38,3.655,9.68,9.20,AQA,Aquila Res,9.68,48,"5,524",9.60,9.70,-,,-,-,-,-14.8,-
1.285,0.45,0.53,0.495,ARU,Arafura Resource,0.53,2,"3,526",0.525,0.53,-,,-,-,-,-5.1,-
1.845,1.165,1.265,1.18,AAD,Ardent Leisure stp,1.19,-7,"31,905",1.17,1.20,14.3,,0.19,1.10,12.02,2.73,43.6
5.75,3.37,4.26,4.04,ALL,Aristocrat Leisure,4.23,12,"29,530",4.12,4.25,4.5,,-,0.07,1.06,-31.3,-
5.31,3.04,4.94,4.83,AOE,Arrow Energy,4.88,7,"104,231",4.88,4.90,-,,-,2.13,-,15.38,31.7
1.94,1.037,1.665,1.605,AIO,Asciano Grp stp,1.655,5.5,"139,531",1.65,1.665,-,,-,0.10,-,-41.9,-
0.575,0.27,0.53,0.515,APZ,Aspen Grp stp,0.53,-0.5,"5,569",0.525,0.535,4.19,,-,0.68,7.91,-3.37,-
0.515,0.275,0.365,0.36,AJA,Astro Jap Prop stp,0.36,,"4,424",0.36,0.365,8.5,,-,0.76,23.61,-36.49,-
37.90,31.03,32.72,31.62,ASX,ASX Ltd,32.56,96,"7,751",32.56,32.74,163.6,f,1.10,3.19,5.02,180.6,18.0
3.05,1.46,2.37,2.26,AGO,Atlas Iron Ltd,2.37,14,"91,508",2.37,2.38,-,,-,-,-,-15.5,-
2.34,0.855,1.975,1.82,ASL,Ausdrill Ltd,1.955,8.5,"6,169",1.94,1.96,11,f,1.87,1.60,5.63,20.62,9.5
5.95,2.98,4.31,4.03,AAX,Ausenco Ltd,4.28,21,"5,608",4.26,4.30,9.5,f,2.00,0.62,2.22,19,22.5
