S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4503.9 at 16:42 18/8/2010  Report at 19:05 Wednesday 18/8/2010. Processed 19:14 Wednesday 18/8/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.33,0.41,0.405,ABP,Abacus Prop stp,0.405,,"32,679",0.405,0.41,3.9,,-,0.60,9.63,-2.32,-
2.60,1.205,2.00,1.915,ACR,Acrux Ltd,2.00,1,976,1.96,2.00,-,,-,0.06,-,-2.84,-
3.35,2.31,3.32,3.26,ABC,Adelaide Brighton,3.31,6,"30,402",3.30,3.32,13.5,f,1.51,1.21,4.08,20.4,16.2
1.65,0.62,0.945,0.92,ABY,Aditya Birla,0.925,0.5,"3,240",0.925,0.945,-,,-,1.51,-,19.61,4.7
15.69,13.37,15.39,15.25,AGK,AGL Energy Ltd,15.32,10,"10,784",15.32,15.35,57,f,0.47,6.21,3.72,27,56.7
5.60,1.96,2.10,2.05,AJL,AJ Lucas Grp,2.09,3,825,2.09,2.10,5.5,,2.91,1.32,2.63,16,13.1
5.91,2.25,2.89,2.76,ALS,Alesco Corp,2.88,11,"22,262",2.86,2.89,7,,-,0.60,2.43,-132.84,-
0.865,0.28,0.355,0.335,AGS,Alliance Res,0.335,-1.5,"1,994",0.335,0.35,-,,-,-,-,-1.97,-
2.06,1.45,1.785,1.76,AWC,Alumina Ltd,1.775,2.5,"331,487",1.77,1.775,4.22,f,0.14,1.22,2.38,0.59,300.8
7.04,5.26,6.67,6.59,AMC,Amcor Ltd,6.62,5,"54,254",6.61,6.64,29.5,,0.71,2.25,4.46,20.9,31.7
6.97,5.06,5.44,5.30,AMP,AMP Ltd,5.32,-3,"63,122",5.32,5.34,30,p,1.24,0.80,5.64,37.1,14.3
13.73,9.07,13.21,12.92,ANN,Ansell Ltd,12.98,-14,"5,739",12.95,13.02,29,,2.82,1.92,2.23,81.7,15.9
26.23,18.73,22.69,22.34,ANZ,ANZ Banking Grp,22.54,14,"90,174",22.50,22.55,108,f,1.34,9.99,4.79,144.8,15.6
3.83,2.67,3.72,3.68,APA,APA Grp stp,3.71,,"8,932",3.70,3.72,31.75,,0.79,-,8.56,25,14.8
2.61,1.645,1.93,1.855,APN,APN News & Media,1.875,-17.5,"134,321",1.86,1.89,4,f,4.17,-0.78,2.13,16.7,11.2
7.95,3.89,4.73,4.61,AQP,Aquarius Platinum,4.71,21,"23,290",4.70,4.74,2.26,,3.16,-,0.48,7.15,65.9
11.38,5.846,8.73,8.00,AQA,Aquila Res,8.52,-17,"6,148",8.38,8.64,-,,-,-,-,-14.8,-
1.285,0.38,0.865,0.75,ARU,Arafura Resource,0.865,12,"38,501",0.865,0.87,-,,-,-,-,-5.1,-
1.845,0.92,0.95,0.92,AAD,Ardent Leisure stp,0.935,,"7,382",0.93,0.94,14.3,,0.19,1.10,15.29,2.73,34.2
