S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4692.0 at 16:36 5/5/2010  Report at 19:05 Wednesday 5/5/2010. Processed 19:12 Wednesday 5/5/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.285,0.425,0.405,ABP,Abacus Prop stp,0.42,,"72,237",0.42,0.425,5.75,,-,0.60,13.69,-2.32,-
2.60,0.65,1.97,1.91,ACR,Acrux Ltd,1.97,-1.5,"2,027",1.96,1.99,-,,-,0.06,-,-2.84,-
3.01,2.03,2.86,2.79,ABC,Adelaide Brighton,2.83,-9,"14,689",2.82,2.84,13.5,f,1.51,1.21,4.77,20.4,13.9
1.65,0.485,0.99,0.90,ABY,Aditya Birla,0.96,-4,"15,000",0.955,0.97,-,,-,1.51,-,19.61,4.9
15.69,13.07,14.98,14.68,AGK,AGL Energy Ltd,14.68,-20,"10,970",14.67,14.74,57,f,0.47,6.21,3.88,27,54.4
5.60,2.03,2.49,2.26,AJL,AJ Lucas Grp,2.48,-5,"1,485",2.45,2.48,5.5,,2.91,1.32,2.22,16,15.5
5.91,2.79,2.89,2.79,ALS,Alesco Corp,2.89,-5,"2,887",2.88,2.90,14,f,-,0.65,4.84,-17.36,-
0.98,0.38,0.395,0.38,AGS,Alliance Res,0.39,-1,"2,383",0.39,0.395,-,,-,-,-,-1.97,-
2.06,1.08,1.57,1.45,AWC,Alumina Ltd,1.565,4.5,"387,872",1.565,1.57,2,f,-,1.21,1.28,-1.2,-
6.76,4.276,6.72,6.65,AMC,Amcor Ltd,6.70,-5,"86,127",6.69,6.72,29.5,,0.71,2.25,4.40,20.9,32.1
6.97,4.55,6.18,6.11,AMP,AMP Ltd,6.18,-7,"112,257",6.16,6.18,30,p,1.24,0.80,4.85,37.1,16.7
13.33,8.01,13.33,12.69,ANN,Ansell Ltd,13.02,14,"7,393",12.97,13.05,29,,2.82,1.92,2.23,81.7,15.9
26.23,14.90,24.50,23.96,ANZ,ANZ Banking Grp,24.11,-55,"124,538",24.10,24.14,108,f,1.34,9.99,4.48,144.8,16.7
3.79,2.60,3.61,3.54,APA,APA Grp stp,3.58,-2,"12,321",3.57,3.61,31.75,,0.79,-,8.87,25,14.3
2.61,1.129,2.45,2.35,APN,APN News & Media,2.45,-2,"12,255",2.43,2.45,4,f,4.17,-0.78,1.63,16.7,14.7
7.95,3.74,6.82,6.53,AQP,Aquarius Platinum,6.80,-39,"22,982",6.77,6.81,2.26,,9.20,-,0.33,20.79,32.7
11.38,3.655,9.86,9.22,AQA,Aquila Res,9.76,,"8,676",9.76,9.85,-,,-,-,-,-14.8,-
1.285,0.45,0.54,0.49,ARU,Arafura Resource,0.52,-3.5,"14,645",0.51,0.53,-,,-,-,-,-5.1,-
1.845,1.165,1.375,1.30,AAD,Ardent Leisure stp,1.35,-3,"7,823",1.32,1.35,14.3,,0.19,1.10,10.59,2.73,49.5
5.75,3.37,4.27,4.15,ALL,Aristocrat Leisure,4.23,-11,"25,374",4.21,4.28,4.5,,-,0.07,1.06,-31.3,-
5.31,3.04,5.09,4.70,AOE,Arrow Energy,4.84,-3,"249,743",4.83,4.86,-,,-,2.13,-,15.38,31.5
1.94,1.037,1.665,1.625,AIO,Asciano Grp stp,1.65,-2.5,"150,723",1.65,1.655,-,,-,0.10,-,-41.9,-
0.575,0.27,0.54,0.52,APZ,Aspen Grp stp,0.535,-1.5,"8,968",0.535,0.54,4.19,,-,0.68,7.83,-3.37,-
0.515,0.275,0.37,0.36,AJA,Astro Jap Prop stp,0.37,,"8,061",0.365,0.37,8.5,,-,0.76,22.97,-36.49,-
37.90,31.12,32.75,32.21,ASX,ASX Ltd,32.64,2,"5,477",32.50,32.68,163.6,f,1.10,3.19,5.01,180.6,18.1
3.05,1.445,2.34,2.02,AGO,Atlas Iron Ltd,2.27,4,"120,953",2.26,2.28,-,,-,-,-,-15.5,-
2.34,0.855,2.02,1.91,ASL,Ausdrill Ltd,2.00,-4,"7,569",1.97,2.02,11,f,1.87,1.60,5.50,20.62,9.7
5.95,2.98,4.62,4.40,AAX,Ausenco Ltd,4.55,-25,"7,680",4.52,4.57,9.5,f,2.00,0.62,2.09,19,23.9
1.855,1.18,1.28,1.25,AAC,Aust Agriculture,1.27,-1,"4,445",1.26,1.28,-,,-,2.42,-,-20.3,-
2.09,1.18,1.94,1.885,AIX,Aust Infra unt,1.92,-3.5,"15,028",1.915,1.94,10,p,1.94,2.62,5.21,19.37,9.9
0.939,0.461,0.535,0.51,API,Aust Pharmaceutical,0.515,-1.5,"5,550",0.515,0.525,3,f,2.03,0.79,5.83,6.1,8.4
3.12,2.16,2.26,2.16,ASB,Austal Ltd,2.20,-10,"3,456",2.16,2.28,6,,0.72,1.30,2.73,4.35,50.6
1.465,0.715,1.15,1.115,AUN,Austar United,1.13,-2.5,"31,385",1.125,1.135,-,,-,-0.31,-,4.7,24.0
3.05,1.606,2.90,2.81,ALZ,Australand Prop stp,2.85,-5,"7,172",2.84,2.85,5,,-,0.68,1.75,-13.4,-
2.37,1.48,2.11,1.86,AVO,Avoca Res,2.08,6,"13,357",2.07,2.11,-,,-,0.79,-,12.49,16.7
1.337,0.791,1.01,0.98,AWB,AWB Ltd,1.00,-2.5,"45,789",0.995,1.005,-,,-,1.81,-,18.5,5.4
3.17,2.24,2.37,2.24,AWE,AWE Ltd,2.36,-1,"33,518",2.36,2.37,-,,-,1.74,-,1.43,165.0
