S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4614.9 at 16:34 25/2/2010  Report at 19:05 Thursday 25/2/2010. Processed 19:32 Thursday 25/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.245,0.425,0.41,ABP,Abacus Prop stpld,0.415,0.5,"81,784",0.41,0.415,5.75,,-,0.60,13.86,-2.32,-
3.01,1.445,2.48,2.37,ABC,Adelaide Brighton,2.37,-7,"29,584",2.36,2.37,13.5,f,1.51,1.21,5.70,20.4,11.6
1.65,0.096,1.015,0.96,ABY,Aditya Birla,0.96,-6,"6,559",0.96,0.975,-,,-,1.42,-,-17.34,-
1.24,0.50,0.59,0.575,AED,AED Oil Ltd,0.59,-1,"1,149",0.575,0.59,-,,-,-,-,-66.9,-
15.46,12.96,14.02,13.80,AGK,AGL Energy Ltd,13.80,3,"8,914",13.80,13.90,54,f,6.63,6.00,3.91,358,3.9
5.60,2.03,3.17,3.00,AJL,AJ Lucas Grp,3.02,-11,"2,195",3.01,3.04,5.5,,45.40,2.11,1.82,249.7,1.2
5.91,0.60,4.55,4.44,ALS,Alesco Corp,4.51,-2,"2,559",4.45,4.51,14,f,-,0.65,3.10,-17.36,-
0.98,0.363,0.535,0.50,AGS,Alliance Res,0.535,,"5,242",0.52,0.54,-,,-,-,-,-8.3,-
2.06,0.683,1.60,1.51,AWC,Alumina Ltd,1.51,-6,"329,342",1.505,1.51,2,f,-,1.21,1.32,-1.2,-
6.35,3.50,6.11,5.86,AMC,Amcor Ltd,5.93,-11,"60,925",5.91,5.94,29.5,,0.71,2.25,4.97,20.9,28.4
6.97,3.52,6.07,5.86,AMP,AMP Ltd,5.86,-13,"101,071",5.86,5.89,30,p,1.24,0.80,5.12,37.1,15.8
11.87,7.58,11.59,11.29,ANN,Ansell Ltd,11.45,-12,"11,030",11.44,11.60,29,,2.82,1.92,2.53,81.7,14.0
25.25,12.31,22.75,22.07,ANZ,ANZ Banking Grp,22.25,-27,"82,161",22.20,22.27,102,f,1.67,10.72,4.58,170.4,13.1
3.68,2.50,3.46,3.37,APA,APA Grp stpld,3.41,-1,"9,662",3.39,3.43,31.75,,0.79,-,9.31,25,13.6
0.276,0.026,0.027,0.026,AXM,Apex Min NL,0.026,-0.1,"36,857",0.026,0.027,-,,-,-,-,-31.41,-
2.61,0.866,2.35,2.30,APN,APN News & Media,2.30,4,"11,340",2.27,2.32,4,f,4.17,-0.78,1.74,16.7,13.8
7.95,3.088,6.40,6.22,AQP,Aquarius Platinum,6.22,1,"26,525",6.21,6.29,-,,-,-,-,20.79,29.9
11.38,1.727,9.86,9.54,AQA,Aquila Res,9.59,-9,"4,994",9.51,9.62,-,,-,-,-,-10.5,-
1.285,0.245,0.61,0.575,ARU,Arafura Resource,0.58,-3,"14,517",0.58,0.585,-,,-,-,-,-7.7,-
1.845,0.79,1.52,1.405,AAD,Ardent Leisure Grp stp,1.415,-1.5,"5,469",1.40,1.445,14.3,,0.19,1.10,10.11,2.73,51.8
5.75,3.16,4.39,4.17,ALL,Aristocrat Leisure,4.28,8,"16,320",4.26,4.39,4.5,,-,0.07,1.05,-31.3,-
4.73,2.40,3.52,3.33,AOE,Arrow Energy,3.33,-15,"44,846",3.32,3.34,-,,-,2.13,-,15.38,21.7
1.94,0.332,1.895,1.80,AIO,Asciano Grp stpld,1.84,-1,"184,857",1.835,1.85,-,,-,0.10,-,-41.9,-
0.575,0.218,0.495,0.485,APZ,Aspen Grp stpld,0.49,0.5,"108,776",0.48,0.49,5.18,,-,0.68,10.57,-3.37,-
0.515,0.16,0.35,0.335,AJA,Astro Jap Prop stp,0.34,-1,"11,634",0.335,0.34,8.5,,-,0.93,25.00,-71.94,-
37.90,25.20,37.16,36.39,ASX,ASX Ltd,36.60,-1,"7,453",36.29,36.98,163.6,f,1.10,3.19,4.47,180.6,20.3
2.36,1.115,2.13,2.01,AGO,Atlas Iron Ltd,2.01,-9,"20,152",2.01,2.02,-,,-,-,-,-21.3,-
2.20,0.675,2.04,2.01,ASL,Ausdrill Ltd,2.02,-2,"2,294",2.02,2.04,11,f,2.11,1.73,5.45,23.23,8.7
5.95,1.855,4.09,3.84,AAX,Ausenco Ltd,3.86,-9,"7,136",3.86,4.01,9.5,f,2.00,0.62,2.46,19,20.3
1.95,1.16,1.37,1.325,AAC,Aust Agriculture,1.325,-4.5,"2,618",1.315,1.38,-,,-,2.42,-,-20.3,-
1.95,0.991,1.895,1.81,AIX,Aust Infra unt,1.81,-4,"12,335",1.80,1.825,13,,2.03,3.14,7.18,26.33,6.9
0.939,0.312,0.61,0.59,API,Aust Pharmaceutical,0.595,-0.5,"1,433",0.59,0.605,2,f,2.95,0.84,3.36,5.9,10.1
3.12,1.425,2.45,2.41,ASB,Austal Ltd,2.43,-1,397,2.40,2.45,6,,0.72,1.30,2.47,4.35,55.9
1.465,0.65,1.21,1.135,AUN,Austar United,1.15,-5,"106,171",1.135,1.18,-,,-,-0.31,-,4.7,24.5
0.585,0.174,0.50,0.485,ALZ,Australand Prop stpld,0.49,,"25,576",0.485,0.49,8,,-,0.68,16.33,-13.4,-
2.26,1.415,1.82,1.785,AVO,Avoca Res,1.79,-1.5,"10,858",1.78,1.79,-,,-,0.61,-,-6.97,-
1.337,0.592,1.055,1.03,AWB,AWB Ltd,1.035,-0.5,"23,171",1.035,1.045,5,,3.70,1.81,4.83,18.5,5.6
3.17,2.17,2.66,2.57,AWE,AWE Ltd,2.59,-7,"34,361",2.60,2.36,-,,-,1.74,-,1.43,181.1
6.72,2.52,6.46,6.42,AXA,AXA Asia Pacific,6.44,4,"48,884",6.41,6.44,18.5,p,1.89,1.12,2.87,34.89,18.5
13.49,6.228,10.94,10.67,BOQ,Bank of Qld,10.72,-18,"4,653",10.66,10.87,52,f,1.46,6.62,4.85,75.9,14.1
1.485,0.48,0.595,0.53,BMN,Bannerman Res,0.55,-3,"12,871",0.55,0.565,-,,-,-,-,-7.94,-
1.04,0.69,0.73,0.69,BPT,Beach Energy Ltd,0.69,-4,"116,923",0.69,0.695,1.75,p,14.41,-,2.54,25.21,2.7
10.48,5.733,10.18,9.97,BEN,Bendigo & Adelaide,9.97,-6,"13,076",9.96,10.05,43,f,0.83,5.16,4.31,35.53,28.1
0.32,0.195,0.23,0.225,BDG,Bendigo Min Ltd,0.225,-0.5,"4,341",0.22,0.225,0.5,,6.40,0.15,2.22,3.2,7.0
1.50,0.39,1.38,1.345,BKY,Berkeley Res,1.355,-1.5,"2,172",1.35,1.37,-,,-,-,-,-9.47,-
44.49,26.64,41.13,40.45,BHP,BHP Billiton Ltd,40.45,-43,"151,077",40.43,40.54,97.87,f,1.89,8.76,2.42,185.29,21.8
12.19,6.158,10.60,10.36,BBG,Billabong Intl,10.39,-11,"5,841",10.34,10.70,36,p,1.59,0.84,3.46,57.2,18.2
3.336,0.418,2.24,2.15,BTA,Biota Hldgs,2.18,-2,"11,064",2.14,2.20,-,,-,0.60,-,36.6,6.0
