S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4767.8 at 16:47 19/11/2009  Report at 19:05 Thursday 19/11/2009. Processed 19:27 Thursday 19/11/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.147,0.43,0.41,ABP,Abacus Prop stpld,0.42,,"32,001",0.415,0.42,7.75,,-,0.62,18.45,-11.81,-
3.01,1.445,2.71,2.67,ABC,Adelaide Brighton,2.68,1,"11,644",2.67,2.69,14,f,1.49,1.15,5.22,20.8,12.9
1.65,0.096,1.44,1.39,ABY,Aditya Birla,1.425,2.5,"5,406",1.42,1.425,-,,-,1.42,-,-17.34,-
1.305,0.50,0.62,0.605,AED,AED Oil Ltd,0.605,,"3,485",0.605,0.615,-,,-,-,-,-66.9,-
15.80,12.83,14.06,13.74,AGK,AGL Energy Ltd,13.84,-16,"8,045",13.80,13.85,54,f,6.63,6.00,3.90,358,3.9
5.60,2.03,4.68,4.50,AJL,AJ Lucas Grp,4.52,-2,"1,396",4.49,4.66,10.5,f,23.78,2.11,2.32,249.7,1.8
5.91,0.60,5.03,4.95,ALS,Alesco Corp,5.00,1,"2,645",4.91,5.03,7,f,-,0.49,1.40,-13.94,-
0.98,0.333,0.615,0.61,AGS,Alliance Res,0.615,0.5,"2,645",0.605,0.615,-,,-,-,-,-8.3,-
2.00,0.683,1.705,1.675,AWC,Alumina Ltd,1.69,0.5,"319,670",1.685,1.695,12,,0.79,1.30,7.10,9.42,17.9
5.89,3.50,5.66,5.62,AMC,Amcor Ltd,5.65,4,"25,713",5.64,5.66,34,,0.74,1.61,6.02,25.3,22.3
6.97,3.52,6.48,6.40,AMP,AMP Ltd,6.46,8,"154,151",6.45,6.47,30,p,0.99,0.67,4.64,29.6,21.8
13.38,7.51,10.44,9.75,ANN,Ansell Ltd,10.11,-22,"5,518",9.85,10.15,28,,3.19,1.98,2.77,89.2,11.3
25.25,11.83,22.37,22.10,ANZ,ANZ Banking Grp,22.25,9,"79,971",22.25,22.30,102,f,1.67,10.72,4.58,170.4,13.1
3.30,2.43,3.29,3.17,APA,APA Grp stpld,3.22,-3,"6,477",3.17,3.25,31,,0.52,1.18,9.63,16.2,19.9
0.414,0.039,0.045,0.043,AXM,Apex Min NL,0.044,0.1,"131,127",0.043,0.045,-,,-,-,-,-31.41,-
2.774,0.866,2.61,2.39,APN,APN News & Media,2.39,-6,"21,300",2.38,2.45,12,,-,-1.23,5.02,-13.1,-
6.39,2.183,6.35,6.18,AQP,Aquarius Platinum,6.28,42,"28,541",6.24,6.29,12.08,,-,-,1.92,-16.39,-
9.38,1.90,9.25,8.90,AQA,Aquila Res,9.09,-15,"4,289",9.05,9.10,-,,-,-,-,-10.5,-
1.285,0.245,0.82,0.80,ARU,Arafura Resource,0.815,-1,"3,023",0.81,0.815,-,,-,-,-,-7.7,-
1.65,0.79,1.46,1.41,AAD,Ardent Leisure Grp stp,1.46,2.5,"6,555",1.41,1.46,14.3,,-,1.18,9.79,-0.32,-
5.75,3.16,4.71,4.52,ALL,Aristocrat Leisure,4.56,-10,"29,929",4.52,4.56,14.5,f,-,0.35,3.18,-0.2,-
4.73,1.845,4.30,4.16,AOE,Arrow Energy,4.22,-4,"21,783",4.22,4.23,-,,-,0.82,-,52,8.1
1.76,0.32,1.65,1.62,AIO,Asciano Grp stpld,1.635,-1.5,"95,920",1.63,1.635,23,,-,-1.41,14.07,-32.5,-
0.575,0.218,0.535,0.515,APZ,Aspen Grp stpld,0.53,0.5,"7,088",0.52,0.535,6.17,,-,0.68,11.64,-22.53,-
0.515,0.16,0.48,0.465,AJA,Astro Jap Prop Grp stpld,0.475,,"8,687",0.46,0.475,9,,-,0.93,18.95,-71.94,-
37.90,23.52,33.69,32.95,ASX,ASX Ltd,33.00,-30,"13,807",32.96,33.04,164.9,f,1.11,2.66,5.00,183.2,18.0
2.10,0.405,1.93,1.865,AGO,Atlas Iron Ltd,1.875,-4,"13,271",1.875,1.885,-,,-,-,-,-21.3,-
1.95,0.675,1.83,1.77,ASL,Ausdrill Ltd,1.825,2.5,"10,436",1.805,1.82,11,f,2.11,1.73,6.03,23.23,7.9
5.95,1.855,4.79,4.51,AAX,Ausenco Ltd,4.54,-11,"5,685",4.53,4.60,18.5,f,2.38,0.76,4.07,43.94,10.3
2.07,1.16,1.495,1.46,AAC,Aust Agriculture,1.495,2.5,"2,540",1.475,1.50,-,,-,2.55,-,-25.7,-
1.93,0.991,1.74,1.71,AIX,Aust Infra unt,1.72,,"16,482",1.715,1.725,13,p,2.03,3.14,7.56,26.33,6.5
0.939,0.299,0.655,0.64,API,Aust Pharmaceutical,0.65,-1,"19,518",0.645,0.65,2,f,2.95,0.84,3.08,5.9,11.0
3.06,1.87,2.82,2.78,AWE,Aust Worldwide Ex,2.80,3,"18,814",2.80,2.81,-,,-,1.80,-,17.36,16.1
3.12,1.425,2.46,2.21,ASB,Austal Ltd,2.39,-9,"1,082",2.36,2.45,6,f,0.83,1.24,2.51,5,47.8
1.465,0.60,1.455,1.415,AUN,Austar United,1.45,2,"39,331",1.42,1.45,-,,-,-0.33,-,-2.4,-
0.585,0.174,0.55,0.535,ALZ,Australand Prop stpld,0.54,-1,"25,582",0.54,0.545,10,,-,0.92,18.52,-15.55,-
2.04,1.085,1.98,1.91,AVO,Avoca Res,1.93,-3.5,"18,930",1.925,1.94,-,,-,0.61,-,-6.97,-
2.995,0.592,1.305,1.24,AWB,AWB Ltd,1.25,-0.5,"244,014",1.245,1.255,5,,3.70,1.81,4.00,18.5,6.8
6.00,2.52,5.98,5.89,AXA,AXA Asia Pacific,5.95,3,"123,677",5.91,5.95,18.5,p,-,0.96,3.11,-7.39,-
0.195,0.024,-,-,BBI,Babcock & Br Infr stp,0.035,,-,-,-,2.5,,-,1.84,71.43,-40.69,-
13.49,6.228,11.64,11.13,BOQ,Bank of Qld,11.36,-17,"9,762",11.36,11.46,52,f,1.46,6.62,4.58,75.9,15.0
1.485,0.41,1.22,1.18,BMN,Bannerman Res,1.19,-1,"3,888",1.17,1.20,-,,-,-,-,-6.22,-
0.956,0.678,0.835,0.825,BPT,Beach Pet,0.835,,"57,497",0.83,0.835,1.75,p,14.41,-,2.10,25.21,3.3
12.157,5.733,9.00,8.83,BEN,Bendigo & Adelaide,8.87,-3,"8,640",8.86,8.88,43,f,0.60,4.03,4.85,25.6,34.6
0.32,0.105,0.25,0.24,BDG,Bendigo Min Ltd,0.24,,"5,715",0.235,0.245,0.5,,3.40,0.15,2.08,1.7,14.1
1.50,0.156,1.20,1.15,BKY,Berkeley Res,1.20,7.5,"6,637",1.17,1.20,-,,-,-,-,-9.47,-
41.36,20.00,40.95,40.35,BHP,BHP Billiton Ltd,40.85,25,"107,856",40.65,40.85,113.63,f,1.15,8.84,2.78,130.15,31.4
12.19,5.815,10.36,9.99,BBG,Billabong Intl,10.15,-20,"23,859",10.05,10.20,45,p,1.54,0.70,4.43,69.2,14.7
3.336,0.279,2.74,2.68,BTA,Biota Hldgs,2.72,5,"4,168",2.68,2.72,-,,-,0.55,-,21.7,12.5
0.335,0.09,0.22,0.215,BUL,Blue Energy Ltd,0.22,0.5,"6,724",0.22,0.225,-,,-,-,-,-1.48,-
3.48,1.675,2.89,2.83,BSL,BlueScope Steel,2.86,-2,"113,278",2.85,2.86,5,,-,2.46,1.75,-7.1,-
0.375,0.054,0.345,0.325,BLY,Boart Longyear,0.33,-1,"566,340",0.325,0.33,2.87,,2.38,-0.10,8.70,6.84,4.8
6.40,2.29,5.81,5.63,BLD,Boral Ltd,5.66,-5,"24,842",5.66,5.70,13,f,1.85,4.12,2.30,24.1,23.5
1.60,0.146,1.36,1.32,BOW,Bow Energy Ltd,1.34,-4,"13,835",1.34,1.345,-,,-,-,-,-0.46,-
7.54,0.945,7.48,7.26,BKN,Bradken Ltd,7.35,-5,"3,364",7.31,7.40,23,f,2.28,1.31,3.13,52.5,14.0
8.37,4.08,6.83,6.69,BXB,Brambles Ltd,6.76,4,"127,556",6.73,6.77,30,p,1.34,0.58,4.44,40.18,16.8
2.23,0.40,1.94,1.90,BRM,Brockman Res,1.915,-2,"1,100",1.915,1.92,-,,-,-,-,-11.1,-
1.945,1.473,1.755,1.73,BWP,Bunnings Warehouse unt,1.755,3,"5,663",1.715,1.76,11.57,,-,1.79,6.59,-3.74,-
7.09,4.71,6.35,6.22,CAB,Cabcharge Aust,6.34,2,"3,901",6.31,6.36,34,f,1.50,2.21,5.36,51,12.4
14.00,6.18,9.99,9.85,CTX,Caltex Aust,9.97,19,"6,618",9.93,9.97,36,,0.43,10.60,3.61,15.6,63.9
0.57,0.155,0.57,0.555,CFE,Cape Lambert Iron,0.56,0.5,"78,845",0.56,0.565,-,,-,-,-,47.27,1.2
0.885,0.195,0.735,0.71,CNX,Carbon Energy,0.72,0.5,"12,645",0.715,0.72,-,,-,-,-,-3.11,-
0.885,0.23,0.56,0.55,CVN,Carnarvon Pet,0.55,,"11,580",0.55,0.555,-,,-,0.07,-,5.4,10.2
0.64,0.225,0.55,0.54,CCV,Cash Convert ord/div   ,0.54,-0.5,"5,866",0.535,0.54,3,f,2.26,0.09,5.56,6.77,8.0
3.66,1.51,3.48,3.42,CEY,Centennial Coal,3.43,-1,"13,929",3.42,3.44,11,f,1.77,1.77,3.21,19.5,17.6
0.52,0.04,0.315,0.305,CNP,Centro Prop stpld,0.305,-0.5,"16,774",0.305,0.31,31.8,,-,-2.91,104.26,-398.36,-
0.225,0.016,0.175,0.165,CER,Centro Retail stpld,0.175,0.5,"21,855",0.17,0.175,0.37,,-,0.30,2.11,-117.14,-
0.345,0.042,0.23,0.225,CFU,Ceramic Fuel Cells,0.23,-0.5,"54,271",0.225,0.23,-,,-,0.05,-,-8.58,-
2.17,1.415,1.97,1.94,CFX,CFS Retail Prop unt,1.955,-0.5,"54,167",1.955,1.965,12.5,p,-,2.02,6.39,-15.27,-
4.38,0.865,4.38,4.17,CGF,Challenger FSG Ltd,4.17,-8,"36,039",4.16,4.20,12.5,,-,1.81,3.00,-16.2,-
2.30,1.20,1.895,1.76,CIF,Challenger Infra stpld,1.78,-7,"1,078",1.76,1.82,20,,-,-1.54,11.24,-40.3,-
0.68,0.156,0.635,0.615,CHC,Charter Hall Grp forus,0.62,-2,"21,053",0.62,0.625,4.96,,-,0.71,8.00,-17.98,-
0.465,0.105,0.45,0.43,CGG,Citadel Resource Grp,0.44,-1,"19,042",0.43,0.44,-,,-,-,-,-4.01,-
0.345,0.135,0.16,0.155,CTO,Citigold Corp Ltd,0.16,,"19,798",0.155,0.16,-,,-,-,-,-0.22,-
1.035,0.245,0.915,0.89,CLO,Clough Ltd,0.91,2,"6,623",0.89,0.915,2,p,3.92,0.29,2.20,7.84,11.6
10.80,8.02,10.68,10.51,CCL,Coca-Cola Amatil,10.63,9,"17,933",10.50,10.64,40.5,f,1.35,1.14,3.81,54.8,19.4
68.54,46.21,60.64,59.88,COH,Cochlear Ltd,60.40,15,"3,132",60.10,61.20,175,f,1.34,2.78,2.90,233.7,25.8
0.535,0.235,0.39,0.38,COK,Cockatoo Coal,0.385,,"3,090",0.38,0.39,-,,-,-,-,-14.52,-
26.54,6.00,24.69,24.50,CXC,Coeur D'alene Mines cdi 1:1,24.65,63,232,24.55,24.69,-,,-,-,-,33.4,73.8
2.37,1.22,2.21,2.19,COF,Coffey Intl,2.19,-1,979,2.18,2.20,13,f,1.12,-0.22,5.94,14.5,15.1
56.24,24.03,53.25,52.23,CBA,C'wlth Bank  of Aust ,53.08,78,"31,778",53.08,53.09,228,f,1.44,13.65,4.30,328.5,16.2
1.34,0.67,1.02,0.995,CPA,C'wlth Prop ord unt   ,1.00,,"91,416",0.995,1.00,8.8,,-,1.15,8.80,-31.8,-
11.32,6.11,10.83,10.49,CPU,Computershare Ltd,10.62,-3,"12,412",10.51,10.70,22,p,2.58,-1.95,2.07,56.75,18.7
0.614,0.244,0.43,0.42,CEU,ConnectEast stpld,0.425,-0.5,"34,470",0.42,0.425,2,,-,-,4.71,-25.43,-
0.795,0.14,0.64,0.605,CQT,Conquest Min,0.64,2,"11,443",0.62,0.64,-,,-,-,-,-0.42,-
3.44,1.71,3.15,3.10,CMJ,Consolidated Media,3.11,-2,"4,472",3.07,3.13,16.5,,3.75,0.66,5.31,61.91,5.0
0.54,0.20,0.515,0.50,COE,Cooper Energy Ltd,0.51,-0.5,"1,459",0.51,0.515,-,,-,0.42,-,-1,-
4.75,2.60,4.50,4.38,CXP,Corporate Express,4.40,-4,"10,798",4.33,4.50,23,f,1.40,0.16,5.23,32.2,13.7
11.66,6.32,8.82,8.67,CRG,Crane Grp Ltd,8.80,,"6,427",8.80,8.84,63,f,1.01,4.35,7.16,63.9,13.8
9.39,4.18,8.34,8.16,CWN,Crown Ltd,8.24,,"13,804",8.17,8.25,37,p,-,3.42,4.49,-166.89,-
38.52,26.85,32.03,31.32,CSL,CSL Ltd,31.77,1,"15,883",31.75,31.79,70,,2.75,7.49,2.20,192.51,16.5
2.18,0.905,1.875,1.845,CSR,CSR Ltd,1.865,1.5,"47,630",1.86,1.865,4,f,-,0.87,2.14,-45.1,-
6.59,1.08,5.91,5.69,CDU,Cudeco Ltd,5.71,-9,"7,760",5.70,5.74,-,,-,-,-,-0.07,-
3.31,0.96,3.24,3.14,CUS,Customers Ltd,3.20,6,"2,059",3.19,3.23,-,,-,0.09,-,4.9,65.3
5.96,2.02,5.80,5.71,DJS,David Jones Ltd,5.73,-6,"17,052",5.72,5.75,28,f,1.13,1.16,4.89,31.5,18.2
0.47,0.098,0.365,0.355,DYL,Deep Yellow Ltd,0.355,-1,"7,596",0.355,0.365,-,,-,-,-,-1.19,-
0.962,0.519,0.89,0.86,DXS,Dexus Prop Grp stpld,0.88,1,"315,144",0.875,0.88,7.3,,-,1.01,8.30,-39.38,-
5.69,2.12,4.18,4.14,DOM,Dominion Min,4.17,7,"4,021",4.15,4.17,14,,2.17,1.06,3.36,30.38,13.7
9.24,3.01,9.02,8.81,DOW,Downer EDI Ltd,8.87,-5,"6,449",8.78,8.90,29,,1.88,2.18,3.27,54.4,16.3
2.319,1.28,1.84,1.765,DUE,DUET Grp forus,1.795,-2.5,"14,524",1.79,1.80,24.12,p,-,1.70,13.44,-9.24,-
1.165,0.30,0.85,0.825,ESG,Eastern Star Gas,0.835,-0.5,"29,491",0.83,0.835,-,,-,-,-,-0.34,-
0.775,0.193,0.54,0.53,ERC,Eircom Hldgs Ltd,0.53,,"166,779",0.53,0.535,-,,-,-3.93,-,-884.2,-
0.99,0.165,0.175,0.17,ELD,Elders Ltd,0.17,,"266,623",0.17,0.175,5.5,,-,0.37,32.35,-51.51,-
0.995,0.16,0.88,0.83,EHL,Emeco Hldgs,0.855,-1.5,"37,342",0.845,0.87,4,f,0.53,0.74,4.68,2.1,40.7
2.87,1.205,2.51,2.41,ENE,Energy Develop,2.43,-8,514,2.41,2.50,12,,0.20,1.83,4.94,2.4,101.3
28.28,14.51,24.46,24.05,ERA,Energy Res,24.19,-7,"1,198",24.13,24.39,34,f,4.79,-,1.41,162.78,14.9
0.72,0.175,0.475,0.455,EWC,Energy World Corp,0.465,-0.5,"7,010",0.455,0.465,-,,-,-,-,-0.71,-
0.595,0.27,0.54,0.525,ENV,Envestra Ltd,0.53,,"5,337",0.525,0.53,5.5,,0.73,-0.08,10.38,4,13.3
4.37,1.24,4.11,4.03,EQN,Equinox Min Ltd cdi,4.10,16,"27,770",4.05,4.11,-,,-,-,-,25.35,16.2
11.45,0.785,8.44,8.04,EXT,Extract Res,8.10,-24,"2,662",8.00,8.19,-,,-,-,-,-5.38,-
1.805,0.795,1.745,1.685,FXJ,Fairfax Media Ltd,1.695,-3.5,"69,295",1.69,1.70,2,,-,-0.37,1.18,-21.6,-
17.925,4.65,16.95,16.75,FLX,Felix Res Ltd,16.83,-61,"22,278",16.79,16.90,53,f,2.57,2.53,3.15,136.18,12.4
0.83,0.204,0.735,0.725,FKP,FKP Prop Grp stpld,0.73,,"11,121",0.73,0.735,3.45,,-,3.15,4.73,-70.3,-
8.86,3.27,7.63,7.55,FWD,Fleetwood Corp,7.59,-1,324,7.56,7.60,66,f,1.04,2.63,8.70,68.7,11.0
1.795,0.215,1.55,1.48,FXL,Flexigrp Ltd,1.50,5.5,"2,833",1.47,1.505,6,f,2.40,0.11,4.00,14.4,10.4
18.58,3.39,18.58,17.72,FLT,Flight Centre,18.10,-24,"2,913",18.10,18.11,9,,4.26,1.92,0.50,38.3,47.3
0.197,0.028,0.16,0.15,FMS,Flinders Mines,0.155,-0.5,"101,920",0.15,0.155,-,,-,-,-,-0.33,-
4.75,1.345,4.33,4.26,FMG,Fortescue Metals Grp,4.30,,"45,950",4.27,4.30,-,,-,0.35,-,21.9,19.6
5.89,4.80,5.73,5.53,FGL,Foster's Grp,5.57,-13,"52,365",5.56,5.58,27.25,f,0.84,0.46,4.89,22.8,24.4
1.45,0.685,0.88,0.86,GDY,Geodynamics Ltd,0.88,1.5,"1,687",0.855,0.88,-,,-,0.97,-,-5.42,-
1.05,0.32,0.95,0.915,GBG,Gindalbie Metals,0.915,-3.5,"14,298",0.915,0.92,-,,-,-,-,5.1,17.9
1.32,0.29,1.20,1.16,GIR,Giralia Res NL,1.195,1.5,"3,541",1.175,1.19,-,,-,-,-,4.2,28.5
1.78,0.93,1.57,1.545,GFF,Goodman Fielder,1.555,1,"100,886",1.55,1.555,10.5,p,1.27,-0.20,6.75,13.3,11.7
0.954,0.123,0.63,0.615,GMG,Goodman Grp forus,0.63,1.5,"493,561",0.63,0.635,9.65,,-,0.84,15.32,-45.4,-
