S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4673.2 at 16:35 3/2/2010  Report at 19:05 Wednesday 3/2/2010. Processed 19:22 Wednesday 3/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.221,0.405,0.39,ABP,Abacus Prop stpld,0.395,1,"30,317",0.395,0.40,5.75,,-,0.62,14.56,-11.81,-
3.01,1.445,2.54,2.43,ABC,Adelaide Brighton,2.51,-2,"13,116",2.50,2.55,14,f,1.49,1.15,5.58,20.8,12.1
1.65,0.096,1.135,1.08,ABY,Aditya Birla,1.135,10,"6,434",1.135,1.14,-,,-,1.42,-,-17.34,-
1.24,0.50,0.595,0.57,AED,AED Oil Ltd,0.595,4.5,"2,096",0.59,0.60,-,,-,-,-,-66.9,-
15.46,12.83,14.00,13.78,AGK,AGL Energy Ltd,13.85,-13,"16,446",13.81,13.86,54,f,6.63,6.00,3.90,358,3.9
5.60,2.03,3.28,3.17,AJL,AJ Lucas Grp,3.21,1,"4,245",3.17,3.22,5.5,,45.40,2.11,1.71,249.7,1.3
5.91,0.60,4.29,4.23,ALS,Alesco Corp,4.26,4,"2,504",4.25,4.27,14,f,-,0.65,3.29,-17.36,-
0.98,0.363,0.56,0.545,AGS,Alliance Res,0.55,,"5,592",0.545,0.555,-,,-,-,-,-8.3,-
2.06,0.683,1.69,1.64,AWC,Alumina Ltd,1.66,2.5,"111,838",1.655,1.66,-,,-,1.30,-,9.42,17.6
6.35,3.50,6.19,6.12,AMC,Amcor Ltd,6.15,15,"122,013",6.14,6.17,34,,0.74,1.61,5.53,25.3,24.3
6.97,3.52,6.39,6.21,AMP,AMP Ltd,6.30,9,"73,413",6.29,6.34,30,p,0.99,0.67,4.76,29.6,21.3
10.98,7.51,10.29,10.07,ANN,Ansell Ltd,10.12,-13,"5,063",10.06,10.18,28,,3.19,1.98,2.77,89.2,11.3
25.25,11.83,22.07,21.35,ANZ,ANZ Banking Grp,21.77,-12,"91,112",21.75,21.77,102,f,1.67,10.72,4.69,170.4,12.8
3.68,2.50,3.25,3.21,APA,APA Grp stpld,3.23,4,"8,923",3.23,3.26,31,,0.52,1.18,9.60,16.2,19.9
0.276,0.029,0.033,0.03,AXM,Apex Min NL,0.031,,"235,740",0.03,0.031,-,,-,-,-,-31.41,-
2.61,0.866,2.40,2.29,APN,APN News & Media,2.39,3,"11,642",2.31,2.40,12,,-,-1.23,5.02,-13.1,-
7.95,3.088,7.42,7.10,AQP,Aquarius Platinum,7.15,10,"15,900",7.14,7.20,-,,-,-,-,-16.39,-
11.38,1.727,9.04,8.76,AQA,Aquila Res,8.92,47,"9,915",8.88,8.92,-,,-,-,-,-10.5,-
1.285,0.245,0.855,0.82,ARU,Arafura Resource,0.825,0.5,"2,663",0.81,0.835,-,,-,-,-,-7.7,-
1.845,0.79,1.605,1.55,AAD,Ardent Leisure Grp stp,1.59,2,"17,852",1.57,1.62,14.3,,-,1.18,8.99,-0.32,-
5.75,3.16,4.50,4.27,ALL,Aristocrat Leisure,4.50,5,"32,904",4.46,4.50,14.5,f,-,0.35,3.22,-0.2,-
4.73,2.11,3.85,3.63,AOE,Arrow Energy,3.66,-7,"53,902",3.65,3.66,-,,-,0.82,-,52,7.0
1.94,0.32,1.77,1.72,AIO,Asciano Grp stpld,1.75,5,"142,163",1.75,1.76,-,,-,-1.41,-,-32.5,-
0.575,0.218,0.48,0.47,APZ,Aspen Grp stpld,0.47,-0.5,"5,865",0.465,0.475,5.18,,-,0.68,11.02,-22.53,-
0.515,0.16,0.355,0.34,AJA,Astro Jap Prop stp,0.34,-1.5,"17,261",0.34,0.345,9,,-,0.93,26.47,-71.94,-
37.90,23.52,35.28,34.50,ASX,ASX Ltd,35.21,65,"8,472",35.13,35.31,164.9,f,1.11,2.66,4.68,183.2,19.2
2.36,1.08,2.08,1.955,AGO,Atlas Iron Ltd,1.97,1.5,"35,667",1.965,1.975,-,,-,-,-,-21.3,-
2.20,0.675,1.885,1.80,ASL,Ausdrill Ltd,1.87,12,"3,541",1.84,1.87,11,f,2.11,1.73,5.88,23.23,8.0
5.95,1.855,3.96,3.89,AAX,Ausenco Ltd,3.96,16,"5,154",3.92,3.96,18.5,f,2.38,0.76,4.67,43.94,9.0
1.95,1.16,1.30,1.275,AAC,Aust Agriculture,1.295,2,"5,394",1.28,1.295,-,,-,2.55,-,-25.7,-
1.95,0.991,1.86,1.81,AIX,Aust Infra unt,1.84,2.5,"22,086",1.81,1.855,13,,2.03,3.14,7.07,26.33,7.0
0.939,0.312,0.645,0.625,API,Aust Pharmaceutical,0.645,1.5,"2,939",0.625,0.645,2,f,2.95,0.84,3.10,5.9,10.9
3.12,1.425,2.50,2.43,ASB,Austal Ltd,2.45,5,"1,544",2.43,2.46,6,f,0.83,1.24,2.45,5,49.0
1.465,0.65,1.30,1.25,AUN,Austar United,1.29,3,"24,970",1.22,1.295,-,,-,-0.33,-,-2.4,-
0.585,0.174,0.465,0.45,ALZ,Australand Prop stpld,0.455,-0.5,"50,790",0.45,0.455,8,,-,0.92,17.58,-15.55,-
