S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4621.3 at 16:39 9/9/2010  Report at 19:05 Thursday 9/9/2010. Processed 19:10 Thursday 9/9/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.365,0.43,0.42,ABP,Abacus Prop stp,0.425,,"32,312",0.42,0.425,3.9,,0.39,0.58,9.18,1.53,27.8
2.60,1.43,2.16,2.10,ACR,Acrux Ltd,2.15,6,881,2.15,2.17,-,,-,-,-,29.08,7.4
3.435,2.293,3.37,3.33,ABC,Adelaide Brighton,3.36,1,"12,292",3.35,3.37,15.5,f,1.52,1.16,4.61,23.6,14.2
1.65,0.62,1.15,1.115,ABY,Aditya Birla,1.13,4,"9,198",1.125,1.13,-,,-,1.51,-,19.61,5.8
15.69,13.37,15.60,15.42,AGK,AGL Energy Ltd,15.59,18,"15,618",15.56,15.59,59,,1.34,5.89,3.78,79.3,19.7
5.60,1.76,1.86,1.76,AJL,AJ Lucas Grp,1.775,-4.5,"1,227",1.75,1.775,5.5,,-,1.19,3.10,-11,-
5.91,2.25,2.89,2.83,ALS,Alesco Corp,2.86,-2,"1,127",2.76,2.88,7,,-,0.60,2.45,-132.84,-
0.845,0.28,0.335,0.315,AGS,Alliance Res,0.32,-0.5,993,0.315,0.325,-,,-,-,-,-1.97,-
2.06,1.45,1.88,1.81,AWC,Alumina Ltd,1.835,-1.5,"213,584",1.835,1.84,4.23,f,0.14,1.22,2.31,0.59,311.0
7.04,5.27,7.02,6.91,AMC,Amcor Ltd,6.97,16,"38,891",6.94,6.97,29.5,,0.54,1.49,4.23,15.8,44.1
6.97,4.85,5.07,4.95,AMP,AMP Ltd,5.04,,"132,774",5.00,5.04,31,p,1.28,0.90,6.15,39.8,12.7
13.73,9.07,13.64,13.40,ANN,Ansell Ltd,13.50,13,"5,484",13.41,13.55,30.5,,2.94,2.22,2.26,89.6,15.1
26.23,19.95,23.79,23.49,ANZ,ANZ Banking Grp,23.76,27,"63,230",23.75,23.77,108,f,1.34,9.99,4.55,144.8,16.4
3.99,2.96,3.94,3.85,APA,APA Grp stp,3.90,7,"13,676",3.86,3.90,32.75,,0.59,1.28,8.40,19.4,20.1
2.61,1.68,1.935,1.86,APN,APN News & Media,1.87,,"15,494",1.87,1.88,9,,1.86,-0.75,4.81,16.7,11.2
7.95,3.89,5.33,5.19,AQP,Aquarius Platinum,5.22,10,"7,467",5.20,5.27,6.74,,1.06,-,1.29,7.15,73.0
11.38,6.009,8.83,8.55,AQA,Aquila Res,8.75,-11,"4,899",8.72,8.75,-,,-,-,-,-14.8,-
1.285,0.38,0.93,0.875,ARU,Arafura Resource,0.92,4.5,"18,318",0.89,0.92,-,,-,-,-,-5.1,-
1.845,0.92,1.035,1.025,AAD,Ardent Leisure stp,1.025,0.5,"5,920",1.025,1.03,10.75,,0.59,0.92,10.49,6.3,16.3
5.75,3.34,3.80,3.70,ALL,Aristocrat Leisure,3.73,3,"9,892",3.65,3.74,3.5,,-,0.15,0.94,-15,-
1.94,1.435,1.74,1.70,AIO,Asciano Grp stp,1.72,-1,"144,513",1.70,1.725,-,,-,0.08,-,-31.6,-
0.575,0.42,0.48,0.475,APZ,Aspen Grp stp,0.48,0.5,"2,646",0.47,0.48,4.2,,0.54,0.66,8.75,2.25,21.3
0.515,0.28,0.31,0.305,AJA,Astro Jap Prop stp,0.31,1,"9,838",0.305,0.31,7,,-,0.64,22.58,-22.02,-
37.16,28.02,29.74,29.44,ASX,ASX Ltd,29.70,34,"5,698",29.62,29.72,173.1,f,1.10,3.49,5.83,190.4,15.6
3.05,1.585,2.20,2.16,AGO,Atlas Iron Ltd,2.19,6,"15,995",2.18,2.19,-,,-,-,-,-9.6,-
2.34,1.455,1.98,1.95,ASL,Ausdrill Ltd,1.97,-1,"1,209",1.96,1.97,11,f,2.16,1.78,5.58,23.71,8.3
5.95,1.71,2.49,2.44,AAX,Ausenco Ltd,2.46,6,"3,349",2.45,2.48,4.5,,-,0.50,1.83,-10.35,-
1.69,1.22,1.625,1.60,AAC,Aust Agriculture,1.625,2.5,"1,918",1.60,1.625,-,,-,-,-,-13.4,-
2.09,1.535,1.95,1.91,AIX,Aust Infra unt,1.915,,"8,606",1.905,1.94,10,p,3.32,2.61,5.22,33.22,5.8
0.939,0.365,0.43,0.42,API,Aust Pharmaceutical,0.425,-1,939,0.42,0.435,3,f,2.03,0.79,7.06,6.1,7.0
3.07,1.935,2.22,2.16,ASB,Austal Ltd,2.19,1,"11,612",2.17,2.22,6,f,3.38,1.41,2.74,20.3,10.8
1.465,0.84,0.895,0.855,AUN,Austar United,0.87,-0.5,"56,072",0.865,0.87,-,,-,-0.28,-,3.5,24.9
3.05,2.20,2.87,2.80,ALZ,Australand Prop stp,2.81,,"6,664",2.81,2.85,12,,1.24,3.44,4.27,14.9,18.9
3.45,1.48,3.39,3.20,AVO,Avoca Res,3.20,-14,"42,975",3.18,3.22,-,,-,0.93,-,20.82,15.4
1.49,0.865,1.475,1.455,AWB,AWB Ltd,1.455,-1,"327,297",1.45,1.46,-,,-,1.85,-,3.67,39.6
3.17,1.465,1.685,1.625,AWE,AWE Ltd,1.675,4.5,"36,139",1.65,1.68,-,,-,1.60,-,-5.55,-
6.72,4.05,5.11,4.86,AXA,AXA Asia Pacific,5.08,-36,"537,494",5.05,5.08,18.5,p,1.66,1.01,3.64,30.79,16.5
13.49,9.68,10.66,10.55,BOQ,Bank of Qld,10.66,16,"3,074",10.50,10.68,52,f,1.78,7.20,4.88,92.4,11.5
1.395,0.24,0.355,0.34,BMN,Bannerman Res,0.355,,"5,141",0.35,0.355,-,,-,-,-,-7.84,-
1.04,0.595,0.685,0.675,BPT,Beach Energy Ltd,0.68,0.5,"31,816",0.68,0.685,1.75,p,1.78,-,2.57,3.12,21.8
10.48,7.72,9.14,9.00,BEN,Bendigo & Adelaide,9.14,7,"13,334",9.02,9.15,58,f,1.16,5.27,6.35,67.4,13.6
0.285,0.175,0.215,0.20,BDG,Bendigo Min Ltd,0.205,0.5,"25,516",0.20,0.205,0.5,,4.40,0.17,2.44,2.2,9.3
1.595,0.905,1.355,1.31,BKY,Berkeley Res,1.34,2,571,1.33,1.37,-,,-,-,-,-8.92,-
44.93,35.58,38.48,38.07,BHP,BHP Billiton Ltd,38.18,27,"117,117",38.17,38.25,98.54,f,2.72,10.21,2.58,268.22,14.2
12.32,7.31,7.92,7.84,BBG,Billabong Intl,7.90,10,"11,508",7.86,7.92,36,p,1.62,0.40,4.56,58.3,13.6
3.336,0.85,0.92,0.885,BTA,Biota Hldgs,0.90,1.5,"6,470",0.895,0.905,-,,-,0.54,-,9.2,9.8
3.40,2.03,2.38,2.34,BSL,BlueScope Steel,2.37,6,"115,098",2.37,2.38,5,f,1.38,2.53,2.11,6.9,34.3
4.10,2.43,3.13,3.04,BLY,Boart Longyear,3.06,2,"30,058",3.04,3.07,2.29,p,3.56,1.50,0.75,8.15,37.5
6.40,4.15,4.76,4.61,BLD,Boral Ltd,4.74,-1,"42,175",4.61,4.74,13.5,f,-,3.92,2.85,-15.2,-
1.605,0.905,1.33,1.29,BOW,Bow Energy Ltd,1.32,2.5,"5,474",1.32,1.34,-,,-,-,-,4.42,29.9
8.14,5.48,7.86,7.75,BKN,Bradken Ltd,7.86,19,"3,643",7.81,7.86,34,f,1.59,2.10,4.33,54.1,14.5
8.37,5.11,6.16,5.97,BXB,Brambles Ltd,6.13,19,"85,852",6.09,6.15,25,p,1.48,0.88,4.08,36.96,16.6
4.05,1.51,3.25,3.09,BRM,Brockman Res,3.19,10,"6,522",3.19,3.20,-,,-,-,-,-14.9,-
2.09,1.66,1.94,1.915,BWP,Bunnings Warehouse unt,1.94,2,"6,523",1.885,1.94,12.08,,1.84,1.88,6.23,22.18,8.7
6.66,4.25,5.41,5.27,CAB,Cabcharge Aust,5.36,11,"2,006",5.35,5.39,34,f,1.41,2.34,6.34,47.8,11.2
12.75,8.01,11.86,11.51,CTX,Caltex Aust,11.55,5,"8,863",11.50,11.65,55,f,0.63,10.76,4.76,34.4,33.6
0.533,0.269,0.38,0.365,CFE,Cape Lambert Res,0.375,1,"16,132",0.37,0.375,-,f,-,-,-,10.88,3.4
0.885,0.29,0.47,0.45,CNX,Carbon Energy,0.465,0.5,"12,419",0.465,0.47,-,,-,-,-,-1.87,-
0.625,0.30,0.445,0.42,CVN,Carnarvon Pet,0.42,,"89,493",0.42,0.425,-,,-,0.04,-,2.1,20.0
5.86,3.56,5.16,5.07,CRZ,Carsales Com Ltd,5.09,4,"2,422",5.07,5.10,14.9,f,1.25,0.38,2.93,18.6,27.4
0.71,0.50,0.62,0.615,CCV,Cash Convert ord/div   ,0.615,-0.5,"6,039",0.615,0.62,3,f,2.20,0.24,4.88,6.6,9.3
1.96,1.176,1.945,1.86,CAH,Catalpa Res,1.93,7,"9,223",1.93,1.94,-,,-,-,-,-3.7,-
6.14,3.05,6.10,6.07,CEY,Centennial Coal,6.09,1,"9,483",6.09,6.10,8,p,1.69,1.90,1.31,13.5,45.1
0.52,0.13,0.17,0.165,CNP,Centro Prop stp,0.17,0.5,"21,621",0.17,0.175,-,,-,-3.12,-,-67.96,-
0.265,0.12,0.165,0.155,CER,Centro Retail stp,0.165,0.5,"6,780",0.16,0.165,0.37,,13.51,0.33,2.24,5,3.3
0.342,0.149,0.18,0.175,CFU,Ceramic Fuel Cells,0.18,-0.5,"47,623",0.175,0.18,-,,-,0.03,-,-1.91,-
2.12,1.81,1.975,1.96,CFX,CFS Retail Prop unt,1.965,1,"137,362",1.965,1.97,12.5,,1.01,2.02,6.36,12.65,15.5
0.58,0.395,0.50,0.485,CDI,Challenger Div Pro stp,0.50,1,"6,432",0.49,0.51,4.2,,0.47,0.66,8.40,1.97,25.4
4.50,3.06,4.04,3.95,CGF,Challenger FSG Ltd,4.02,14,"17,184",4.02,4.04,14.5,,3.81,-,3.61,55.3,7.3
2.06,1.21,1.25,1.235,CIF,Challenger Infra stp,1.24,-3.5,"1,832",1.235,1.24,14,,-,-2.10,11.29,-63.7,-
0.79,0.49,0.61,0.605,CHC,Charter Hall Grp forus,0.61,,"9,420",0.605,0.615,3.2,,0.01,0.56,5.25,0.02,3050.0
2.63,2.44,2.62,2.58,CQODA,Charter Hall Office def,2.60,1,"6,657",2.57,2.62,-,,-,0.42,-,-1.9,-
3.14,2.95,3.06,3.00,CQRDA,Charter Hall Retail def,3.05,5,"4,854",3.01,3.06,-,,-,0.74,-,4.95,61.6
0.444,0.235,0.39,0.365,CGG,Citadel Resource Grp,0.365,,"268,647",0.36,0.375,-,,-,-,-,-1.08,-
1.035,0.725,0.82,0.78,CLO,Clough Ltd,0.81,-1.5,"11,221",0.80,0.81,2.2,p,3.14,0.34,2.72,6.9,11.7
12.22,9.68,12.19,12.00,CCL,Coca-Cola Amatil,12.02,-1,"20,660",12.00,12.10,45.5,f,1.39,1.47,3.79,63.1,19.0
79.11,59.55,72.30,71.65,COH,Cochlear Ltd,72.30,67,"2,572",71.80,72.30,200,p,1.38,4.01,2.77,275.7,26.2
2.34,0.855,1.02,1.01,COF,Coffey Intl,1.015,0.5,877,1.01,1.02,11,f,1.08,-0.23,10.84,11.9,8.5
60.00,46.32,52.49,52.06,CBA,C'wlth Bank  of Aust ,52.49,71,"47,079",52.45,52.50,290,f,1.19,15.94,5.52,344.5,15.2
1.045,0.85,0.96,0.945,CPA,C'wlth Prop ord unt   ,0.955,1,"75,137",0.95,0.96,5.55,,1.06,1.13,5.81,5.89,16.2
12.90,8.70,9.60,9.47,CPU,Computershare Ltd,9.55,13,"21,524",9.53,9.57,28,p,2.22,-1.61,2.93,62.24,15.3
0.49,0.33,0.43,0.42,CEU,ConnectEast stp,0.425,,"82,246",0.42,0.43,2,,-,0.47,4.71,-1.49,-
0.795,0.20,0.445,0.41,CQT,Conquest Min,0.435,2.5,"36,803",0.425,0.435,-,,-,-,-,-0.14,-
0.58,0.355,0.38,0.375,COE,Cooper Energy Ltd,0.38,0.5,"1,826",0.37,0.38,-,,-,0.43,-,0.43,88.4
11.66,7.76,8.63,8.37,CRG,Crane Grp Ltd,8.53,19,"2,682",8.21,8.62,40,f,1.04,4.50,4.69,41.7,20.5
9.39,7.41,8.38,8.27,CWN,Crown Ltd,8.32,10,"20,687",8.24,8.35,37,p,1.04,3.42,4.45,38.54,21.6
2.30,1.165,1.79,1.745,CSV,CSG Ltd,1.75,-3,"4,018",1.75,1.755,5.5,f,2.87,-,3.14,15.8,11.1
37.56,30.03,33.48,32.86,CSL,CSL Ltd,33.00,-14,"59,862",32.99,33.03,80,p,2.32,5.93,2.42,185.77,17.8
2.13,1.585,1.78,1.73,CSR,CSR Ltd,1.735,-3,"142,270",1.73,1.74,8.5,f,-,1.04,4.90,-8.2,-
6.59,1.63,2.03,1.99,CDU,Cudeco Ltd,2.02,2.5,"5,914",2.01,2.02,-,,-,-,-,0.42,481.0
3.154,1.76,1.89,1.845,CUS,Customers Ltd,1.87,1,"1,072",1.84,1.87,8,,1.72,0.10,4.28,13.77,13.6
0.915,0.745,0.915,0.84,DTE,Dart Energy Ltd,0.89,7,"11,667",0.885,0.89,-,,-,-,-,-,-
5.96,4.10,5.14,5.02,DJS,David Jones Ltd,5.08,3,"41,319",5.07,5.10,29,f,1.14,1.22,5.71,33,15.4
0.405,0.12,0.185,0.175,DYL,Deep Yellow Ltd,0.175,0.5,"7,241",0.175,0.18,-,,-,-,-,-0.28,-
0.89,0.715,0.84,0.82,DXS,DEXUS Prop Grp stp,0.83,1,"532,338",0.825,0.835,5.1,,0.13,0.95,6.14,0.66,125.8
4.52,1.86,2.64,2.57,DOM,Dominion Min,2.63,1,"1,890",2.56,2.63,6,,0.45,1.02,2.28,2.69,97.8
9.44,3.33,4.31,4.25,DOW,Downer EDI Ltd,4.26,4,"9,191",4.24,4.31,29.1,,0.03,1.94,6.83,0.9,473.3
1.90,1.545,1.775,1.75,DUE,DUET Grp forus,1.77,1,"21,928",1.755,1.77,20,p,0.81,1.74,11.30,16.25,10.9
2.83,2.41,2.72,2.66,DLX,Duluxgrp Ltd,2.69,3,"15,570",2.68,2.70,-,,-,-,-,-,-
1.045,0.615,0.93,0.86,ESG,Eastern Star Gas,0.915,6.5,"127,847",0.91,0.92,-,,-,-,-,-0.8,-
