S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4930.5 at 16:37 7/1/2010  Report at 19:05 Thursday 7/1/2010. Processed 19:51 Thursday 7/1/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.191,0.47,0.46,ABP,Abacus Prop stpld,0.47,0.5,"21,711",0.465,0.47,5.75,,-,0.62,12.23,-11.81,-
3.01,1.445,2.68,2.64,ABC,Adelaide Brighton,2.65,,"34,136",2.64,2.67,14,f,1.49,1.15,5.28,20.8,12.7
1.65,0.096,1.47,1.415,ABY,Aditya Birla,1.42,,"6,011",1.42,1.425,-,,-,1.42,-,-17.34,-
1.305,0.50,0.665,0.62,AED,AED Oil Ltd,0.655,4,"10,670",0.645,0.655,-,,-,-,-,-66.9,-
15.46,12.83,14.41,14.18,AGK,AGL Energy Ltd,14.20,-13,"5,117",14.19,14.25,54,f,6.63,6.00,3.80,358,4.0
5.60,2.03,4.62,4.37,AJL,AJ Lucas Grp,4.47,-6,"1,516",4.36,4.55,10.5,f,23.78,2.11,2.35,249.7,1.8
5.91,0.60,4.89,4.79,ALS,Alesco Corp,4.89,2,"1,985",4.80,4.90,7,f,-,0.49,1.43,-13.94,-
0.98,0.363,0.60,0.585,AGS,Alliance Res,0.595,0.5,"1,812",0.595,0.60,-,,-,-,-,-8.3,-
2.01,0.683,2.01,1.935,AWC,Alumina Ltd,1.96,3.5,"235,200",1.96,1.965,-,,-,1.30,-,9.42,20.8
6.34,3.50,6.17,6.06,AMC,Amcor Ltd,6.07,-6,"19,590",6.06,6.12,34,,0.74,1.61,5.60,25.3,24.0
6.97,3.52,6.64,6.49,AMP,AMP Ltd,6.49,-15,"50,155",6.48,6.52,30,p,0.99,0.67,4.62,29.6,21.9
11.37,7.51,10.89,10.65,ANN,Ansell Ltd,10.87,10,"4,516",10.55,10.87,28,,3.19,1.98,2.58,89.2,12.2
25.25,11.83,22.79,22.10,ANZ,ANZ Banking Grp,22.12,-54,"67,154",22.12,22.16,102,f,1.67,10.72,4.61,170.4,13.0
3.68,2.50,3.68,3.56,APA,APA Grp stpld,3.60,1,"6,358",3.58,3.62,31,,0.52,1.18,8.61,16.2,22.2
0.361,0.029,0.039,0.035,AXM,Apex Min NL,0.038,0.4,"193,730",0.037,0.038,-,,-,-,-,-31.41,-
2.61,0.866,2.43,2.32,APN,APN News & Media,2.42,9,"5,681",2.32,2.45,12,,-,-1.23,4.96,-13.1,-
7.93,3.002,7.93,7.66,AQP,Aquarius Platinum,7.69,9,"17,655",7.65,7.71,-,,-,-,-,-16.39,-
11.38,1.727,11.09,10.87,AQA,Aquila Res,10.90,5,"9,843",10.89,11.00,-,,-,-,-,-10.5,-
1.285,0.245,0.90,0.87,ARU,Arafura Resource,0.88,,"3,429",0.88,0.89,-,,-,-,-,-7.7,-
1.845,0.79,1.80,1.775,AAD,Ardent Leisure Grp stp,1.78,-1,"2,794",1.725,1.79,14.3,,-,1.18,8.03,-0.32,-
5.75,3.16,4.14,4.10,ALL,Aristocrat Leisure,4.12,,"9,368",4.09,4.14,14.5,f,-,0.35,3.52,-0.2,-
4.73,2.05,4.51,4.36,AOE,Arrow Energy,4.37,-6,"35,129",4.37,4.39,-,,-,0.82,-,52,8.4
1.94,0.32,1.94,1.90,AIO,Asciano Grp stpld,1.91,-2,"93,342",1.905,1.91,-,,-,-1.41,-,-32.5,-
0.575,0.218,0.495,0.475,APZ,Aspen Grp stpld,0.49,0.5,"53,611",0.485,0.49,5.18,,-,0.68,10.57,-22.53,-
0.515,0.16,0.405,0.39,AJA,Astro Jap Prop stp,0.405,1,"14,062",0.40,0.405,9,,-,0.93,22.22,-71.94,-
37.90,23.52,35.25,34.46,ASX,ASX Ltd,34.56,-69,"5,327",34.56,34.78,164.9,f,1.11,2.66,4.77,183.2,18.9
2.27,1.05,2.27,2.17,AGO,Atlas Iron Ltd,2.23,10,"56,287",2.20,2.23,-,,-,-,-,-21.3,-
2.20,0.675,2.17,2.13,ASL,Ausdrill Ltd,2.13,1,"5,815",2.13,2.15,11,f,2.11,1.73,5.16,23.23,9.2
5.95,1.855,4.74,4.62,AAX,Ausenco Ltd,4.65,-9,"2,527",4.65,4.68,18.5,f,2.38,0.76,3.98,43.94,10.6
