S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4847.0 at 16:34 30/12/2009  Report at 17:15 Wednesday 30/12/2009. Processed 17:15 Wednesday 30/12/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.186,0.46,0.445,ABP,Abacus Prop stpld,0.455,-0.5,"16,179",0.45,0.455,7.75,,-,0.62,17.03,-11.81,-
3.01,1.445,2.76,2.74,ABC,Adelaide Brighton,2.75,2,"5,638",2.74,2.76,14,f,1.49,1.15,5.09,20.8,13.2
1.65,0.096,1.27,1.22,ABY,Aditya Birla,1.24,0.5,"4,110",1.23,1.245,-,,-,1.42,-,-17.34,-
1.305,0.50,0.61,0.595,AED,AED Oil Ltd,0.61,1.5,"1,339",0.595,0.61,-,,-,-,-,-66.9,-
15.46,12.83,14.30,13.99,AGK,AGL Energy Ltd,14.00,-19,"6,146",14.00,14.04,54,f,6.63,6.00,3.86,358,3.9
5.60,2.03,4.13,4.08,AJL,AJ Lucas Grp,4.11,-1,171,4.08,4.12,10.5,f,23.78,2.11,2.55,249.7,1.6
5.91,0.60,4.81,4.74,ALS,Alesco Corp,4.78,7,"1,489",4.76,4.78,7,f,-,0.49,1.46,-13.94,-
0.98,0.363,0.625,0.61,AGS,Alliance Res,0.615,-0.5,333,0.61,0.625,-,,-,-,-,-8.3,-
2.00,0.683,1.85,1.815,AWC,Alumina Ltd,1.82,-1.5,"53,257",1.82,1.825,12,,0.79,1.30,6.59,9.42,19.3
6.29,3.50,6.23,6.18,AMC,Amcor Ltd,6.20,,"19,066",6.19,6.20,34,,0.74,1.61,5.48,25.3,24.5
6.97,3.52,6.80,6.70,AMP,AMP Ltd,6.78,6,"35,684",6.75,6.78,30,p,0.99,0.67,4.42,29.6,22.9
12.70,7.51,10.80,10.70,ANN,Ansell Ltd,10.74,6,"1,383",10.71,10.74,28,,3.19,1.98,2.61,89.2,12.0
25.25,11.83,22.93,22.72,ANZ,ANZ Banking Grp,22.74,4,"28,060",22.73,22.74,102,f,1.67,10.72,4.49,170.4,13.3
3.59,2.50,3.56,3.43,APA,APA Grp stpld,3.43,-10,"3,964",3.43,3.46,31,,0.52,1.18,9.04,16.2,21.2
0.414,0.029,0.037,0.035,AXM,Apex Min NL,0.036,-0.1,"38,612",0.035,0.036,-,,-,-,-,-31.41,-
2.61,0.866,2.39,2.34,APN,APN News & Media,2.35,4,"4,769",2.34,2.35,12,,-,-1.23,5.11,-13.1,-
7.45,3.002,7.32,7.16,AQP,Aquarius Platinum,7.17,-13,"5,125",7.15,7.18,12.08,,-,-,1.68,-16.39,-
10.68,1.727,10.68,10.41,AQA,Aquila Res,10.48,-5,"5,154",10.47,10.48,-,,-,-,-,-10.5,-
1.285,0.245,0.74,0.73,ARU,Arafura Resource,0.735,-1,"1,519",0.735,0.74,-,,-,-,-,-7.7,-
1.735,0.79,1.735,1.70,AAD,Ardent Leisure Grp stp,1.71,1,"3,481",1.695,1.735,14.3,,-,1.18,8.36,-0.32,-
5.75,3.16,4.10,4.06,ALL,Aristocrat Leisure,4.07,1,"5,003",4.06,4.07,14.5,f,-,0.35,3.56,-0.2,-
4.73,2.05,4.08,4.03,AOE,Arrow Energy,4.06,-1,"8,498",4.05,4.07,-,,-,0.82,-,52,7.8
1.885,0.32,1.84,1.78,AIO,Asciano Grp stpld,1.795,-2.5,"51,190",1.795,1.80,23,,-,-1.41,12.81,-32.5,-
0.575,0.218,0.475,0.465,APZ,Aspen Grp stpld,0.47,-1,"6,260",0.465,0.47,5.18,,-,0.68,11.02,-22.53,-
0.515,0.16,0.405,0.395,AJA,Astro Jap Prop stp,0.40,-0.5,"7,061",0.40,0.405,9,,-,0.93,22.50,-71.94,-
37.90,23.52,35.10,34.65,ASX,ASX Ltd,34.72,-26,"2,084",34.72,34.74,164.9,f,1.11,2.66,4.75,183.2,19.0
2.10,0.875,1.88,1.845,AGO,Atlas Iron Ltd,1.875,0.5,"15,727",1.865,1.875,-,,-,-,-,-21.3,-
2.16,0.675,2.06,2.00,ASL,Ausdrill Ltd,2.05,5,"1,679",2.03,2.06,11,f,2.11,1.73,5.37,23.23,8.8
5.95,1.855,4.57,4.49,AAX,Ausenco Ltd,4.54,5,"1,813",4.53,4.54,18.5,f,2.38,0.76,4.07,43.94,10.3
2.00,1.16,1.50,1.48,AAC,Aust Agriculture,1.485,0.5,"1,858",1.485,1.49,-,,-,2.55,-,-25.7,-
1.93,0.991,1.795,1.74,AIX,Aust Infra unt,1.74,-4,"6,437",1.74,1.75,13,,2.03,3.14,7.47,26.33,6.6
0.939,0.312,0.695,0.68,API,Aust Pharmaceutical,0.695,1,"5,032",0.675,0.695,2,f,2.95,0.84,2.88,5.9,11.8
3.12,1.425,2.35,2.22,ASB,Austal Ltd,2.35,13,707,2.27,2.35,6,f,0.83,1.24,2.55,5,47.0
1.465,0.65,1.44,1.415,AUN,Austar United,1.415,-2,"2,201",1.415,1.42,-,,-,-0.33,-,-2.4,-
0.585,0.174,0.53,0.515,ALZ,Australand Prop stpld,0.515,-0.5,"18,038",0.515,0.52,8,,-,0.92,15.53,-15.55,-
2.26,1.415,1.89,1.80,AVO,Avoca Res,1.81,-5,"4,288",1.81,1.815,-,,-,0.61,-,-6.97,-
2.20,0.592,1.14,1.125,AWB,AWB Ltd,1.125,-0.5,"13,371",1.125,1.13,5,,3.70,1.81,4.44,18.5,6.1
3.06,2.11,2.79,2.74,AWE,AWE Ltd,2.74,-1,"10,089",2.74,2.75,-,,-,1.80,-,17.36,15.8
6.58,2.52,6.57,6.48,AXA,AXA Asia Pacific,6.49,-2,"55,836",6.48,6.52,18.5,p,-,0.96,2.85,-7.39,-
13.49,6.228,11.64,11.34,BOQ,Bank of Qld,11.42,-15,"2,403",11.40,11.42,52,f,1.46,6.62,4.55,75.9,15.0
1.485,0.555,0.745,0.705,BMN,Bannerman Res,0.73,2.5,"25,245",0.73,0.735,-,,-,-,-,-6.22,-
0.956,0.678,0.90,0.89,BPT,Beach Energy Ltd,0.90,0.5,"12,284",0.895,0.90,1.75,p,14.41,-,1.94,25.21,3.6
11.021,5.733,9.79,9.61,BEN,Bendigo & Adelaide,9.70,9,"4,049",9.70,9.75,43,f,0.60,4.03,4.43,25.6,37.9
0.32,0.135,0.245,0.24,BDG,Bendigo Min Ltd,0.245,-0.5,"5,519",0.245,0.25,0.5,,3.40,0.15,2.04,1.7,14.4
1.50,0.20,1.23,1.20,BKY,Berkeley Res,1.205,-1,"1,414",1.19,1.225,-,,-,-,-,-9.47,-
43.20,26.64,42.98,42.60,BHP,BHP Billiton Ltd,42.70,-22,"31,468",42.70,42.75,113.63,f,1.15,8.84,2.66,130.15,32.8
12.19,5.815,10.95,10.74,BBG,Billabong Intl,10.78,-1,"1,919",10.75,10.78,45,p,1.54,0.70,4.17,69.2,15.6
3.336,0.322,2.46,2.42,BTA,Biota Hldgs,2.42,-3,"3,803",2.42,2.44,-,,-,0.55,-,21.7,11.2
0.335,0.125,0.225,0.22,BUL,Blue Energy Ltd,0.22,-0.5,"4,193",0.215,0.22,-,,-,-,-,-1.48,-
3.48,1.675,3.08,3.00,BSL,BlueScope Steel,3.06,4,"114,012",3.05,3.06,5,,-,2.46,1.63,-7.1,-
0.375,0.054,0.365,0.35,BLY,Boart Longyear,0.355,-0.5,"180,720",0.35,0.355,2.87,,2.38,-0.10,8.08,6.84,5.2
6.40,2.29,5.98,5.85,BLD,Boral Ltd,5.90,3,"8,417",5.88,5.93,13,f,1.85,4.12,2.20,24.1,24.5
1.60,0.252,1.37,1.33,BOW,Bow Energy Ltd,1.35,3,"11,085",1.35,1.36,-,,-,-,-,-0.46,-
7.55,0.945,6.77,6.58,BKN,Bradken Ltd,6.75,18,"4,270",6.71,6.75,23,f,2.28,1.31,3.41,52.5,12.9
8.37,4.08,6.88,6.76,BXB,Brambles Ltd,6.77,1,"18,349",6.76,6.77,30,p,1.34,0.58,4.43,40.18,16.8
2.50,0.635,2.44,2.35,BRM,Brockman Res,2.35,-8,"1,639",2.35,2.39,-,,-,-,-,-11.1,-
1.945,1.473,1.88,1.825,BWP,Bunnings Warehouse unt,1.86,-1,"3,755",1.855,1.87,11.57,,-,1.79,6.22,-3.74,-
7.09,4.71,6.10,6.04,CAB,Cabcharge Aust,6.06,-4,668,6.06,6.08,34,f,1.50,2.21,5.61,51,11.9
14.00,7.16,9.17,8.98,CTX,Caltex Aust,9.16,9,"6,987",9.16,9.17,36,,0.43,10.60,3.93,15.6,58.7
0.575,0.21,0.515,0.50,CFE,Cape Lambert Res,0.51,,"9,917",0.505,0.515,-,,-,-,-,47.27,1.1
0.885,0.20,0.78,0.765,CNX,Carbon Energy,0.77,-0.5,"1,685",0.765,0.77,-,,-,-,-,-3.11,-
0.885,0.26,0.60,0.585,CVN,Carnarvon Pet,0.59,,"28,031",0.585,0.59,-,,-,0.07,-,5.4,10.9
5.70,3.56,5.45,5.35,CRZ,Carsales Com Ltd,5.37,-5,531,5.36,5.37,-,,-,-,-,-,-
0.70,0.29,0.655,0.64,CCV,Cash Convert ord/div   ,0.655,1.5,"2,541",0.65,0.655,3,f,2.26,0.09,4.58,6.77,9.7
4.11,1.51,4.00,3.93,CEY,Centennial Coal,3.96,-9,"18,520",3.96,3.97,11,f,1.77,1.77,2.78,19.5,20.3
0.52,0.047,0.32,0.29,CNP,Centro Prop stpld,0.29,-1.5,"97,691",0.29,0.295,31.8,,-,-2.91,109.66,-398.36,-
0.225,0.016,0.175,0.165,CER,Centro Retail stpld,0.165,-0.5,"14,247",0.165,0.17,0.37,,-,0.30,2.24,-117.14,-
0.345,0.042,0.235,0.225,CFU,Ceramic Fuel Cells,0.23,-0.5,"14,726",0.225,0.23,-,,-,0.05,-,-8.58,-
2.12,1.415,1.89,1.855,CFX,CFS Retail Prop unt,1.865,-1,"40,611",1.86,1.865,12.5,,-,2.02,6.70,-15.27,-
4.38,0.865,4.24,4.17,CGF,Challenger FSG Ltd,4.19,-2,"8,270",4.18,4.20,12.5,,-,1.81,2.98,-16.2,-
2.30,1.20,1.90,1.82,CIF,Challenger Infra stpld,1.88,3,"11,026",1.88,1.89,20,,-,-1.54,10.64,-40.3,-
0.72,0.156,0.72,0.70,CHC,Charter Hall Grp forus,0.71,,"9,621",0.70,0.715,4.96,,-,0.71,6.99,-17.98,-
0.465,0.105,0.38,0.375,CGG,Citadel Resource Grp,0.375,-1,"5,093",0.375,0.38,-,,-,-,-,-4.01,-
0.345,0.125,0.14,0.135,CTO,Citigold Corp Ltd,0.14,,"15,166",0.135,0.14,-,,-,-,-,-0.22,-
1.035,0.25,0.945,0.925,CLO,Clough Ltd,0.945,2,"2,838",0.935,0.945,2,p,3.92,0.29,2.12,7.84,12.1
11.72,8.02,11.69,11.46,CCL,Coca-Cola Amatil,11.48,-12,"5,243",11.45,11.49,40.5,f,1.35,1.14,3.53,54.8,20.9
69.72,46.21,69.72,68.31,COH,Cochlear Ltd,68.49,-101,770,68.43,68.50,175,f,1.34,2.78,2.56,233.7,29.3
0.535,0.235,0.385,0.37,COK,Cockatoo Coal,0.37,,"2,743",0.365,0.37,-,,-,-,-,-14.52,-
