S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4900.1 at 16:35 13/1/2010  Report at 19:05 Wednesday 13/1/2010. Processed 19:27 Wednesday 13/1/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.191,0.44,0.425,ABP,Abacus Prop stpld,0.44,1,"35,891",0.435,0.44,5.75,,-,0.62,13.07,-11.81,-
3.01,1.445,2.64,2.60,ABC,Adelaide Brighton,2.63,1,"7,217",2.62,2.64,14,f,1.49,1.15,5.32,20.8,12.6
1.65,0.096,1.385,1.33,ABY,Aditya Birla,1.36,-3.5,"3,955",1.345,1.36,-,,-,1.42,-,-17.34,-
1.24,0.50,0.69,0.66,AED,AED Oil Ltd,0.68,-1.5,"3,552",0.68,0.695,-,,-,-,-,-66.9,-
15.46,12.83,14.34,14.13,AGK,AGL Energy Ltd,14.23,10,"9,014",14.19,14.24,54,f,6.63,6.00,3.79,358,4.0
5.60,2.03,4.40,4.20,AJL,AJ Lucas Grp,4.30,-5,"1,498",4.26,4.32,10.5,f,23.78,2.11,2.44,249.7,1.7
5.91,0.60,4.84,4.74,ALS,Alesco Corp,4.84,1,"1,778",4.76,4.85,7,f,-,0.49,1.45,-13.94,-
0.98,0.363,0.63,0.605,AGS,Alliance Res,0.625,1.5,"2,432",0.625,0.635,-,,-,-,-,-8.3,-
2.06,0.683,1.915,1.865,AWC,Alumina Ltd,1.90,-6,"171,081",1.89,1.90,-,,-,1.30,-,9.42,20.2
6.35,3.50,6.35,6.16,AMC,Amcor Ltd,6.22,-10,"32,912",6.21,6.23,34,,0.74,1.61,5.47,25.3,24.6
6.97,3.52,6.41,6.33,AMP,AMP Ltd,6.39,-1,"59,330",6.38,6.41,30,p,0.99,0.67,4.69,29.6,21.6
11.31,7.51,10.53,10.35,ANN,Ansell Ltd,10.40,-8,"6,862",10.36,10.49,28,,3.19,1.98,2.69,89.2,11.7
25.25,11.83,22.33,21.90,ANZ,ANZ Banking Grp,22.30,4,"68,057",22.26,22.33,102,f,1.67,10.72,4.57,170.4,13.1
3.68,2.50,3.50,3.40,APA,APA Grp stpld,3.41,-8,"8,061",3.40,3.51,31,,0.52,1.18,9.09,16.2,21.0
0.361,0.029,0.04,0.038,AXM,Apex Min NL,0.039,-0.1,"74,245",0.038,0.039,-,,-,-,-,-31.41,-
2.61,0.866,2.43,2.35,APN,APN News & Media,2.41,,"6,986",2.36,2.41,12,,-,-1.23,4.98,-13.1,-
7.95,3.002,7.50,7.37,AQP,Aquarius Platinum,7.45,-19,"10,193",7.41,7.45,-,,-,-,-,-16.39,-
11.38,1.727,11.09,10.85,AQA,Aquila Res,11.00,-13,"3,871",10.99,11.00,-,,-,-,-,-10.5,-
1.285,0.245,0.885,0.865,ARU,Arafura Resource,0.88,-0.5,"3,742",0.88,0.885,-,,-,-,-,-7.7,-
1.845,0.79,1.79,1.755,AAD,Ardent Leisure Grp stp,1.79,0.5,"4,825",1.76,1.79,14.3,,-,1.18,7.99,-0.32,-
5.75,3.16,4.07,4.03,ALL,Aristocrat Leisure,4.05,-2,"13,092",4.04,4.07,14.5,f,-,0.35,3.58,-0.2,-
4.73,2.05,4.39,4.27,AOE,Arrow Energy,4.38,,"21,469",4.36,4.39,-,,-,0.82,-,52,8.4
1.94,0.32,1.905,1.855,AIO,Asciano Grp stpld,1.90,3,"91,813",1.89,1.90,-,,-,-1.41,-,-32.5,-
0.575,0.218,0.51,0.505,APZ,Aspen Grp stpld,0.51,,"10,264",0.50,0.51,5.18,,-,0.68,10.16,-22.53,-
0.515,0.16,0.405,0.395,AJA,Astro Jap Prop stp,0.405,0.5,"11,070",0.40,0.405,9,,-,0.93,22.22,-71.94,-
37.90,23.52,35.14,34.56,ASX,ASX Ltd,35.07,37,"4,824",35.05,35.13,164.9,f,1.11,2.66,4.70,183.2,19.1
