S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4436.7 at 16:35 1/6/2010  Report at 19:05 Tuesday 1/6/2010. Processed 19:07 Tuesday 1/6/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.325,0.385,0.375,ABP,Abacus Prop stp,0.38,-1,"35,642",0.38,0.385,5.75,,-,0.60,15.13,-2.32,-
2.60,1.05,1.98,1.94,ACR,Acrux Ltd,1.965,1.5,570,1.95,1.97,-,,-,0.06,-,-2.84,-
3.01,2.03,2.74,2.67,ABC,Adelaide Brighton,2.72,-1,"16,206",2.70,2.73,13.5,f,1.51,1.21,4.96,20.4,13.3
1.65,0.50,0.775,0.735,ABY,Aditya Birla,0.735,-2,"7,642",0.73,0.76,-,,-,1.51,-,19.61,3.7
15.69,13.07,14.19,13.83,AGK,AGL Energy Ltd,14.06,23,"21,793",14.06,14.17,57,f,0.47,6.21,4.05,27,52.1
5.60,2.00,2.39,2.30,AJL,AJ Lucas Grp,2.35,-1,466,2.35,2.36,5.5,,2.91,1.32,2.34,16,14.7
5.91,2.37,2.66,2.55,ALS,Alesco Corp,2.64,-2,"3,366",2.61,2.70,14,f,-,0.65,5.30,-17.36,-
0.98,0.33,0.36,0.34,AGS,Alliance Res,0.35,-1.5,"1,533",0.34,0.35,-,,-,-,-,-1.97,-
2.06,1.285,1.685,1.65,AWC,Alumina Ltd,1.68,,"169,838",1.675,1.68,2,f,-,1.21,1.19,-1.2,-
6.76,4.276,6.26,6.12,AMC,Amcor Ltd,6.22,8,"50,723",6.21,6.26,29.5,,0.71,2.25,4.74,20.9,29.8
6.97,4.55,5.62,5.53,AMP,AMP Ltd,5.62,3,"62,917",5.58,5.62,30,p,1.24,0.80,5.34,37.1,15.1
13.48,8.16,12.86,12.45,ANN,Ansell Ltd,12.80,30,"12,602",12.78,12.80,29,,2.82,1.92,2.27,81.7,15.7
26.23,15.68,22.37,21.98,ANZ,ANZ Banking Grp,22.30,-1,"62,754",22.30,22.32,108,f,1.34,9.99,4.84,144.8,15.4
3.79,2.60,3.66,3.49,APA,APA Grp stp,3.65,17,"12,033",3.63,3.65,31.75,,0.79,-,8.70,25,14.6
2.61,1.32,2.26,2.15,APN,APN News & Media,2.23,4,"53,139",2.21,2.26,4,f,4.17,-0.78,1.79,16.7,13.4
7.95,3.74,6.53,6.42,AQP,Aquarius Platinum,6.51,,"7,460",6.39,6.51,2.26,,9.20,-,0.35,20.79,31.3
11.38,4.218,9.10,8.65,AQA,Aquila Res,9.04,20,"5,843",8.65,9.14,-,,-,-,-,-14.8,-
1.285,0.38,0.44,0.405,ARU,Arafura Resource,0.44,-0.5,"2,447",0.41,0.445,-,,-,-,-,-5.1,-
1.845,1.00,1.09,1.05,AAD,Ardent Leisure stp,1.055,-3.5,"3,673",1.05,1.065,14.3,,0.19,1.10,13.55,2.73,38.6
5.75,3.37,4.12,4.05,ALL,Aristocrat Leisure,4.07,-3,"18,841",4.03,4.07,4.5,,-,0.07,1.11,-31.3,-
5.31,3.04,4.89,4.84,AOE,Arrow Energy,4.85,-4,"20,531",4.84,4.87,-,,-,2.13,-,15.38,31.5
1.94,1.125,1.62,1.585,AIO,Asciano Grp stp,1.615,1.5,"93,438",1.605,1.615,-,,-,0.10,-,-41.9,-
0.575,0.27,0.485,0.475,APZ,Aspen Grp stp,0.475,-0.5,"5,585",0.475,0.49,4.19,,-,0.68,8.82,-3.37,-
0.515,0.32,0.36,0.35,AJA,Astro Jap Prop stp,0.355,,"3,567",0.35,0.355,8.5,,-,0.76,23.94,-36.49,-
37.90,30.00,30.87,30.00,ASX,ASX Ltd,30.38,-53,"10,884",30.32,30.45,163.6,f,1.10,3.19,5.39,180.6,16.8
3.05,1.475,2.06,1.98,AGO,Atlas Iron Ltd,2.01,-5,"32,260",2.01,2.02,-,,-,-,-,-15.5,-
2.34,0.855,1.85,1.80,ASL,Ausdrill Ltd,1.82,-2,"2,233",1.80,1.85,11,f,1.87,1.60,6.04,20.62,8.8
5.95,2.16,2.35,2.18,AAX,Ausenco Ltd,2.21,4,"19,439",2.20,2.22,9.5,f,2.00,0.62,4.30,19,11.6
1.595,1.18,1.485,1.445,AAC,Aust Agriculture,1.47,-1.5,"7,084",1.44,1.485,-,,-,2.42,-,-20.3,-
2.09,1.18,1.72,1.66,AIX,Aust Infra unt,1.68,-2.5,"14,276",1.665,1.69,10,p,1.94,2.62,5.95,19.37,8.7
0.939,0.44,0.475,0.465,API,Aust Pharmaceutical,0.47,,"8,242",0.465,0.475,3,f,2.03,0.79,6.38,6.1,7.7
3.12,1.935,2.22,2.14,ASB,Austal Ltd,2.20,7,181,2.13,2.20,6,,0.72,1.30,2.73,4.35,50.6
1.465,0.725,1.03,0.965,AUN,Austar United,1.00,3.5,"38,767",0.97,1.01,-,,-,-0.31,-,4.7,21.3
3.05,1.835,2.46,2.44,ALZ,Australand Prop stp,2.45,,"13,932",2.41,2.46,5,,-,0.68,2.04,-13.4,-
2.37,1.48,2.12,2.07,AVO,Avoca Res,2.10,4,"11,381",2.06,2.14,-,,-,0.79,-,12.49,16.8
1.337,0.865,1.04,0.975,AWB,AWB Ltd,1.02,3,"59,292",1.015,1.025,-,,-,1.85,-,3.67,27.8
3.17,1.915,2.07,2.02,AWE,AWE Ltd,2.05,-2,"25,585",2.04,2.06,-,,-,1.74,-,1.43,143.4
6.72,3.51,5.92,5.79,AXA,AXA Asia Pacific,5.84,2,"43,571",5.77,5.85,18.5,p,1.89,1.12,3.17,34.89,16.7
13.49,8.056,11.04,10.84,BOQ,Bank of Qld,10.97,-9,"4,249",10.90,11.06,52,f,1.78,7.20,4.74,92.4,11.9
1.45,0.305,0.34,0.33,BMN,Bannerman Res,0.335,0.5,"2,550",0.33,0.34,-,,-,-,-,-7.84,-
1.04,0.655,0.76,0.74,BPT,Beach Energy Ltd,0.745,-1,"46,971",0.74,0.75,1.75,p,9.17,1.27,2.35,16.05,4.6
10.48,6.00,8.62,8.35,BEN,Bendigo & Adelaide,8.56,7,"10,450",8.46,8.58,43,f,0.83,5.16,5.02,35.53,24.1
0.31,0.195,0.23,0.22,BDG,Bendigo Min Ltd,0.22,-0.5,"5,110",0.22,0.225,0.5,,6.40,0.15,2.27,3.2,6.9
1.595,0.90,1.185,1.16,BKY,Berkeley Res,1.16,-3.5,520,1.15,1.18,-,,-,-,-,-8.92,-
44.93,31.33,38.34,37.88,BHP,BHP Billiton Ltd,38.19,-5,"105,276",38.15,38.20,95.15,f,1.95,8.76,2.49,185.29,20.6
12.32,7.93,10.07,9.76,BBG,Billabong Intl,9.76,-27,"9,074",9.70,9.79,36,p,1.59,0.84,3.69,57.2,17.1
3.336,1.01,1.12,1.075,BTA,Biota Hldgs,1.075,-3.5,"4,981",1.07,1.12,-,,-,0.60,-,36.6,2.9
3.48,2.06,2.35,2.23,BSL,BlueScope Steel,2.27,-5,"186,248",2.26,2.27,5,,-,2.47,2.20,-61.37,-
4.10,1.17,2.80,2.74,BLY,Boart Longyear,2.79,3,"26,798",2.75,2.80,-,,-,0.14,-,-0.67,-
6.40,3.77,5.57,5.32,BLD,Boral Ltd,5.40,-15,"66,739",5.32,5.42,12.5,f,1.82,4.23,2.31,22.7,23.8
1.605,0.71,1.215,1.185,BOW,Bow Energy Ltd,1.19,-3,"4,132",1.18,1.20,-,,-,-,-,4.42,26.9
8.14,3.60,7.61,7.30,BKN,Bradken Ltd,7.45,3,"11,515",7.40,7.52,26,f,1.67,1.58,3.49,43.3,17.2
8.37,5.54,6.60,6.51,BXB,Brambles Ltd,6.57,-8,"28,670",6.54,6.60,25,p,1.38,0.66,3.81,34.45,19.1
4.05,1.045,3.15,3.02,BRM,Brockman Res,3.08,-7,"1,335",3.00,3.08,-,,-,-,-,-14.9,-
2.07,1.605,1.90,1.85,BWP,Bunnings Warehouse unt,1.86,-2.5,"8,396",1.86,1.90,10.97,,1.27,1.83,5.90,13.89,13.4
6.85,4.71,5.25,5.16,CAB,Cabcharge Aust,5.23,1,"2,723",5.20,5.25,34,f,1.44,-,6.50,48.9,10.7
14.00,8.01,10.89,10.52,CTX,Caltex Aust,10.70,-18,"8,754",10.65,10.72,25,f,4.65,10.48,2.34,116.3,9.2
0.635,0.30,0.435,0.40,CFE,Cape Lambert Res,0.41,0.5,"62,453",0.41,0.425,-,,-,-,-,10.88,3.8
0.885,0.29,0.42,0.39,CNX,Carbon Energy,0.40,-2.5,"5,899",0.39,0.40,-,,-,-,-,-1.87,-
0.885,0.30,0.355,0.34,CVN,Carnarvon Pet,0.345,0.5,"33,195",0.345,0.35,-,,-,0.05,-,3.3,10.5
5.86,3.56,5.05,4.91,CRZ,Carsales Com Ltd,4.97,-8,"2,382",4.90,5.25,6.6,f,1.24,0.01,1.33,8.2,60.6
0.71,0.41,0.60,0.59,CCV,Cash Convert ord/div   ,0.595,-0.5,"3,421",0.595,0.60,3,f,2.32,0.23,5.04,6.97,8.5
1.957,0.913,1.47,1.44,CAH,Catalpa Res,1.455,1,812,1.45,1.455,-,,-,-,-,-3.7,-
5.00,2.07,4.15,4.01,CEY,Centennial Coal,4.11,4,"23,140",4.10,4.15,8,p,1.98,1.87,1.95,15.8,26.0
0.52,0.089,0.19,0.18,CNP,Centro Prop stp,0.18,-1,"8,455",0.18,0.185,31.8,,-,-2.87,176.67,-113.25,-
0.265,0.087,0.215,0.21,CER,Centro Retail stp,0.21,,"18,191",0.21,0.215,0.37,,-,0.35,1.76,-18.43,-
