S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4613.0 at 16:41 7/9/2010  Report at 19:05 Tuesday 7/9/2010. Processed 19:40 Tuesday 7/9/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.365,0.43,0.425,ABP,Abacus Prop stp,0.43,,"32,578",0.425,0.43,3.9,,0.39,0.58,9.07,1.53,28.1
2.60,1.43,2.17,2.12,ACR,Acrux Ltd,2.16,3,"1,436",2.16,2.17,-,,-,-,-,29.08,7.4
3.435,2.293,3.37,3.31,ABC,Adelaide Brighton,3.33,2,"14,436",3.32,3.35,15.5,f,1.52,1.16,4.65,23.6,14.1
1.65,0.62,1.165,1.085,ABY,Aditya Birla,1.15,8.5,"16,026",1.125,1.15,-,,-,1.51,-,19.61,5.9
15.69,13.37,15.60,15.37,AGK,AGL Energy Ltd,15.54,4,"14,922",15.35,15.55,59,,1.34,5.89,3.80,79.3,19.6
5.60,1.82,1.905,1.88,AJL,AJ Lucas Grp,1.88,-2,253,1.88,1.89,5.5,,-,1.19,2.93,-11,-
5.91,2.25,2.91,2.86,ALS,Alesco Corp,2.90,-2,"1,675",2.82,2.90,7,,-,0.60,2.41,-132.84,-
0.865,0.28,0.33,0.315,AGS,Alliance Res,0.325,1,"2,686",0.32,0.33,-,,-,-,-,-1.97,-
2.06,1.45,1.84,1.79,AWC,Alumina Ltd,1.82,-1,"127,558",1.815,1.82,4.23,f,0.14,1.22,2.32,0.59,308.5
7.04,5.27,6.91,6.80,AMC,Amcor Ltd,6.90,4,"24,874",6.89,6.92,29.5,,0.54,1.49,4.28,15.8,43.7
6.97,4.85,5.13,5.03,AMP,AMP Ltd,5.10,4,"97,828",5.10,5.12,31,p,1.28,0.90,6.08,39.8,12.8
13.73,9.07,13.68,13.47,ANN,Ansell Ltd,13.51,-17,"3,307",13.39,13.53,30.5,,2.94,2.22,2.26,89.6,15.1
26.23,19.95,23.92,23.60,ANZ,ANZ Banking Grp,23.76,10,"78,234",23.74,23.78,108,f,1.34,9.99,4.55,144.8,16.4
3.99,2.93,3.95,3.88,APA,APA Grp stp,3.92,1,"9,667",3.88,3.95,32.75,,0.59,1.28,8.35,19.4,20.2
2.61,1.68,1.91,1.85,APN,APN News & Media,1.89,-2,"36,864",1.845,1.91,9,,1.86,-0.75,4.76,16.7,11.3
7.95,3.89,5.25,5.14,AQP,Aquarius Platinum,5.21,6,"13,963",5.08,5.23,6.74,,1.06,-,1.29,7.15,72.9
11.38,6.009,8.97,8.84,AQA,Aquila Res,8.92,-3,"3,753",8.60,8.95,-,,-,-,-,-14.8,-
1.285,0.38,0.89,0.84,ARU,Arafura Resource,0.85,-5.5,"16,832",0.845,0.855,-,,-,-,-,-5.1,-
1.845,0.92,1.04,1.01,AAD,Ardent Leisure stp,1.015,-1.5,"16,358",1.015,1.03,10.75,,0.59,0.92,10.59,6.3,16.1
5.75,3.34,3.74,3.65,ALL,Aristocrat Leisure,3.65,-4,"42,841",3.64,3.72,3.5,,-,0.15,0.96,-15,-
1.94,1.435,1.78,1.74,AIO,Asciano Grp stp,1.75,-0.5,"92,634",1.75,1.755,-,,-,0.08,-,-31.6,-
0.575,0.42,0.48,0.47,APZ,Aspen Grp stp,0.475,,"1,514",0.475,0.48,4.2,,0.54,0.66,8.84,2.25,21.1
0.515,0.28,0.315,0.305,AJA,Astro Jap Prop stp,0.305,-1,"7,222",0.305,0.31,7,,-,0.64,22.95,-22.02,-
37.16,28.02,29.75,29.26,ASX,ASX Ltd,29.55,-15,"8,834",29.47,29.57,173.1,f,1.10,3.49,5.86,190.4,15.5
3.05,1.585,2.22,2.15,AGO,Atlas Iron Ltd,2.16,-4,"32,482",2.16,2.17,-,,-,-,-,-9.6,-
2.34,1.455,2.06,1.935,ASL,Ausdrill Ltd,1.94,-7,"4,051",1.94,1.96,11,f,2.16,1.78,5.67,23.71,8.2
5.95,1.71,2.51,2.44,AAX,Ausenco Ltd,2.49,1,"5,206",2.45,2.50,4.5,,-,0.50,1.81,-10.35,-
1.69,1.22,1.60,1.57,AAC,Aust Agriculture,1.60,1,754,1.575,1.60,-,,-,-,-,-13.4,-
2.09,1.515,1.95,1.905,AIX,Aust Infra unt,1.93,-1.5,"11,200",1.90,1.95,10,p,3.32,2.61,5.18,33.22,5.8
0.939,0.365,0.44,0.43,API,Aust Pharmaceutical,0.44,1,"1,404",0.425,0.44,3,f,2.03,0.79,6.82,6.1,7.2
3.07,1.935,2.24,2.20,ASB,Austal Ltd,2.20,-1,"1,284",2.20,2.25,6,f,3.38,1.41,2.73,20.3,10.8
1.465,0.84,0.895,0.87,AUN,Austar United,0.885,1.5,"19,965",0.87,0.90,-,,-,-0.28,-,3.5,25.3
3.05,2.20,2.92,2.89,ALZ,Australand Prop stp,2.92,3,"3,075",2.89,2.92,12,,1.24,3.44,4.11,14.9,19.6
3.45,1.48,3.45,3.28,AVO,Avoca Res,3.30,-10,"9,637",3.26,3.32,-,,-,0.93,-,20.82,15.9
1.49,0.865,1.47,1.46,AWB,AWB Ltd,1.47,0.5,"48,114",1.465,1.47,-,,-,1.85,-,3.67,40.1
3.17,1.465,1.63,1.605,AWE,AWE Ltd,1.615,,"15,351",1.615,1.625,-,,-,1.60,-,-5.55,-
6.72,4.05,5.72,5.59,AXA,AXA Asia Pacific,5.61,-14,"40,354",5.60,5.64,18.5,p,1.66,1.01,3.30,30.79,18.2
13.49,9.68,10.59,10.49,BOQ,Bank of Qld,10.58,1,"4,760",10.56,10.59,52,f,1.78,7.20,4.91,92.4,11.5
1.43,0.24,0.35,0.335,BMN,Bannerman Res,0.345,-0.5,"2,934",0.34,0.345,-,,-,-,-,-7.84,-
1.04,0.595,0.695,0.68,BPT,Beach Energy Ltd,0.685,-1,"151,527",0.68,0.685,1.75,p,1.78,-,2.55,3.12,22.0
10.48,7.72,9.20,9.02,BEN,Bendigo & Adelaide,9.20,11,"7,566",9.07,9.20,58,f,1.16,5.27,6.30,67.4,13.6
0.285,0.175,0.21,0.195,BDG,Bendigo Min Ltd,0.195,-0.5,"10,203",0.195,0.205,0.5,,4.40,0.17,2.56,2.2,8.9
1.595,0.905,1.41,1.36,BKY,Berkeley Res,1.375,-3.5,"2,709",1.37,1.375,-,,-,-,-,-8.92,-
44.93,35.58,38.73,38.18,BHP,BHP Billiton Ltd,38.44,-11,"118,111",38.41,38.45,98.54,f,2.72,10.21,2.56,268.22,14.3
12.32,7.31,7.94,7.84,BBG,Billabong Intl,7.84,-5,"13,548",7.83,7.86,36,p,1.62,0.40,4.59,58.3,13.4
3.336,0.85,0.905,0.89,BTA,Biota Hldgs,0.90,,"3,999",0.89,0.90,-,,-,0.54,-,9.2,9.8
3.40,2.03,2.40,2.32,BSL,BlueScope Steel,2.36,3,"274,037",2.36,2.37,5,f,1.38,2.53,2.12,6.9,34.2
4.10,2.43,3.17,3.11,BLY,Boart Longyear,3.14,-3,"25,442",3.12,3.14,2.29,p,3.56,1.50,0.73,8.15,38.5
6.40,4.15,4.73,4.70,BLD,Boral Ltd,4.72,-1,"20,791",4.69,4.74,13.5,f,-,3.92,2.86,-15.2,-
1.605,0.905,1.32,1.285,BOW,Bow Energy Ltd,1.30,-2,"4,855",1.30,1.315,-,,-,-,-,4.42,29.4
8.14,5.48,7.85,7.75,BKN,Bradken Ltd,7.80,1,"4,268",7.73,7.85,34,f,1.59,2.10,4.36,54.1,14.4
