S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4500.7 at 16:37 17/5/2010  Report at 19:05 Monday 17/5/2010. Processed 19:10 Monday 17/5/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.31,0.415,0.395,ABP,Abacus Prop stp,0.395,-2,"60,489",0.395,0.40,5.75,,-,0.60,14.56,-2.32,-
2.60,1.005,1.95,1.91,ACR,Acrux Ltd,1.94,-1,"1,520",1.94,1.945,-,,-,0.06,-,-2.84,-
3.01,2.03,2.78,2.74,ABC,Adelaide Brighton,2.76,-4,"12,097",2.75,2.78,13.5,f,1.51,1.21,4.89,20.4,13.5
1.65,0.50,0.94,0.89,ABY,Aditya Birla,0.895,-5.5,"5,182",0.89,0.895,-,,-,1.51,-,19.61,4.6
15.69,13.07,14.82,14.50,AGK,AGL Energy Ltd,14.51,-31,"9,049",14.50,14.54,57,f,0.47,6.21,3.93,27,53.7
5.60,2.11,2.21,2.14,AJL,AJ Lucas Grp,2.15,-4,"1,727",2.12,2.24,5.5,,2.91,1.32,2.56,16,13.4
5.91,2.57,2.72,2.65,ALS,Alesco Corp,2.65,-15,"1,959",2.63,2.71,14,f,-,0.65,5.28,-17.36,-
0.98,0.38,0.41,0.395,AGS,Alliance Res,0.41,0.5,"2,303",0.39,0.41,-,,-,-,-,-1.97,-
2.06,1.17,1.665,1.615,AWC,Alumina Ltd,1.63,-7.5,"269,824",1.625,1.635,2,f,-,1.21,1.23,-1.2,-
6.76,4.276,6.63,6.47,AMC,Amcor Ltd,6.50,-19,"63,500",6.49,6.55,29.5,,0.71,2.25,4.54,20.9,31.1
6.97,4.55,5.90,5.80,AMP,AMP Ltd,5.81,-16,"53,297",5.81,5.85,30,p,1.24,0.80,5.16,37.1,15.7
