S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4651.1 at 16:35 26/2/2010  Report at 19:05 Friday 26/2/2010. Processed 19:51 Friday 26/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.245,0.42,0.41,ABP,Abacus Prop stpld,0.42,0.5,"40,427",0.415,0.42,5.75,,-,0.60,13.69,-2.32,-
3.01,1.445,2.39,2.31,ABC,Adelaide Brighton,2.37,,"37,916",2.36,2.37,13.5,f,1.51,1.21,5.70,20.4,11.6
1.65,0.096,0.98,0.945,ABY,Aditya Birla,0.95,-1,"6,848",0.95,0.97,-,,-,1.42,-,-17.34,-
1.24,0.50,0.575,0.55,AED,AED Oil Ltd,0.56,-3,"1,198",0.55,0.57,-,,-,-,-,-66.9,-
15.46,12.96,14.43,14.20,AGK,AGL Energy Ltd,14.37,57,"27,680",14.32,14.39,54,f,6.63,6.00,3.76,358,4.0
5.60,2.03,3.04,2.90,AJL,AJ Lucas Grp,3.00,-2,"2,326",2.97,3.11,5.5,,45.40,2.11,1.83,249.7,1.2
5.91,0.60,4.47,4.33,ALS,Alesco Corp,4.37,-14,"2,474",4.32,4.40,14,f,-,0.65,3.20,-17.36,-
0.98,0.363,0.52,0.51,AGS,Alliance Res,0.52,-1.5,"1,115",0.52,0.535,-,,-,-,-,-8.3,-
2.06,0.683,1.53,1.485,AWC,Alumina Ltd,1.505,-0.5,"274,586",1.50,1.51,2,f,-,1.21,1.33,-1.2,-
6.35,3.50,5.97,5.81,AMC,Amcor Ltd,5.93,,"92,786",5.88,5.93,29.5,,0.71,2.25,4.97,20.9,28.4
6.97,3.52,5.97,5.90,AMP,AMP Ltd,5.94,8,"114,758",5.90,5.95,30,p,1.24,0.80,5.05,37.1,16.0
11.87,7.58,11.66,11.33,ANN,Ansell Ltd,11.43,-2,"19,692",11.32,11.54,29,,2.82,1.92,2.54,81.7,14.0
25.25,12.31,23.14,22.58,ANZ,ANZ Banking Grp,23.14,89,"149,552",23.08,23.14,102,f,1.67,10.72,4.41,170.4,13.6
3.68,2.50,3.49,3.41,APA,APA Grp stpld,3.46,5,"10,588",3.43,3.46,31.75,,0.79,-,9.18,25,13.8
0.276,0.025,0.027,0.025,AXM,Apex Min NL,0.026,,"43,174",0.026,0.027,-,,-,-,-,-31.41,-
2.61,0.866,2.31,2.28,APN,APN News & Media,2.29,-1,"3,801",2.27,2.32,4,f,4.17,-0.78,1.75,16.7,13.7
7.95,3.088,6.33,6.21,AQP,Aquarius Platinum,6.25,3,"10,980",6.15,6.27,-,,-,-,-,20.79,30.1
11.38,1.727,9.62,9.33,AQA,Aquila Res,9.47,-12,"3,451",9.25,9.50,-,,-,-,-,-10.5,-
1.285,0.245,0.595,0.57,ARU,Arafura Resource,0.59,1,"11,412",0.58,0.595,-,,-,-,-,-7.7,-
1.845,0.79,1.445,1.41,AAD,Ardent Leisure stp,1.44,2.5,"4,040",1.435,1.445,14.3,,0.19,1.10,9.93,2.73,52.7
5.75,3.16,4.29,4.14,ALL,Aristocrat Leisure,4.23,-5,"19,862",4.15,4.24,4.5,,-,0.07,1.06,-31.3,-
4.73,2.40,3.37,3.26,AOE,Arrow Energy,3.32,-1,"23,578",3.30,3.32,-,,-,2.13,-,15.38,21.6
1.94,0.332,1.875,1.795,AIO,Asciano Grp stpld,1.80,-4,"115,706",1.795,1.805,-,,-,0.10,-,-41.9,-
0.575,0.218,0.495,0.47,APZ,Aspen Grp stpld,0.49,,"28,110",0.475,0.495,5.18,,-,0.68,10.57,-3.37,-
0.515,0.16,0.35,0.34,AJA,Astro Jap Prop stp,0.35,1,"26,877",0.345,0.355,8.5,,-,0.76,24.29,-36.49,-
37.90,25.20,36.90,36.07,ASX,ASX Ltd,36.46,-14,"14,008",36.33,36.47,163.6,f,1.10,3.19,4.49,180.6,20.2
2.36,1.115,2.05,1.99,AGO,Atlas Iron Ltd,2.02,1,"20,128",2.01,2.04,-,,-,-,-,-21.3,-
2.20,0.675,2.04,1.965,ASL,Ausdrill Ltd,2.00,-2,"3,268",1.95,2.00,11,f,2.11,1.73,5.50,23.23,8.6
5.95,1.855,4.00,3.85,AAX,Ausenco Ltd,3.90,4,"5,068",3.89,3.97,9.5,f,2.00,0.62,2.44,19,20.5
1.95,1.16,1.335,1.28,AAC,Aust Agriculture,1.29,-3.5,"3,318",1.29,1.37,-,,-,2.42,-,-20.3,-
1.95,0.991,1.865,1.81,AIX,Aust Infra unt,1.85,4,"6,541",1.825,1.85,10,p,1.94,2.62,5.41,19.37,9.6
0.939,0.312,0.59,0.56,API,Aust Pharmaceutical,0.565,-3,"4,249",0.56,0.58,2,f,2.95,0.84,3.54,5.9,9.6
