S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4671.9 at 16:47 18/12/2009  Report at 19:05 Friday 18/12/2009. Processed 19:19 Friday 18/12/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.152,0.435,0.395,ABP,Abacus Prop stpld,0.435,3,"101,726",0.43,0.435,7.75,,-,0.62,17.82,-11.81,-
3.01,1.445,2.63,2.56,ABC,Adelaide Brighton,2.60,-4,"15,120",2.59,2.64,14,f,1.49,1.15,5.38,20.8,12.5
1.65,0.096,1.23,1.215,ABY,Aditya Birla,1.225,-1,"3,210",1.215,1.23,-,,-,1.42,-,-17.34,-
1.305,0.50,0.60,0.585,AED,AED Oil Ltd,0.595,-1.5,"4,172",0.585,0.60,-,,-,-,-,-66.9,-
15.79,12.83,13.89,13.69,AGK,AGL Energy Ltd,13.74,-3,"19,319",13.68,13.75,54,f,6.63,6.00,3.93,358,3.8
5.60,2.03,4.17,3.96,AJL,AJ Lucas Grp,4.09,4,"13,489",4.08,4.16,10.5,f,23.78,2.11,2.57,249.7,1.6
5.91,0.60,4.68,4.52,ALS,Alesco Corp,4.62,-10,"2,374",4.57,4.78,7,f,-,0.49,1.52,-13.94,-
0.98,0.353,0.66,0.63,AGS,Alliance Res,0.64,-2,"2,842",0.635,0.65,-,,-,-,-,-8.3,-
2.00,0.683,1.75,1.68,AWC,Alumina Ltd,1.70,-9,"220,707",1.70,1.71,12,,0.79,1.30,7.06,9.42,18.0
6.29,3.50,6.15,6.04,AMC,Amcor Ltd,6.15,-1,"98,379",6.08,6.15,34,,0.74,1.61,5.53,25.3,24.3
6.97,3.52,6.58,6.22,AMP,AMP Ltd,6.51,16,"341,734",6.46,6.52,30,p,0.99,0.67,4.61,29.6,22.0
12.70,7.51,10.62,10.28,ANN,Ansell Ltd,10.60,15,"4,114",10.49,10.63,28,,3.19,1.98,2.64,89.2,11.9
25.25,11.83,21.53,21.22,ANZ,ANZ Banking Grp,21.34,-24,"117,684",21.31,21.45,102,f,1.67,10.72,4.78,170.4,12.5
3.41,2.50,3.41,3.33,APA,APA Grp stpld,3.41,5,"8,485",3.38,3.42,31,,0.52,1.18,9.09,16.2,21.0
0.414,0.032,0.033,0.032,AXM,Apex Min NL,0.032,-0.1,"80,819",0.032,0.033,-,,-,-,-,-31.41,-
2.61,0.866,2.28,2.19,APN,APN News & Media,2.25,1,"9,288",2.24,2.26,12,,-,-1.23,5.33,-13.1,-
7.05,3.002,6.63,6.33,AQP,Aquarius Platinum,6.46,-18,"20,126",6.45,6.66,12.08,,-,-,1.87,-16.39,-
10.455,1.727,9.07,8.75,AQA,Aquila Res,8.89,-2,"12,636",8.85,9.04,-,,-,-,-,-10.5,-
1.285,0.245,0.715,0.70,ARU,Arafura Resource,0.70,-1,"2,689",0.70,0.715,-,,-,-,-,-7.7,-
1.69,0.79,1.67,1.56,AAD,Ardent Leisure Grp stp,1.60,,"154,429",1.57,1.62,14.3,,-,1.18,8.94,-0.32,-
5.75,3.16,4.10,3.83,ALL,Aristocrat Leisure,4.07,19,"35,457",4.05,4.08,14.5,f,-,0.35,3.56,-0.2,-
4.73,1.95,3.99,3.93,AOE,Arrow Energy,3.95,-5,"12,757",3.95,3.99,-,,-,0.82,-,52,7.6
1.79,0.32,1.77,1.66,AIO,Asciano Grp stpld,1.77,9,"248,105",1.755,1.775,23,,-,-1.41,12.99,-32.5,-
0.575,0.218,0.495,0.465,APZ,Aspen Grp stpld,0.48,-0.5,"15,999",0.465,0.485,5.18,,-,0.68,10.79,-22.53,-
0.515,0.16,0.445,0.425,AJA,Astro Jap Prop stp,0.43,-1.5,"215,210",0.43,0.44,9,,-,0.93,20.93,-71.94,-
37.90,23.52,34.12,33.70,ASX,ASX Ltd,34.07,-16,"9,408",34.06,34.12,164.9,f,1.11,2.66,4.84,183.2,18.6
2.10,0.75,1.825,1.785,AGO,Atlas Iron Ltd,1.80,-6,"23,209",1.795,1.815,-,,-,-,-,-21.3,-
2.16,0.675,2.11,2.04,ASL,Ausdrill Ltd,2.04,-7,"2,552",2.03,2.13,11,f,2.11,1.73,5.39,23.23,8.8
5.95,1.855,4.20,4.13,AAX,Ausenco Ltd,4.19,3,"4,209",4.15,4.29,18.5,f,2.38,0.76,4.42,43.94,9.5
2.07,1.16,1.38,1.35,AAC,Aust Agriculture,1.365,-3,"7,549",1.365,1.385,-,,-,2.55,-,-25.7,-
1.93,0.991,1.73,1.67,AIX,Aust Infra unt,1.67,-8,"43,755",1.665,1.725,13,,2.03,3.14,7.78,26.33,6.3
0.939,0.312,0.67,0.66,API,Aust Pharmaceutical,0.67,,"24,291",0.665,0.67,2,f,2.95,0.84,2.99,5.9,11.4
3.12,1.425,2.27,2.19,ASB,Austal Ltd,2.19,-1,526,2.19,2.27,6,f,0.83,1.24,2.74,5,43.8
1.465,0.65,1.40,1.31,AUN,Austar United,1.40,7,"30,590",1.345,1.42,-,,-,-0.33,-,-2.4,-
0.585,0.174,0.51,0.495,ALZ,Australand Prop stpld,0.505,0.5,"43,154",0.505,0.51,10,,-,0.92,19.80,-15.55,-
2.26,1.415,1.77,1.715,AVO,Avoca Res,1.72,-11,"17,254",1.715,1.73,-,,-,0.61,-,-6.97,-
2.20,0.592,1.135,1.085,AWB,AWB Ltd,1.135,3,"65,500",1.115,1.14,5,,3.70,1.81,4.41,18.5,6.1
3.06,2.11,2.77,2.69,AWE,AWE Ltd,2.75,3,"23,368",2.74,2.75,-,,-,1.80,-,17.36,15.8
6.55,2.52,6.55,6.36,AXA,AXA Asia Pacific,6.49,12,"353,136",6.45,6.49,18.5,p,-,0.96,2.85,-7.39,-
13.49,6.228,10.81,10.63,BOQ,Bank of Qld,10.70,-9,"6,968",10.68,10.82,52,f,1.46,6.62,4.86,75.9,14.1
1.485,0.555,0.71,0.585,BMN,Bannerman Res,0.70,8,"103,213",0.70,0.705,-,,-,-,-,-6.22,-
0.956,0.678,0.885,0.87,BPT,Beach Energy Ltd,0.875,-1.5,"25,757",0.875,0.88,1.75,p,14.41,-,2.00,25.21,3.5
12.058,5.733,8.81,8.51,BEN,Bendigo & Adelaide,8.75,-2,"17,164",8.75,8.85,43,f,0.60,4.03,4.91,25.6,34.2
0.32,0.135,0.24,0.235,BDG,Bendigo Min Ltd,0.235,-0.5,"2,964",0.235,0.24,0.5,,3.40,0.15,2.13,1.7,13.8
1.50,0.20,1.20,1.17,BKY,Berkeley Res,1.175,-2.5,"1,572",1.175,1.18,-,,-,-,-,-9.47,-
42.47,26.64,40.95,40.44,BHP,BHP Billiton Ltd,40.60,-81,"252,217",40.60,40.66,113.63,f,1.15,8.84,2.80,130.15,31.2
12.19,5.815,10.80,10.37,BBG,Billabong Intl,10.65,15,"9,916",10.60,10.78,45,p,1.54,0.70,4.23,69.2,15.4
3.336,0.284,2.54,2.45,BTA,Biota Hldgs,2.50,-8,"43,425",2.49,2.50,-,,-,0.55,-,21.7,11.5
0.335,0.094,0.215,0.205,BUL,Blue Energy Ltd,0.21,0.5,"4,605",0.21,0.215,-,,-,-,-,-1.48,-
