S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4644.1 at 16:39 4/2/2010  Report at 19:05 Thursday 4/2/2010. Processed 19:14 Thursday 4/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.226,0.395,0.39,ABP,Abacus Prop stpld,0.395,,"29,023",0.39,0.395,5.75,,-,0.62,14.56,-11.81,-
3.01,1.445,2.58,2.50,ABC,Adelaide Brighton,2.52,1,"15,408",2.51,2.54,14,f,1.49,1.15,5.56,20.8,12.1
1.65,0.096,1.12,1.065,ABY,Aditya Birla,1.095,-4,"6,636",1.09,1.14,-,,-,1.42,-,-17.34,-
1.24,0.50,0.60,0.58,AED,AED Oil Ltd,0.60,0.5,"2,038",0.58,0.605,-,,-,-,-,-66.9,-
15.46,12.83,14.12,13.79,AGK,AGL Energy Ltd,14.01,16,"12,209",14.00,14.02,54,f,6.63,6.00,3.85,358,3.9
5.60,2.03,3.23,3.18,AJL,AJ Lucas Grp,3.21,,"2,055",3.20,3.24,5.5,,45.40,2.11,1.71,249.7,1.3
5.91,0.60,4.40,4.26,ALS,Alesco Corp,4.33,7,"1,511",4.32,4.43,14,f,-,0.65,3.23,-17.36,-
0.98,0.363,0.55,0.525,AGS,Alliance Res,0.54,-1,"3,980",0.535,0.55,-,,-,-,-,-8.3,-
2.06,0.683,1.66,1.615,AWC,Alumina Ltd,1.65,-1,"93,596",1.65,1.66,-,,-,1.30,-,9.42,17.5
6.35,3.50,6.18,6.12,AMC,Amcor Ltd,6.16,1,"100,291",6.11,6.18,34,,0.74,1.61,5.52,25.3,24.3
6.97,3.52,6.34,6.21,AMP,AMP Ltd,6.26,-4,"35,900",6.25,6.28,30,p,0.99,0.67,4.79,29.6,21.1
10.98,7.51,10.27,10.06,ANN,Ansell Ltd,10.21,9,"5,663",10.19,10.29,28,,3.19,1.98,2.74,89.2,11.4
25.25,11.83,21.74,21.31,ANZ,ANZ Banking Grp,21.42,-35,"63,514",21.40,21.45,102,f,1.67,10.72,4.76,170.4,12.6
3.68,2.50,3.29,3.22,APA,APA Grp stpld,3.25,2,"6,652",3.24,3.30,31,,0.52,1.18,9.54,16.2,20.1
0.276,0.029,0.031,0.029,AXM,Apex Min NL,0.029,-0.2,"100,569",0.029,0.031,-,,-,-,-,-31.41,-
2.61,0.866,2.40,2.35,APN,APN News & Media,2.36,-3,"13,727",2.34,2.39,12,,-,-1.23,5.08,-13.1,-
7.95,3.088,7.12,6.96,AQP,Aquarius Platinum,7.01,-14,"10,247",6.95,7.01,-,,-,-,-,-16.39,-
11.38,1.727,8.95,8.57,AQA,Aquila Res,8.67,-25,"7,011",8.55,8.70,-,,-,-,-,-10.5,-
1.285,0.245,0.81,0.795,ARU,Arafura Resource,0.80,-2.5,"1,956",0.79,0.80,-,,-,-,-,-7.7,-
1.845,0.79,1.595,1.55,AAD,Ardent Leisure Grp stp,1.575,-1.5,"14,976",1.55,1.595,14.3,,-,1.18,9.08,-0.32,-
5.75,3.16,4.53,4.35,ALL,Aristocrat Leisure,4.40,-10,"24,047",4.35,4.45,14.5,f,-,0.35,3.30,-0.2,-
4.73,2.22,3.71,3.59,AOE,Arrow Energy,3.59,-7,"48,370",3.58,3.60,-,,-,0.82,-,52,6.9
1.94,0.32,1.775,1.73,AIO,Asciano Grp stpld,1.77,2,"110,905",1.76,1.775,-,,-,-1.41,-,-32.5,-
0.575,0.218,0.475,0.465,APZ,Aspen Grp stpld,0.465,-0.5,"4,345",0.465,0.47,5.18,,-,0.68,11.14,-22.53,-
0.515,0.16,0.345,0.335,AJA,Astro Jap Prop stp,0.345,0.5,"9,190",0.335,0.345,9,,-,0.93,26.09,-71.94,-
37.90,23.52,35.79,35.00,ASX,ASX Ltd,35.45,24,"13,920",35.44,35.50,164.9,f,1.11,2.66,4.65,183.2,19.4
2.36,1.08,1.97,1.925,AGO,Atlas Iron Ltd,1.945,-2.5,"21,296",1.92,1.95,-,,-,-,-,-21.3,-
2.20,0.675,1.87,1.80,ASL,Ausdrill Ltd,1.80,-7,"3,557",1.79,1.825,11,f,2.11,1.73,6.11,23.23,7.7
5.95,1.855,3.95,3.80,AAX,Ausenco Ltd,3.89,-7,"4,676",3.79,3.95,18.5,f,2.38,0.76,4.76,43.94,8.9
1.95,1.16,1.295,1.27,AAC,Aust Agriculture,1.275,-2,"5,590",1.27,1.275,-,,-,2.55,-,-25.7,-
1.95,0.991,1.845,1.82,AIX,Aust Infra unt,1.83,-1,"15,127",1.81,1.85,13,,2.03,3.14,7.10,26.33,7.0
0.939,0.312,0.64,0.625,API,Aust Pharmaceutical,0.625,-2,"1,780",0.625,0.64,2,f,2.95,0.84,3.20,5.9,10.6
3.12,1.425,2.53,2.43,ASB,Austal Ltd,2.48,3,"10,361",2.45,2.48,6,f,0.83,1.24,2.42,5,49.6
1.465,0.65,1.315,1.26,AUN,Austar United,1.27,-2,"55,460",1.265,1.28,-,,-,-0.33,-,-2.4,-
0.585,0.174,0.47,0.455,ALZ,Australand Prop stpld,0.46,0.5,"34,386",0.46,0.465,8,,-,0.92,17.39,-15.55,-
2.26,1.415,1.71,1.66,AVO,Avoca Res,1.685,-1,"18,232",1.67,1.71,-,,-,0.61,-,-6.97,-
1.81,0.592,1.065,1.035,AWB,AWB Ltd,1.04,-3,"46,097",1.04,1.05,5,,3.70,1.81,4.81,18.5,5.6
3.17,2.11,2.89,2.79,AWE,AWE Ltd,2.86,1,"24,542",2.80,2.87,-,,-,1.80,-,17.36,16.5
6.72,2.52,6.56,6.52,AXA,AXA Asia Pacific,6.54,-1,"19,827",6.53,6.55,18.5,p,-,0.96,2.83,-7.39,-
13.49,6.228,10.98,10.66,BOQ,Bank of Qld,10.68,-18,"5,226",10.66,10.75,52,f,1.46,6.62,4.87,75.9,14.1
