S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4356.6 at 16:37 25/8/2010  Report at 19:05 Wednesday 25/8/2010. Processed 19:08 Wednesday 25/8/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.33,0.41,0.395,ABP,Abacus Prop stp,0.395,-2,"57,568",0.395,0.40,3.9,,-,0.60,9.87,-2.32,-
2.60,1.24,2.00,1.96,ACR,Acrux Ltd,1.98,-2,"1,011",1.96,1.98,-,,-,0.06,-,-2.84,-
3.46,2.31,3.34,3.26,ABC,Adelaide Brighton,3.26,-16,"18,291",3.25,3.27,15.5,f,1.52,1.16,4.75,23.6,13.8
1.65,0.62,0.875,0.82,ABY,Aditya Birla,0.875,0.5,"6,114",0.85,0.875,-,,-,1.51,-,19.61,4.5
15.69,13.37,15.30,15.16,AGK,AGL Energy Ltd,15.22,-14,"13,700",15.21,15.26,57,f,0.47,6.21,3.75,27,56.4
5.60,1.96,2.06,2.00,AJL,AJ Lucas Grp,2.03,3,161,2.02,2.06,5.5,,2.91,1.32,2.71,16,12.7
5.91,2.25,2.75,2.64,ALS,Alesco Corp,2.68,-5,"3,123",2.57,2.75,7,,-,0.60,2.61,-132.84,-
0.865,0.28,0.335,0.325,AGS,Alliance Res,0.325,-0.5,"3,900",0.325,0.335,-,,-,-,-,-1.97,-
2.06,1.45,1.73,1.68,AWC,Alumina Ltd,1.68,-7.5,"287,708",1.68,1.685,4.23,f,0.14,1.22,2.52,0.59,284.7
7.04,5.27,6.61,6.38,AMC,Amcor Ltd,6.39,-24,"58,356",6.38,6.42,29.5,,0.71,2.25,4.62,20.9,30.6
6.97,4.85,4.95,4.85,AMP,AMP Ltd,4.88,-4,"202,379",4.87,4.88,31,p,1.28,0.90,6.35,39.8,12.3
13.73,9.07,13.58,12.94,ANN,Ansell Ltd,13.23,-6,"13,511",13.20,13.40,30.5,,2.94,2.22,2.31,89.6,14.8
26.23,19.95,22.56,22.08,ANZ,ANZ Banking Grp,22.19,-45,"111,572",22.18,22.21,108,f,1.34,9.99,4.87,144.8,15.3
3.83,2.88,3.74,3.65,APA,APA Grp stp,3.70,,"18,649",3.69,3.71,31.75,,0.79,-,8.58,25,14.8
2.61,1.68,1.88,1.855,APN,APN News & Media,1.88,0.5,"20,137",1.85,1.89,9,,1.86,-0.75,4.79,16.7,11.3
7.95,3.89,4.62,4.51,AQP,Aquarius Platinum,4.57,-13,"19,736",4.57,4.60,2.26,,3.16,-,0.49,7.15,63.9
11.38,5.955,8.16,7.96,AQA,Aquila Res,8.00,-30,"5,670",7.80,8.03,-,,-,-,-,-14.8,-
1.285,0.38,0.745,0.70,ARU,Arafura Resource,0.71,-5.5,"11,434",0.71,0.715,-,,-,-,-,-5.1,-
1.845,0.92,0.955,0.925,AAD,Ardent Leisure stp,0.935,-2,"14,613",0.935,0.945,10.75,,0.59,0.92,11.50,6.3,14.8
5.75,3.34,3.48,3.44,ALL,Aristocrat Leisure,3.46,-6,"28,932",3.44,3.47,3.5,,-,0.15,1.01,-15,-
1.94,1.435,1.70,1.635,AIO,Asciano Grp stp,1.675,1,"151,737",1.675,1.685,-,,-,0.10,-,-41.9,-
0.575,0.325,0.455,0.445,APZ,Aspen Grp stp,0.45,,"5,830",0.445,0.455,4.2,,-,0.68,9.33,-3.37,-
0.515,0.28,0.31,0.28,AJA,Astro Jap Prop stp,0.305,-0.5,"22,384",0.29,0.305,8.5,,-,0.76,27.87,-36.49,-
37.16,28.02,30.22,29.52,ASX,ASX Ltd,29.74,-70,"9,986",29.65,29.74,173.1,f,1.10,3.49,5.82,190.4,15.6
3.05,1.57,2.05,1.995,AGO,Atlas Iron Ltd,1.995,-7.5,"26,367",1.99,2.00,-,,-,-,-,-15.5,-
2.34,1.441,1.82,1.74,ASL,Ausdrill Ltd,1.79,-3,"5,455",1.75,1.79,11,f,1.87,1.60,6.15,20.62,8.7
5.95,1.71,2.18,2.06,AAX,Ausenco Ltd,2.09,-12,"11,726",2.08,2.10,9.5,f,2.00,0.62,4.55,19,11.0
1.69,1.22,1.58,1.55,AAC,Aust Agriculture,1.57,-3,"6,135",1.565,1.58,-,,-,-,-,-13.4,-
2.09,1.45,1.88,1.825,AIX,Aust Infra unt,1.825,-2.5,"28,965",1.82,1.83,10,,1.94,2.62,5.48,19.37,9.4
0.939,0.365,0.43,0.415,API,Aust Pharmaceutical,0.43,1,466,0.425,0.43,3,f,2.03,0.79,6.98,6.1,7.0
3.12,1.935,2.25,2.23,ASB,Austal Ltd,2.24,,"1,633",2.23,2.30,6,f,3.38,1.41,2.68,20.3,11.0
1.465,0.84,0.955,0.945,AUN,Austar United,0.95,,"20,538",0.95,0.955,-,,-,-0.28,-,3.5,27.1
3.05,2.20,2.70,2.63,ALZ,Australand Prop stp,2.65,,"9,568",2.64,2.70,12,,1.24,3.44,4.53,14.9,17.8
3.10,1.48,3.02,2.92,AVO,Avoca Res,2.94,1,"13,042",2.92,2.94,-,,-,0.79,-,12.49,23.5
1.49,0.865,1.455,1.435,AWB,AWB Ltd,1.445,-1,"391,182",1.445,1.45,-,,-,1.85,-,3.67,39.4
3.17,1.465,1.60,1.52,AWE,AWE Ltd,1.575,7,"59,611",1.575,1.59,-,,-,1.60,-,-5.55,-
6.72,4.05,5.48,5.42,AXA,AXA Asia Pacific,5.44,-3,"62,856",5.43,5.47,18.5,p,1.66,1.01,3.40,30.79,17.7
13.49,9.74,9.93,9.76,BOQ,Bank of Qld,9.79,-21,"8,747",9.77,9.80,52,f,1.78,7.20,5.31,92.4,10.6
1.43,0.24,0.355,0.32,BMN,Bannerman Res,0.35,-1,"7,775",0.345,0.37,-,,-,-,-,-7.84,-
1.04,0.595,0.625,0.595,BPT,Beach Energy Ltd,0.62,0.5,"71,989",0.615,0.625,1.75,p,9.17,1.27,2.82,16.05,3.9
10.48,7.72,8.76,8.56,BEN,Bendigo & Adelaide,8.59,-19,"20,221",8.59,8.61,58,f,1.16,5.27,6.75,67.4,12.7
0.295,0.175,0.18,0.18,BDG,Bendigo Min Ltd,0.18,,"3,502",0.175,0.18,0.5,,6.40,0.15,2.78,3.2,5.6
1.595,0.905,1.275,1.23,BKY,Berkeley Res,1.245,-2.5,"11,813",1.245,1.28,-,,-,-,-,-8.92,-
44.93,35.58,37.45,37.05,BHP,BHP Billiton Ltd,37.44,-10,"173,096",37.42,37.45,95.15,f,1.95,8.76,2.54,185.29,20.2
12.32,7.38,7.62,7.38,BBG,Billabong Intl,7.42,-18,"26,565",7.36,7.50,36,p,1.62,0.40,4.85,58.3,12.7
3.336,0.85,0.89,0.865,BTA,Biota Hldgs,0.88,-0.5,"8,623",0.88,0.89,-,,-,0.54,-,9.2,9.6
3.40,2.03,2.17,2.10,BSL,BlueScope Steel,2.11,-11,"228,356",2.10,2.12,5,f,1.38,2.53,2.37,6.9,30.6
4.10,2.43,2.94,2.86,BLY,Boart Longyear,2.90,-5,"50,175",2.89,2.91,2.29,p,3.56,1.50,0.79,8.15,35.6
6.40,4.15,4.39,4.29,BLD,Boral Ltd,4.30,-13,"57,755",4.30,4.35,13.5,f,-,3.92,3.14,-15.2,-
1.605,0.905,1.32,1.275,BOW,Bow Energy Ltd,1.295,-4,"7,916",1.275,1.30,-,,-,-,-,4.42,29.3
8.14,5.48,7.30,7.08,BKN,Bradken Ltd,7.15,-22,"9,578",7.15,7.18,34,f,1.59,2.10,4.76,54.1,13.2
8.37,5.11,5.72,5.50,BXB,Brambles Ltd,5.63,3,"399,786",5.63,5.66,25,p,1.48,0.88,4.44,36.96,15.2
4.05,1.35,2.82,2.78,BRM,Brockman Res,2.78,-8,938,2.78,2.84,-,,-,-,-,-14.9,-
2.09,1.66,1.83,1.80,BWP,Bunnings Warehouse unt,1.81,-2,"9,093",1.81,1.815,12.08,,1.84,1.88,6.67,22.18,8.2
6.66,4.25,4.35,4.25,CAB,Cabcharge Aust,4.25,-10,"2,823",4.25,4.41,34,f,1.44,-,8.00,48.9,8.7
13.63,8.01,11.11,10.85,CTX,Caltex Aust,11.00,-11,"11,280",11.00,11.10,55,f,0.63,10.76,5.00,34.4,32.0
0.533,0.269,0.35,0.34,CFE,Cape Lambert Res,0.345,-0.5,"15,167",0.34,0.35,-,f,-,-,-,10.88,3.2
0.885,0.29,0.39,0.37,CNX,Carbon Energy,0.385,-2,"10,745",0.385,0.39,-,,-,-,-,-1.87,-
0.625,0.30,0.36,0.335,CVN,Carnarvon Pet,0.335,-3.5,"42,953",0.335,0.345,-,,-,0.05,-,3.3,10.2
5.86,3.56,5.07,4.91,CRZ,Carsales Com Ltd,4.95,-9,"17,811",4.91,5.03,14.9,f,1.25,0.38,3.01,18.6,26.6
0.71,0.50,0.605,0.59,CCV,Cash Convert ord/div   ,0.60,,"6,682",0.595,0.60,3,f,2.32,0.23,5.00,6.97,8.6
1.957,1.176,1.59,1.55,CAH,Catalpa Res,1.57,-2,"3,191",1.555,1.575,-,,-,-,-,-3.7,-
6.07,3.05,6.03,6.02,CEY,Centennial Coal,6.02,-1,"30,037",6.02,6.03,8,p,1.69,1.90,1.33,13.5,44.6
0.52,0.13,0.17,0.16,CNP,Centro Prop stp,0.165,-0.5,"20,409",0.165,0.17,-,,-,-2.87,-,-113.25,-
0.265,0.12,0.16,0.145,CER,Centro Retail stp,0.145,-1.5,"29,759",0.145,0.15,0.37,,-,0.35,2.55,-18.43,-
0.342,0.149,0.19,0.175,CFU,Ceramic Fuel Cells,0.19,0.5,"91,764",0.185,0.195,-,,-,0.03,-,-1.91,-
2.12,1.81,1.945,1.905,CFX,CFS Retail Prop unt,1.935,,"127,931",1.93,1.94,12.5,,1.01,2.02,6.46,12.65,15.3
0.58,0.38,0.485,0.47,CDI,Challenger Div Pro stp,0.475,-1,"8,368",0.475,0.49,4.2,,0.47,0.66,8.84,1.97,24.1
4.50,2.92,3.92,3.74,CGF,Challenger FSG Ltd,3.82,-8,"30,946",3.81,3.84,14.5,,3.81,-,3.80,55.3,6.9
2.06,1.27,1.30,1.27,CIF,Challenger Infra stp,1.27,-2,"5,593",1.27,1.28,14,,-,-2.10,11.02,-63.7,-
0.79,0.461,0.58,0.565,CHC,Charter Hall Grp forus,0.565,0.5,"79,686",0.565,0.57,3.2,,0.01,0.56,5.66,0.02,2825.0
0.355,0.225,0.235,0.23,CQO,Charter Hall Office unt,0.23,-0.5,"235,295",0.23,0.235,1.85,,-,0.42,8.04,-1.9,-
0.735,0.47,0.575,0.56,CQR,Charter Hall Retail unt,0.57,0.5,"77,384",0.565,0.575,5.3,,0.93,0.74,9.30,4.95,11.5
0.444,0.235,0.315,0.305,CGG,Citadel Resource Grp,0.31,-0.5,"13,743",0.305,0.31,-,,-,-,-,-0.75,-
1.035,0.725,0.845,0.81,CLO,Clough Ltd,0.82,-2.5,687,0.80,0.82,2.2,p,3.14,0.34,2.68,6.9,11.9
