S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4504.4 at 16:36 26/7/2010  Report at 19:05 Monday 26/7/2010. Processed 19:07 Monday 26/7/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.33,0.42,0.405,ABP,Abacus Prop stp,0.42,1,"36,490",0.415,0.42,3.9,,-,0.60,9.29,-2.32,-
2.60,1.15,1.92,1.85,ACR,Acrux Ltd,1.86,-4,818,1.855,1.86,-,,-,0.06,-,-2.84,-
3.20,2.31,3.20,3.15,ABC,Adelaide Brighton,3.19,4,"15,533",3.14,3.20,13.5,f,1.51,1.21,4.23,20.4,15.6
1.65,0.62,0.875,0.825,ABY,Aditya Birla,0.875,5.5,"10,868",0.85,0.875,-,,-,1.51,-,19.61,4.5
15.69,13.37,14.92,14.63,AGK,AGL Energy Ltd,14.67,-24,"14,496",14.65,14.70,57,f,0.47,6.21,3.89,27,54.3
5.60,2.00,2.19,2.15,AJL,AJ Lucas Grp,2.17,1,540,2.12,2.17,5.5,,2.91,1.32,2.53,16,13.6
5.91,2.25,2.50,2.42,ALS,Alesco Corp,2.47,,"4,003",2.44,2.49,7,,-,0.65,2.83,-17.36,-
0.865,0.28,0.335,0.325,AGS,Alliance Res,0.33,,"1,473",0.325,0.33,-,,-,-,-,-1.97,-
2.06,1.45,1.595,1.56,AWC,Alumina Ltd,1.595,4,"150,417",1.585,1.595,2,f,-,1.21,1.25,-1.2,-
7.04,4.473,6.88,6.80,AMC,Amcor Ltd,6.84,,"29,836",6.83,6.87,29.5,,0.71,2.25,4.31,20.9,32.7
