S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4972.9 at 16:33 9/4/2010  Report at 19:05 Friday 9/4/2010. Processed 19:16 Friday 9/4/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.28,0.41,0.40,ABP,Abacus Prop stp,0.41,0.5,"24,085",0.405,0.41,5.75,,-,0.60,14.02,-2.32,-
2.60,0.58,2.33,2.30,ACR,Acrux Ltd,2.33,,"2,174",2.29,2.33,-,,-,0.06,-,-2.84,-
3.01,1.88,2.79,2.74,ABC,Adelaide Brighton,2.76,,"12,163",2.75,2.77,13.5,f,1.51,1.21,4.89,20.4,13.5
1.65,0.26,1.205,1.155,ABY,Aditya Birla,1.195,1.5,"5,254",1.19,1.205,-,,-,1.42,-,-17.34,-
15.46,13.07,15.36,15.23,AGK,AGL Energy Ltd,15.25,-3,"6,376",15.22,15.27,57,f,0.47,6.21,3.74,27,56.5
5.60,2.03,2.82,2.78,AJL,AJ Lucas Grp,2.80,4,446,2.78,2.82,5.5,,2.91,1.32,1.96,16,17.5
5.91,2.55,3.04,3.00,ALS,Alesco Corp,3.02,1,"2,942",3.01,3.03,14,f,-,0.65,4.64,-17.36,-
0.98,0.40,0.50,0.48,AGS,Alliance Res,0.495,0.5,"3,058",0.49,0.495,-,,-,-,-,-1.97,-
2.06,1.08,1.87,1.845,AWC,Alumina Ltd,1.86,2.5,"235,668",1.855,1.865,2,f,-,1.21,1.08,-1.2,-
6.42,4.201,6.37,6.31,AMC,Amcor Ltd,6.35,3,"24,287",6.32,6.38,29.5,,0.71,2.25,4.65,20.9,30.4
6.97,4.55,6.42,6.36,AMP,AMP Ltd,6.37,1,"24,757",6.35,6.38,30,p,1.24,0.80,4.71,37.1,17.2
12.87,7.58,12.05,11.83,ANN,Ansell Ltd,12.01,5,"3,462",12.00,12.05,29,,2.82,1.92,2.41,81.7,14.7
25.72,14.90,25.38,25.06,ANZ,ANZ Banking Grp,25.15,-3,"40,802",25.15,25.17,102,f,1.67,10.72,4.06,170.4,14.8
3.68,2.60,3.60,3.54,APA,APA Grp stp,3.59,4,"9,009",3.57,3.60,31.75,,0.79,-,8.84,25,14.4
