S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,,,,
Trading data for Tuesday, March 1, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4920.4 at 2011-03-01T16:38:39. Report at Tuesday, March 1, 2011. Processed Wednesday at 2011-03-02T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share c,P/E ratio
2.37,1.825,2.25,2.21,ABP,Abacus Prop stp,2.23,+2,11994,2.23,2.24,9.90,,.29,2.83,4.44,2.91,76.6,,
3.67,1.72,3.46,3.30,ACR,Acrux,3.30,-11,2614,3.30,3.37,-,,-,.77,-,65.08,5.1,,
3.692,2.355,3.34,3.27,ABC,Adelaide Brighton,3.30,-,15268,3.30,3.34,16.50,f,1.45,1.19,5.00,23.90,13.8,,
1.47,.62,1.37,1.33,ABY,Aditya Birla,1.335,+.5,3275,1.335,1.34,-,,-,1.61,-,18.71,7.1,,
16.92,13.51,14.71,14.50,AGK,AGL Energy,14.67,+14,13734,14.65,14.70,59.00,,1.54,6.40,4.02,91.10,16.1,,
9.44,7.61,9.44,9.31,AQG,Alacer Gold Corp cdi,9.35,+18,7331,9.35,9.40,-,,-,-,-,-,-,,
4.76,2.25,3.22,3.16,ALS,Alesco Corp,3.20,+2,4214,3.11,3.22,1.50,f,-,.72,.47,-141.41,-,,
2.67,1.45,2.42,2.38,AWC,Alumina,2.41,+3,118819,2.40,2.41,6.17,f,.22,1.13,2.56,1.38,174.6,,
7.18,5.73,7.09,6.97,AMC,Amcor,6.98,+6,62272,6.98,7.02,34.00,,.76,1.48,4.87,25.70,27.2,,
6.56,4.85,5.39,5.30,AMP,AMP,5.35,+4,174864,5.34,5.37,30.00,p,1.26,.98,5.61,37.90,14.1,,
