S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4575.8 at 16:46 11/2/2010  Report at 19:05 Thursday 11/2/2010. Processed 19:06 Thursday 11/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.226,0.40,0.39,ABP,Abacus Prop stpld,0.395,-0.5,"14,352",0.39,0.395,5.75,,-,0.62,14.56,-11.81,-
3.01,1.445,2.50,2.44,ABC,Adelaide Brighton,2.45,-3,"16,845",2.45,2.46,14,f,1.49,1.15,5.71,20.8,11.8
1.65,0.096,1.015,0.95,ABY,Aditya Birla,0.995,5,"6,967",0.99,1.01,-,,-,1.42,-,-17.34,-
1.24,0.50,0.58,0.565,AED,AED Oil Ltd,0.575,-1.5,"3,150",0.575,0.58,-,,-,-,-,-66.9,-
15.46,12.83,14.02,13.85,AGK,AGL Energy Ltd,13.86,-14,"8,941",13.85,13.90,54,f,6.63,6.00,3.90,358,3.9
5.60,2.03,3.23,3.17,AJL,AJ Lucas Grp,3.21,4,"4,960",3.12,3.25,5.5,,45.40,2.11,1.71,249.7,1.3
5.91,0.60,4.57,4.20,ALS,Alesco Corp,4.35,8,"2,106",4.24,4.43,14,f,-,0.65,3.22,-17.36,-
0.98,0.363,0.525,0.51,AGS,Alliance Res,0.515,,"1,863",0.515,0.535,-,,-,-,-,-8.3,-
2.06,0.683,1.69,1.615,AWC,Alumina Ltd,1.67,4,"103,651",1.67,1.68,2,f,-,1.21,1.20,-1.2,-
6.35,3.50,6.07,5.97,AMC,Amcor Ltd,6.02,,"63,869",6.01,6.05,34,,0.74,1.61,5.65,25.3,23.8
6.97,3.52,6.36,6.21,AMP,AMP Ltd,6.25,-12,"83,747",6.24,6.26,30,p,0.99,0.67,4.80,29.6,21.1
10.98,7.51,10.28,10.05,ANN,Ansell Ltd,10.23,23,"4,709",10.11,10.25,28,,3.19,1.98,2.74,89.2,11.5
25.25,12.06,20.88,20.22,ANZ,ANZ Banking Grp,20.75,55,"71,284",20.71,20.78,102,f,1.67,10.72,4.92,170.4,12.2
3.68,2.50,3.29,3.24,APA,APA Grp stpld,3.25,-2,"4,282",3.24,3.27,31,,0.52,1.18,9.54,16.2,20.1
0.276,0.027,0.029,0.028,AXM,Apex Min NL,0.028,,"44,422",0.028,0.029,-,,-,-,-,-31.41,-
2.61,0.866,2.34,2.27,APN,APN News & Media,2.32,3,"6,066",2.30,2.33,12,,-,-1.23,5.17,-13.1,-
7.95,3.088,6.72,6.52,AQP,Aquarius Platinum,6.59,-10,"18,512",6.56,6.79,-,,-,-,-,-16.39,-
11.38,1.727,9.27,8.50,AQA,Aquila Res,9.03,55,"11,435",9.00,9.12,-,,-,-,-,-10.5,-
1.285,0.245,0.81,0.775,ARU,Arafura Resource,0.81,2,"2,902",0.795,0.81,-,,-,-,-,-7.7,-
1.845,0.79,1.64,1.515,AAD,Ardent Leisure Grp stp,1.63,5.5,"4,130",1.58,1.635,14.3,,-,1.18,8.77,-0.32,-
5.75,3.16,4.57,4.39,ALL,Aristocrat Leisure,4.44,-12,"17,318",4.40,4.49,14.5,f,-,0.35,3.27,-0.2,-
