S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4570.4 at 16:34 15/2/2010  Report at 19:05 Monday 15/2/2010. Processed 19:13 Monday 15/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.226,0.395,0.375,ABP,Abacus Prop stpld,0.375,-1.5,"43,581",0.375,0.38,5.75,,-,0.62,15.33,-11.81,-
3.01,1.445,2.50,2.46,ABC,Adelaide Brighton,2.48,1,"6,397",2.48,2.50,14,f,1.49,1.15,5.65,20.8,11.9
1.65,0.096,1.05,1.01,ABY,Aditya Birla,1.02,-5,"3,678",1.02,1.035,-,,-,1.42,-,-17.34,-
1.24,0.50,0.60,0.57,AED,AED Oil Ltd,0.57,-0.5,"1,800",0.575,0.59,-,,-,-,-,-66.9,-
15.46,12.83,13.82,13.71,AGK,AGL Energy Ltd,13.76,2,"5,808",13.75,13.77,54,f,6.63,6.00,3.92,358,3.8
5.60,2.03,3.37,3.28,AJL,AJ Lucas Grp,3.37,6,"1,291",3.27,3.39,5.5,,45.40,2.11,1.63,249.7,1.3
5.91,0.60,4.24,4.16,ALS,Alesco Corp,4.18,-6,"1,697",4.16,4.25,14,f,-,0.65,3.35,-17.36,-
0.98,0.363,0.54,0.525,AGS,Alliance Res,0.535,-0.5,"1,470",0.53,0.54,-,,-,-,-,-8.3,-
2.06,0.683,1.605,1.57,AWC,Alumina Ltd,1.59,-3.5,"105,717",1.585,1.595,2,f,-,1.21,1.26,-1.2,-
6.35,3.50,6.01,5.88,AMC,Amcor Ltd,5.90,-10,"25,381",5.90,5.91,34,,0.74,1.61,5.76,25.3,23.3
