S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4372.7 at 16:36 19/7/2010  Report at 19:05 Monday 19/7/2010. Processed 08:10 Tuesday 20/7/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
2.85,1.31,2.52,2.52,MSL,MAC Services (The),2.52,,5,2.38,2.52,8.75,f,1.76,0.86,3.47,15.4,16.4
17.17,7.23,12.43,12.05,MCC,Macarthur Coal,12.05,-53,"15,760",12.03,12.05,21,f,2.16,4.15,1.74,45.3,26.6
0.885,0.34,0.59,0.575,MAH,Macmahon Hldgs,0.58,-1,"25,424",0.575,0.585,1.5,,2.27,0.39,2.59,3.4,17.1
1.085,0.51,1.06,0.99,MQA,Macq Atlas Roads stp,1.02,-1,"17,695",0.98,1.06,-,,-,-,-,-,-
58.80,35.01,38.76,38.01,MQG,Macq Grp Ltd,38.48,-99,"21,248",38.47,38.48,186,,1.72,25.82,4.83,320.2,12.0
6.42,3.23,4.05,3.90,MRU,Mantra Res,3.90,-10,500,3.56,4.08,-,,-,-,-,-24.68,-
3.38,2.245,2.85,2.79,MAP,MAP Grp forus,2.82,-4,"23,951",2.81,2.85,19,,-,-0.30,6.74,-33.11,-
3.48,1.66,2.56,2.56,MCP,McPherson's Ltd,2.56,-2,78,2.55,2.64,10,f,2.96,0.02,3.91,29.6,8.6
4.89,2.182,3.99,3.90,MML,Medusa Min Ltd,3.93,-17,"3,208",3.90,3.97,-,,-,0.91,-,35.43,11.1
0.825,0.24,0.30,0.29,MEO,MEO Aust Ltd,0.29,-1,"24,465",0.29,0.295,-,,-,-,-,-7.8,-
3.25,1.805,2.60,2.50,MRM,Mermaid Marine,2.52,-11,"1,996",2.51,2.60,7,f,2.66,0.95,2.78,18.59,13.6
4.74,3.84,4.40,4.35,MTS,Metcash Ltd,4.36,-5,"20,396",4.35,4.36,26,f,1.14,0.12,5.96,29.74,14.7
1.39,0.58,0.685,0.67,MRE,Minara Res,0.685,-1.5,"23,635",0.675,0.685,-,,-,0.74,-,4.16,16.5
2.92,1.30,1.95,1.905,MCR,Mincor Res NL,1.905,-9.5,"7,174",1.90,1.915,7,f,1.45,0.98,3.67,10.12,18.8
1.175,0.605,0.85,0.82,MDL,Mineral Deposits,0.845,0.5,"4,626",0.83,0.855,-,,-,0.57,-,-13.82,-
8.80,4.03,8.00,7.76,MIN,Mineral Res,7.80,-26,"2,339",7.80,7.85,18.75,f,2.04,2.39,2.40,38.3,20.4
3.43,1.87,2.16,2.11,MBN,Mirabela Nickel,2.14,,"5,332",2.05,2.19,-,,-,-,-,-22.86,-
1.745,1.165,1.34,1.30,MGR,Mirvac Grp stp,1.32,-0.5,"256,388",1.32,1.325,8,,-,-,6.06,-11.58,-
1.655,0.944,1.065,1.04,MPO,Molopo Energy Ltd,1.05,-2.5,"1,392",1.05,1.06,-,,-,-,-,2.9,36.2
15.98,10.78,13.65,13.35,MND,Monadelphous Grp,13.36,-39,"1,921",13.36,13.74,79,f,1.15,1.52,5.91,91.08,14.7
2.09,0.92,1.41,1.37,MGX,Mount Gibson Iron,1.38,-5,"75,059",1.375,1.38,-,,-,0.78,-,6.56,21.0
3.12,1.33,1.86,1.79,MMX,Murchison Metals,1.80,-10,"154,605",1.795,1.805,-,,-,-,-,-8.73,-
3.98,2.86,3.43,3.38,MYR,Myer Hldgs Ltd,3.41,-3,"30,764",3.40,3.43,-,f,-,-0.21,-,-,-
32.37,22.01,24.19,23.97,NAB,National Aust Bank,24.05,-44,"31,984",24.03,24.07,147,f,1.36,12.41,6.11,199.3,12.1
5.56,2.65,4.37,4.25,NVT,Navitas Ltd,4.35,5,"8,625",4.35,4.37,16.9,f,0.99,-0.25,3.89,16.8,25.9
