S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4622.9 at 16:47 10/12/2009  Report at 19:05 Thursday 10/12/2009. Processed 19:10 Thursday 10/12/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.147,0.42,0.41,ABP,Abacus Prop stpld,0.415,,"22,291",0.41,0.415,7.75,,-,0.62,18.67,-11.81,-
3.01,1.445,2.62,2.55,ABC,Adelaide Brighton,2.55,-4,"12,136",2.53,2.57,14,f,1.49,1.15,5.49,20.8,12.3
1.65,0.096,1.26,1.22,ABY,Aditya Birla,1.24,0.5,"5,635",1.235,1.245,-,,-,1.42,-,-17.34,-
1.305,0.50,0.61,0.565,AED,AED Oil Ltd,0.565,-3,"11,500",0.565,0.58,-,,-,-,-,-66.9,-
15.80,12.83,13.71,13.55,AGK,AGL Energy Ltd,13.60,4,"8,040",13.58,13.65,54,f,6.63,6.00,3.97,358,3.8
5.60,2.03,4.03,3.91,AJL,AJ Lucas Grp,3.99,1,"1,373",3.98,4.03,10.5,f,23.78,2.11,2.63,249.7,1.6
5.91,0.60,4.54,4.38,ALS,Alesco Corp,4.43,-6,"5,731",4.42,4.45,7,f,-,0.49,1.58,-13.94,-
0.98,0.333,0.61,0.565,AGS,Alliance Res,0.60,4,"16,533",0.58,0.615,-,,-,-,-,-8.3,-
2.00,0.683,1.565,1.54,AWC,Alumina Ltd,1.545,-0.5,"211,252",1.54,1.55,12,,0.79,1.30,7.77,9.42,16.4
6.15,3.50,6.14,6.03,AMC,Amcor Ltd,6.10,-1,"60,675",6.08,6.11,34,,0.74,1.61,5.57,25.3,24.1
