S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 5017.9 at 16:36 14/4/2010  Report at 19:05 Wednesday 14/4/2010. Processed 19:16 Wednesday 14/4/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.28,0.425,0.415,ABP,Abacus Prop stp,0.42,,"25,668",0.415,0.42,5.75,,-,0.60,13.69,-2.32,-
2.60,0.58,2.29,2.22,ACR,Acrux Ltd,2.25,-3,"2,416",2.24,2.26,-,,-,0.06,-,-2.84,-
3.01,1.88,2.92,2.84,ABC,Adelaide Brighton,2.89,7,"17,963",2.89,2.91,13.5,f,1.51,1.21,4.67,20.4,14.2
1.65,0.26,1.195,1.135,ABY,Aditya Birla,1.18,-1,"11,123",1.155,1.19,-,,-,1.42,-,-17.34,-
15.69,13.07,15.69,15.45,AGK,AGL Energy Ltd,15.59,21,"12,819",15.56,15.59,57,f,0.47,6.21,3.66,27,57.7
5.60,2.03,3.15,2.96,AJL,AJ Lucas Grp,3.12,15,"1,056",3.07,3.15,5.5,,2.91,1.32,1.76,16,19.5
5.91,2.56,3.03,3.00,ALS,Alesco Corp,3.01,1,"2,329",3.00,3.02,14,f,-,0.65,4.65,-17.36,-
0.98,0.40,0.50,0.49,AGS,Alliance Res,0.50,0.5,"2,582",0.485,0.50,-,,-,-,-,-1.97,-
2.06,1.08,1.785,1.735,AWC,Alumina Ltd,1.76,-1.5,"195,858",1.76,1.765,2,f,-,1.21,1.14,-1.2,-
6.49,4.201,6.49,6.40,AMC,Amcor Ltd,6.42,,"35,211",6.41,6.45,29.5,,0.71,2.25,4.60,20.9,30.7
6.97,4.55,6.52,6.44,AMP,AMP Ltd,6.51,5,"53,550",6.49,6.51,30,p,1.24,0.80,4.61,37.1,17.5
12.87,7.58,11.97,11.80,ANN,Ansell Ltd,11.95,14,"4,484",11.94,12.00,29,,2.82,1.92,2.43,81.7,14.6
25.94,14.90,25.94,25.57,ANZ,ANZ Banking Grp,25.91,49,"67,306",25.90,25.92,102,f,1.67,10.72,3.94,170.4,15.2
3.78,2.60,3.78,3.70,APA,APA Grp stp,3.73,3,"16,361",3.73,3.77,31.75,,0.79,-,8.51,25,14.9
2.61,1.129,2.32,2.29,APN,APN News & Media,2.30,1,"5,673",2.28,2.31,4,f,4.17,-0.78,1.74,16.7,13.8
7.95,3.74,7.43,7.18,AQP,Aquarius Platinum,7.35,-2,"13,230",7.28,7.37,2.26,,9.20,-,0.31,20.79,35.4
11.38,2.773,10.80,10.59,AQA,Aquila Res,10.74,14,"5,184",10.70,10.78,-,,-,-,-,-14.8,-
1.285,0.33,0.62,0.605,ARU,Arafura Resource,0.605,-1,"3,851",0.605,0.615,-,,-,-,-,-5.1,-
1.845,1.165,1.41,1.36,AAD,Ardent Leisure stp,1.37,-1.5,"4,418",1.36,1.40,14.3,,0.19,1.10,10.44,2.73,50.2
5.75,3.24,4.58,4.50,ALL,Aristocrat Leisure,4.53,-2,"16,681",4.50,4.55,4.5,,-,0.07,0.99,-31.3,-
5.31,3.04,5.17,5.12,AOE,Arrow Energy,5.17,6,"29,308",5.15,5.17,-,,-,2.13,-,15.38,33.6
1.94,0.929,1.845,1.82,AIO,Asciano Grp stp,1.835,1,"73,778",1.83,1.84,-,,-,0.10,-,-41.9,-
0.575,0.27,0.52,0.51,APZ,Aspen Grp stp,0.515,0.5,"5,757",0.515,0.52,4.19,,-,0.68,8.14,-3.37,-
0.515,0.275,0.375,0.355,AJA,Astro Jap Prop stp,0.36,-1.5,"29,418",0.36,0.365,8.5,,-,0.76,23.61,-36.49,-
37.90,30.50,33.98,33.79,ASX,ASX Ltd,33.87,11,"6,174",33.84,33.92,163.6,f,1.10,3.19,4.83,180.6,18.8
3.05,1.265,3.00,2.95,AGO,Atlas Iron Ltd,2.98,1,"28,557",2.96,2.98,-,,-,-,-,-15.5,-
2.34,0.82,2.30,2.25,ASL,Ausdrill Ltd,2.28,2,"6,503",2.22,2.29,11,f,1.87,1.60,4.82,20.62,11.1
5.95,2.82,4.91,4.83,AAX,Ausenco Ltd,4.88,13,"5,653",4.87,4.88,9.5,f,2.00,0.62,1.95,19,25.7
1.95,1.18,1.44,1.42,AAC,Aust Agriculture,1.435,1,"5,474",1.42,1.445,-,,-,2.42,-,-20.3,-
2.05,1.18,2.00,1.975,AIX,Aust Infra unt,1.985,-0.5,"10,467",1.98,1.995,10,p,1.94,2.62,5.04,19.37,10.2
0.939,0.401,0.585,0.57,API,Aust Pharmaceutical,0.58,-0.5,"4,397",0.58,0.595,2,f,2.95,0.84,3.45,5.9,9.8
3.12,2.18,2.49,2.44,ASB,Austal Ltd,2.44,-2,"1,201",2.44,2.49,6,,0.72,1.30,2.46,4.35,56.1
1.465,0.67,1.22,1.195,AUN,Austar United,1.20,1.5,"44,498",1.19,1.225,-,,-,-0.31,-,4.7,25.5
0.585,0.312,0.575,0.555,ALZ,Australand Prop stp,0.57,1,"29,238",0.565,0.57,5,,-,0.68,8.77,-13.4,-
2.26,1.415,2.15,2.09,AVO,Avoca Res,2.13,-1,"12,230",2.11,2.15,-,,-,0.79,-,12.49,17.1
1.337,0.791,1.08,1.06,AWB,AWB Ltd,1.08,3,"34,377",1.065,1.085,-,,-,1.81,-,18.5,5.8
3.17,2.17,2.85,2.78,AWE,AWE Ltd,2.84,9,"25,983",2.84,2.85,-,,-,1.74,-,1.43,198.6
6.72,3.51,6.36,6.32,AXA,AXA Asia Pacific,6.36,6,"142,685",6.35,6.36,18.5,p,1.89,1.12,2.91,34.89,18.2
13.49,7.384,12.13,12.02,BOQ,Bank of Qld,12.05,9,"5,437",12.05,12.10,52,f,1.46,6.62,4.32,75.9,15.9
1.485,0.41,0.535,0.515,BMN,Bannerman Res,0.525,1.5,"8,202",0.52,0.525,-,,-,-,-,-7.84,-
1.04,0.655,0.765,0.75,BPT,Beach Energy Ltd,0.755,,"64,514",0.755,0.76,1.75,p,9.17,1.27,2.32,16.05,4.7
10.48,5.901,10.00,9.92,BEN,Bendigo & Adelaide,10.00,8,"6,303",9.97,10.00,43,f,0.83,5.16,4.30,35.53,28.1
0.32,0.205,0.26,0.255,BDG,Bendigo Min Ltd,0.255,-0.5,"8,531",0.255,0.26,0.5,,6.40,0.15,1.96,3.2,8.0
1.595,0.623,1.57,1.50,BKY,Berkeley Res,1.555,3.5,"5,851",1.55,1.555,-,,-,-,-,-8.92,-
44.93,31.25,44.08,43.82,BHP,BHP Billiton Ltd,43.99,15,"155,656",43.95,44.00,95.15,f,1.95,8.76,2.16,185.29,23.7
12.19,7.64,11.77,11.49,BBG,Billabong Intl,11.58,-20,"12,593",11.51,11.60,36,p,1.59,0.84,3.11,57.2,20.2
3.336,0.625,2.33,2.29,BTA,Biota Hldgs,2.32,-2,"5,056",2.30,2.34,-,,-,0.60,-,36.6,6.3
3.48,1.812,2.93,2.88,BSL,BlueScope Steel,2.89,1,"87,109",2.89,2.90,5,,-,2.47,1.73,-61.37,-
0.41,0.085,0.35,0.34,BLY,Boart Longyear,0.34,-0.5,"259,195",0.34,0.345,-,,-,0.14,-,-0.67,-
6.40,3.46,5.83,5.76,BLD,Boral Ltd,5.82,6,"15,482",5.78,5.84,12.5,f,1.82,4.23,2.15,22.7,25.6
1.605,0.71,1.605,1.54,BOW,Bow Energy Ltd,1.555,-2.5,"16,281",1.545,1.555,-,,-,-,-,4.42,35.2
8.14,2.85,8.03,7.94,BKN,Bradken Ltd,7.99,12,"5,229",7.95,8.01,26,f,1.67,1.58,3.25,43.3,18.5
8.37,5.36,7.32,7.24,BXB,Brambles Ltd,7.27,3,"52,266",7.25,7.28,25,p,1.38,0.66,3.44,34.45,21.1
3.95,1.00,3.81,3.76,BRM,Brockman Res,3.80,-1,977,3.78,3.81,-,,-,-,-,-14.9,-
2.00,1.598,1.985,1.96,BWP,Bunnings Warehouse unt,1.96,-0.5,"5,632",1.96,2.00,10.97,,1.27,1.83,5.60,13.89,14.1
7.09,4.71,5.89,5.82,CAB,Cabcharge Aust,5.86,-2,"3,419",5.80,5.89,34,f,1.44,-,5.80,48.9,12.0
14.00,8.01,12.71,12.43,CTX,Caltex Aust,12.60,10,"10,836",12.56,12.60,25,f,4.65,10.48,1.98,116.3,10.8
0.635,0.24,0.495,0.485,CFE,Cape Lambert Res,0.49,0.5,"16,873",0.485,0.49,-,,-,-,-,10.88,4.5
0.885,0.345,0.55,0.53,CNX,Carbon Energy,0.53,1,"23,759",0.525,0.53,-,,-,-,-,-1.87,-
0.885,0.355,0.48,0.465,CVN,Carnarvon Pet,0.48,0.5,"17,355",0.47,0.48,-,,-,0.05,-,3.3,14.5
5.86,3.56,5.58,5.41,CRZ,Carsales Com Ltd,5.58,13,"2,606",5.55,5.60,6.6,f,1.24,0.01,1.18,8.2,68.0
0.71,0.38,0.58,0.57,CCV,Cash Convert ord/div   ,0.57,0.5,"3,587",0.57,0.58,3,f,2.32,0.23,5.26,6.97,8.2
1.957,0.761,1.60,1.54,CAH,Catalpa Res,1.54,-5,"1,126",1.50,1.565,-,,-,-,-,-3.7,-
4.66,1.67,4.49,4.38,CEY,Centennial Coal,4.46,9,"22,277",4.45,4.48,8,p,1.98,1.87,1.79,15.8,28.2
0.52,0.06,0.25,0.235,CNP,Centro Prop stp,0.245,1,"54,443",0.24,0.245,31.8,,-,-2.87,129.80,-113.25,-
0.225,0.032,0.21,0.195,CER,Centro Retail stp,0.205,0.5,"95,702",0.205,0.21,0.37,,-,0.35,1.80,-18.43,-
0.345,0.054,0.23,0.22,CFU,Ceramic Fuel Cells,0.225,,"18,916",0.22,0.225,-,,-,0.04,-,-0.09,-
2.12,1.415,1.87,1.855,CFX,CFS Retail Prop unt,1.865,1,"72,304",1.86,1.87,12.5,,-,1.99,6.70,-1.9,-
0.56,0.286,0.545,0.535,CDI,Challenger Div Pro stp,0.545,0.5,"10,918",0.535,0.545,5.05,,0.09,0.65,9.27,0.46,118.5
4.50,1.665,4.28,4.20,CGF,Challenger FSG Ltd,4.27,7,"10,872",4.22,4.30,13.5,,2.61,3.36,3.16,35.2,12.1
2.06,1.32,1.54,1.49,CIF,Challenger Infra stp,1.54,4,"7,639",1.50,1.54,15,,-,-1.66,9.74,-59.2,-
0.749,0.313,0.74,0.725,CHC,Charter Hall Grp forus,0.725,,"38,268",0.72,0.735,2.6,,-,0.60,3.59,-23.57,-
0.355,0.14,0.29,0.285,CQO,Charter Hall Office unt,0.29,,"110,391",0.285,0.29,2.5,,4.01,0.44,8.62,10.03,2.9
0.735,0.265,0.545,0.535,CQR,Charter Hall Retail unt,0.54,,"114,253",0.535,0.545,6,,-,0.72,11.11,-45.58,-
0.465,0.125,0.39,0.375,CGG,Citadel Resource Grp,0.39,0.5,"8,906",0.375,0.39,-,,-,-,-,-0.75,-
1.035,0.525,0.93,0.905,CLO,Clough Ltd,0.925,0.5,"3,077",0.92,0.925,2,,3.99,0.31,2.16,7.98,11.6
11.81,8.21,11.81,11.63,CCL,Coca-Cola Amatil,11.75,8,"25,154",11.74,11.75,43.5,f,1.39,1.38,3.70,60.5,19.4
75.63,47.03,75.58,74.73,COH,Cochlear Ltd,75.00,30,"2,677",74.90,75.11,190,f,1.27,3.25,2.53,242.2,31.0
2.37,1.68,1.80,1.74,COF,Coffey Intl,1.80,1,928,1.76,1.80,12,f,1.00,-0.17,6.67,12,15.0
59.28,33.95,59.28,58.29,CBA,C'wlth Bank  of Aust ,59.22,113,"42,101",59.10,59.23,235,f,1.41,-,3.97,330.4,17.9
1.045,0.675,0.93,0.925,CPA,C'wlth Prop ord unt   ,0.925,0.5,"52,602",0.925,0.93,6.85,,-,1.11,7.41,-11.41,-
12.90,8.31,12.50,12.32,CPU,Computershare Ltd,12.43,1,"9,624",12.40,12.46,25,p,2.27,-1.54,2.01,56.84,21.9
0.49,0.273,0.45,0.435,CEU,ConnectEast stp,0.445,-0.5,"126,062",0.44,0.445,2,,-,-,4.49,-21.74,-
0.795,0.20,0.375,0.345,CQT,Conquest Min,0.37,3,"14,753",0.37,0.375,-,,-,-,-,-0.14,-
3.44,2.00,3.16,3.13,CMJ,Consolidated Media,3.15,2,"5,706",3.11,3.16,16.5,f,3.48,0.88,5.24,57.44,5.5
0.58,0.305,0.57,0.55,COE,Cooper Energy Ltd,0.565,1.5,"6,374",0.565,0.57,-,,-,0.45,-,7.1,8.0
5.71,3.10,5.59,5.58,CXP,Corporate Express,5.58,,111,5.58,5.59,22.5,f,1.51,-,4.03,34,16.4
11.66,8.32,9.19,9.00,CRG,Crane Grp Ltd,9.14,13,"2,496",9.05,9.20,46,f,0.85,4.41,5.03,39,23.4
9.39,6.33,8.30,8.23,CWN,Crown Ltd,8.27,4,"18,680",8.21,8.30,37,p,-,3.24,4.47,-92.35,-
2.26,0.60,1.955,1.915,CSV,CSG Ltd,1.935,-3,720,1.93,1.945,5,f,2.77,0.05,2.58,13.85,14.0
37.41,28.43,37.41,36.31,CSL,CSL Ltd,37.31,118,"42,728",37.25,37.38,75,,2.85,6.11,2.01,213.41,17.5
2.18,1.29,1.715,1.695,CSR,CSR Ltd,1.705,0.5,"41,895",1.70,1.71,4,f,-,0.87,2.35,-45.1,-
6.59,1.95,5.42,5.04,CDU,Cudeco Ltd,5.26,24,"15,427",5.23,5.27,-,,-,-,-,0.42,1252.4
3.25,1.795,3.10,3.02,CUS,Customers Ltd,3.05,-5,756,3.02,3.08,-,,-,0.26,-,18.4,16.6
5.96,2.90,4.69,4.58,DJS,David Jones Ltd,4.68,11,"22,912",4.67,4.70,29,f,1.14,1.22,6.20,33,14.2
0.47,0.145,0.225,0.215,DYL,Deep Yellow Ltd,0.22,-0.5,"15,184",0.215,0.22,-,,-,-,-,-0.28,-
0.89,0.655,0.84,0.81,DXS,DEXUS Prop Grp stp,0.815,-1.5,"332,910",0.815,0.82,6.15,,-,0.95,7.55,-11.03,-
5.67,2.54,2.70,2.64,DOM,Dominion Min,2.67,3,"3,137",2.66,2.67,10,,2.01,1.03,3.75,20.08,13.3
9.44,4.41,7.50,7.32,DOW,Downer EDI Ltd,7.40,-4,"11,367",7.37,7.43,29.1,,1.87,2.15,3.93,54.4,13.6
1.90,1.42,1.83,1.815,DUE,DUET Grp forus,1.83,1,"17,159",1.815,1.835,20,p,0.22,-,10.93,4.39,41.7
1.165,0.645,1.04,1.015,ESG,Eastern Star Gas,1.04,4.5,"31,869",1.035,1.04,-,,-,-,-,-0.8,-
4.50,1.25,1.355,1.33,ELD,Elders Ltd,1.335,,"41,150",1.33,1.345,-,,-,0.37,-,-51.51,-
16.32,12.86,14.91,14.75,EAU,Eldorado Gold cdi  1:1,14.86,-9,"1,294",14.79,15.05,-,,-,-,-,-,-
0.995,0.325,0.715,0.69,EHL,Emeco Hldgs,0.71,1.5,"45,331",0.705,0.71,2,,-,0.71,2.82,-4.2,-
28.28,17.66,18.54,18.06,ERA,Energy Res,18.10,-42,"5,980",18.08,18.13,39,f,3.66,5.10,2.15,142.9,12.7
0.72,0.25,0.52,0.50,EWC,Energy World Corp,0.51,1,"40,818",0.505,0.51,-,,-,0.30,-,3.02,16.9
0.595,0.355,0.545,0.535,ENV,Envestra Ltd,0.54,,"13,195",0.535,0.54,5.5,p,0.63,-0.05,10.19,3.49,15.5
4.78,2.08,4.60,4.51,EQN,Equinox Min Ltd cdi,4.57,-9,"38,346",4.50,4.59,-,,-,-,-,-30.1,-
11.45,3.189,7.89,7.76,EXT,Extract Res,7.80,-3,"1,836",7.75,7.85,-,,-,-,-,-4.96,-
1.885,0.985,1.81,1.77,FXJ,Fairfax Media Ltd,1.785,1,"65,594",1.765,1.79,1.1,,8.45,-0.31,0.62,9.3,19.2
0.83,0.405,0.78,0.745,FKP,FKP Prop Grp stp,0.775,2.5,"117,142",0.775,0.78,1.95,,-,1.27,2.52,-10.3,-
9.72,5.30,9.68,9.52,FWD,Fleetwood Corp,9.59,-3,"1,432",9.52,9.66,66,f,0.98,2.12,6.88,64.7,14.8
1.779,0.525,1.445,1.40,FXL,Flexigrp Ltd,1.445,2.5,"2,208",1.40,1.45,6,f,3.95,0.23,4.15,23.7,6.1
21.31,5.25,20.68,20.42,FLT,Flight Centre,20.65,24,"1,668",20.53,20.70,26,f,2.44,2.56,1.26,63.4,32.6
0.197,0.052,0.14,0.13,FMS,Flinders Mines,0.135,0.5,"78,138",0.135,0.14,-,,-,-,-,-0.4,-
5.57,2.30,5.37,5.25,FMG,Fortescue Metals Grp,5.34,13,"124,757",5.33,5.35,-,,-,-,-,-16.13,-
5.89,4.80,5.43,5.39,FGL,Foster's Grp,5.43,-1,"61,411",5.42,5.45,27.25,f,0.73,0.52,5.02,19.8,27.4
2.40,0.375,1.495,1.45,GXY,Galaxy Res,1.475,11.5,"25,440",1.47,1.48,-,,-,-,-,-4.62,-
1.27,0.575,0.66,0.625,GDY,Geodynamics Ltd,0.64,-2.5,"11,289",0.635,0.65,-,,-,0.96,-,-5.17,-
1.45,0.60,1.43,1.365,GBG,Gindalbie Metals,1.395,-0.5,"37,104",1.39,1.395,-,,-,-,-,-0.95,-
2.33,0.417,2.27,2.20,GIR,Giralia Res NL,2.23,5,"10,849",2.22,2.23,-,,-,-,-,0.1,2230.0
1.78,1.07,1.465,1.45,GFF,Goodman Fielder,1.46,,"36,638",1.455,1.47,11.25,,1.28,-0.16,7.71,14.4,10.1
0.71,0.182,0.705,0.69,GMG,Goodman Grp forus,0.70,1.5,"382,333",0.695,0.70,1.5,,-,0.50,2.14,-31.3,-
0.71,0.347,0.585,0.565,GPT,GPT Grp stp,0.585,1.5,"1,359,649",0.58,0.585,4.5,,-,0.69,7.69,-14.5,-
8.85,5.20,6.27,6.10,GNC,Graincorp Ltd,6.13,-10,"4,048",6.10,6.15,7.27,f,11.96,6.79,1.19,86.92,7.1
