S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4656.3 at 16:34 19/2/2010  Report at 19:05 Friday 19/2/2010. Processed 19:33 Friday 19/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.226,0.39,0.38,ABP,Abacus Prop stpld,0.39,0.5,"65,164",0.385,0.39,5.75,,-,0.60,14.74,-2.32,-
3.01,1.445,2.60,2.50,ABC,Adelaide Brighton,2.53,3,"155,851",2.50,2.54,13.5,f,1.51,1.21,5.34,20.4,12.4
1.65,0.096,1.08,0.995,ABY,Aditya Birla,1.02,-2,"11,061",1.005,1.03,-,,-,1.42,-,-17.34,-
1.24,0.50,0.575,0.56,AED,AED Oil Ltd,0.57,1,428,0.57,0.575,-,,-,-,-,-66.9,-
15.46,12.83,13.90,13.74,AGK,AGL Energy Ltd,13.86,7,"10,496",13.80,13.86,54,f,6.63,6.00,3.90,358,3.9
5.60,2.03,3.40,3.30,AJL,AJ Lucas Grp,3.33,3,"1,097",3.31,3.36,5.5,,45.40,2.11,1.65,249.7,1.3
5.91,0.60,4.48,4.18,ALS,Alesco Corp,4.23,-16,"3,947",4.19,4.25,14,f,-,0.65,3.31,-17.36,-
0.98,0.363,0.55,0.535,AGS,Alliance Res,0.545,,"1,658",0.535,0.545,-,,-,-,-,-8.3,-
2.06,0.683,1.645,1.60,AWC,Alumina Ltd,1.62,-1.5,"177,060",1.61,1.62,2,f,-,1.21,1.23,-1.2,-
6.35,3.50,6.03,5.82,AMC,Amcor Ltd,5.90,-6,"46,767",5.86,5.90,34,,0.74,1.61,5.76,25.3,23.3
6.97,3.52,6.35,6.17,AMP,AMP Ltd,6.30,14,"84,947",6.28,6.32,30,p,1.24,0.80,4.76,37.1,17.0
11.60,7.51,11.60,11.00,ANN,Ansell Ltd,11.52,52,"23,683",11.43,11.52,29,,2.82,1.92,2.52,81.7,14.1
25.25,12.06,22.26,21.80,ANZ,ANZ Banking Grp,21.96,-9,"71,089",21.90,21.97,102,f,1.67,10.72,4.64,170.4,12.9
3.68,2.50,3.26,3.16,APA,APA Grp stpld,3.16,-8,"10,498",3.16,3.24,31,,0.52,1.18,9.81,16.2,19.5
0.276,0.027,0.029,0.027,AXM,Apex Min NL,0.027,,"49,572",0.027,0.029,-,,-,-,-,-31.41,-
2.61,0.866,2.44,2.32,APN,APN News & Media,2.36,6,"13,234",2.32,2.38,12,,-,-1.23,5.08,-13.1,-
7.95,3.088,6.49,6.25,AQP,Aquarius Platinum,6.37,-6,"11,434",6.37,6.42,-,,-,-,-,20.79,30.6
11.38,1.727,10.20,9.78,AQA,Aquila Res,10.03,27,"13,872",9.78,10.10,-,,-,-,-,-10.5,-
1.285,0.245,0.67,0.635,ARU,Arafura Resource,0.65,-4,"13,564",0.65,0.655,-,,-,-,-,-7.7,-
1.845,0.79,1.545,1.435,AAD,Ardent Leisure Grp stp,1.49,-7,"22,111",1.45,1.49,14.3,,0.19,1.10,9.60,2.73,54.6
5.75,3.16,4.47,4.30,ALL,Aristocrat Leisure,4.30,-11,"15,693",4.30,4.44,14.5,f,-,0.35,3.37,-0.2,-
4.73,2.36,3.69,3.50,AOE,Arrow Energy,3.50,-15,"24,640",3.50,3.53,-,,-,2.13,-,15.38,22.8
1.94,0.32,1.80,1.74,AIO,Asciano Grp stpld,1.755,-2.5,"141,982",1.75,1.76,-,,-,-1.41,-,-32.5,-
0.575,0.218,0.455,0.445,APZ,Aspen Grp stpld,0.45,,"11,336",0.445,0.45,5.18,,-,0.68,11.51,-22.53,-
0.515,0.16,0.35,0.34,AJA,Astro Jap Prop stp,0.35,,"11,905",0.345,0.35,9,,-,0.93,25.71,-71.94,-
37.90,25.20,37.00,36.30,ASX,ASX Ltd,36.65,-27,"13,451",36.48,36.72,163.6,f,1.12,2.66,4.46,183.2,20.0
2.36,1.115,2.21,2.08,AGO,Atlas Iron Ltd,2.11,-6,"31,666",2.10,2.12,-,,-,-,-,-21.3,-
2.20,0.675,1.97,1.95,ASL,Ausdrill Ltd,1.96,,"1,210",1.95,1.96,11,f,2.11,1.73,5.61,23.23,8.4
5.95,1.855,4.20,4.01,AAX,Ausenco Ltd,4.01,-14,"5,243",4.00,4.08,18.5,f,2.38,0.76,4.61,43.94,9.1
1.95,1.16,1.345,1.32,AAC,Aust Agriculture,1.33,-0.5,"6,895",1.32,1.345,-,,-,2.42,-,-20.3,-
1.95,0.991,1.875,1.835,AIX,Aust Infra unt,1.86,2.5,"21,222",1.85,1.875,13,,2.03,3.14,6.99,26.33,7.1
0.939,0.312,0.605,0.59,API,Aust Pharmaceutical,0.60,,"3,491",0.585,0.60,2,f,2.95,0.84,3.33,5.9,10.2
3.12,1.425,2.47,2.40,ASB,Austal Ltd,2.43,-7,"2,473",2.42,2.45,6,f,0.83,1.24,2.47,5,48.6
1.465,0.65,1.26,1.235,AUN,Austar United,1.255,2,"12,182",1.245,1.26,-,,-,-0.33,-,-2.4,-
0.585,0.174,0.49,0.48,ALZ,Australand Prop stpld,0.485,,"53,360",0.485,0.49,8,,-,0.68,16.49,-13.4,-
2.26,1.415,1.895,1.785,AVO,Avoca Res,1.80,-8,"12,276",1.785,1.80,-,,-,0.61,-,-6.97,-
1.337,0.592,1.075,1.03,AWB,AWB Ltd,1.03,-4,"42,705",1.03,1.04,5,,3.70,1.81,4.85,18.5,5.6
3.17,2.11,2.70,2.61,AWE,AWE Ltd,2.65,-2,"19,860",2.63,2.67,-,,-,1.80,-,17.36,15.3
6.72,2.52,6.41,6.35,AXA,AXA Asia Pacific,6.38,,"35,428",6.38,6.39,18.5,p,1.89,1.12,2.90,34.89,18.3
13.49,6.228,10.91,10.71,BOQ,Bank of Qld,10.76,-4,"8,002",10.75,10.80,52,f,1.46,6.62,4.83,75.9,14.2
1.485,0.48,0.54,0.48,BMN,Bannerman Res,0.505,-2.5,"20,546",0.505,0.51,-,,-,-,-,-7.94,-
1.04,0.693,0.74,0.72,BPT,Beach Energy Ltd,0.72,-2,"40,939",0.72,0.725,1.75,p,14.41,-,2.43,25.21,2.9
10.48,5.733,10.16,9.98,BEN,Bendigo & Adelaide,10.00,2,"14,340",9.98,10.04,43,f,0.83,5.16,4.30,35.53,28.1
0.32,0.195,0.235,0.23,BDG,Bendigo Min Ltd,0.23,-1,"3,225",0.23,0.235,0.5,,3.40,0.15,2.17,1.7,13.5
1.50,0.39,1.375,1.30,BKY,Berkeley Res,1.31,-2,"1,172",1.29,1.31,-,,-,-,-,-9.47,-
44.49,26.64,41.39,40.48,BHP,BHP Billiton Ltd,41.00,7,"166,656",40.91,41.00,97.87,f,1.89,8.76,2.39,185.29,22.1
12.19,5.948,10.69,10.31,BBG,Billabong Intl,10.47,-17,"25,189",10.42,10.70,45,p,1.54,0.70,4.30,69.2,15.1
3.336,0.409,2.19,2.03,BTA,Biota Hldgs,2.19,14,"23,685",2.18,2.19,-,,-,0.60,-,36.6,6.0
0.335,0.14,0.195,0.185,BUL,Blue Energy Ltd,0.185,-1,"4,588",0.185,0.19,-,,-,-,-,-1.48,-
3.48,1.675,2.57,2.46,BSL,BlueScope Steel,2.46,-9,"231,247",2.46,2.47,5,,-,2.47,2.03,-61.37,-
0.41,0.054,0.355,0.31,BLY,Boart Longyear,0.32,-2.5,"1,749,935",0.32,0.325,-,,-,-0.10,-,6.84,4.7
6.40,2.29,5.61,5.43,BLD,Boral Ltd,5.50,-4,"38,321",5.42,5.54,12.5,f,1.82,4.23,2.27,22.7,24.2
1.60,0.32,1.08,1.055,BOW,Bow Energy Ltd,1.075,1,"3,484",1.065,1.075,-,,-,-,-,-0.46,-
7.55,0.945,6.82,6.61,BKN,Bradken Ltd,6.63,-11,"6,834",6.60,6.70,26,f,1.67,1.58,3.92,43.3,15.3
8.37,4.08,6.96,6.73,BXB,Brambles Ltd,6.81,-18,"46,651",6.80,6.83,25,p,1.38,0.66,3.67,34.45,19.8
3.29,0.81,3.29,3.13,BRM,Brockman Res,3.16,-1,"9,559",3.15,3.21,-,,-,-,-,-11.1,-
1.945,1.492,1.81,1.77,BWP,Bunnings Warehouse unt,1.795,-1,"6,899",1.765,1.795,10.97,,1.27,1.83,6.11,13.89,12.9
7.09,4.71,5.78,5.67,CAB,Cabcharge Aust,5.72,-4,"3,293",5.72,5.77,34,f,1.50,2.21,5.94,51,11.2
14.00,8.01,10.00,9.72,CTX,Caltex Aust,9.98,6,"13,613",9.80,9.98,-,,-,10.60,-,15.6,64.0
0.635,0.21,0.485,0.455,CFE,Cape Lambert Res,0.465,,"15,708",0.46,0.465,-,,-,-,-,47.27,1.0
0.885,0.20,0.555,0.515,CNX,Carbon Energy,0.555,2.5,"3,967",0.54,0.555,-,,-,-,-,-3.11,-
0.885,0.26,0.53,0.51,CVN,Carnarvon Pet,0.52,1,"20,462",0.52,0.525,-,,-,0.07,-,5.4,9.6
5.70,3.56,5.00,4.82,CRZ,Carsales Com Ltd,5.00,15,"9,538",4.94,5.05,-,,-,-,-,-,-
0.71,0.295,0.68,0.66,CCV,Cash Convert ord/div   ,0.67,1,"5,432",0.67,0.675,3,f,2.26,0.09,4.48,6.77,9.9
