S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4513.9 at 16:41 27/7/2010  Report at 19:05 Tuesday 27/7/2010. Processed 19:07 Tuesday 27/7/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.33,0.425,0.41,ABP,Abacus Prop stp,0.42,,"42,525",0.415,0.42,3.9,,-,0.60,9.29,-2.32,-
2.60,1.15,1.875,1.86,ACR,Acrux Ltd,1.86,,403,1.86,1.87,-,,-,0.06,-,-2.84,-
3.20,2.31,3.20,3.16,ABC,Adelaide Brighton,3.19,,"12,459",3.17,3.19,13.5,f,1.51,1.21,4.23,20.4,15.6
1.65,0.62,0.92,0.88,ABY,Aditya Birla,0.895,2,"15,167",0.88,0.905,-,,-,1.51,-,19.61,4.6
15.69,13.37,14.83,14.57,AGK,AGL Energy Ltd,14.63,-4,"9,059",14.63,14.80,57,f,0.47,6.21,3.90,27,54.2
5.60,2.00,2.19,2.13,AJL,AJ Lucas Grp,2.13,-4,524,2.13,2.16,5.5,,2.91,1.32,2.58,16,13.3
5.91,2.25,2.59,2.47,ALS,Alesco Corp,2.51,4,"7,736",2.50,2.52,7,,-,0.65,2.79,-17.36,-
0.865,0.28,0.35,0.33,AGS,Alliance Res,0.35,2,"4,871",0.345,0.355,-,,-,-,-,-1.97,-
2.06,1.45,1.615,1.575,AWC,Alumina Ltd,1.58,-1.5,"149,269",1.58,1.585,2,f,-,1.21,1.27,-1.2,-
7.04,4.473,6.82,6.66,AMC,Amcor Ltd,6.67,-17,"64,232",6.66,6.69,29.5,,0.71,2.25,4.42,20.9,31.9
6.97,5.06,5.45,5.35,AMP,AMP Ltd,5.37,-4,"60,655",5.36,5.38,30,p,1.24,0.80,5.59,37.1,14.5
13.73,8.89,13.37,13.11,ANN,Ansell Ltd,13.17,-12,"4,725",13.16,13.19,29,,2.82,1.92,2.20,81.7,16.1
26.23,17.08,23.08,22.88,ANZ,ANZ Banking Grp,22.93,20,"90,553",22.92,22.98,108,f,1.34,9.99,4.71,144.8,15.8
3.83,2.63,3.79,3.72,APA,APA Grp stp,3.75,4,"8,720",3.73,3.77,31.75,,0.79,-,8.47,25,15.0
