S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4325.8 at 16:34 21/5/2010  Report at 19:05 Friday 21/5/2010. Processed 19:09 Friday 21/5/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.31,0.385,0.365,ABP,Abacus Prop stp,0.375,-1.5,"101,383",0.375,0.38,5.75,,-,0.60,15.33,-2.32,-
2.60,1.05,1.90,1.745,ACR,Acrux Ltd,1.88,1,"3,887",1.82,1.88,-,,-,0.06,-,-2.84,-
3.01,2.03,2.65,2.51,ABC,Adelaide Brighton,2.62,-1,"30,829",2.62,2.66,13.5,f,1.51,1.21,5.15,20.4,12.8
1.65,0.50,0.735,0.665,ABY,Aditya Birla,0.735,-3.5,"32,977",0.73,0.735,-,,-,1.51,-,19.61,3.7
15.69,13.07,14.31,14.00,AGK,AGL Energy Ltd,14.15,1,"36,826",14.14,14.20,57,f,0.47,6.21,4.03,27,52.4
5.60,2.00,2.28,2.00,AJL,AJ Lucas Grp,2.28,11,"2,150",2.26,2.33,5.5,,2.91,1.32,2.41,16,14.2
5.91,2.37,2.60,2.41,ALS,Alesco Corp,2.54,4,"5,182",2.40,2.59,14,f,-,0.65,5.51,-17.36,-
0.98,0.34,0.375,0.34,AGS,Alliance Res,0.35,-3,"8,703",0.35,0.37,-,,-,-,-,-1.97,-
2.06,1.235,1.63,1.51,AWC,Alumina Ltd,1.61,2,"232,581",1.605,1.615,2,f,-,1.21,1.24,-1.2,-
6.76,4.276,6.12,5.99,AMC,Amcor Ltd,6.02,-23,"102,064",5.99,6.03,29.5,,0.71,2.25,4.90,20.9,28.8
6.97,4.55,5.47,5.24,AMP,AMP Ltd,5.44,-2,"201,095",5.43,5.46,30,p,1.24,0.80,5.51,37.1,14.7
13.48,8.01,12.63,12.20,ANN,Ansell Ltd,12.25,-37,"15,716",12.01,12.32,29,,2.82,1.92,2.37,81.7,15.0
26.23,14.90,21.23,19.95,ANZ,ANZ Banking Grp,21.00,37,"198,921",21.00,21.01,108,f,1.34,9.99,5.14,144.8,14.5
3.79,2.60,3.48,3.35,APA,APA Grp stp,3.46,-4,"15,218",3.41,3.48,31.75,,0.79,-,9.18,25,13.8
2.61,1.23,2.29,2.06,APN,APN News & Media,2.25,-1,"12,808",2.22,2.26,4,f,4.17,-0.78,1.78,16.7,13.5
7.95,3.74,6.05,5.68,AQP,Aquarius Platinum,6.01,-22,"26,507",5.80,6.02,2.26,,9.20,-,0.38,20.79,28.9
11.38,3.709,8.44,7.96,AQA,Aquila Res,8.37,-42,"15,396",8.35,8.50,-,,-,-,-,-14.8,-
1.285,0.39,0.42,0.39,ARU,Arafura Resource,0.415,-1,"7,238",0.41,0.42,-,,-,-,-,-5.1,-
1.845,1.03,1.085,1.03,AAD,Ardent Leisure stp,1.08,-1.5,"18,731",1.05,1.09,14.3,,0.19,1.10,13.24,2.73,39.6
5.75,3.37,4.15,4.02,ALL,Aristocrat Leisure,4.08,-9,"22,566",4.04,4.10,4.5,,-,0.07,1.10,-31.3,-
5.31,3.04,4.83,4.55,AOE,Arrow Energy,4.78,14,"121,360",4.75,4.79,-,,-,2.13,-,15.38,31.1
1.94,1.061,1.555,1.44,AIO,Asciano Grp stp,1.55,3,"276,733",1.53,1.57,-,,-,0.10,-,-41.9,-
0.575,0.27,0.46,0.445,APZ,Aspen Grp stp,0.46,-1.5,"32,626",0.455,0.475,4.19,,-,0.68,9.11,-3.37,-
0.515,0.29,0.37,0.355,AJA,Astro Jap Prop stp,0.355,-1.5,"29,962",0.355,0.36,8.5,,-,0.76,23.94,-36.49,-
37.90,30.70,31.78,30.70,ASX,ASX Ltd,31.50,-17,"12,465",31.40,31.55,163.6,f,1.10,3.19,5.19,180.6,17.4
3.05,1.475,1.96,1.68,AGO,Atlas Iron Ltd,1.95,7,"117,672",1.94,1.955,-,,-,-,-,-15.5,-
2.34,0.855,1.63,1.455,ASL,Ausdrill Ltd,1.62,-4.5,"20,465",1.62,1.645,11,f,1.87,1.60,6.79,20.62,7.9
5.95,3.02,3.37,3.02,AAX,Ausenco Ltd,3.36,1,"17,930",3.25,3.36,9.5,f,2.00,0.62,2.83,19,17.7
1.64,1.18,1.51,1.455,AAC,Aust Agriculture,1.51,5,"14,402",1.41,1.51,-,,-,2.42,-,-20.3,-
2.09,1.18,1.69,1.54,AIX,Aust Infra unt,1.68,2.5,"32,223",1.68,1.70,10,p,1.94,2.62,5.95,19.37,8.7
0.939,0.44,0.48,0.445,API,Aust Pharmaceutical,0.475,0.5,"7,587",0.465,0.48,3,f,2.03,0.79,6.32,6.1,7.8
3.12,1.935,2.14,1.935,ASB,Austal Ltd,2.14,2,"1,565",2.00,2.15,6,,0.72,1.30,2.80,4.35,49.2
1.465,0.715,1.055,1.00,AUN,Austar United,1.045,-0.5,"23,709",0.975,1.05,-,,-,-0.31,-,4.7,22.2
3.05,1.743,2.53,2.25,ALZ,Australand Prop stp,2.47,2,"14,070",2.41,2.50,5,,-,0.68,2.02,-13.4,-
2.37,1.48,2.14,2.03,AVO,Avoca Res,2.12,-3,"11,653",2.09,2.15,-,,-,0.79,-,12.49,17.0
1.337,0.865,0.97,0.93,AWB,AWB Ltd,0.955,-2.5,"29,039",0.955,0.97,-,,-,1.85,-,3.67,26.0
3.17,1.915,2.07,1.915,AWE,AWE Ltd,2.05,-2,"34,781",2.05,2.08,-,,-,1.74,-,1.43,143.4
6.72,3.51,5.66,5.43,AXA,AXA Asia Pacific,5.66,1,"310,590",5.62,5.70,18.5,p,1.89,1.12,3.27,34.89,16.2
13.49,7.394,10.88,10.10,BOQ,Bank of Qld,10.78,-1,"12,282",10.75,10.87,52,f,1.78,7.20,4.82,92.4,11.7
1.485,0.305,0.34,0.305,BMN,Bannerman Res,0.34,,"13,552",0.325,0.34,-,,-,-,-,-7.84,-
1.04,0.655,0.77,0.73,BPT,Beach Energy Ltd,0.76,-2,"78,776",0.76,0.765,1.75,p,9.17,1.27,2.30,16.05,4.7
10.48,5.901,8.61,8.36,BEN,Bendigo & Adelaide,8.50,-10,"22,224",8.48,8.54,43,f,0.83,5.16,5.06,35.53,23.9
0.32,0.195,0.21,0.195,BDG,Bendigo Min Ltd,0.205,-1.5,"18,199",0.205,0.215,0.5,,6.40,0.15,2.44,3.2,6.4
1.595,0.90,1.195,1.10,BKY,Berkeley Res,1.135,-8.5,"6,581",1.12,1.21,-,,-,-,-,-8.92,-
44.93,31.33,36.92,35.58,BHP,BHP Billiton Ltd,36.77,2,"230,280",36.77,36.83,95.15,f,1.95,8.76,2.59,185.29,19.8
12.32,7.64,10.29,9.99,BBG,Billabong Intl,10.15,-25,"13,765",10.05,10.19,36,p,1.59,0.84,3.55,57.2,17.7
3.336,1.025,1.09,1.025,BTA,Biota Hldgs,1.09,-3.5,"18,634",1.085,1.09,-,,-,0.60,-,36.6,3.0
3.48,2.06,2.32,2.06,BSL,BlueScope Steel,2.31,7,"436,664",2.30,2.31,5,,-,2.47,2.16,-61.37,-
3.48,2.43,2.75,2.43,BLYDA,Boart Longyear def,2.69,-8,"76,245",2.65,2.72,-,,-,0.14,-,-0.67,-
6.40,3.77,5.44,5.23,BLD,Boral Ltd,5.36,-17,"80,145",5.31,5.48,12.5,f,1.82,4.23,2.33,22.7,23.6
1.605,0.71,1.14,1.04,BOW,Bow Energy Ltd,1.14,-3.5,"28,632",1.12,1.145,-,,-,-,-,4.42,25.8
8.14,3.24,7.27,6.82,BKN,Bradken Ltd,7.20,3,"15,567",7.15,7.24,26,f,1.67,1.58,3.61,43.3,16.6
8.37,5.54,6.77,6.60,BXB,Brambles Ltd,6.77,-7,"61,942",6.75,6.78,25,p,1.38,0.66,3.69,34.45,19.7
4.05,1.02,-,-,BRM,Brockman Res,2.61,,-,2.53,2.40,-,,-,-,-,-14.9,-
2.07,1.605,1.88,1.845,BWP,Bunnings Warehouse unt,1.86,-1,"5,838",1.86,1.865,10.97,,1.27,1.83,5.90,13.89,13.4
6.85,4.71,5.60,5.52,CAB,Cabcharge Aust,5.54,-10,"5,406",5.51,5.56,34,f,1.44,-,6.14,48.9,11.3
14.00,8.01,10.96,10.52,CTX,Caltex Aust,10.65,-25,"18,430",10.62,10.97,25,f,4.65,10.48,2.35,116.3,9.2
0.635,0.285,0.385,0.35,CFE,Cape Lambert Res,0.385,-0.5,"61,017",0.38,0.39,-,,-,-,-,10.88,3.5
0.885,0.29,0.37,0.29,CNX,Carbon Energy,0.37,3.5,"25,652",0.355,0.37,-,,-,-,-,-1.87,-
0.885,0.30,0.335,0.30,CVN,Carnarvon Pet,0.32,0.5,"114,203",0.32,0.325,-,,-,0.05,-,3.3,9.7
5.86,3.56,4.88,4.60,CRZ,Carsales Com Ltd,4.81,6,"2,969",4.75,4.82,6.6,f,1.24,0.01,1.37,8.2,58.7
0.71,0.41,0.54,0.50,CCV,Cash Convert ord/div   ,0.54,,"9,330",0.53,0.54,3,f,2.32,0.23,5.56,6.97,7.7
1.957,0.902,1.53,1.425,CAH,Catalpa Res,1.52,-5,"3,410",1.47,1.53,-,,-,-,-,-3.7,-
5.00,2.04,3.82,3.55,CEY,Centennial Coal,3.79,-1,"74,666",3.78,3.80,8,p,1.98,1.87,2.11,15.8,24.0
0.52,0.083,0.19,0.16,CNP,Centro Prop stp,0.18,-2,"116,865",0.18,0.185,31.8,,-,-2.87,176.67,-113.25,-
0.265,0.073,0.22,0.20,CER,Centro Retail stp,0.215,-1.5,"97,540",0.215,0.22,0.37,,-,0.35,1.72,-18.43,-
0.345,0.145,0.165,0.15,CFU,Ceramic Fuel Cells,0.155,-0.5,"103,882",0.155,0.165,-,,-,0.04,-,-0.09,-
2.12,1.55,1.91,1.875,CFX,CFS Retail Prop unt,1.895,-1.5,"156,981",1.895,1.90,12.5,,-,1.99,6.60,-1.9,-
0.58,0.348,0.53,0.50,CDI,Challenger Div Pro stp,0.515,-1,"30,084",0.505,0.525,5.05,,0.09,0.65,9.81,0.46,112.0
4.50,1.985,3.59,3.46,CGF,Challenger FSG Ltd,3.57,-6,"76,048",3.55,3.62,13.5,,2.61,3.36,3.78,35.2,10.1
2.06,1.32,1.43,1.395,CIF,Challenger Infra stp,1.40,-2,"3,288",1.40,1.42,15,,-,-1.66,10.71,-59.2,-
0.79,0.336,0.64,0.60,CHC,Charter Hall Grp forus,0.62,-3,"34,116",0.615,0.62,2.6,,-,0.60,4.19,-23.57,-
0.355,0.14,0.27,0.255,CQO,Charter Hall Office unt,0.27,,"211,449",0.265,0.27,2.5,,4.01,0.44,9.26,10.03,2.7
0.735,0.315,0.50,0.47,CQR,Charter Hall Retail unt,0.495,-0.5,"57,130",0.49,0.495,6,,-,0.72,12.12,-45.58,-
0.465,0.16,0.32,0.285,CGG,Citadel Resource Grp,0.31,,"18,818",0.31,0.32,-,,-,-,-,-0.75,-
1.035,0.60,0.805,0.755,CLO,Clough Ltd,0.79,-2,"7,774",0.785,0.81,2,,3.99,0.31,2.53,7.98,9.9
11.81,8.26,11.26,10.76,CCL,Coca-Cola Amatil,10.97,-23,"48,027",10.91,11.00,43.5,f,1.39,1.38,3.97,60.5,18.1
77.66,51.25,75.71,73.36,COH,Cochlear Ltd,74.16,-278,"6,002",73.90,74.70,190,f,1.27,3.25,2.56,242.2,30.6
2.37,1.01,1.14,1.01,COF,Coffey Intl,1.095,2.5,"4,114",1.07,1.095,12,f,1.00,-0.17,10.96,12,9.1
