S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4547.6 at 16:47 4/11/2009  Report at 19:05 Wednesday 4/11/2009. Processed 20:06 Wednesday 4/11/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.147,0.43,0.40,ABP,Abacus Prop stpld,0.41,-1,"42,150",0.405,0.41,7.75,,-,0.62,18.90,-11.81,-
3.01,1.445,2.73,2.55,ABC,Adelaide Brighton,2.66,-6,"22,796",2.64,2.66,14,f,1.49,1.15,5.26,20.8,12.8
1.65,0.096,1.215,1.135,ABY,Aditya Birla,1.16,-2,"12,559",1.145,1.16,-,,-,1.42,-,-17.34,-
1.34,0.50,0.575,0.525,AED,AED Oil Ltd,0.565,4,"3,964",0.565,0.59,-,,-,-,-,-66.9,-
15.82,12.83,13.90,13.71,AGK,AGL Energy Ltd,13.75,-22,"14,379",13.72,13.78,54,f,6.63,6.00,3.93,358,3.8
5.60,2.03,4.36,4.20,AJL,AJ Lucas Grp,4.33,8,"2,016",4.17,4.36,10.5,f,23.78,2.11,2.42,249.7,1.7
6.03,0.60,4.83,4.64,ALS,Alesco Corp,4.75,-3,"2,178",4.72,4.76,7,f,-,0.49,1.47,-13.94,-
0.98,0.333,0.63,0.61,AGS,Alliance Res,0.61,-0.5,"3,528",0.61,0.62,-,,-,-,-,-8.3,-
2.231,0.683,1.63,1.585,AWC,Alumina Ltd,1.595,-3,"168,293",1.59,1.595,12,,0.79,1.30,7.52,9.42,16.9
6.082,3.50,5.63,5.53,AMC,Amcor Ltd,5.56,-9,"45,517",5.55,5.58,34,,0.74,1.61,6.12,25.3,22.0
6.97,3.52,5.95,5.81,AMP,AMP Ltd,5.88,4,"64,390",5.88,5.89,30,p,0.99,0.67,5.10,29.6,19.9
13.83,7.51,10.36,10.16,ANN,Ansell Ltd,10.24,-7,"4,170",10.23,10.43,28,,3.19,1.98,2.73,89.2,11.5
25.25,11.83,22.88,22.62,ANZ,ANZ Banking Grp,22.73,15,"106,270",22.72,22.74,102,f,1.67,10.72,4.49,170.4,13.3
3.39,2.43,3.17,3.13,APA,APA Grp stpld,3.16,4,"4,636",3.16,3.18,31,,0.52,1.18,9.81,16.2,19.5
0.414,0.039,0.047,0.041,AXM,Apex Min NL,0.042,-0.1,"66,957",0.042,0.043,-,,-,-,-,-31.41,-
2.998,0.866,2.32,2.20,APN,APN News & Media,2.22,-2,"12,961",2.08,2.26,12,,-,-1.23,5.41,-13.1,-
6.39,2.183,4.98,4.80,AQP,Aquarius Platinum,4.95,20,"8,220",4.93,4.96,12.08,,-,-,2.44,-16.39,-
8.40,1.90,7.59,7.28,AQA,Aquila Res,7.45,12,"3,299",7.40,7.45,-,,-,-,-,-10.5,-
1.285,0.245,0.835,0.815,ARU,Arafura Resource,0.815,1,"3,573",0.815,0.83,-,,-,-,-,-7.7,-
1.65,0.79,1.375,1.35,AAD,Ardent Leisure Grp stp,1.355,-1.5,"2,811",1.35,1.365,14.3,,-,1.18,10.55,-0.32,-
5.75,3.16,4.42,4.17,ALL,Aristocrat Leisure,4.20,-15,"36,127",4.17,4.20,14.5,f,-,0.35,3.45,-0.2,-
4.73,1.845,4.05,3.93,AOE,Arrow Energy,3.97,-2,"16,600",3.97,4.00,-,,-,0.82,-,52,7.6
1.761,0.32,1.60,1.55,AIO,Asciano Grp stpld,1.58,5,"171,829",1.58,1.585,23,,-,-1.41,14.56,-32.5,-
0.667,0.218,0.525,0.51,APZ,Aspen Grp stpld,0.515,-0.5,"34,732",0.505,0.53,6.17,,-,0.68,11.98,-22.53,-
