Weekly Roundup - Australian Indices,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Processed Saturday at 2013-12-28T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Code,Description,Dec 19,Dec 20,Dec 23,Dec 24,Dec 27,Day High,Day Low, Day Var + / -,Day %,Week High,Week Low,Week +/-,Wk %,Month High,Month Low,Month +/-,Mth %,YTD High,YTD Low,YTD +/-,YTD %,52wk High,52wk Low,52wk +/-,52wk %,Dec 19,Dec 20,Dec 23,Dec 24,Dec 27,Week High,Week Low,Week +/-,Wk %,Month High,Month Low,Month +/-,Mth %,YTD High,YTD Low,YTD +/-,YTD %,52wk High,52wk Low,52wk +/-,52wk %,
XSO,S&P/ASX Small Ords,2103.3,2122.3,2147.3,2170.2,2168.4,2186.0,2167.8,-1.8,-0.08,2170.2,2103.3,101.4,4.91,2170.2,2065.7,20.6,0.96,2414.5,1888.4,-112.3,-4.92,2414.5,1888.4,-120.2,-5.25,5167.9,5214.6,5289.3,5345.7,5341.3,5345.7,5167.9,263.3,5.19,5345.7,5074.3,65.4,1.24,5770.0,4574.9,-103.5,-1.90,5770.0,4574.9,-122.4,-2.24,,
XDJ,Consumer Discretionary,1760.7,1779.5,1795.8,1819.0,1822.8,1844.7,1819.0,3.8,0.21,1822.8,1760.7,98.7,5.72,1822.8,1724.1,24.2,1.35,1827.2,1364.5,479.0,35.64,1827.2,1364.5,474.8,35.22,13068.8,13208.5,13335.6,13507.7,13535.9,13535.9,13068.8,740.6,5.79,13535.9,12795.3,196.7,1.47,13551.7,9792.3,3891.6,40.35,13551.7,9644.3,3861.5,39.91,,
XSJ,Consumer Staples,9794.9,9872.1,9933.2,9987.1,9994.8,10051.6,9974.5,7.7,0.08,9994.8,9794.9,396.2,4.13,9994.8,9494.9,-51.0,-0.51,10661.7,8912.8,1120.4,12.62,10661.7,8912.8,1087.4,12.21,78353.0,78970.0,79458.9,79889.9,80012.5,80012.5,78353.0,3229.9,4.21,80359.8,75952.5,-347.3,-0.43,83265.0,68413.1,11894.1,17.46,83265.0,68118.4,11640.9,17.03,,
XEJ,Energy,13198.9,13408.1,13502.5,13631.0,13594.7,13751.6,13583.5,-36.3,-0.27,13631.0,13198.9,714.4,5.55,13631.0,12858.2,181.8,1.36,14371.5,11998.9,1188.7,9.58,14371.5,11998.9,1105.7,8.85,92788.9,94259.6,94923.3,95827.0,95571.3,95827.0,92788.9,5021.7,5.55,95827.0,90393.6,1277.9,1.36,101032.3,83100.5,10744.7,12.67,101032.3,83100.5,10176.8,11.92,,
XFJ,Financials,5712.8,5787.8,5830.3,5864.3,5849.9,5904.7,5841.9,-14.4,-0.25,5864.3,5712.8,248.8,4.44,5965.2,5574.7,-104.8,-1.76,6089.7,4767.7,1096.2,23.06,6089.7,4767.7,1083.3,22.73,56413.4,57153.5,57720.8,58057.9,57914.7,58057.9,56413.4,2605.1,4.71,58905.7,55049.3,-887.1,-1.51,59476.0,44797.5,13256.1,29.68,59476.0,44658.6,13134.7,29.33,,
XXJ,Financial-x-A-REIT,6753.9,6845.2,6905.8,6954.0,6945.5,7004.5,6933.6,-8.5,-0.12,6954.0,6753.9,326.6,4.93,7071.6,6591.3,-103.5,-1.47,7213.9,5485.5,1493.6,27.40,7213.9,5485.5,1478.5,27.04,64095.4,64961.9,65536.8,65994.4,65913.9,65994.4,64095.4,3099.5,4.93,67109.8,62552.0,-981.8,-1.47,67544.8,49449.4,16767.4,34.12,67544.8,49146.4,16631.2,33.75,,
XHJ,Health Care,13918.2,14065.7,14216.0,14354.4,14249.9,14485.9,14235.9,-104.5,-0.73,14354.4,13918.2,451.2,3.27,14354.4,13639.9,98.9,0.70,14354.4,11476.5,2617.3,22.50,14354.4,11476.5,2538.2,21.67,87231.9,88156.4,89098.7,89966.2,89310.9,89966.2,87231.9,2827.7,3.27,89966.2,85487.9,619.8,0.70,89966.2,70340.0,18013.8,25.27,89966.2,70340.0,17528.9,24.42,,
XNJ,Industrials,3866.8,3908.8,3905.3,3955.8,3944.6,3980.3,3944.6,-11.2,-0.28,3955.8,3866.8,168.1,4.45,3955.8,3722.5,3.5,0.09,4079.6,3461.4,392.9,11.06,4079.6,3461.4,368.7,10.31,31766.3,32111.5,32275.7,32693.3,32600.9,32693.3,31766.3,1575.6,5.08,32693.3,30581.2,251.3,0.78,33472.2,28042.2,4362.7,15.45,33472.2,28042.2,4170.3,14.67,,
XIJ,Info Technology,724.0,735.6,742.9,746.3,740.3,748.8,740.2,-6.0,-0.80,746.3,724.0,30.8,4.34,746.3,708.6,12.0,1.65,752.1,611.4,143.7,24.08,752.1,611.4,137.8,22.87,4744.5,4820.8,4868.4,4890.6,4851.4,4890.6,4744.5,201.8,4.34,4890.6,4643.5,78.8,1.65,4928.9,3884.8,1060.7,27.98,4928.9,3790.7,1023.3,26.73,,
XMJ,Materials,9903.7,10011.9,10011.8,10048.5,10101.7,10148.0,10048.5,53.2,0.53,10101.7,9903.7,451.7,4.68,10101.7,9571.5,175.2,1.76,11228.0,8283.8,-499.2,-4.71,11228.0,8283.8,-575.9,-5.39,67942.2,68684.1,68683.7,68935.5,69300.6,69300.6,67942.2,3098.8,4.68,69300.6,65651.7,1213.5,1.78,74792.0,55909.5,-1314.0,-1.86,74792.0,55909.5,-1825.1,-2.57,,
XPJ,A-REIT,988.2,998.8,996.9,995.7,985.4,1000.7,985.4,-10.3,-1.03,998.8,985.4,14.0,1.44,1016.6,961.6,-36.5,-3.58,1135.4,960.8,11.6,1.19,1135.4,960.8,9.2,0.94,26758.4,27044.6,27491.6,27457.5,27175.8,27491.6,26758.4,872.9,3.32,27671.7,26036.8,-495.8,-1.79,29914.8,25044.0,1818.0,7.17,29914.8,25044.0,1755.8,6.91,,
XTJ,Telecommunications,1770.1,1800.7,1801.4,1813.2,1818.4,1827.1,1813.2,5.2,0.29,1818.4,1770.1,73.4,4.20,1818.4,1718.1,65.4,3.73,1818.4,1515.3,322.4,21.55,1818.4,1515.3,315.4,20.98,20715.1,21073.0,21080.5,21219.5,21279.5,21279.5,20715.1,858.0,4.20,21279.5,20103.7,766.8,3.74,21279.5,16745.5,4747.1,28.71,21279.5,16532.4,4669.7,28.11,,
XUJ,Utilities,5354.6,5352.9,5325.1,5367.3,5370.2,5383.2,5356.3,2.9,0.05,5370.2,5325.1,102.1,1.94,5395.9,5212.9,-34.6,-0.64,5815.8,5168.0,112.3,2.14,5815.8,5168.0,48.2,0.91,54970.0,54952.4,55310.9,55749.5,55779.0,55779.0,54952.4,1697.2,3.14,55779.0,53514.4,294.0,0.53,57869.0,51459.2,4081.2,7.89,57869.0,51459.2,3450.7,6.59,,
XMM,Metals & Mining,3230.8,3266.0,3262.8,3270.7,3297.6,3305.8,3270.7,26.9,0.82,3297.6,3230.8,150.1,4.77,3297.6,3129.3,51.1,1.57,3841.7,2682.0,-345.8,-9.49,3841.7,2682.0,-373.1,-10.16,4538.1,4587.6,4583.1,4594.2,4632.0,4632.0,4538.1,210.9,4.77,4632.0,4395.6,71.8,1.57,5249.3,3709.5,-346.3,-6.96,5249.3,3709.5,-383.6,-7.65,,
XGD,Gold,1805.0,1850.7,1833.6,1841.1,1884.8,1892.6,1841.1,43.7,2.37,1884.8,1805.0,89.3,4.97,1884.8,1720.7,38.4,2.08,5191.8,1720.7,-3013.9,-61.52,5191.8,1720.7,-3065.4,-61.92,2099.8,2153.1,2133.1,2141.9,2192.7,2192.7,2099.8,103.8,4.97,2192.7,2001.8,44.7,2.08,5987.1,2001.8,-3456.5,-61.19,5987.1,2001.8,-3515.9,-61.59,,
XJR,S&P/ASX 200 Res,4052.6,4103.8,4107.9,4126.5,4147.0,4168.5,4126.5,20.5,0.50,4147.0,4052.6,198.2,5.02,4147.0,3929.7,62.3,1.53,4567.3,3468.3,-163.6,-3.80,4567.3,3468.3,-196.2,-4.52,21309.0,21578.2,21600.1,21697.6,21805.5,21805.5,21309.0,1042.0,5.02,21805.5,20663.0,327.5,1.53,23355.8,17957.3,-237.6,-1.08,23355.8,17957.3,-404.4,-1.82,,
,
