Weekly Roundup - Australian Indices,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Processed Saturday at 2012-12-29T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Code,Description,Dec 20,Dec 21,Dec 24,Dec 27,Dec 28,Day High,Day Low, Day Var + / -,Day %,Week High,Week Low,Week +/-,Wk %,Month High,Month Low,Month +/-,Mth %,YTD High,YTD Low,YTD +/-,YTD %,52wk High,52wk Low,52wk +/-,52wk %,Dec 20,Dec 21,Dec 24,Dec 27,Dec 28,Week High,Week Low,Week +/-,Wk %,Month High,Month Low,Month +/-,Mth %,YTD High,YTD Low,YTD +/-,YTD %,52wk High,52wk Low,52wk +/-,52wk %,
XDJ,Consumer Discretionary,1332.2,1325.5,1326.2,1339.5,1348.0,1351.0,1340.3,8.5,0.63,1348.0,1325.5,16.9,1.27,1348.0,1307.0,43.7,3.35,1348.0,1179.0,175.3,14.95,1348.0,1179.0,175.3,14.95,9554.8,9512.4,9517.9,9613.3,9674.4,9674.4,9512.4,127.8,1.34,9674.4,9351.9,322.4,3.45,9674.4,8076.6,1640.8,20.42,9674.4,8076.6,1640.8,20.42,,
XSJ,Consumer Staples,8863.5,8856.3,8892.6,8900.9,8907.4,8952.6,8899.0,6.5,0.07,8907.4,8856.3,102.8,1.17,8907.4,8723.4,200.2,2.30,8907.4,7241.1,1574.3,21.47,8907.4,7241.1,1574.3,21.47,68034.2,67979.4,68257.9,68321.7,68371.6,68371.6,67979.4,789.1,1.17,68371.6,66765.5,1606.1,2.41,68371.6,52987.4,14710.7,27.41,68371.6,52987.4,14710.7,27.41,,
XEJ,Energy,12355.3,12328.8,12351.4,12426.2,12489.0,12566.2,12429.7,62.8,0.51,12489.0,12328.8,59.7,0.48,12489.0,12115.4,460.6,3.83,14705.5,11554.9,-254.2,-1.99,14705.5,11554.9,-254.2,-1.99,84480.3,84299.0,84453.2,84964.8,85394.5,85394.5,84299.0,408.3,0.48,85394.5,82245.2,3149.4,3.83,98057.5,77918.0,421.6,0.50,98057.5,77918.0,421.6,0.50,,
XFJ,Financials,4736.6,4741.8,4751.0,4749.8,4766.6,4780.1,4750.4,16.8,0.35,4766.6,4736.6,61.7,1.31,4766.6,4578.5,218.5,4.80,4766.6,3913.1,860.7,22.03,4766.6,3913.1,860.7,22.03,44384.4,44546.6,44632.8,44622.3,44780.1,44780.1,44384.4,692.8,1.57,44780.1,42618.7,2161.3,5.07,44780.1,34730.9,10329.1,29.98,44780.1,34730.9,10329.1,29.98,,
XXJ,Financial-x-A-REIT,5412.1,5437.9,5444.8,5445.6,5467.0,5483.8,5446.6,21.4,0.39,5467.0,5412.1,80.5,1.49,5467.0,5224.9,281.3,5.42,5467.0,4433.9,961.6,21.34,5467.0,4433.9,961.6,21.34,48788.0,49020.3,49082.5,49089.8,49282.7,49282.7,48788.0,726.0,1.50,49282.7,46747.0,2535.7,5.42,49282.7,38178.9,11172.8,29.32,49282.7,38178.9,11172.8,29.32,,
XHJ,Health Care,11632.7,11638.4,11670.1,11644.9,11711.7,11781.5,11630.1,66.8,0.57,11711.7,11632.7,156.9,1.36,11711.7,11293.1,611.0,5.50,11711.7,7756.1,3724.1,46.62,11711.7,7756.1,3724.1,46.62,71297.7,71332.7,71526.9,71372.5,71781.9,71781.9,71297.7,962.0,1.36,71781.9,68037.1,3744.9,5.50,71781.9,46279.9,24120.3,50.61,71781.9,46279.9,24120.3,50.61,,
XNJ,Industrials,3522.7,3523.9,3524.5,3555.3,3575.9,3594.8,3562.6,20.6,0.58,3575.9,3522.7,71.8,2.05,3575.9,3343.3,237.5,7.11,3815.2,3159.7,238.1,7.13,3815.2,3159.7,238.1,7.13,27854.9,28017.6,28022.2,28266.7,28430.5,28430.5,27854.9,722.5,2.61,28430.5,26371.2,2059.3,7.81,29446.6,24610.7,2930.3,11.49,29446.6,24610.7,2930.3,11.49,,
XIJ,Info Technology,598.6,595.5,599.5,599.6,602.5,607.1,599.5,2.9,0.48,602.5,595.5,5.7,0.95,602.5,580.7,17.8,3.04,610.5,482.8,104.0,20.86,610.5,482.8,104.0,20.86,3803.2,3783.2,3809.1,3809.2,3828.1,3828.1,3783.2,36.2,0.95,3828.1,3689.3,113.0,3.04,3878.4,2950.6,781.4,25.65,3878.4,2950.6,781.4,25.65,,
XMJ,Materials,10578.9,10482.9,10508.9,10567.2,10677.6,10720.8,10589.6,110.4,1.04,10677.6,10482.9,82.9,0.78,10677.6,10009.7,731.4,7.35,11833.2,8986.0,185.0,1.76,11833.2,8986.0,185.0,1.76,70468.0,69829.0,70002.0,70390.3,71125.6,71125.6,69829.0,552.0,0.78,71125.6,66247.9,4877.7,7.36,76582.8,58941.4,3218.8,4.74,76582.8,58941.4,3218.8,4.74,,
XPJ,A-REIT,988.5,971.7,976.8,974.7,976.2,978.3,974.0,1.5,0.15,988.5,971.7,3.9,0.40,988.5,957.6,16.9,1.76,988.5,785.8,198.7,25.55,988.5,785.8,198.7,25.55,25348.2,25301.9,25436.0,25380.9,25420.1,25436.0,25301.9,487.0,1.95,25436.0,24554.6,821.9,3.34,25436.0,19271.5,6352.0,33.31,25436.0,19271.5,6352.0,33.31,,
XTJ,Telecommunications,1488.8,1485.4,1494.7,1505.5,1503.0,1512.8,1499.3,-2.5,-0.17,1505.5,1485.4,17.4,1.17,1505.5,1455.2,24.0,1.63,1505.5,1101.4,367.5,32.36,1505.5,1101.4,367.5,32.36,16452.3,16414.5,16517.8,16636.7,16609.8,16636.7,16414.5,192.5,1.17,16636.7,16079.1,268.4,1.64,16636.7,11476.1,4990.4,42.95,16636.7,11476.1,4990.4,42.95,,
XUJ,Utilities,5310.8,5226.2,5283.1,5288.4,5322.0,5342.7,5285.6,33.6,0.64,5322.0,5226.2,31.4,0.59,5322.0,5014.7,293.1,5.83,5322.0,4527.2,777.6,17.11,5322.0,4527.2,777.6,17.11,51631.2,51386.6,51945.6,51998.1,52328.3,52328.3,51386.6,893.9,1.74,52328.3,48752.7,3437.9,7.03,52328.3,42294.1,10145.8,24.05,52328.3,42294.1,10145.8,24.05,,
XMM,Metals & Mining,3634.9,3599.5,3609.1,3629.2,3670.7,3684.3,3638.0,41.5,1.14,3670.7,3599.5,25.3,0.69,3670.7,3425.4,253.2,7.41,4252.2,3071.9,-51.0,-1.37,4252.2,3071.9,-51.0,-1.37,4966.7,4918.3,4931.5,4959.0,5015.6,5015.6,4918.3,34.5,0.69,5015.6,4669.7,345.9,7.41,5661.9,4138.3,60.2,1.21,5661.9,4138.3,60.2,1.21,,
XGD,Gold,4959.2,4887.8,4941.2,4932.2,4950.2,5027.5,4925.6,18.0,0.36,4959.2,4887.8,-41.2,-0.82,5471.4,4887.8,-473.1,-8.72,7178.9,4550.0,-1083.8,-17.96,7178.9,4550.0,-1083.8,-17.96,5719.0,5636.6,5698.2,5687.8,5708.6,5719.0,5636.6,-47.4,-0.82,6309.6,5636.6,-545.5,-8.72,8202.2,5214.8,-1185.2,-17.19,8202.2,5214.8,-1185.2,-17.19,,
XJR,S&P/ASX 200 Res,4298.1,4264.7,4276.5,4300.4,4343.2,4361.5,4308.8,42.8,1.00,4343.2,4264.7,29.4,0.68,4343.2,4098.4,270.7,6.65,4925.8,3728.7,-26.1,-0.60,4925.8,3728.7,-26.1,-0.60,21979.0,21808.5,21868.4,21990.8,22209.9,22209.9,21808.5,150.4,0.68,22209.9,20825.6,1384.3,6.65,24542.0,18796.9,440.8,2.03,24542.0,18796.9,440.8,2.03,,
,
