Weekly Roundup - Australian Indices,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Processed Saturday at 2012-06-30T23:15:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Code,Description,Jun 25,Jun 26,Jun 27,Jun 28,Jun 29,Day High,Day Low, Day Var + / -,Day %,Week High,Week Low,Week +/-,Wk %,Month High,Month Low,Month +/-,Mth %,YTD High,YTD Low,YTD +/-,YTD %,52wk High,52wk Low,52wk +/-,52wk %,Jun 25,Jun 26,Jun 27,Jun 28,Jun 29,Week High,Week Low,Week +/-,Wk %,Month High,Month Low,Month +/-,Mth %,YTD High,YTD Low,YTD +/-,YTD %,52wk High,52wk Low,52wk +/-,52wk %,
XSJ,Consumer Staples,7627.6,7600.8,7703.5,7747.6,7707.5,7753.4,7623.6,-40.1,-0.52,7747.6,7600.8,81.9,1.07,7747.6,7535.7,127.7,1.68,7899.1,7241.1,374.4,5.11,7909.0,7011.2,-182.0,-2.31,57040.7,56840.4,57608.3,57938.2,57638.2,57938.2,56840.4,612.8,1.07,57938.2,56353.6,954.8,1.68,59070.7,52987.4,3977.2,7.41,59070.7,49979.4,1397.4,2.48,,
XEJ,Energy,12007.0,11892.5,11924.9,11714.4,11901.9,12016.5,11669.0,187.5,1.60,12007.0,11714.4,-159.4,-1.32,12765.4,11714.4,-964.4,-7.50,14705.5,11714.4,-841.3,-6.60,15138.0,11605.0,-3112.2,-20.73,80966.3,80194.6,80413.0,78993.5,80257.7,80966.3,78993.5,-1074.9,-1.32,86761.0,78993.5,-6503.3,-7.50,98057.5,78993.5,-4715.2,-5.55,99696.3,77383.0,-18622.8,-18.83,,
XFJ,Financials,4039.3,4037.5,4086.2,4088.5,4138.0,4166.5,4076.0,49.5,1.21,4138.0,4037.5,92.9,2.30,4138.0,3913.1,118.3,2.94,4331.2,3913.1,232.1,5.94,4331.2,3596.7,-144.1,-3.36,36759.2,36742.5,37185.4,37207.0,37656.9,37656.9,36742.5,946.0,2.58,37656.9,35513.2,1366.2,3.76,38661.3,34730.9,3206.0,9.31,38661.3,30965.7,1217.9,3.34,,
XXJ,Financial-x-A-REIT,4590.6,4586.9,4639.7,4646.1,4713.2,4740.6,4633.4,67.1,1.44,4713.2,4586.9,117.1,2.55,4713.2,4433.9,143.2,3.13,4982.4,4433.9,207.8,4.61,4982.4,4119.7,-244.3,-4.93,40062.9,40030.6,40491.5,40547.3,41133.3,41133.3,40030.6,1023.1,2.55,41133.3,38694.8,1501.4,3.79,42631.7,38178.9,3023.4,7.93,42631.7,34142.5,690.3,1.71,,
XHJ,Health Care,8986.4,9069.8,9135.6,9209.0,9244.5,9279.9,9126.2,35.5,0.39,9244.5,8986.4,218.3,2.42,9277.2,8868.8,346.6,3.90,9277.2,7756.1,1256.9,15.74,9277.2,7082.8,791.2,9.36,54306.2,54810.5,55208.0,55651.6,55865.9,55865.9,54306.2,1319.3,2.42,56063.9,53595.3,2094.4,3.90,56063.9,46279.9,8204.3,17.21,56063.9,41891.0,6276.3,12.66,,
XNJ,Industrials,3198.4,3163.1,3184.7,3187.1,3241.1,3266.2,3186.1,54.0,1.69,3241.1,3163.1,8.2,0.25,3438.0,3163.1,-183.9,-5.37,3815.2,3163.1,-96.7,-2.90,3815.2,3031.9,-291.3,-8.25,24912.3,24637.2,24805.8,24824.3,25245.0,25245.0,24637.2,220.2,0.88,26563.4,24637.2,-1218.4,-4.60,29446.6,24637.2,-255.3,-1.00,29446.6,22990.4,-1238.9,-4.68,,
XIJ,Info Technology,489.2,494.6,497.1,497.0,495.3,497.2,490.6,-1.7,-0.34,497.1,489.2,3.2,0.65,508.6,483.9,-5.0,-0.99,560.6,482.8,-3.2,-0.65,572.3,458.0,-56.4,-10.23,3052.3,3086.5,3101.6,3101.3,3090.2,3101.6,3052.3,19.6,0.64,3173.6,3019.4,-31.2,-1.00,3498.2,2950.6,43.5,1.43,3498.2,2743.0,-214.3,-6.49,,
XMJ,Materials,9376.5,9277.3,9240.3,9257.9,9446.7,9506.6,9210.9,188.8,2.04,9446.7,9240.3,-34.0,-0.36,9857.1,9240.3,-486.4,-4.90,11833.2,9240.3,-1045.9,-9.97,13806.7,9240.3,-3964.8,-29.56,61502.3,60851.8,60609.2,60724.6,61963.1,61963.1,60609.2,-175.6,-0.28,65104.1,60609.2,-3141.0,-4.82,76582.8,60609.2,-5943.7,-8.75,88274.8,60609.2,-23784.9,-27.74,,
XPJ,A-REIT,865.5,866.6,879.3,876.5,877.1,888.8,871.9,0.6,0.07,879.3,865.5,9.4,1.08,883.0,850.4,17.3,2.01,883.0,785.8,99.6,12.81,883.0,708.9,40.9,4.89,21900.4,21927.5,22248.6,22176.6,22193.3,22248.6,21900.4,580.2,2.68,22248.6,21182.4,776.8,3.63,22248.6,19271.5,3125.3,16.39,22248.6,17036.7,2363.7,11.92,,
XTJ,Telecommunications,1230.9,1239.9,1257.2,1253.3,1263.7,1266.7,1253.1,10.4,0.83,1263.7,1230.9,30.6,2.48,1263.7,1218.5,45.2,3.71,1272.0,1101.4,128.2,11.29,1272.0,959.0,260.3,25.94,13110.9,13206.9,13391.1,13349.5,13459.7,13459.7,13110.9,325.7,2.48,13459.7,12978.0,481.7,3.71,13548.3,11476.1,1840.4,15.84,13548.3,9383.7,3646.7,37.16,,
XUJ,Utilities,4787.1,4783.3,4820.6,4814.9,4838.5,4843.7,4774.5,23.6,0.49,4838.5,4783.3,-26.0,-0.53,4986.9,4783.3,-51.2,-1.05,4986.9,4527.2,294.1,6.47,4986.9,4004.3,474.6,10.88,45743.6,45707.4,46063.8,46009.1,46235.0,46235.0,45707.4,273.1,0.59,47118.3,45707.4,34.3,0.07,47118.3,42294.1,4052.5,9.61,47118.3,36081.2,6914.2,17.58,,
XMM,Metals & Mining,3247.8,3207.6,3187.4,3200.1,3274.5,3295.2,3187.3,74.4,2.32,3274.5,3187.4,-19.3,-0.59,3433.0,3187.4,-189.8,-5.48,4252.2,3187.4,-447.2,-12.01,5005.4,3187.4,-1572.9,-32.45,4375.3,4321.1,4294.0,4311.0,4411.2,4411.2,4294.0,-25.9,-0.58,4666.5,4294.0,-255.3,-5.47,5661.9,4294.0,-544.2,-10.98,6595.2,4294.0,-1975.7,-30.93,,
XGD,Gold,4824.6,4790.6,4721.5,4742.0,4832.2,4841.3,4694.2,90.2,1.90,4832.2,4721.5,-104.0,-2.11,5492.6,4721.5,-492.1,-9.24,7178.9,4721.5,-1201.8,-19.92,7931.9,4721.5,-2427.4,-33.44,5529.6,5490.7,5411.4,5434.9,5538.3,5538.3,5411.4,-119.1,-2.11,6293.3,5411.4,-562.1,-9.21,8202.2,5411.4,-1355.4,-19.66,9025.2,5411.4,-2720.2,-32.94,,
XJR,S&P/ASX 200 Res,3905.6,3860.6,3844.8,3838.4,3920.2,3949.8,3824.2,81.8,2.13,3920.2,3838.4,-30.4,-0.77,4132.8,3838.4,-247.5,-5.94,4925.8,3838.4,-449.1,-10.28,5721.3,3838.4,-1653.9,-29.67,19688.8,19461.6,19382.0,19350.1,19762.1,19762.1,19350.1,-153.3,-0.77,21009.8,19350.1,-1247.7,-5.94,24542.0,19350.1,-2006.9,-9.22,28188.6,19350.1,-7701.2,-28.04,,
,
