Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4758.2 at 16:47 12/11/2009  Report at 19:05 Thursday 12/11/2009. Processed 19:28 Thursday 12/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.72,,,,,,,,,,,,
Nov,09,13.00,0.79,0.86,31,204,26.40,0.87,12.41,,,
Nov,09,13.50,0.36,0.34,16,59,21.20,0.68,25.72,,,
Nov,09,14.00,0.10,0.10,40,256,18.90,0.32,17.74,,,
Dec,09,14.00,0.23,0.24,4,199,19.70,0.42,17.37,,,
Jan,10,13.00,1.03,1.00,102,-,21.50,0.76,10.74,,,
Jan,10,13.50,0.69,0.65,20,17,20.30,0.64,15.86,,,
Jan,10,14.50,0.23,0.26,3,22,19.00,0.33,7.84,,,
Jun,10,15.50,0.30,0.34,6,39,20.10,0.32,3.61,,,
Asciano Grp Last Sale Price $1.64,,,,,,,,,
Nov,09,1.66,0.04,0.04,11,1789,35.40,0.46,51.93
Dec,09,1.66,0.07,0.07,17,2304,37.70,0.50,43.28
Amcor Ltd Last Sale Price $5.55,,,,,,,,,
Jan,10,5.72,0.19,0.19,11,131,24.20,0.46,16.02
Jan,10,5.95,0.13,0.13,100,431,25.80,0.34,10.96
AMP Ltd Last Sale Price $6.35,,,,,,,,,
Nov,09,5.50,0.87,1.01,50,90,46.10,0.95,7.66
Nov,09,6.00,0.42,0.39,18,657,39.30,0.79,26.82
Nov,09,6.25,0.25,0.24,38,579,38.10,0.61,55.56
Nov,09,6.50,0.13,0.12,72,1908,37.50,0.40,47.90
Nov,09,7.00,0.04,0.04,10,1064,43.40,0.14,13.41
Dec,09,5.75,0.70,0.69,14,563,39.70,0.82,16.77
Dec,09,6.00,0.51,0.52,128,1354,38.00,0.72,25.55
Dec,09,6.25,0.35,0.33,2,754,37.00,0.60,40.72
Dec,09,6.50,0.24,0.22,47,1519,37.80,0.46,38.32
Dec,09,6.75,0.15,0.15,28,1810,37.30,0.34,23.95
Dec,09,7.00,0.08,0.08,103,651,35.90,0.22,12.77
Jan,10,6.50,0.36,0.40,8,110,35.10,0.50,26.90
Jan,10,7.00,0.20,0.20,3,467,35.30,0.33,14.37
Feb,10,5.25,1.27,1.28,15,-,40.20,0.86,9.49
Mar,10,6.50,0.46,0.47,3,525,34.20,0.54,19.73
Apr,10,7.00,0.33,0.35,25,-,33.70,0.42,11.05
Sep,10,6.75,0.64,-,15,33,34.70,0.55,11.55
Mar,11,6.50,0.94,1.01,80,260,36.40,0.60,10.91
ANZ Banking Grp Last Sale Price $22.94,,,,,,,,,
Nov,09,22.00,1.12,1.20,9,228,27.60,0.80,18.56
Nov,09,22.50,0.74,0.70,12,472,26.30,0.67,31.82
Nov,09,23.00,0.44,0.43,274,1064,25.40,0.51,46.67
Nov,09,23.50,0.23,0.25,64,827,24.60,0.33,24.40
Nov,09,24.00,0.11,0.10,134,902,24.20,0.19,11.14
Nov,09,24.50,0.06,0.06,5,769,25.20,0.10,5.83
Nov,09,26.00,0.00,0.01,100,404,26.20,-,0.32
Dec,09,23.00,0.76,0.73,154,1084,26.30,0.53,33.37
Dec,09,23.50,0.52,0.52,227,711,25.60,0.42,22.98
Dec,09,23.51,0.51,0.51,2,25,25.20,0.42,22.32
Dec,09,24.00,0.33,0.29,4,678,24.60,0.32,14.36
Dec,09,24.50,0.22,0.23,159,337,24.90,0.23,9.50
Dec,09,25.00,0.14,0.14,177,954,24.90,0.16,5.97
Dec,09,30.00,-,0.01,150,25,26.00,-,0.44
Jan,10,21.50,2.06,1.62,3,58,26.50,0.76,12.75
Jan,10,22.00,1.72,1.72,5,121,26.00,0.70,15.81
Jan,10,23.00,1.12,1.14,19,188,25.20,0.56,22.85
Jan,10,23.50,0.88,0.89,14,103,24.80,0.48,17.85
Jan,10,25.00,0.36,0.35,10,120,23.90,0.27,7.45
Feb,10,23.00,1.42,1.20,20,29,26.90,0.57,21.24
Feb,10,23.50,1.18,1.08,12,39,26.60,0.51,17.64
Feb,10,24.00,0.94,0.90,6,151,26.00,0.45,14.11
Feb,10,25.00,0.57,0.55,3,54,24.80,0.32,8.56
