Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4926.8 at 16:37 30/3/2010  Report at 19:05 Tuesday 30/3/2010. Processed 19:13 Tuesday 30/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $15.16,,,,,,,,,,,,
May,10,15.50,0.24,0.23,1,67,14.30,0.42,9.79,,,
Mar,11,15.00,1.29,1.26,6,-,18.40,0.68,7.56,,,
Mar,11,16.00,0.83,0.81,10,-,18.10,0.54,5.55,,,
Asciano Grp Last Sale Price $1.89,,,,,,,,,,,,
Apr,10,1.90,0.05,0.04,522,2378,25.00,0.50,31.23,,,
Apr,10,2.00,0.02,0.02,40,482,26.60,0.25,12.49,,,
May,10,2.00,0.04,0.04,2610,218,26.90,0.34,13.13,,,
Jun,10,2.00,0.06,0.06,160,211,25.90,0.38,12.24,,,
Aug,10,1.90,0.14,0.14,20,19,27.80,0.57,18.72,,,
Aug,10,2.25,0.04,0.04,15,-,27.70,0.22,4.52,,,
Amcor Ltd Last Sale Price $6.33,,,,,,,,,,,,
Apr,10,5.95,0.42,0.38,2,296,19.80,0.89,7.44,,,
Apr,10,6.18,0.23,0.25,40,467,18.90,0.71,15.81,,,
Apr,10,6.41,0.10,0.09,5,260,17.00,0.45,17.67,,,
Jun,10,6.18,0.34,0.36,10,98,18.70,0.68,12.92,,,
AMP Ltd Last Sale Price $6.38,,,,,,,,,,,,
Apr,10,6.00,0.42,0.35,17,733,21.00,0.87,8.30,,,
Apr,10,6.25,0.21,0.25,47,1839,16.40,0.71,14.76,,,
Apr,10,6.50,0.07,0.09,131,1107,15.80,0.39,13.84,,,
May,10,6.50,0.16,0.16,20,403,18.80,0.47,15.03,,,
May,10,6.75,0.07,0.07,35,97,17.80,0.26,6.30,,,
Jun,10,6.26,0.35,0.34,25,522,20.50,0.65,15.12,,,
Jun,10,6.50,0.20,0.23,10,585,18.20,0.50,13.15,,,
Jun,10,6.98,0.08,0.09,35,350,20.60,0.24,5.26,,,
Jul,10,6.50,0.28,0.23,2,31,19.70,0.53,12.90,,,
Jul,10,6.75,0.20,0.22,3,38,21.20,0.40,9.38,,,
Jul,10,7.00,0.11,0.13,8,14,20.00,0.28,5.16,,,
Sep,10,6.50,0.34,0.33,5,361,19.90,0.56,10.77,,,
Dec,13,3.00,3.45,3.47,3,5,19.60,1.00,0.29,,,
ANZ Banking Grp Last Sale Price $25.45,,,,,,,,,,,,
Apr,10,20.00,5.52,4.26,6,25,35.40,0.99,3.24,,,
Apr,10,21.00,4.54,4.60,3,91,34.60,0.98,4.16,,,
Apr,10,23.50,2.10,2.10,2,1123,22.10,0.91,6.71,,,
Apr,10,24.00,1.65,1.58,4,852,21.20,0.86,9.25,,,
Apr,10,24.50,1.19,1.14,14,916,18.10,0.80,11.10,,,
Apr,10,25.00,0.81,0.83,22,1320,17.40,0.68,16.66,,,
Apr,10,25.50,0.49,0.47,266,903,16.20,0.53,22.67,,,
Apr,10,26.00,0.28,0.28,181,869,16.30,0.37,13.19,,,
Apr,10,26.50,0.14,0.14,17,240,15.70,0.22,6.25,,,
May,10,21.50,4.05,1.63,3,27,25.10,0.97,2.55,,,
May,10,24.50,1.28,1.32,9,283,18.20,0.75,8.02,,,
May,10,25.00,0.94,0.95,1,213,18.20,0.66,12.03,,,
May,10,25.50,0.64,0.61,11,125,17.40,0.56,15.44,,,
May,10,26.00,0.41,0.42,36,205,17.20,0.44,10.09,,,
Jun,10,22.00,3.57,3.64,3,788,21.40,0.94,1.98,,,
Jun,10,22.50,3.11,1.80,3,247,22.10,0.91,2.64,,,
Jun,10,23.00,2.65,2.77,3,827,21.40,0.88,3.30,,,
Jun,10,24.00,1.80,1.79,2,442,20.20,0.78,5.85,,,
Jun,10,24.50,1.44,1.36,5,296,19.90,0.72,8.08,,,
Jun,10,25.00,1.10,1.21,15,480,19.20,0.65,10.72,,,
Jun,10,25.50,0.81,0.79,10,273,18.60,0.57,13.44,,,
Jun,10,26.00,0.59,0.60,6,792,18.40,0.48,9.81,,,
Jun,10,26.50,0.41,0.35,5,43,17.90,0.40,6.76,,,
Jun,10,27.00,0.28,0.28,29,478,17.90,0.32,4.70,,,
Sep,10,25.50,1.43,1.35,10,87,20.20,0.60,11.52,,,
Sep,10,26.00,1.19,1.17,3,300,19.90,0.55,9.59,,,
Dec,10,20.00,5.73,4.36,6,594,24.20,0.93,1.49,,,
Dec,10,21.50,4.47,4.58,3,19,23.60,0.87,2.77,,,
Jun,11,24.00,3.24,3.22,3,43,24.00,0.71,5.69,,,
ASX Ltd Last Sale Price $35.03,,,,,,,,,,,,
May,10,37.00,0.32,0.34,2,77,16.40,0.25,5.56,,,
Jun,10,35.00,1.41,1.61,6,13,18.00,0.58,16.53,,,
Jun,10,35.50,1.16,1.30,5,59,17.80,0.52,13.83,,,
Dec,10,35.50,2.23,-,1,-,18.90,0.60,8.62,,,
Alumina Ltd Last Sale Price $1.73,,,,,,,,,,,,
Apr,10,1.60,0.14,0.15,30,1255,31.20,0.83,13.65,,,
Apr,10,1.70,0.08,0.08,266,5226,32.50,0.60,37.54,,,
Apr,10,1.80,0.04,0.04,181,4088,35.30,0.37,27.30,,,
May,10,1.70,0.11,0.11,4,970,33.20,0.60,30.48,,,
May,10,1.80,0.07,0.07,60,422,33.30,0.43,23.31,,,
Jun,10,1.70,0.14,0.14,3,388,34.10,0.60,26.75,,,
Jun,10,1.80,0.09,0.09,100,1153,33.60,0.46,21.89,,,
Jul,10,1.90,0.08,0.07,300,367,34.30,0.38,13.88,,,
Sep,10,2.00,0.07,0.07,100,436,32.50,0.34,8.92,,,
BHP Billiton Ltd Last Sale Price $44.41,,,,,,,,,,,,
Apr,10,39.00,5.62,4.70,20,292,28.70,0.95,5.44,,,
Apr,10,40.00,4.65,4.65,2,509,26.40,0.93,6.36,,,
Apr,10,40.50,4.14,3.23,2,531,23.40,0.93,6.10,,,
Apr,10,41.00,3.69,3.69,11,771,23.20,0.90,7.29,,,
Apr,10,41.50,3.22,3.21,33,529,21.80,0.88,8.22,,,
Apr,10,42.00,2.77,2.80,25,714,21.10,0.85,9.68,,,
Apr,10,42.50,2.36,2.29,3,472,20.70,0.80,11.93,,,
Apr,10,43.00,1.93,1.92,214,2153,19.30,0.76,13.79,,,
Apr,10,43.50,1.54,1.55,81,1319,18.40,0.69,16.84,,,
Apr,10,44.00,1.22,1.28,501,2633,18.20,0.62,21.48,,,
Apr,10,44.01,1.22,1.01,3,84,18.20,0.61,21.61,,,
Apr,10,44.50,0.93,0.96,489,992,17.70,0.53,24.52,,,
Apr,10,45.00,0.69,0.71,1288,1798,17.40,0.44,18.16,,,
Apr,10,45.50,0.48,0.50,226,609,16.90,0.35,12.73,,,
Apr,10,46.00,0.33,0.32,293,1003,16.60,0.27,8.62,,,
Apr,10,47.00,0.14,0.17,372,405,16.50,0.14,3.58,,,
Apr,10,48.00,0.06,0.04,35,623,16.70,0.07,1.46,,,
May,10,41.00,4.04,3.85,6,257,22.80,0.85,8.71,,,
May,10,41.50,3.63,3.63,5,577,22.60,0.82,10.03,,,
May,10,42.00,3.20,3.22,6,203,21.70,0.79,11.00,,,
May,10,42.50,2.82,2.80,21,263,21.40,0.75,12.68,,,
May,10,43.00,2.44,2.42,54,538,20.80,0.71,14.35,,,
May,10,43.01,2.46,-,4,5,21.20,0.70,14.84,,,
May,10,43.50,2.12,2.10,4,517,20.60,0.66,16.79,,,
May,10,44.00,1.81,1.80,18,1090,20.40,0.61,19.50,,,
May,10,44.50,1.50,1.49,77,197,19.80,0.55,20.90,,,
May,10,45.00,1.24,1.27,107,415,19.40,0.50,17.20,,,
May,10,45.50,0.98,0.94,39,119,18.90,0.44,13.72,,,
May,10,46.00,0.81,0.79,80,207,18.80,0.38,11.21,,,
May,10,46.50,0.63,0.63,305,56,18.60,0.32,8.78,,,
May,10,47.00,0.50,0.30,45,131,18.60,0.27,6.97,,,
May,10,47.50,0.37,0.36,289,362,18.00,0.22,5.15,,,
May,10,48.00,0.20,0.20,3,711,16.20,0.15,2.79,,,
May,10,50.50,0.07,0.06,53,-,18.40,0.06,0.98,,,
May,10,52.00,0.03,0.07,45,409,18.50,0.02,0.35,,,
Jun,10,0.01,44.85,44.82,5,3274,-,-,4.25,,,
Jun,10,40.00,5.30,5.10,4,589,25.50,0.85,8.46,,,
Jun,10,40.50,4.89,4.74,5,86,25.10,0.82,9.26,,,
Jun,10,41.00,4.47,4.00,7,169,24.40,0.80,10.06,,,
Jun,10,42.00,3.69,3.55,21,618,23.50,0.75,12.09,,,
Jun,10,42.50,3.36,3.35,1,498,23.60,0.71,13.65,,,
Jun,10,43.00,3.00,2.43,24,825,23.10,0.68,15.07,,,
Jun,10,43.50,2.65,2.66,8,504,22.50,0.64,16.44,,,
Jun,10,44.00,2.37,2.34,27,1278,22.50,0.60,18.52,,,
Jun,10,44.50,2.03,2.02,11,84,21.60,0.57,19.18,,,
Jun,10,45.00,1.75,1.55,236,878,21.10,0.52,16.53,,,
Jun,10,46.00,1.33,1.34,93,404,21.00,0.44,12.52,,,
Jun,10,47.00,0.93,0.92,80,178,20.30,0.35,8.74,,,
Jun,10,48.00,0.64,0.61,74,129,20.00,0.27,6.00,,,
Jun,10,49.00,0.43,0.42,7,466,19.80,0.20,4.06,,,
Jun,10,50.00,0.28,0.27,302,33,19.40,0.14,2.60,,,
Jun,10,51.00,0.17,0.21,36,31,19.20,0.10,1.61,,,
Jul,10,41.50,4.43,4.20,2,7,23.10,0.76,10.27,,,
Jul,10,42.00,4.09,4.06,1,62,23.10,0.74,11.32,,,
Jul,10,43.50,3.16,3.04,1,4,23.10,0.64,15.16,,,
Jul,10,44.50,2.62,-,26,18,23.10,0.58,17.65,,,
Jul,10,48.00,1.06,1.04,3,100,21.10,0.34,7.17,,,
Jul,10,50.00,0.61,0.49,1,32,21.10,0.22,4.11,,,
Aug,10,43.00,3.94,3.77,4,-,24.60,0.67,13.86,,,
Aug,10,49.00,1.12,0.97,5,-,21.70,0.32,6.14,,,
Sep,10,40.00,6.24,6.23,5,122,26.40,0.79,8.43,,,
