Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4677.1 at 16:38 20/9/2010  Report at 19:05 Monday 20/9/2010. Processed 19:23 Monday 20/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $16.11,,,,,,,,,,,,
Sep,10,15.50,0.63,0.62,20,199,27.10,0.95,8.50,,,
Oct,10,15.00,1.22,1.13,20,77,18.00,0.91,6.39,,,
Oct,10,16.00,0.42,0.42,4,151,15.60,0.61,18.30,,,
Oct,10,16.50,0.19,0.16,4,8,15.00,0.37,10.75,,,
Nov,10,15.00,1.32,1.14,2,63,17.40,0.87,7.10,,,
Nov,10,15.50,0.90,0.77,20,68,15.90,0.78,9.64,,,
Mar,11,17.00,0.45,0.40,10,-,15.30,0.43,5.48,,,
Jun,11,14.00,2.57,2.55,1,13,18.10,0.89,3.76,,,
Amcor Ltd Last Sale Price $6.75,,,,,,,,,,,,
Nov,10,7.00,0.17,0.25,4,3153,21.30,0.41,13.32,,,
AMP Ltd Last Sale Price $5.03,,,,,,,,,,,,
Sep,10,5.00,0.07,0.07,87,1089,32.20,0.59,81.64,,,
Sep,10,5.25,0.01,0.01,110,1675,43.90,0.15,27.21,,,
Oct,10,5.00,0.19,0.18,19,210,24.40,0.58,28.84,,,
Oct,10,5.25,0.08,0.07,63,1717,23.80,0.33,14.89,,,
Nov,10,5.25,0.12,0.11,8,2736,22.60,0.39,13.00,,,
Dec,10,5.00,0.29,0.29,60,25,24.50,0.59,20.24,,,
Mar,11,5.75,0.09,0.08,5,99,20.60,0.26,3.32,,,
ANZ Banking Grp Last Sale Price $23.96,,,,,,,,,,,,
Sep,10,0.01,23.96,24.00,569,567,-,1.00,3.81,,,
Sep,10,22.00,1.99,1.99,1,870,53.40,0.96,9.52,,,
Sep,10,22.50,1.47,1.42,3,1212,2.00,1.00,3.81,,,
Sep,10,23.00,0.98,0.92,42,1346,29.60,0.94,9.52,,,
Sep,10,23.50,0.53,0.47,196,1511,24.90,0.81,24.75,,,
Sep,10,24.00,0.18,0.19,193,1971,22.30,0.48,68.55,,,
Sep,10,24.50,0.03,0.04,145,1662,19.90,0.12,9.52,,,
Sep,10,25.00,0.01,0.01,140,857,27.30,0.05,3.81,,,
Oct,10,23.00,1.36,1.30,10,997,23.10,0.75,15.62,,,
Oct,10,23.50,1.01,0.85,29,947,22.40,0.65,21.48,,,
Oct,10,24.00,0.69,0.65,148,1691,21.00,0.54,26.76,,,
Oct,10,24.01,0.67,0.56,10,22,20.70,0.54,26.17,,,
Oct,10,24.50,0.42,0.40,273,1248,19.70,0.41,16.60,,,
Oct,10,25.00,0.24,0.18,27,854,18.80,0.28,9.37,,,
Nov,10,23.00,1.44,1.37,3,367,22.80,0.72,10.91,,,
Nov,10,23.51,0.88,0.75,4,10,22.00,0.64,9.78,,,
Nov,10,24.00,0.77,0.75,33,332,20.70,0.56,17.39,,,
Nov,10,25.00,0.33,0.27,5,167,19.30,0.36,7.50,,,
Nov,10,25.01,0.26,0.24,3,-,19.00,0.36,5.80,,,
Nov,10,25.50,0.20,0.20,20,76,18.70,0.27,4.43,,,
Dec,10,0.01,23.61,-,459,-,-,-,-,,,
Dec,10,24.50,0.67,0.58,6,1082,20.70,0.49,10.66,,,
Dec,10,25.00,0.47,0.42,100,1217,20.00,0.41,7.46,,,
Dec,10,26.50,0.14,0.20,109,322,18.90,0.20,2.16,,,
Feb,11,25.00,0.85,0.79,1,11,21.60,0.48,8.24,,,
Mar,11,22.00,2.75,2.46,3,143,25.70,0.76,6.51,,,
Mar,11,24.50,1.30,1.16,20,57,23.30,0.55,10.69,,,
Mar,11,25.00,1.05,0.99,5,22,22.50,0.50,8.64,,,
Jun,11,24.00,1.94,1.77,5,98,25.10,0.62,10.67,,,
Jun,11,24.50,1.69,-,32,-,24.50,0.58,9.29,,,
ASX Ltd Last Sale Price $30.70,,,,,,,,,,,,
Sep,10,29.50,1.22,0.65,20,76,21.50,0.98,4.46,,,
Sep,10,30.00,0.74,0.54,5,61,21.20,0.89,11.89,,,
Sep,10,30.50,0.33,0.20,11,176,18.30,0.67,37.15,,,
Sep,10,31.00,0.09,0.03,5,80,17.80,0.29,25.26,,,
Oct,10,30.00,1.16,0.86,20,152,16.80,0.71,14.02,,,
Oct,10,30.50,0.83,0.66,10,165,16.50,0.60,19.36,,,
Oct,10,31.00,0.53,0.44,1,201,15.30,0.48,16.16,,,
Dec,10,31.00,1.12,0.98,1,14,17.30,0.54,13.95,,,
Alumina Ltd Last Sale Price $1.88,,,,,,,,,,,,
Sep,10,1.60,0.28,0.28,9,2642,112.00,0.95,24.27,,,
Sep,10,1.70,0.19,0.19,232,3739,78.30,0.93,24.27,,,
Sep,10,1.80,0.09,0.09,11,3459,33.40,0.93,24.27,,,
Sep,10,1.90,0.03,0.03,153,4468,49.40,0.42,121.34,,,
Oct,10,1.80,0.14,0.14,12,12185,39.10,0.68,32.36,,,
Oct,10,1.90,0.10,0.09,65,3372,41.30,0.51,47.29,,,
Oct,10,2.00,0.07,0.06,217,6537,44.90,0.38,32.36,,,
Oct,10,2.25,0.03,0.03,74,3540,54.40,0.18,14.93,,,
Nov,10,1.60,0.32,0.32,50,60,38.20,0.87,10.14,,,
Nov,10,1.80,0.17,0.17,198,519,39.10,0.66,27.53,,,
Nov,10,2.25,0.05,0.04,20,844,48.20,0.23,14.49,,,
Dec,10,2.05,0.10,0.10,500,9434,41.70,0.41,20.44,,,
Jan,11,1.90,0.17,0.17,11,69,38.00,0.56,26.14,,,
Jun,11,2.50,0.09,0.08,177,-,37.70,0.28,5.96,,,
AXA Asia Pacific Last Sale Price $5.16,,,,,,,,,,,,
Oct,10,5.25,0.16,0.15,19,756,28.40,0.47,29.02,,,
Jan,11,6.00,0.07,0.07,63,250,22.70,0.18,3.54,,,
BHP Billiton Ltd Last Sale Price $38.78,,,,,,,,,,,,
Sep,10,0.01,38.80,39.14,30,747,-,1.00,7.06,,,
Sep,10,37.50,1.37,1.62,48,929,32.70,0.88,20.00,,,
Sep,10,38.00,0.93,0.81,89,1173,29.50,0.79,34.12,,,
Sep,10,38.50,0.54,0.50,139,1288,26.80,0.63,61.18,,,
Sep,10,39.00,0.27,0.26,290,2741,25.50,0.42,62.35,,,
Sep,10,39.01,0.26,0.23,1,210,25.50,0.41,61.18,,,
Sep,10,39.50,0.11,0.10,127,2102,25.30,0.22,25.88,,,
