Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4453.6 at 16:34 31/5/2010  Report at 19:06 Monday 31/5/2010. Processed 19:20 Monday 31/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.83,,,,,,,,,,,,
Jun,10,13.00,0.94,0.83,2,5,25.80,0.85,12.14,,,
Jun,10,13.50,0.55,0.55,2,8,23.30,0.69,22.70,,,
Jun,10,14.00,0.26,0.26,68,188,22.30,0.45,26.92,,,
Jun,10,14.50,0.07,0.07,11,236,19.60,0.20,7.92,,,
Jun,10,15.00,0.03,0.03,10,271,21.10,0.08,2.64,,,
Jul,10,14.50,0.23,0.24,13,25,20.40,0.34,10.34,,,
Aug,10,13.50,0.85,0.87,12,-,21.80,0.66,15.60,,,
Sep,10,14.50,0.40,0.38,30,190,20.70,0.42,8.99,,,
Sep,10,15.50,0.16,0.17,3,138,21.10,0.23,3.64,,,
Oct,10,14.50,0.46,0.42,10,-,20.70,0.46,8.04,,,
Asciano Grp Last Sale Price $1.60,,,,,,,,,,,,
Jun,10,1.80,0.00,0.01,390,967,26.60,0.05,1.83,,,
Oct,10,1.60,0.12,-,10,-,24.40,0.59,17.37,,,
Nov,10,1.70,0.10,-,10,-,27.00,0.47,12.11,,,
Amcor Ltd Last Sale Price $6.14,,,,,,,,,,,,
Jun,10,5.72,0.49,0.46,10,61,32.80,0.82,16.64,,,
Jun,10,6.87,0.01,0.01,2,100,27.90,0.07,3.57,,,
Jul,10,6.25,0.20,0.17,100,46,24.00,0.48,20.31,,,
Dec,10,6.25,0.39,0.31,100,28,24.00,0.57,11.06,,,
AMP Ltd Last Sale Price $5.59,,,,,,,,,,,,
Jun,10,5.53,0.23,0.14,20,238,34.00,0.58,45.71,,,
Jun,10,5.77,0.11,0.12,209,217,31.40,0.38,28.73,,,
Jun,10,6.26,0.03,0.04,58,1190,36.50,0.13,7.84,,,
Jun,10,6.50,0.03,0.03,20,1500,43.10,0.10,7.84,,,
Jul,10,5.75,0.23,0.25,4,199,32.10,0.47,25.57,,,
Jul,10,6.00,0.14,0.14,3,285,30.20,0.33,14.69,,,
Jul,10,6.25,0.09,0.08,2,188,31.70,0.23,9.79,,,
Jul,10,6.50,0.05,0.06,10,297,31.80,0.15,5.44,,,
Aug,10,5.50,0.44,0.37,2,52,33.30,0.61,25.97,,,
Aug,10,6.25,0.12,0.12,8,119,29.10,0.27,8.53,,,
ANZ Banking Grp Last Sale Price $22.31,,,,,,,,,,,,
Jun,10,22.00,1.00,1.03,20,707,35.50,0.60,45.48,,,
Jun,10,22.50,0.70,0.79,4,576,33.40,0.50,46.14,,,
Jun,10,23.00,0.45,0.48,52,1347,31.20,0.38,29.45,,,
Jun,10,23.50,0.27,0.29,51,875,29.40,0.27,17.67,,,
Jun,10,24.00,0.14,0.16,35,1004,27.70,0.17,9.16,,,
Jun,10,24.50,0.08,0.09,24,477,27.60,0.11,5.24,,,
Jun,10,25.00,0.06,0.05,27,1036,29.40,0.08,3.60,,,
Jun,10,25.01,0.05,0.06,24,38,28.80,0.07,3.27,,,
Jun,10,26.00,0.02,0.02,33,1153,30.10,0.03,1.31,,,
Jul,10,22.00,1.45,1.48,5,289,33.80,0.59,31.08,,,
Jul,10,22.50,1.14,1.24,11,217,32.00,0.53,30.95,,,
Jul,10,23.00,0.89,0.90,1,603,31.10,0.46,24.13,,,
Jul,10,23.50,0.67,0.68,21,301,30.00,0.38,18.13,,,
Jul,10,24.00,0.46,0.50,23,609,28.10,0.31,12.41,,,
Jul,10,24.50,0.32,0.38,14,254,27.50,0.24,8.73,,,
Jul,10,25.00,0.23,0.27,26,924,27.10,0.18,6.14,,,
Jul,10,25.50,0.16,0.15,1,336,27.40,0.14,4.36,,,
Aug,10,22.00,1.69,1.83,2,120,32.50,0.60,25.66,,,
Aug,10,23.50,0.92,0.97,11,33,30.00,0.43,17.10,,,
Aug,10,24.00,0.71,0.75,6,73,29.10,0.36,13.29,,,
Sep,10,20.50,2.81,3.02,1,36,32.00,0.75,14.17,,,
Sep,10,22.50,1.61,1.70,1,101,30.70,0.56,22.64,,,
Sep,10,26.00,0.37,0.41,1,738,27.50,0.21,5.22,,,
Dec,10,18.50,4.59,4.77,2,8,31.90,0.85,6.20,,,
Dec,10,22.50,1.98,2.31,20,29,29.80,0.59,15.65,,,
Dec,10,26.50,0.60,0.60,1,309,27.80,0.29,4.74,,,
Mar,11,22.50,2.38,2.48,10,12,29.60,0.61,13.09,,,
Dec,11,24.00,2.44,2.46,1,37,29.30,0.62,7.01,,,
ASX Ltd Last Sale Price $30.91,,,,,,,,,,,,
Jun,10,31.00,0.68,0.70,5,-,21.40,0.52,32.12,,,
Jun,10,31.50,0.43,0.45,1,59,20.30,0.40,20.31,,,
Jun,11,40.00,0.37,0.38,1,11,21.20,0.19,1.12,,,
Alumina Ltd Last Sale Price $1.68,,,,,,,,,,,,
Jun,10,1.70,0.06,0.07,563,3142,38.90,0.49,52.14,,,
Jun,10,1.80,0.03,0.03,126,3156,39.50,0.28,21.73,,,
Jun,10,1.90,0.01,0.03,50,4831,42.60,0.15,13.04,,,
Jul,10,1.70,0.10,0.11,6,495,38.30,0.52,36.21,,,
Jul,10,1.80,0.06,0.07,50,2609,38.30,0.38,21.73,,,
Jul,10,1.90,0.04,0.04,44,2935,39.00,0.26,12.67,,,
Aug,10,1.60,0.18,0.18,27,157,38.80,0.66,24.69,,,
Aug,10,1.90,0.06,0.07,50,190,39.50,0.32,14.81,,,
AXA Asia Pacific Last Sale Price $5.82,,,,,,,,,,,,
Jul,10,6.25,0.09,0.11,15,667,23.50,0.27,8.88,,,
Sep,10,5.00,0.93,-,41,41,30.00,0.86,5.95,,,
Mar,11,5.25,0.92,-,41,-,27.40,0.77,7.26,,,
BHP Billiton Ltd Last Sale Price $38.24,,,,,,,,,,,,
Jun,10,32.00,6.43,4.84,2,5,44.50,0.95,7.25,,,
Jun,10,35.50,3.29,3.32,10,28,38.30,0.80,21.00,,,
Jun,10,36.00,2.89,3.04,536,415,37.50,0.76,24.82,,,
Jun,10,36.50,2.50,2.93,24,185,36.10,0.72,28.83,,,
Jun,10,37.00,2.13,2.65,11,772,35.00,0.68,33.79,,,
Jun,10,37.50,1.76,2.03,12,380,33.50,0.62,39.13,,,
Jun,10,38.00,1.46,1.61,36,1539,32.60,0.56,46.39,,,
Jun,10,38.01,1.47,1.55,6,11,33.10,0.56,47.15,,,
Jun,10,38.50,1.18,1.19,142,966,31.80,0.50,44.86,,,
Jun,10,39.00,0.92,0.93,115,2214,30.60,0.44,34.93,,,
Jun,10,39.01,0.92,1.01,1,27,30.90,0.44,35.13,,,
Jun,10,39.50,0.69,0.71,59,1164,29.60,0.37,26.34,,,
Jun,10,40.00,0.51,0.53,289,2622,28.80,0.30,19.47,,,
Jun,10,40.50,0.36,0.40,75,1299,27.90,0.24,13.74,,,
Jun,10,41.00,0.26,0.27,63,1922,27.50,0.18,9.74,,,
Jun,10,41.50,0.17,0.18,40,830,26.70,0.13,6.49,,,
Jun,10,42.00,0.13,0.13,139,2275,27.00,0.10,4.77,,,
Jun,10,43.00,0.06,0.06,139,1712,26.80,0.05,2.10,,,
Jun,10,44.00,0.03,0.04,33,1599,26.80,0.03,0.95,,,
Jun,10,44.50,0.01,0.06,27,391,26.80,0.02,0.57,,,
Jun,10,45.00,0.01,0.04,27,1724,26.80,0.01,0.34,,,
Jul,10,35.50,3.92,4.09,2,56,35.30,0.75,18.85,,,
Jul,10,36.00,3.56,3.95,10,48,35.00,0.71,21.08,,,
Jul,10,36.50,3.19,3.07,1,106,33.80,0.68,22.99,,,
Jul,10,38.00,2.19,2.35,15,408,31.50,0.57,31.10,,,
Jul,10,38.50,1.93,1.93,512,119,31.20,0.53,30.62,,,
Jul,10,39.00,1.66,1.90,1,222,30.60,0.49,26.41,,,
Jul,10,39.50,1.42,1.54,6,355,29.80,0.45,22.51,,,
Jul,10,40.00,1.18,1.19,86,678,29.10,0.40,18.69,,,
Jul,10,40.50,1.00,1.10,10,141,28.70,0.36,15.83,,,
Jul,10,41.00,0.81,0.88,21,481,28.10,0.32,12.89,,,
Jul,10,41.50,0.67,0.74,1,310,27.80,0.28,10.66,,,
Jul,10,42.00,0.55,0.60,12,1268,27.50,0.24,8.75,,,
Jul,10,42.50,0.42,0.52,3,127,26.80,0.20,6.76,,,
Jul,10,43.00,0.37,0.38,78,656,27.30,0.18,5.89,,,
Jul,10,44.00,0.22,0.23,147,285,26.40,0.12,3.50,,,
Aug,10,38.00,2.75,2.87,5,345,32.50,0.58,27.22,,,
Aug,10,39.00,2.21,2.23,1,647,31.60,0.52,23.97,,,
Aug,10,40.00,1.71,1.78,8,148,30.40,0.45,18.49,,,
Aug,10,41.00,1.26,1.45,4,159,29.00,0.37,13.72,,,
Aug,10,44.00,0.51,0.52,6,84,27.80,0.19,5.48,,,
Aug,10,45.00,0.35,0.35,129,318,27.40,0.15,3.80,,,
Sep,10,37.50,3.26,3.28,10,248,32.60,0.62,20.74,,,
Sep,10,38.00,2.98,3.12,5,107,32.30,0.59,22.55,,,
Sep,10,40.00,1.97,2.00,1,309,30.70,0.47,16.21,,,
Sep,10,41.00,1.55,1.70,15,1237,29.80,0.41,12.75,,,
Sep,10,43.00,0.92,0.98,1,495,28.70,0.30,7.57,,,
Sep,10,43.50,0.80,0.85,1,308,28.40,0.27,6.58,,,
Sep,10,44.00,0.69,0.74,4,1223,28.10,0.24,5.68,,,
Sep,10,44.50,0.60,0.64,9,300,28.00,0.22,4.94,,,
Oct,10,39.00,2.81,2.95,1,2,31.20,0.55,17.76,,,
Oct,10,40.00,2.35,2.54,1,10,30.60,0.50,14.85,,,
Oct,10,41.00,1.93,2.05,1,40,30.00,0.44,12.20,,,
Dec,10,30.00,9.49,9.67,2,28,37.80,0.87,5.79,,,
Dec,10,32.00,7.84,12.87,2,101,35.20,0.82,7.40,,,
Dec,10,38.00,3.94,4.35,2,1475,31.60,0.61,17.06,,,
Dec,10,39.50,3.19,3.34,1,99,30.90,0.55,14.71,,,
Dec,10,43.00,1.76,1.83,6,41,28.80,0.39,8.12,,,
Dec,10,47.00,0.89,0.88,30,143,28.40,0.24,4.10,,,
Dec,10,50.00,0.53,0.46,12,469,28.40,0.16,2.42,,,
Mar,11,28.00,11.20,11.66,5,6,31.00,0.92,3.07,,,
Mar,11,39.00,4.16,4.48,75,180,30.90,0.59,13.31,,,
Jun,11,50.00,1.29,1.37,2,40,28.10,0.26,3.18,,,
Boral Ltd Last Sale Price $5.55,,,,,,,,,,,,
Jun,10,5.50,0.23,0.24,100,343,34.10,0.58,47.35,,,
Jun,10,5.75,0.11,0.10,35,618,32.70,0.37,28.94,,,
Jun,10,6.00,0.04,0.05,26,640,31.40,0.19,11.84,,,
BlueScope Steel Last Sale Price $2.32,,,,,,,,,,,,
Jun,10,2.25,0.16,0.17,15,1192,48.00,0.63,53.49,,,
Jun,10,2.50,0.06,0.06,481,3194,49.10,0.31,34.61,,,
Jun,10,2.75,0.01,0.01,190,2102,50.50,0.11,9.44,,,
Jun,10,3.00,0.01,0.01,6,2935,66.40,0.08,9.44,,,
Jul,10,2.50,0.11,0.12,1280,683,45.70,0.40,27.53,,,
Jul,10,2.75,0.04,0.04,54,443,43.10,0.20,10.49,,,
Aug,10,2.50,0.14,0.11,74,101,44.10,0.43,25.03,,,
Aug,10,2.75,0.07,0.07,44,68,44.00,0.27,12.51,,,
Sep,10,2.81,0.08,0.09,1,186,43.00,0.28,10.85,,,
Sep,10,3.19,0.04,0.04,2,170,43.90,0.14,4.75,,,
Oct,10,2.44,0.20,-,8,-,38.10,0.51,20.32,,,
Brambles Ltd Last Sale Price $6.65,,,,,,,,,,,,
