Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4504.4 at 16:36 26/7/2010  Report at 19:05 Monday 26/7/2010. Processed 19:10 Monday 26/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.67,,,,,,,,,,,,
Jul,10,14.50,0.21,0.43,6,82,19.20,0.76,24.88,,,
Sep,10,14.50,0.45,0.52,2,198,15.30,0.65,11.61,,,
Sep,10,15.00,0.20,0.31,6,209,15.10,0.43,8.50,,,
Sep,10,15.50,0.07,0.10,6,279,15.20,0.24,3.11,,,
Oct,10,15.00,0.29,0.47,4,9,16.20,0.48,7.73,,,
Nov,10,15.50,0.20,-,4,2,16.00,0.37,4.15,,,
Jun,11,16.00,0.47,0.48,11,54,16.50,0.45,3.55,,,
Asciano Grp Last Sale Price $1.68,,,,,,,,,,,,
Jul,10,1.50,0.17,0.19,4,863,2.00,1.00,-,,,
Sep,10,1.70,0.06,0.07,40,474,22.60,0.49,19.98,,,
Oct,10,1.90,0.03,0.03,116,286,27.40,0.23,6.88,,,
Amcor Ltd Last Sale Price $6.84,,,,,,,,,,,,
Jul,10,6.50,0.34,0.41,146,357,2.00,1.00,-,,,
Jul,10,6.75,0.13,0.13,8,85,27.10,0.72,46.69,,,
Jul,10,7.00,0.01,0.02,10,10,27.10,0.18,20.01,,,
Aug,10,6.50,0.41,0.24,25,431,22.90,0.81,11.67,,,
Aug,10,6.75,0.23,0.24,121,259,21.30,0.63,22.51,,,
Sep,10,7.00,0.13,0.13,5,36,20.90,0.45,11.56,,,
AMP Ltd Last Sale Price $5.41,,,,,,,,,,,,
Jul,10,5.25,0.17,0.18,20,165,34.50,0.84,25.30,,,
Aug,10,5.50,0.13,0.13,11,297,24.90,0.45,26.35,,,
Sep,10,5.50,0.15,0.16,5,833,23.50,0.49,16.87,,,
Sep,10,5.75,0.07,0.07,22,296,23.50,0.31,7.87,,,
Dec,10,5.25,0.40,0.41,20,51,25.00,0.66,10.72,,,
Dec,13,4.00,1.73,1.71,5,237,34.90,0.85,1.74,,,
ANZ Banking Grp Last Sale Price $22.73,,,,,,,,,,,,
Jul,10,22.00,0.78,0.83,42,419,30.50,0.89,18.07,,,
Jul,10,22.50,0.37,0.41,146,745,28.10,0.67,56.20,,,
Jul,10,23.00,0.11,0.13,317,1632,25.90,0.32,44.16,,,
Jul,10,23.50,0.03,0.03,20,984,26.90,0.09,10.04,,,
Jul,10,24.00,0.01,0.01,38,1224,33.10,0.04,4.01,,,
Aug,10,22.00,1.15,1.17,1,229,25.60,0.71,21.08,,,
Aug,10,22.50,0.81,0.82,23,449,24.20,0.60,29.11,,,
Aug,10,23.00,0.51,0.54,56,1299,22.30,0.47,25.34,,,
Aug,10,23.50,0.30,0.32,45,608,21.40,0.34,15.05,,,
Aug,10,24.00,0.17,0.17,158,587,20.90,0.22,8.28,,,
Sep,10,22.00,1.46,1.35,200,328,26.30,0.67,19.54,,,
Sep,10,23.00,0.83,0.84,6,500,24.10,0.51,22.35,,,
Sep,10,23.50,0.57,0.58,32,396,22.70,0.41,15.39,,,
Sep,10,24.00,0.39,0.41,23,1125,22.10,0.32,10.44,,,
Sep,10,25.00,0.15,0.16,19,683,20.70,0.16,4.01,,,
Oct,10,23.50,0.90,1.41,70,20,24.20,0.47,15.21,,,
Oct,10,24.50,0.49,0.50,265,76,22.40,0.32,8.28,,,
Oct,10,25.50,0.26,0.26,4,118,21.90,0.20,4.31,,,
Mar,11,23.50,1.64,1.62,3,167,26.10,0.55,10.85,,,
Mar,11,24.00,1.44,1.46,10,40,26.10,0.51,9.56,,,
Jun,11,27.00,0.78,0.78,1,2,25.00,0.35,3.74,,,
ASX Ltd Last Sale Price $29.00,,,,,,,,,,,,
Jul,10,29.50,0.08,0.06,2,46,23.80,0.22,25.17,,,
Jul,10,35.00,-,0.01,2,13,23.80,-,4.72,,,
Aug,10,29.50,0.57,0.56,65,65,22.10,0.44,22.62,,,
Aug,10,30.00,0.37,0.28,5,75,21.20,0.33,14.55,,,
Sep,10,29.50,0.62,0.58,2,50,20.70,0.48,13.01,,,
Oct,10,30.00,0.54,0.52,40,-,18.30,0.44,7.09,,,
Oct,10,34.00,0.04,-,2,-,19.00,0.07,0.60,,,
Mar,11,31.00,1.04,1.05,2,-,20.60,0.47,5.43,,,
Alumina Ltd Last Sale Price $1.60,,,,,,,,,,,,
Jul,10,1.40,0.20,0.19,35,102,2.00,1.00,-,,,
Jul,10,1.50,0.10,0.09,152,944,44.10,0.94,-,,,
Jul,10,1.60,0.03,0.02,154,2488,46.10,0.48,143.03,,,
Jul,10,1.70,0.01,0.01,75,2209,60.90,0.13,34.33,,,
Aug,10,1.50,0.13,0.12,350,913,33.70,0.77,21.45,,,
Aug,10,1.60,0.07,0.06,288,1585,36.00,0.53,46.48,,,
Aug,10,1.70,0.04,0.03,223,746,38.40,0.32,25.03,,,
Sep,10,1.60,0.09,0.08,107,1216,33.90,0.55,34.33,,,
Sep,10,1.70,0.05,0.06,234,1166,34.40,0.37,19.07,,,
Oct,10,1.70,0.07,0.07,10,232,34.60,0.42,18.07,,,
Dec,12,1.03,0.64,0.63,10,10,20.20,0.97,1.82,,,
AXA Asia Pacific Last Sale Price $5.50,,,,,,,,,,,,
Jul,10,5.50,0.09,0.09,10,329,44.70,0.51,149.32,,,
Sep,10,5.50,0.27,0.26,10,296,33.40,0.55,29.86,,,
Oct,10,5.50,0.32,0.32,10,13,29.90,0.57,22.35,,,
Oct,10,6.00,0.15,0.14,10,-,30.30,0.35,10.48,,,
BHP Billiton Ltd Last Sale Price $39.82,,,,,,,,,,,,
Jul,10,33.00,6.86,5.83,10,19,102.60,0.98,9.17,,,
Jul,10,34.00,5.87,-,14,34,93.90,0.97,11.46,,,
Jul,10,37.00,2.87,3.03,17,371,47.50,0.96,10.31,,,
Jul,10,37.50,2.36,2.40,20,461,40.00,0.95,9.17,,,
Jul,10,38.00,1.88,1.93,87,1051,35.50,0.93,12.60,,,
Jul,10,38.50,1.41,1.43,66,967,32.30,0.88,19.48,,,
Jul,10,39.00,0.95,0.97,186,1696,28.30,0.80,29.79,,,
Jul,10,39.50,0.56,0.63,254,1546,25.80,0.65,55.00,,,
Jul,10,40.00,0.28,0.32,384,2686,25.30,0.43,65.31,,,
Jul,10,40.50,0.13,0.14,214,1370,25.10,0.24,28.64,,,
Jul,10,41.00,0.06,0.07,219,2780,27.50,0.13,13.75,,,
Jul,10,41.50,0.02,0.04,21,949,27.40,0.05,4.58,,,
Jul,10,42.00,0.01,0.03,590,1846,32.50,0.04,3.44,,,
Jul,10,42.50,0.01,0.02,105,744,33.00,0.02,1.37,,,
Aug,10,34.00,6.06,6.25,2,1,36.40,0.94,6.87,,,
Aug,10,35.00,5.11,-,16,110,33.50,0.92,8.16,,,
Aug,10,38.00,2.44,2.50,59,555,27.00,0.76,17.90,,,
Aug,10,38.50,2.08,2.23,29,839,26.30,0.71,21.63,,,
