Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4506.2 at 16:37 3/6/2010  Report at 19:06 Thursday 3/6/2010. Processed 19:21 Thursday 3/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.33,,,,,,,,,,,,
Jun,10,14.00,0.49,0.50,25,260,19.60,0.72,18.52,,,
Jun,10,14.50,0.20,0.20,11,251,19.40,0.44,23.73,,,
Jul,10,14.50,0.40,0.40,2,44,19.00,0.50,17.65,,,
Aug,10,15.50,0.19,0.19,2,6,19.30,0.26,5.54,,,
Sep,10,14.00,0.86,0.90,2,46,20.00,0.67,11.95,,,
Sep,10,14.50,0.56,0.60,25,190,19.10,0.54,12.74,,,
Sep,10,16.00,0.14,0.40,2,32,19.70,0.21,3.04,,,
Dec,10,15.00,0.61,0.60,2,20,20.80,0.50,7.62,,,
Dec,10,15.50,0.41,0.39,25,12,19.70,0.41,5.18,,,
Asciano Grp Last Sale Price $1.62,,,,,,,,,,,,
Jun,10,1.60,0.06,0.06,38,606,29.10,0.60,40.97,,,
Jun,10,1.70,0.01,0.01,60,1757,25.80,0.24,15.36,,,
Sep,10,1.60,0.12,0.12,25,118,27.90,0.61,19.94,,,
Sep,10,1.80,0.05,0.09,25,883,29.00,0.32,9.97,,,
Amcor Ltd Last Sale Price $6.41,,,,,,,,,,,,
Jun,10,6.41,0.14,0.14,90,642,21.10,0.54,34.94,,,
Jul,10,6.50,0.20,0.18,3,130,22.50,0.49,20.48,,,
Aug,10,6.75,0.17,0.17,6,5,23.40,0.39,11.05,,,
Oct,10,6.00,0.61,0.57,9,45,23.60,0.75,7.69,,,
AMP Ltd Last Sale Price $5.79,,,,,,,,,,,,
Jun,10,5.53,0.35,0.30,9,258,33.40,0.74,25.79,,,
Jun,10,5.77,0.19,0.17,77,423,31.30,0.55,48.71,,,
Jun,10,6.02,0.08,0.07,80,681,29.70,0.32,22.92,,,
Jun,10,6.26,0.03,0.04,100,1160,29.10,0.15,8.60,,,
Jun,10,6.50,0.02,0.02,65,1567,33.40,0.09,5.73,,,
Jun,10,6.98,0.00,0.02,100,1236,34.30,0.01,0.57,,,
Jul,10,5.25,0.66,0.61,10,10,32.90,0.81,13.27,,,
Jul,10,5.75,0.31,0.29,23,345,29.50,0.58,29.86,,,
Jul,10,6.00,0.20,0.20,160,277,30.40,0.43,22.67,,,
Jul,10,6.25,0.12,0.11,8,190,29.30,0.30,12.72,,,
Aug,10,6.00,0.26,0.26,9,192,28.70,0.46,18.91,,,
Aug,10,6.25,0.17,0.17,3,127,28.10,0.34,12.24,,,
Sep,10,6.25,0.20,0.20,5,586,28.70,0.39,10.88,,,
Dec,10,6.75,0.17,0.23,100,43,27.20,0.31,5.10,,,
ANZ Banking Grp Last Sale Price $22.75,,,,,,,,,,,,
Jun,10,21.50,1.61,1.57,4,235,37.10,0.76,25.89,,,
Jun,10,22.00,1.20,1.30,25,741,33.60,0.69,32.45,,,
Jun,10,22.50,0.85,0.84,118,600,31.80,0.59,44.12,,,
Jun,10,23.00,0.55,0.59,151,1502,29.30,0.47,40.11,,,
Jun,10,23.50,0.33,0.30,162,897,27.60,0.34,23.70,,,
Jun,10,24.00,0.16,0.18,211,1046,25.10,0.21,11.30,,,
Jun,10,24.50,0.08,0.09,67,483,24.90,0.12,5.83,,,
Jun,10,26.50,0.00,0.01,5,167,24.40,-,0.15,,,
Jul,10,22.50,1.33,1.22,50,221,31.50,0.59,30.40,,,
Jul,10,23.00,1.01,1.02,67,608,29.60,0.52,28.57,,,
Jul,10,23.50,0.77,0.84,58,324,28.60,0.44,21.53,,,
Jul,10,24.00,0.56,0.57,67,617,27.50,0.36,15.62,,,
Jul,10,24.50,0.39,0.41,66,270,26.60,0.28,10.84,,,
Jul,10,25.00,0.27,0.30,56,945,26.00,0.22,7.46,,,
Jul,10,25.50,0.18,0.21,25,336,25.80,0.16,5.07,,,
Aug,10,21.50,2.27,2.32,2,23,33.50,0.70,19.35,,,
Aug,10,22.50,1.60,1.63,26,95,31.10,0.59,25.48,,,
Aug,10,23.50,1.07,1.09,29,33,29.70,0.48,20.20,,,
Aug,10,24.00,0.84,0.80,52,73,28.90,0.41,15.95,,,
Aug,10,24.50,0.66,0.67,50,125,28.10,0.35,12.36,,,
Aug,10,25.00,0.47,0.50,2,99,26.80,0.29,8.97,,,
Aug,10,26.00,0.25,0.26,2,67,25.40,0.18,4.62,,,
Sep,10,22.00,2.15,1.81,12,226,31.70,0.65,19.81,,,
Sep,10,22.50,1.79,1.90,10,100,30.00,0.60,21.94,,,
Sep,10,23.00,1.51,1.60,15,200,29.30,0.55,21.51,,,
Sep,10,24.50,0.85,0.83,10,200,27.90,0.39,12.14,,,
Sep,10,25.00,0.68,0.65,200,102,27.30,0.33,9.65,,,
Sep,10,26.00,0.45,0.42,5,738,27.30,0.25,6.39,,,
Dec,10,23.00,1.92,1.89,22,577,28.90,0.58,15.10,,,
Dec,10,24.00,1.44,1.45,4,577,28.00,0.50,11.29,,,
Dec,10,25.00,1.06,1.05,24,570,27.50,0.42,8.34,,,
Jun,11,24.00,2.17,2.15,11,73,28.90,0.59,9.04,,,
ASX Ltd Last Sale Price $30.70,,,,,,,,,,,,
Jun,10,28.00,2.80,2.76,1,1,22.60,0.96,5.40,,,
Jun,10,31.00,0.47,0.45,6,8,19.50,0.46,25.40,,,
Jun,10,32.50,0.10,0.10,38,8,20.30,0.14,5.40,,,
Jun,10,33.50,0.03,0.03,2,27,20.40,0.05,1.35,,,
Jul,10,31.00,0.91,0.84,2,1,19.60,0.51,18.88,,,
Jul,10,32.00,0.47,0.48,21,118,18.60,0.34,9.80,,,
Jul,10,32.50,0.32,0.32,28,6,18.20,0.26,6.67,,,
Sep,10,30.50,1.56,1.60,1,-,21.10,0.61,14.31,,,
Alumina Ltd Last Sale Price $1.65,,,,,,,,,,,,
Jun,10,1.50,0.17,0.18,7,311,44.20,0.84,20.11,,,
Jun,10,1.60,0.10,0.10,105,883,43.50,0.65,50.28,,,
Jun,10,1.70,0.04,0.04,57,3598,39.30,0.41,45.25,,,
Jun,10,1.80,0.02,0.02,333,3230,41.50,0.21,20.11,,,
Jun,10,2.00,0.01,0.01,100,700,51.50,0.07,6.03,,,
Jul,10,1.90,0.03,0.04,10,3004,39.90,0.22,11.64,,,
Jul,10,2.00,0.02,0.02,50,170,42.40,0.15,7.76,,,
Dec,10,1.85,0.13,0.13,100,265,36.80,0.44,13.55,,,
Mar,11,1.90,0.16,0.16,5,35,38.90,0.46,11.62,,,
AXA Asia Pacific Last Sale Price $5.92,,,,,,,,,,,,
Jun,10,5.75,0.27,0.23,4,595,28.60,0.69,28.03,,,
Jun,10,6.25,0.06,0.06,60,317,29.90,0.25,16.82,,,
