Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4773.4 at 16:35 5/3/2010  Report at 19:05 Friday 5/3/2010. Processed 20:39 Friday 5/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.47,,,,,,,,,,,,
Mar,10,14.00,0.54,0.48,1,9,14.70,0.86,8.41,,,
Mar,10,14.50,0.19,0.21,17,306,13.90,0.52,22.82,,,
Apr,10,14.50,0.30,0.33,70,217,12.30,0.57,13.74,,,
Apr,10,15.00,0.12,0.13,70,50,12.60,0.30,5.41,,,
May,10,15.00,0.20,0.22,2,32,12.80,0.37,5.86,,,
Jun,10,15.00,0.31,0.29,62,127,14.20,0.42,6.98,,,
Jul,10,15.00,0.41,0.45,2,2,14.80,0.46,7.12,,,
Sep,10,15.50,0.36,0.36,10,54,15.60,0.40,4.54,,,
Asciano Grp Last Sale Price $1.84,,,,,,,,,,,,
Apr,10,1.90,0.06,0.06,25,1195,27.20,0.42,19.54,,,
May,10,2.00,0.04,0.04,66,-,26.40,0.30,9.47,,,
Amcor Ltd Last Sale Price $5.91,,,,,,,,,,,,
Mar,10,5.72,0.26,0.23,40,90,23.60,0.75,19.12,,,
AMP Ltd Last Sale Price $5.97,,,,,,,,,,,,
Mar,10,6.00,0.12,0.13,7,557,22.90,0.50,34.94,,,
Mar,10,6.25,0.04,0.04,13,949,22.50,0.22,10.19,,,
Apr,10,6.25,0.11,0.10,12,693,21.40,0.34,11.46,,,
Jun,10,6.02,0.34,0.34,3,33,24.70,0.55,18.56,,,
Jun,10,6.26,0.23,0.23,100,207,24.40,0.44,12.56,,,
Jun,10,6.50,0.16,0.16,100,238,24.60,0.33,8.73,,,
Jun,10,7.70,0.04,0.04,40,143,30.10,0.09,1.91,,,
Jul,10,6.25,0.28,0.28,4,-,23.80,0.47,11.85,,,
Dec,10,4.25,1.86,1.86,29,83,32.00,0.93,2.91,,,
Mar,11,6.50,0.41,0.42,6,340,24.70,0.48,6.51,,,
ANZ Banking Grp Last Sale Price $23.83,,,,,,,,,,,,
Mar,10,20.00,3.90,3.97,4,221,39.10,0.98,4.74,,,
Mar,10,20.50,3.41,3.45,3,244,38.30,0.96,5.83,,,
Mar,10,21.00,2.90,2.88,59,846,30.70,0.97,5.11,,,
Mar,10,22.00,1.94,1.85,3,1416,26.00,0.92,7.66,,,
Mar,10,22.50,1.48,1.53,41,1222,24.20,0.86,10.94,,,
Mar,10,23.00,1.05,1.15,69,1114,22.60,0.78,16.41,,,
Mar,10,23.50,0.68,0.75,109,1413,20.90,0.65,25.16,,,
Mar,10,24.00,0.36,0.34,43,1996,19.00,0.47,26.62,,,
Mar,10,24.50,0.19,0.19,29,798,18.90,0.30,13.49,,,
Mar,10,25.00,0.07,0.07,81,759,18.10,0.15,5.47,,,
Apr,10,21.00,3.02,3.15,20,101,23.60,0.94,5.33,,,
Apr,10,22.00,2.15,1.96,3,178,23.40,0.85,8.89,,,
Apr,10,22.50,1.74,1.65,5,254,22.40,0.79,11.21,,,
Apr,10,23.00,1.36,1.47,15,467,21.40,0.72,14.36,,,
Apr,10,23.50,1.01,0.92,8,870,20.60,0.63,18.60,,,
Apr,10,24.00,0.71,0.70,50,468,19.50,0.52,19.42,,,
Apr,10,24.50,0.47,0.44,15,179,18.90,0.41,12.99,,,
Apr,10,25.00,0.32,0.34,80,742,18.90,0.31,8.75,,,
Apr,10,25.50,0.20,0.20,15,73,18.90,0.22,5.61,,,
Apr,10,27.00,0.04,0.04,30,-,18.90,0.06,1.09,,,
May,10,23.00,1.45,1.52,10,308,21.60,0.70,11.21,,,
May,10,24.00,0.84,0.85,18,186,20.50,0.54,15.32,,,
May,10,24.50,0.62,0.62,12,52,20.40,0.46,11.31,,,
Jun,10,24.00,0.96,1.03,13,420,20.80,0.56,13.20,,,
Jun,10,25.00,0.53,0.60,35,105,19.60,0.41,7.18,,,
Jul,10,24.50,0.97,-,1,-,21.50,0.51,10.11,,,
Jul,10,25.00,0.76,0.75,6,1,20.90,0.45,7.87,,,
Sep,10,24.00,1.56,1.60,1,39,22.80,0.59,11.77,,,
Sep,10,25.00,1.10,-,3,9,22.00,0.49,8.26,,,
Sep,10,26.00,0.75,0.75,10,36,21.40,0.40,5.66,,,
Dec,10,27.50,0.69,0.69,9,8,22.70,0.35,3.59,,,
Mar,11,24.00,2.23,-,2,-,25.20,0.59,8.89,,,
Dec,11,19.00,5.93,5.93,12,18,29.50,0.88,2.57,,,
Dec,11,22.00,3.88,3.86,2,308,26.20,0.73,4.77,,,
Dec,11,26.00,2.25,1.19,6,55,26.20,0.63,5.25,,,
Dec,11,28.00,1.71,2.00,6,145,26.20,0.52,3.97,,,
ASX Ltd Last Sale Price $35.91,,,,,,,,,,,,
