Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4599.7 at 16:38 12/5/2010  Report at 19:06 Wednesday 12/5/2010. Processed 19:29 Wednesday 12/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.67,,,,,,,,,,,,
May,10,15.00,0.09,0.09,6,207,17.00,0.29,13.22,,,
Jun,10,15.00,0.23,0.20,1,299,16.90,0.41,13.29,,,
Asciano Grp Last Sale Price $1.62,,,,,,,,,,,,
May,10,1.70,0.01,0.01,455,336,33.50,0.25,21.19,,,
May,10,1.80,0.00,0.01,400,669,33.70,0.06,4.24,,,
Amcor Ltd Last Sale Price $6.46,,,,,,,,,,,,
May,10,6.64,0.05,0.04,4,161,21.20,0.29,17.66,,,
AMP Ltd Last Sale Price $5.84,,,,,,,,,,,,
May,10,5.75,0.20,0.25,24,585,31.60,0.62,44.92,,,
May,10,6.00,0.09,0.09,40,519,30.40,0.36,33.20,,,
May,10,6.50,0.01,0.04,10,862,37.00,0.09,5.86,,,
Jun,10,5.77,0.27,0.35,10,85,27.30,0.60,28.41,,,
Jun,10,6.02,0.16,0.17,5,329,27.30,0.42,22.02,,,
Jun,10,6.74,0.02,0.04,50,567,28.40,0.09,2.84,,,
Jul,10,6.50,0.10,0.15,15,138,26.90,0.24,7.52,,,
Sep,10,5.75,0.44,-,130,3,26.50,0.62,16.20,,,
Sep,10,6.75,0.10,0.13,3,276,26.20,0.24,4.63,,,
Dec,12,5.50,1.12,1.12,3,33,29.40,0.76,5.08,,,
ANZ Banking Grp Last Sale Price $22.74,,,,,,,,,,,,
May,10,22.50,0.76,0.90,4,136,33.00,0.59,51.66,,,
May,10,23.00,0.47,0.48,121,323,31.00,0.46,47.15,,,
May,10,23.50,0.27,0.28,57,342,29.60,0.32,26.58,,,
May,10,23.51,0.27,0.36,14,67,29.90,0.32,27.09,,,
May,10,24.00,0.15,0.15,239,826,29.80,0.21,15.05,,,
May,10,24.50,0.08,0.07,9,539,29.70,0.12,8.03,,,
May,10,24.51,0.10,0.10,3,196,31.50,0.13,9.53,,,
May,10,25.00,0.04,0.04,13,1154,29.90,0.07,4.01,,,
May,10,26.00,0.01,0.01,3,698,30.00,0.02,0.70,,,
Jun,10,21.00,2.24,2.28,25,25,35.70,0.78,18.24,,,
Jun,10,22.50,1.16,1.18,70,219,31.10,0.59,33.38,,,
Jun,10,23.00,0.85,0.86,163,959,29.40,0.50,31.19,,,
Jun,10,23.01,0.85,0.82,2,47,29.50,0.50,31.01,,,
Jun,10,23.50,0.62,0.63,405,226,28.50,0.41,22.62,,,
Jun,10,24.00,0.44,0.45,36,749,27.90,0.33,15.87,,,
Jun,10,24.50,0.28,0.33,12,470,26.60,0.24,10.03,,,
Jun,10,25.00,0.19,0.20,4,925,26.50,0.18,6.75,,,
Jun,10,25.50,0.13,0.12,21,515,26.70,0.13,4.56,,,
Jun,10,26.00,0.08,0.08,14,1080,26.50,0.09,2.92,,,
Jun,10,26.01,0.11,0.10,5,158,28.90,0.11,4.01,,,
Jun,10,27.00,0.03,0.04,166,665,26.50,0.04,1.09,,,
Jul,10,23.00,1.19,1.21,2,116,28.60,0.53,24.18,,,
Jul,10,23.50,0.94,1.05,14,195,28.00,0.46,19.20,,,
Jul,10,24.00,0.71,0.78,12,200,26.90,0.39,14.53,,,
Jul,10,25.00,0.41,0.37,402,357,26.40,0.27,8.43,,,
Jul,10,26.00,0.24,0.53,30,81,26.40,0.17,4.88,,,
Aug,10,23.50,1.16,-,15,-,27.60,0.49,17.33,,,
Sep,10,20.00,3.54,-,2,20,29.70,0.82,9.57,,,
Sep,10,22.00,2.21,2.12,179,103,29.50,0.65,17.42,,,
Sep,10,24.00,1.12,1.09,1,126,26.80,0.45,13.32,,,
Dec,10,23.00,1.92,1.91,4,518,27.00,0.59,13.60,,,
Dec,10,25.00,1.10,1.05,1,468,26.20,0.43,7.78,,,
Mar,11,22.00,2.88,2.85,10,82,28.30,0.67,10.84,,,
Mar,11,22.50,2.58,2.48,5,-,27.50,0.64,11.82,,,
Mar,11,23.00,2.33,2.27,5,41,27.30,0.61,11.77,,,
ASX Ltd Last Sale Price $32.49,,,,,,,,,,,,
May,10,33.50,0.26,0.37,1,46,23.20,0.28,18.26,,,
May,10,35.00,0.04,0.07,2,61,23.20,0.07,2.81,,,
Jun,10,33.50,0.64,0.75,1,27,22.10,0.39,16.21,,,
Jun,10,35.00,0.30,0.30,1,21,23.70,0.21,7.79,,,
Jun,10,36.00,0.17,0.08,3,20,24.00,0.13,4.21,,,
Jun,10,36.50,0.12,0.06,5,12,24.10,0.10,2.94,,,
Jul,10,35.00,0.46,0.36,3,22,20.30,0.27,6.54,,,
Jul,10,37.50,0.12,0.07,5,-,20.30,0.09,1.64,,,
Mar,11,35.00,1.67,1.53,3,5,21.80,0.49,5.92,,,
Alumina Ltd Last Sale Price $1.64,,,,,,,,,,,,
May,10,0.01,1.63,1.63,100,200,-,-,-,,,
May,10,1.70,0.04,0.04,60,1888,43.20,0.37,48.69,,,
Jun,10,1.60,0.13,0.13,8,462,44.80,0.61,42.99,,,
Jun,10,1.70,0.07,0.08,65,1392,44.10,0.45,37.94,,,
Jun,10,1.80,0.05,0.04,12,2340,46.10,0.32,25.29,,,
Jul,10,1.80,0.09,0.08,156,376,45.80,0.39,23.95,,,
Billabong Intl Last Sale Price $11.36,,,,,,,,,,,,
Jun,10,0.01,11.41,11.46,40,4,-,-,4.75,,,
BHP Billiton Ltd Last Sale Price $38.15,,,,,,,,,,,,
May,10,37.00,1.77,1.79,45,298,34.60,0.69,37.07,,,
May,10,37.50,1.44,1.67,6,316,33.80,0.63,46.94,,,
May,10,38.00,1.13,1.13,85,424,32.80,0.55,58.30,,,
May,10,38.50,0.85,0.85,117,478,31.90,0.47,51.13,,,
May,10,39.00,0.64,0.62,250,926,31.50,0.39,38.27,,,
May,10,39.50,0.47,0.47,89,599,31.10,0.31,28.10,,,
May,10,40.00,0.32,0.32,255,1593,30.20,0.24,18.84,,,
May,10,40.50,0.22,0.21,224,918,29.90,0.18,12.86,,,
May,10,41.00,0.14,0.14,108,1603,29.40,0.13,8.07,,,
May,10,41.50,0.07,0.12,18,2256,28.00,0.08,4.48,,,
May,10,42.00,0.07,0.09,2,1188,30.10,0.07,3.89,,,
May,10,42.50,0.05,0.07,6,789,31.50,0.05,2.99,,,
May,10,43.00,0.03,0.05,15,1434,30.90,0.03,1.79,,,
May,10,44.00,0.01,0.02,5,1892,31.80,0.02,0.90,,,
May,10,44.50,0.01,0.01,10,564,32.20,0.01,0.54,,,
May,10,45.00,0.01,0.01,1,1148,32.20,-,0.30,,,
May,10,46.50,0.00,0.01,1,241,32.30,-,-,,,
Jun,10,38.00,1.82,1.89,54,360,31.50,0.56,36.31,,,
Jun,10,38.01,1.81,1.92,2,-,31.30,0.56,36.31,,,
Jun,10,38.50,1.55,1.74,10,209,30.90,0.51,33.81,,,
