Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4402.6 at 16:39 9/6/2010  Report at 19:06 Wednesday 9/6/2010. Processed 20:17 Wednesday 9/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.80,,,,,,,,,,,,
Jun,10,13.50,1.34,1.32,2,10,24.40,0.97,5.39,,,
Jun,10,15.00,0.16,0.17,34,260,19.70,0.40,24.66,,,
Jul,10,15.00,0.40,0.38,11,64,20.30,0.49,19.10,,,
Jul,10,15.50,0.19,0.18,3,13,18.90,0.30,9.19,,,
Dec,10,13.50,1.74,1.68,1,1,22.20,0.80,5.48,,,
Mar,11,16.00,0.66,0.66,1,12,20.60,0.47,5.59,,,
Asciano Grp Last Sale Price $1.54,,,,,,,,,,,,
Jun,10,1.50,0.07,0.07,160,132,35.40,0.67,44.44,,,
Jul,10,1.70,0.03,0.02,10,585,31.90,0.24,11.62,,,
Amcor Ltd Last Sale Price $6.13,,,,,,,,,,,,
Jun,10,5.95,0.26,0.21,39,448,29.10,0.72,29.77,,,
Jul,10,6.25,0.20,0.17,30,148,26.20,0.47,23.35,,,
Oct,10,6.25,0.28,0.25,45,150,23.30,0.54,11.95,,,
Dec,10,6.75,0.20,0.19,4,301,24.30,0.39,6.16,,,
AMP Ltd Last Sale Price $5.53,,,,,,,,,,,,
Jun,10,5.53,0.16,0.13,11,253,33.40,0.53,63.94,,,
Jun,10,5.77,0.07,0.07,40,419,33.60,0.29,26.81,,,
Jul,10,5.25,0.47,0.44,56,66,36.60,0.70,25.24,,,
Jul,10,5.75,0.20,0.19,15,437,34.30,0.43,26.53,,,
Jul,10,6.00,0.11,0.10,14,384,32.30,0.29,14.24,,,
Jul,10,6.25,0.06,0.06,5,394,31.20,0.18,7.12,,,
Jul,10,7.00,0.01,0.03,10,105,31.20,0.03,0.78,,,
Sep,10,5.00,0.73,0.69,7,342,35.50,0.76,12.65,,,
ANZ Banking Grp Last Sale Price $22.26,,,,,,,,,,,,
Jun,10,19.01,3.29,2.85,7,10,34.80,0.99,4.10,,,
Jun,10,21.00,1.57,1.63,1,37,42.60,0.77,31.77,,,
Jun,10,21.50,1.18,1.16,5,235,39.80,0.69,42.53,,,
Jun,10,22.00,0.83,0.78,7,730,37.50,0.59,58.41,,,
Jun,10,22.50,0.53,0.51,26,711,34.50,0.47,54.32,,,
Jun,10,23.00,0.33,0.28,57,1556,33.40,0.34,33.31,,,
Jun,10,23.01,0.28,0.27,32,21,31.30,0.33,29.21,,,
Jun,10,23.50,0.17,0.21,38,869,31.30,0.22,16.91,,,
Jun,10,24.50,0.04,0.04,1,661,29.60,0.06,3.59,,,
Jun,10,25.00,0.01,0.03,111,1025,29.60,0.03,1.54,,,
Jun,10,26.00,0.00,0.01,10,1131,29.60,-,0.20,,,
Jul,10,21.00,2.03,2.04,1,354,38.00,0.71,24.76,,,
Jul,10,23.00,0.81,0.74,35,704,32.20,0.44,25.88,,,
Jul,10,23.50,0.58,0.55,8,448,30.90,0.36,18.81,,,
Jul,10,24.00,0.41,0.38,9,612,29.90,0.29,13.34,,,
Jul,10,25.00,0.20,0.21,7,1005,28.90,0.17,6.43,,,
Aug,10,21.00,2.25,2.10,4,52,35.20,0.70,20.65,,,
Aug,10,22.00,1.64,1.70,1,117,34.00,0.59,28.64,,,
Aug,10,23.00,1.10,1.04,1,70,32.20,0.48,22.73,,,
Aug,10,24.50,0.52,0.46,1,136,29.80,0.30,10.79,,,
Aug,10,25.50,0.30,0.28,2,43,29.30,0.20,6.33,,,
Oct,10,20.01,2.77,-,3,-,17.70,0.89,6.00,,,
Oct,10,22.00,2.17,1.06,25,26,33.40,0.61,22.06,,,
Oct,10,25.00,0.81,0.81,1,3,29.70,0.34,9.41,,,
Dec,10,22.50,2.04,2.08,1,105,32.10,0.58,16.89,,,
Mar,11,20.00,3.78,3.96,6,13,32.00,0.75,8.62,,,
Mar,11,22.00,2.71,2.71,2,117,32.00,0.64,13.93,,,
Mar,11,25.00,1.46,1.44,1,12,30.30,0.45,8.28,,,
ASX Ltd Last Sale Price $30.26,,,,,,,,,,,,
Jun,10,31.00,0.27,0.27,1,49,22.10,0.32,20.35,,,
Jun,10,31.50,0.14,0.15,11,76,21.30,0.20,10.18,,,
Jul,10,31.50,0.53,0.45,6,56,20.90,0.35,12.42,,,
Sep,10,33.00,0.40,0.39,10,-,20.40,0.28,4.45,,,
Alumina Ltd Last Sale Price $1.52,,,,,,,,,,,,
Jun,10,1.60,0.03,0.03,25,1450,44.60,0.32,44.88,,,
Jun,10,1.70,0.01,0.01,165,3599,53.70,0.18,22.44,,,
Jun,10,1.80,0.01,0.01,32,3452,54.60,0.08,8.98,,,
Jul,10,1.70,0.04,0.04,44,501,41.50,0.28,18.77,,,
Jul,10,1.90,0.01,0.04,25,3014,46.00,0.12,7.04,,,
Aug,10,1.70,0.07,0.08,25,450,42.60,0.35,19.69,,,
Dec,10,1.65,0.14,0.15,30,289,40.00,0.49,17.53,,,
Dec,10,2.05,0.06,0.06,10,240,42.60,0.25,7.25,,,
AXA Asia Pacific Last Sale Price $5.78,,,,,,,,,,,,
Jun,10,5.75,0.17,0.23,25,599,32.70,0.56,57.23,,,
Jul,10,5.75,0.32,0.40,25,21,32.90,0.57,35.29,,,
Mar,11,5.25,0.87,0.86,30,41,27.20,0.76,7.43,,,
Mar,11,5.50,0.69,0.69,30,-,25.60,0.70,9.07,,,
BHP Billiton Ltd Last Sale Price $37.12,,,,,,,,,,,,
Jun,10,0.01,37.18,36.85,12,3305,-,-,4.30,,,
Jun,10,35.00,2.56,2.30,5,229,39.20,0.79,26.73,,,
Jun,10,35.50,2.13,3.32,2,28,37.40,0.74,31.65,,,
Jun,10,36.00,1.77,1.78,17,830,36.40,0.69,39.95,,,
Jun,10,36.50,1.44,1.25,41,216,35.60,0.62,50.09,,,
Jun,10,37.00,1.14,1.02,138,934,34.60,0.55,62.38,,,
Jun,10,37.50,0.86,0.86,133,403,33.60,0.47,53.16,,,
Jun,10,37.51,0.87,0.71,5,6,34.00,0.47,53.47,,,
Jun,10,38.00,0.65,0.63,219,2046,32.90,0.39,39.64,,,
Jun,10,38.01,0.64,0.56,1,11,32.90,0.39,39.33,,,
Jun,10,38.50,0.48,0.45,110,1370,32.70,0.32,29.50,,,
Jun,10,39.00,0.34,0.31,183,2236,32.50,0.25,21.20,,,
Jun,10,39.50,0.24,0.18,45,1535,32.20,0.19,14.75,,,
Jun,10,40.00,0.17,0.13,26,2985,32.20,0.14,10.14,,,
Jun,10,40.50,0.11,0.09,36,1375,31.50,0.10,6.45,,,
Jun,10,41.00,0.08,0.07,27,1998,32.80,0.08,4.92,,,
Jun,10,41.50,0.07,0.02,18,973,33.90,0.06,3.99,,,
Jun,10,42.00,0.05,0.03,42,2337,35.00,0.05,3.07,,,
Jun,10,43.00,0.02,0.02,10,1774,35.20,0.02,1.23,,,
Jul,10,36.00,2.65,2.54,55,88,35.30,0.64,29.50,,,
Jul,10,36.50,2.34,2.16,1,76,34.70,0.60,33.16,,,
Jul,10,37.00,2.04,1.90,60,82,34.00,0.56,36.92,,,
Jul,10,37.50,1.76,1.68,5,66,33.20,0.52,33.93,,,
Jul,10,38.00,1.50,1.40,8,411,32.70,0.47,29.02,,,
Jul,10,38.50,1.28,1.20,14,603,32.20,0.43,24.78,,,
Jul,10,39.00,1.10,1.06,74,284,32.10,0.39,21.11,,,
Jul,10,39.50,0.91,0.82,69,1024,31.50,0.34,17.55,,,
Jul,10,40.00,0.75,0.69,32,850,31.00,0.30,14.46,,,
Jul,10,40.50,0.61,0.55,11,150,30.60,0.26,11.76,,,
Jul,10,41.00,0.51,0.48,44,591,30.50,0.23,9.74,,,
Jul,10,42.00,0.32,0.31,16,1213,29.80,0.16,6.17,,,
Jul,10,42.50,0.26,0.23,4,260,29.60,0.13,4.92,,,
Jul,10,43.00,0.23,0.20,30,763,30.40,0.12,4.34,,,
Jul,10,43.50,0.16,0.17,12,370,29.20,0.09,2.99,,,
Jul,10,44.00,0.13,0.22,35,304,29.50,0.08,2.51,,,
Jul,10,44.50,0.11,0.42,10,358,29.90,0.07,2.12,,,
Aug,10,36.50,2.88,2.74,1,19,34.80,0.60,28.19,,,
Aug,10,38.00,2.09,1.90,10,399,33.80,0.50,26.01,,,
Aug,10,39.00,1.59,1.48,7,668,32.20,0.43,19.73,,,
Aug,10,41.00,0.92,0.87,13,160,31.20,0.30,11.39,,,
Sep,10,37.50,2.56,2.46,13,256,33.50,0.55,23.57,,,
Sep,10,39.00,1.87,1.72,1,354,32.50,0.46,17.14,,,
Sep,10,40.00,1.48,1.43,3,333,31.80,0.40,13.60,,,
Sep,10,41.00,1.17,1.08,5,1202,31.50,0.34,10.71,,,
Sep,10,44.50,0.43,0.39,32,291,29.90,0.17,3.95,,,
Sep,10,46.00,0.28,0.27,21,883,29.80,0.13,2.57,,,
Sep,10,48.00,0.16,0.14,5,333,29.90,0.08,1.47,,,
