Derivatives: Call Options - daily trades,,,,,,,,,,,,,,,,,,,,
Tuesday, July 7, 2015.,,,,,,,,,,,,,,,,,,,,
"XAO 5564.0 at 2015-07-07T16:42:36. Report at Tuesday, July 7, 2015. Processed Wednesday at 2015-07-08T01:00:09+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS,
AGL Energy Last Sale Price $15.84,
Jul,15,16.00,.28,.28,100,2526,21.80,.46,26.88,,
Aug,15,16.00,.42,.44,15,264,21.10,.51,18.83,,
Sep,15,14.16,1.76,1.72,8,1915,20.60,.91,2.30,,
Sep,15,14.88,1.15,1.08,10,883,20.40,.80,5.33,,
Oct,15,16.50,.35,.37,200,10,19.70,.44,7.11,,
Oct,15,17.00,.23,.25,163,120,19.60,.34,4.51,,
Dec,15,15.36,.94,.94,18,215,18.50,.70,6.46,,
,
Asciano Last Sale Price $7.86,
Sep,15,6.25,1.67,1.79,62,62,39.70,.92,3.48,,
Oct,15,8.00,.42,.45,64,-,29.30,.53,16.96,,
,
Amcor Last Sale Price $13.73,
Jul,15,14.00,.19,.16,146,251,21.70,.40,21.05,,
Jul,15,14.75,.04,.03,4,922,21.60,.11,3.88,,
Aug,15,14.50,.19,.17,4,55,21.90,.30,9.46,,
Sep,15,14.30,.26,.25,40,719,20.40,.40,8.64,,
,
AMP Last Sale Price $6.28,
Jul,15,6.00,.41,.36,100,2531,37.80,.71,30.27,,
Jul,15,6.50,.11,.07,1200,17230,30.70,.36,26.64,,
Jul,15,6.75,.04,.04,1290,11390,29.40,.19,10.90,,
Aug,15,6.25,.31,.29,87,3522,30.50,.57,31.30,,
Aug,15,6.50,.19,.20,580,16491,29.30,.43,21.24,,
Aug,15,6.75,.11,.11,350,14342,28.50,.29,12.29,,
Sep,15,6.00,.50,.42,15,2883,32.30,.68,15.98,,
Sep,15,6.50,.23,.20,50,10918,30.20,.47,16.71,,
Sep,15,6.51,.21,.17,60,1492,30.20,.46,15.26,,
Sep,15,6.75,.15,.12,90,2485,29.60,.36,10.90,,
Oct,15,7.00,.12,.11,500,-,27.20,.30,6.06,,
Mar,16,6.25,.51,-,15,-,26.50,.63,10.69,,
,
Ansell Last Sale Price $24.65,
Sep,15,26.50,.71,.71,10,-,32.30,.37,13.14,,
,
ANZ Banking Grp Last Sale Price $33.03,
Jul,15,32.00,1.44,1.43,80,968,24.30,.73,18.88,,
Jul,15,32.01,1.43,1.84,100,380,24.20,.73,18.88,,
Jul,15,32.50,1.06,.98,20,2508,22.60,.65,24.40,,
Jul,15,33.00,.73,.69,430,7174,21.10,.54,32.23,,
Jul,15,33.50,.47,.45,79,2966,19.80,.43,21.41,,
Jul,15,33.51,.46,.43,372,1373,19.70,.42,21.18,,
Jul,15,34.00,.27,.24,1626,5612,18.70,.30,12.43,,
Jul,15,34.01,.27,.18,250,2577,18.70,.30,12.20,,
Jul,15,34.50,.14,.13,360,10969,18.00,.19,6.45,,
Jul,15,35.00,.07,.06,880,2141,17.50,.11,3.22,,
Jul,15,35.50,.03,.12,60,2704,17.10,.06,1.38,,
Jul,15,36.01,.01,.17,17,1068,17.00,.03,.69,,
Aug,15,32.00,1.73,1.71,32,3219,22.30,.70,14.88,,
Aug,15,32.50,1.38,1.20,50,544,21.20,.64,17.96,,
Aug,15,32.51,1.37,1.29,100,20,21.20,.63,18.06,,
Aug,15,33.00,1.06,1.05,315,5278,20.30,.56,21.89,,
Aug,15,34.00,.56,.55,310,1818,18.70,.40,11.90,,
Aug,15,34.50,.38,.36,44,1747,18.10,.31,8.08,,
Sep,15,33.00,1.30,1.33,20,1524,19.80,.58,17.54,,
Sep,15,33.01,1.29,1.29,10,2644,19.80,.58,17.61,,
Sep,15,34.50,.59,.44,17,1517,18.00,.37,8.15,,
Sep,15,35.00,.43,.40,64,2720,17.50,.30,5.94,,
Sep,15,35.51,.30,.25,180,400,17.20,.24,4.14,,
Oct,15,32.50,1.91,1.95,26,1020,20.60,.64,13.21,,
Oct,15,33.50,1.32,1.20,20,1010,19.40,.54,12.68,,
Nov,15,35.01,.53,.52,18,106,18.00,.40,4.06,,
Dec,15,30.00,3.77,3.70,30,110,22.80,.81,5.02,,
Dec,15,30.01,3.28,3.20,30,493,22.80,.81,1.75,,
Dec,15,33.51,1.19,1.02,5,755,19.40,.56,7.98,,
Dec,15,34.00,1.17,1.10,100,1074,19.00,.52,7.85,,
Dec,15,34.51,.81,.71,4,1092,18.70,.47,5.42,,
Dec,15,35.51,.53,.47,25,526,18.10,.37,3.54,,
Dec,15,36.51,.33,.31,20,281,17.60,.28,2.19,,
Jun,16,35.50,1.05,-,10,-,17.70,.50,3.30,,
,
ASX Last Sale Price $41.33,
Jul,15,42.00,.51,.49,35,350,18.50,.40,18.58,,
Jul,15,43.00,.21,.23,100,170,18.00,.22,7.73,,
Jul,15,44.50,.04,.49,100,13,17.80,.06,1.47,,
Sep,15,41.51,1.01,.42,25,38,18.90,.55,11.20,,
,
Alumina Last Sale Price $1.44,
Sep,15,1.40,.12,-,110,-,39.00,.62,25.35,,
Sep,15,1.50,.07,.08,625,-,38.30,.47,23.76,,
Oct,15,1.60,.06,-,220,-,36.90,.37,12.12,,
,
Bendigo&Adelaide Bk Last Sale Price $12.74,
Jul,15,12.50,.41,.39,31,506,20.50,.68,19.70,,
Jul,15,13.00,.14,.11,60,1755,18.30,.37,16.12,,
Aug,15,12.75,.34,.32,50,250,19.20,.56,18.46,,
Aug,15,13.00,.22,.21,314,838,18.80,.45,12.12,,
Nov,15,13.25,.29,.26,20,-,18.40,.47,5.81,,
Dec,15,13.00,.44,.33,31,100,19.10,.54,7.60,,
,
BHP Billiton Last Sale Price $26.25,
Jul,15,25.25,1.46,1.41,100,406,32.70,.71,26.36,,
Jul,15,25.26,1.45,4.04,150,220,32.60,.71,26.65,,
Jul,15,26.18,.84,.83,385,360,30.20,.55,44.90,,
Jul,15,26.65,.60,.57,600,2690,29.20,.45,34.76,,
Jul,15,27.12,.41,.37,600,3814,28.40,.36,24.04,,
Jul,15,27.13,.41,-,200,389,28.40,.35,23.75,,
Jul,15,27.59,.28,.23,2468,915,27.90,.27,15.93,,
Jul,15,28.05,.17,.14,665,3608,27.70,.19,10.14,,
Jul,15,28.99,.07,.07,47,13323,28.30,.10,4.35,,
Jul,15,29.00,.07,.20,200,2860,28.30,.09,4.35,,
Jul,15,29.92,.04,.09,1500,8963,29.80,.05,2.03,,
Jul,15,30.39,.03,.03,57,14339,30.50,.03,1.45,,
Jul,15,30.40,.03,.06,200,842,30.50,.03,1.45,,
Jul,15,31.33,.01,.02,20,11096,31.50,.02,.58,,
Jul,15,31.80,.01,.01,20,3308,31.50,-,.35,,
Aug,15,25.72,1.54,1.45,20,-,31.50,.62,27.14,,
Aug,15,26.18,1.27,1.23,46,520,30.80,.56,32.22,,
Aug,15,26.65,1.03,1.00,20,1259,30.20,.50,27.68,,
Aug,15,27.12,.82,.81,6,225,29.60,.43,22.06,,
Aug,15,27.59,.65,.61,545,2129,29.10,.37,17.25,,
Aug,15,28.05,.50,.42,30,3293,28.70,.31,13.24,,
Aug,15,28.06,.50,.46,150,44,28.70,.31,13.24,,
Aug,15,28.52,.38,.34,48,3032,28.30,.26,10.03,,
Aug,15,28.99,.28,.28,40,717,28.10,.21,7.49,,
Aug,15,29.92,.16,.13,10,7764,27.90,.13,4.14,,
Aug,15,30.39,.12,.10,13,1194,28.00,.10,3.08,,
Sep,15,25.72,1.63,1.49,3,2,29.90,.62,19.03,,
Sep,15,26.65,1.13,1.07,17,526,28.90,.52,19.55,,
Sep,15,27.59,.73,.66,823,3162,28.20,.41,12.78,,
Sep,15,28.05,.59,.52,716,2007,27.90,.36,10.25,,
Sep,15,28.52,.47,.44,27,3344,27.70,.32,8.17,,
Sep,15,28.53,.37,.33,37,194,27.70,.31,6.43,,
Sep,15,28.99,.36,.35,85,5092,27.50,.27,6.34,,
Sep,15,30.39,.17,.15,15,1515,27.50,.16,2.95,,
Sep,15,30.86,.14,.11,13,2482,27.60,.14,2.35,,
Oct,15,26.18,1.52,1.54,16,66,29.20,.58,17.53,,
Oct,15,30.86,.22,.18,20,1657,26.80,.19,2.66,,
Oct,15,31.33,.17,.15,20,50,26.90,.16,2.12,,
Oct,15,31.80,.15,1.31,200,118,27.10,.14,1.81,,
Oct,15,32.26,.13,.12,40,40,27.40,.12,1.51,,
Nov,15,27.50,1.04,1.03,15,212,27.30,.48,10.16,,
Nov,15,30.00,.40,.34,40,45,26.10,.27,3.89,,
Nov,15,31.50,.21,.23,20,50,25.70,.18,2.04,,
Dec,15,27.12,1.31,1.30,10,7000,27.60,.52,11.15,,
Dec,15,27.13,1.28,-,10,70,27.60,.52,10.85,,
Dec,15,28.99,.70,.71,20,4515,26.40,.37,5.93,,
Dec,15,30.39,.42,.37,4,3897,25.90,.27,3.56,,
Dec,15,30.86,.35,.33,45,2802,25.80,.24,3.01,,
Dec,15,31.81,.25,.25,40,589,25.70,.19,2.08,,
Dec,15,33.20,.14,.11,40,1568,25.60,.13,1.19,,
Mar,16,27.59,1.48,1.30,140,142,26.80,.53,7.86,,
Mar,16,28.99,1.00,.86,155,590,26.00,.44,5.35,,
Mar,16,33.67,.23,.25,30,133,24.50,.18,1.23,,
Sep,16,30.00,1.05,1.02,40,-,24.70,.49,3.25,,
,
Boral Last Sale Price $5.95,
Aug,15,6.25,.12,.10,25,8137,25.20,.35,13.57,,
,
Bank of Qld Last Sale Price $13.27,
Jul,15,13.25,.30,.27,15,248,21.20,.55,32.09,,
Aug,15,13.75,.20,.17,110,76,18.90,.36,10.58,,
Aug,15,14.00,.13,.12,180,258,18.60,.27,6.88,,
Sep,15,12.50,1.04,.98,50,-,22.20,.77,9.28,,
Sep,15,12.75,.85,.81,50,-,21.30,.72,11.35,,
Nov,15,14.00,.32,.32,83,-,19.20,.42,6.16,,
,
BlueScope Steel Last Sale Price $3.29,
Aug,15,3.40,.23,.28,25,70,54.50,.49,48.00,,
,
Brambles Last Sale Price $10.90,
Jul,15,11.25,.13,.12,244,2564,23.20,.33,17.44,,
Aug,15,11.00,.35,.35,15,2018,23.80,.51,22.86,,
Aug,15,11.50,.17,.17,920,4936,23.00,.31,10.63,,
,
C'wlth Bank of Aust Last Sale Price $87.69,
Jul,15,70.01,17.77,17.57,10,151,32.90,1.00,1.65,,
Jul,15,74.01,13.82,13.80,5,228,32.30,.99,2.34,,
Jul,15,85.00,3.54,3.65,325,3957,21.00,.75,14.74,,
Jul,15,86.00,2.78,2.95,310,5527,20.00,.69,18.90,,
Jul,15,87.00,2.10,2.18,690,6528,19.10,.60,24.45,,
Jul,15,87.01,2.10,1.67,100,2947,19.10,.60,24.54,,
Jul,15,88.00,1.51,1.58,639,2582,18.30,.51,26.28,,
Jul,15,89.00,1.03,1.09,725,5721,17.60,.41,17.86,,
Jul,15,90.00,.66,.72,1030,11354,17.00,.31,11.36,,
Jul,15,90.01,.66,.54,50,1141,17.00,.31,11.36,,
Jul,15,91.00,.40,.45,860,5309,16.50,.22,6.94,,
Jul,15,92.00,.23,.22,20,2127,16.10,.14,3.90,,
Jul,15,92.01,.23,.31,190,532,16.10,.14,3.90,,
Jul,15,93.00,.12,.08,3,2220,15.90,.09,2.08,,
Jul,15,93.01,.12,-,140,1874,15.90,.09,2.08,,
Aug,15,83.00,5.52,5.65,20,1333,20.20,.81,6.64,,
Aug,15,84.00,4.71,4.90,6,210,19.60,.77,8.12,,
Aug,15,85.00,3.94,4.10,250,979,19.10,.72,9.97,,
Aug,15,85.01,2.79,2.54,8,2828,19.10,.72,.92,,
Aug,15,86.00,3.23,3.29,75,629,18.70,.67,12.37,,
Aug,15,86.01,2.23,2.25,32,1885,18.70,.67,4.44,,
Aug,15,87.00,2.60,2.65,115,4321,18.30,.61,15.29,,
Aug,15,88.00,2.04,1.96,230,1961,17.90,.54,16.37,,
Aug,15,88.01,1.35,1.20,12,433,17.90,.54,10.77,,
Aug,15,89.01,1.01,.82,10,1119,17.60,.47,8.08,,
Aug,15,90.00,1.19,.87,200,1501,17.50,.41,9.49,,
Aug,15,92.00,.65,.67,30,752,17.40,.28,5.16,,
Aug,15,93.00,.47,.47,132,1367,17.60,.23,3.80,,
Aug,15,94.00,.35,.36,100,708,17.80,.19,2.84,,
Sep,15,84.00,4.79,4.85,5,1508,18.70,.75,5.75,,
Sep,15,86.00,3.37,3.44,5,1265,17.90,.67,8.74,,
Sep,15,87.00,2.75,2.90,20,1450,17.60,.61,10.72,,
Sep,15,88.00,2.21,2.20,404,472,17.30,.56,11.50,,
Sep,15,88.01,1.84,1.80,40,484,17.30,.56,9.57,,
Sep,15,90.00,1.38,1.44,26,705,16.90,.45,7.15,,
Sep,15,91.00,1.05,1.12,27,325,16.80,.39,5.49,,
Sep,15,94.00,.47,.47,100,399,16.80,.25,2.42,,
Sep,15,96.00,.27,.29,100,320,17.00,.17,1.40,,
Oct,15,90.00,1.81,1.84,40,9,17.10,.49,6.57,,
Oct,15,98.00,.33,.33,10,30,16.90,.17,1.19,,
Nov,15,89.00,2.56,2.57,10,20,17.30,.55,7.44,,
Dec,15,94.00,1.33,1.34,20,292,17.00,.37,3.38,,
Dec,15,96.00,.95,.92,10,1823,17.00,.30,2.41,,
Dec,15,96.01,.95,.82,10,280,17.00,.30,2.42,,
Mar,16,93.00,2.25,2.09,7,50,17.00,.48,3.60,,
Mar,16,96.00,1.50,1.50,10,60,16.80,.39,2.40,,
Jun,16,94.00,2.56,2.20,10,250,16.90,.50,3.02,,
Sep,16,92.00,3.76,-,10,-,17.80,.63,3.47,,
,
Coca-Cola Amatil Last Sale Price $9.29,
Jul,15,9.50,.12,.10,55,143,21.50,.37,19.64,,
,
Cimic Grp Last Sale Price $21.71,
Aug,15,22.34,.60,.57,10,-,26.00,.44,19.40,,
Mar,16,26.81,.30,.33,50,100,24.00,.23,1.96,,
,
Computershare Last Sale Price $11.88,
Aug,15,13.00,.09,.08,10,132,24.90,.20,5.32,,
Mar,16,12.75,.56,.50,10,10,23.60,.48,6.65,,
,
CSL Last Sale Price $89.00,
Jul,15,78.01,11.22,11.05,1,5,31.80,.96,3.93,,
Jul,15,85.00,4.71,4.62,50,154,23.40,.81,12.22,,
Jul,15,86.00,3.91,3.90,120,191,22.60,.76,15.55,,
Jul,15,87.00,3.17,3.35,30,84,22.10,.69,20.08,,
Jul,15,88.00,2.52,2.52,10,622,21.60,.62,25.89,,
Jul,15,89.00,1.94,1.93,5,282,21.20,.54,33.15,,
Jul,15,90.00,1.46,1.45,75,1000,20.90,.45,24.95,,
Jul,15,91.00,1.06,1.04,61,2861,20.60,.37,18.11,,
Jul,15,92.01,.75,.90,200,445,20.30,.29,12.73,,
Jul,15,94.00,.34,.33,330,1049,20.00,.16,5.81,,
Aug,15,82.00,8.13,7.92,100,-,26.20,.83,8.87,,
Aug,15,87.00,4.31,4.25,20,240,23.30,.65,18.22,,
Aug,15,90.00,2.64,2.50,20,320,22.40,.50,20.82,,
Sep,15,87.00,4.68,4.70,1,49,22.10,.65,13.74,,
Sep,15,89.00,3.54,-,20,120,21.70,.57,18.17,,
Sep,15,90.01,2.87,-,20,-,21.60,.53,14.71,,
Sep,15,91.00,2.61,2.48,612,310,21.40,.48,13.35,,
Sep,15,92.01,2.09,-,200,-,21.30,.44,10.69,,
Sep,15,95.00,1.30,1.27,141,222,21.10,.31,6.66,,
Sep,15,100.00,.54,.54,50,80,21.60,.16,2.74,,
Sep,15,104.00,.26,.26,23,17,22.30,.09,1.33,,
Dec,15,104.00,.80,.83,50,25,20.30,.19,2.00,,
,
Crown Resorts Last Sale Price $13.07,
Aug,15,13.25,.49,.47,50,2155,28.40,.50,26.32,,
Aug,15,13.75,.29,.29,1110,115,27.60,.36,15.57,,
Aug,15,14.00,.22,.19,15,299,27.40,.29,11.82,,
Oct,15,13.51,.56,.53,40,-,27.10,.49,13.48,,
Oct,15,14.25,.33,.28,64,-,26.50,.35,7.89,,
,
Echo Entertainment Last Sale Price $4.72,
Jul,15,4.90,.08,.14,151,2000,31.80,.35,25.78,,
Jul,15,5.00,.06,.10,123,-,31.90,.26,17.72,,
Aug,15,4.90,.14,-,2000,-,30.50,.42,20.82,,
,
Flight Centre Travel Last Sale Price $34.02,
Jul,15,36.00,.36,.35,100,143,30.20,.25,16.09,,
Aug,15,35.00,1.17,1.00,10,20,30.50,.45,24.04,,
Sep,15,34.00,1.76,-,20,-,28.60,.57,23.40,,
Sep,15,35.50,1.09,-,20,-,27.80,.43,14.62,,
Oct,15,35.01,1.30,1.16,20,-,27.10,.50,12.13,,
Nov,15,35.00,1.63,1.70,15,111,27.20,.52,12.23,,
,
Fortescue Metals Grp Last Sale Price $1.78,
Jul,15,1.75,.15,.14,40,1485,75.10,.59,97.98,,
Jul,15,1.80,.13,.12,200,3725,73.40,.53,106.50,,
Jul,15,2.00,.06,.05,480,11017,71.70,.30,46.86,,
Jul,15,2.10,.04,.04,140,2915,72.10,.22,29.82,,
Jul,15,2.20,.03,.02,500,6419,72.70,.15,21.30,,
Aug,15,1.70,.25,.23,200,-,75.80,.63,62.92,,
Aug,15,1.85,.17,.15,200,110,73.80,.52,66.85,,
Aug,15,1.91,.14,.12,100,-,73.20,.47,57.02,,
Aug,15,2.00,.12,.10,400,8836,72.60,.40,45.22,,
Sep,15,2.20,.10,.08,100,1050,72.60,.34,24.28,,
Oct,15,2.20,.13,.13,80,-,71.30,.39,23.12,,
Mar,16,2.50,.17,.47,535,5,67.50,.41,13.32,,
,
Insurance Aust Grp Last Sale Price $5.70,
Aug,15,5.75,.20,.19,165,10259,24.70,.52,24.01,,
Aug,15,6.25,.04,.04,150,180,22.90,.17,4.93,,
