Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4936.1 at 16:37 18/1/2010  Report at 19:05 Monday 18/1/2010. Processed 19:11 Monday 18/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.11,,,,,,,,,,,,
Jan,10,14.00,0.20,0.28,3,208,13.10,0.67,19.99,,,
Mar,10,14.00,0.43,0.38,13,233,16.00,0.62,12.35,,,
Mar,10,15.00,0.07,0.07,18,293,15.00,0.22,2.70,,,
Asciano Grp Last Sale Price $1.88,,,,,,,,,,,,
Jun,10,1.40,0.54,0.54,30,55,44.60,0.89,7.37,,,
Jun,10,1.90,0.19,0.16,50,481,35.70,0.57,22.73,,,
Amcor Ltd Last Sale Price $6.28,,,,,,,,,,,,
Feb,10,5.95,0.40,0.40,20,105,20.80,0.82,9.69,,,
Feb,10,6.18,0.23,0.23,3,290,20.60,0.64,19.37,,,
Mar,10,5.95,0.41,0.41,9,119,22.00,0.77,7.37,,,
Mar,10,6.18,0.27,0.27,2,161,23.20,0.63,14.75,,,
Dec,10,6.50,0.43,0.42,10,-,24.80,0.58,7.35,,,
AMP Ltd Last Sale Price $6.59,,,,,,,,,,,,
Jan,10,5.25,1.35,1.36,3,60,60.70,0.99,5.04,,,
Jan,10,6.25,0.36,0.38,27,607,25.50,0.91,10.07,,,
Jan,10,6.50,0.17,0.16,117,1087,26.30,0.65,40.28,,,
Jan,10,6.75,0.07,0.06,95,755,29.10,0.33,32.73,,,
Jan,10,7.00,0.04,0.04,37,1904,36.80,0.18,17.62,,,
Feb,10,6.50,0.30,0.31,35,517,28.00,0.60,29.82,,,
Feb,10,6.51,0.23,0.23,8,153,19.70,0.63,20.59,,,
Feb,10,6.75,0.19,0.19,78,678,28.80,0.44,26.27,,,
Feb,10,7.00,0.14,0.14,184,1154,32.60,0.32,19.17,,,
Feb,10,7.25,0.10,0.10,155,166,35.20,0.23,13.49,,,
Feb,10,7.50,0.06,0.08,70,401,35.50,0.15,7.81,,,
Mar,10,6.75,0.23,0.20,10,595,28.30,0.48,19.01,,,
Mar,10,7.00,0.16,0.18,35,891,29.80,0.37,13.23,,,
Mar,10,7.25,0.10,0.14,25,292,29.90,0.27,8.27,,,
Mar,10,7.50,0.06,0.10,12,263,30.10,0.19,4.96,,,
Apr,10,6.50,0.41,0.40,2,294,28.90,0.61,17.38,,,
Apr,10,7.00,0.23,0.24,50,105,30.60,0.42,12.49,,,
Apr,10,7.25,0.16,0.20,630,55,29.90,0.34,8.42,,,
Jun,10,6.74,0.41,0.33,56,94,28.90,0.54,14.37,,,
Sep,10,7.25,0.34,0.35,20,-,28.30,0.45,7.67,,,
Sep,10,8.00,0.18,0.19,20,41,28.60,0.30,4.00,,,
ANZ Banking Grp Last Sale Price $23.17,,,,,,,,,,,,
Jan,10,20.00,3.19,2.88,2,108,29.30,1.00,2.86,,,
Jan,10,21.50,1.72,1.46,36,222,28.50,0.95,6.44,,,
Jan,10,21.51,1.70,1.42,5,26,25.60,0.97,5.01,,,
Jan,10,22.00,1.24,1.18,91,735,25.70,0.90,10.02,,,
Jan,10,22.50,0.79,0.79,135,1367,22.30,0.80,17.19,,,
Jan,10,23.00,0.41,0.39,559,1041,20.40,0.61,35.09,,,
Jan,10,23.50,0.19,0.17,170,815,20.30,0.36,26.49,,,
Jan,10,24.00,0.07,0.07,159,1111,20.20,0.16,9.31,,,
Jan,10,25.00,0.01,0.01,100,864,22.70,0.02,1.00,,,
Feb,10,20.50,2.81,1.87,10,42,26.70,0.94,5.86,,,
Feb,10,21.00,2.35,1.97,5,149,24.90,0.91,7.07,,,
Feb,10,22.00,1.49,1.44,22,271,23.10,0.79,12.72,,,
Feb,10,22.50,1.09,1.05,128,370,21.50,0.71,16.76,,,
Feb,10,23.00,0.78,0.74,164,1129,21.50,0.59,24.64,,,
Feb,10,23.01,0.76,0.58,3,5,20.90,0.59,24.03,,,
Feb,10,23.50,0.50,0.51,61,228,20.30,0.46,20.20,,,
Feb,10,24.00,0.32,0.31,40,947,20.20,0.34,12.72,,,
Mar,10,21.50,2.12,1.94,10,263,24.60,0.81,10.58,,,
Mar,10,22.00,1.72,1.70,5,840,23.60,0.75,12.93,,,
Mar,10,23.00,1.07,1.02,12,340,22.70,0.59,21.16,,,
Mar,10,23.50,0.81,0.77,55,373,22.50,0.50,19.04,,,
Mar,10,24.00,0.59,0.56,5,847,22.00,0.41,13.87,,,
Mar,10,25.00,0.26,0.27,22,385,20.60,0.24,6.11,,,
Apr,10,21.50,2.37,2.21,5,34,25.00,0.78,10.73,,,
Apr,10,23.00,1.37,1.35,8,105,23.60,0.60,18.53,,,
Apr,10,23.50,1.08,1.00,10,184,22.60,0.53,16.60,,,
Apr,10,24.00,0.86,0.71,2,166,22.60,0.46,13.28,,,
May,10,22.50,1.72,-,8,-,23.50,0.67,12.72,,,
May,10,24.00,0.91,0.83,2,-,22.10,0.48,10.97,,,
Jun,10,23.50,1.35,1.24,71,67,24.40,0.56,13.46,,,
Jun,10,24.00,1.09,1.05,23,381,23.50,0.50,10.87,,,
Jun,10,26.00,0.48,0.43,26,217,23.20,0.30,4.84,,,
Dec,10,23.00,2.39,1.83,200,463,26.10,0.64,10.29,,,
ASX Ltd Last Sale Price $34.64,,,,,,,,,,,,
Jan,10,34.00,0.85,0.65,1,49,19.10,0.74,20.12,,,
Jan,10,35.00,0.25,0.30,2,121,17.00,0.38,23.95,,,
Feb,10,33.00,2.02,1.92,2,66,20.40,0.81,10.13,,,
Feb,10,34.50,0.99,1.22,50,10,19.70,0.58,22.97,,,
Feb,10,35.00,0.72,0.72,26,36,19.20,0.48,19.45,,,
Feb,10,35.50,0.51,0.52,13,59,19.10,0.39,13.78,,,
Feb,10,36.00,0.34,0.30,55,93,18.70,0.31,9.32,,,
Feb,10,36.50,0.22,0.25,2,61,18.10,0.22,5.81,,,
Jun,10,32.00,3.40,5.00,1,79,23.10,0.78,5.10,,,
Alumina Ltd Last Sale Price $1.86,,,,,,,,,,,,
Mar,10,2.14,0.05,0.06,24,1631,42.90,0.27,14.64,,,
Jun,10,2.25,0.09,0.09,5,93,41.50,0.32,11.18,,,
AXA Asia Pacific Last Sale Price $6.65,,,,,,,,,,,,
Jan,10,5.75,0.91,0.69,2,512,32.50,1.00,2.49,,,
Feb,10,6.25,0.47,0.44,5,5,22.70,0.83,10.56,,,
Mar,10,6.50,0.29,0.33,2,370,19.40,0.67,11.88,,,
BHP Billiton Ltd Last Sale Price $43.44,,,,,,,,,,,,
Jan,10,32.00,11.48,10.98,10,51,38.00,1.00,2.67,,,
Jan,10,35.00,8.47,8.22,11,71,37.50,1.00,2.67,,,
Jan,10,36.00,7.48,7.22,1,153,37.30,1.00,3.06,,,
Jan,10,36.50,6.98,5.64,2,46,37.10,1.00,3.06,,,
Jan,10,37.50,5.99,5.93,9,259,36.80,0.99,3.44,,,
Jan,10,38.50,4.99,5.22,6,386,33.90,0.99,3.82,,,
Jan,10,38.51,4.97,3.22,3,6,27.20,1.00,3.06,,,
Jan,10,39.00,4.50,4.37,23,447,32.40,0.98,4.20,,,
Jan,10,39.50,4.00,3.90,6,439,31.00,0.97,4.97,,,
Jan,10,40.00,3.52,3.28,24,1004,29.50,0.96,5.73,,,
Jan,10,40.50,3.04,3.05,1,383,28.00,0.94,7.26,,,
Jan,10,41.00,2.52,2.25,6,1566,23.10,0.94,6.49,,,
Jan,10,41.50,2.08,1.88,12,841,23.70,0.89,10.31,,,
Jan,10,42.00,1.67,1.65,148,1550,24.30,0.82,17.19,,,
Jan,10,42.50,1.27,1.12,6,621,23.40,0.73,25.21,,,
Jan,10,43.00,0.94,0.88,218,1477,23.30,0.63,37.81,,,
Jan,10,43.01,0.92,0.58,5,137,23.10,0.63,37.43,,,
Jan,10,43.50,0.61,0.59,160,611,21.60,0.51,46.60,,,
Jan,10,44.00,0.41,0.39,178,1689,21.80,0.38,30.94,,,
Jan,10,44.50,0.25,0.24,1628,2032,21.80,0.27,19.10,,,
Jan,10,45.00,0.14,0.11,1772,2629,21.80,0.18,11.08,,,
Jan,10,45.01,0.14,0.10,10,3,21.90,0.18,11.08,,,
Jan,10,45.50,0.10,0.07,68,348,22.80,0.12,7.26,,,
Jan,10,46.00,0.05,0.04,18,548,23.00,0.07,3.82,,,
Feb,10,32.00,11.57,-,10,91,30.90,1.00,2.69,,,
Feb,10,35.00,8.59,-,10,62,30.60,0.99,3.23,,,
Feb,10,37.00,6.64,5.65,2,176,30.10,0.96,4.42,,,
Feb,10,38.00,5.70,6.08,3,386,29.90,0.93,5.60,,,
Feb,10,39.00,4.80,4.69,6,208,29.70,0.89,7.76,,,
Feb,10,40.00,3.94,3.78,3,604,29.50,0.84,10.88,,,
Feb,10,41.00,3.10,2.91,12,450,27.80,0.78,14.22,,,
Feb,10,41.50,2.71,3.06,1,463,27.10,0.74,16.70,,,
Feb,10,42.00,2.37,2.37,31,713,27.10,0.69,20.04,,,
Feb,10,42.01,2.34,-,6,5,33.50,0.66,19.61,,,
Feb,10,42.50,2.01,1.96,123,250,26.20,0.65,23.05,,,
Feb,10,43.00,1.70,1.64,63,1294,25.60,0.59,27.04,,,
Feb,10,43.50,1.36,1.38,49,157,24.30,0.54,29.30,,,
Feb,10,44.00,1.13,1.15,171,811,24.40,0.48,24.24,,,
Feb,10,44.01,1.13,1.34,2,9,28.50,0.49,24.24,,,
Feb,10,44.50,0.91,0.83,22,212,24.00,0.42,19.50,,,
Feb,10,45.00,0.71,0.72,253,1099,23.50,0.36,15.30,,,
Feb,10,45.01,0.72,0.68,50,49,27.10,0.38,15.62,,,
Feb,10,45.50,0.56,0.53,2,41,23.40,0.31,11.96,,,
Feb,10,46.00,0.43,0.42,6,426,23.30,0.26,9.26,,,
Feb,10,47.00,0.25,0.23,11,548,23.20,0.18,5.39,,,
Feb,10,48.00,0.12,0.12,24,232,22.40,0.10,2.59,,,
Mar,10,0.01,43.10,42.99,1000,249,-,-,-,,,
