Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4757.6 at 16:38 4/3/2010  Report at 19:05 Thursday 4/3/2010. Processed 19:14 Thursday 4/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.41,,,,,,,,,,,,
Mar,10,14.00,0.52,0.50,5,4,17.10,0.79,12.09,,,
Mar,10,14.50,0.17,0.18,28,281,14.30,0.47,19.57,,,
Mar,10,15.00,0.03,0.06,6,155,13.70,0.14,3.45,,,
Apr,10,14.50,0.29,0.32,1,216,12.80,0.53,12.89,,,
May,10,14.50,0.40,0.39,2,29,13.50,0.56,11.77,,,
May,10,15.00,0.19,0.20,20,12,13.20,0.35,5.51,,,
Jun,10,12.50,2.07,2.06,1,1,11.10,1.00,3.59,,,
Jun,10,14.50,0.52,0.42,87,220,14.80,0.57,11.66,,,
Jun,10,15.00,0.29,0.30,87,163,14.50,0.41,6.61,,,
Sep,10,15.50,0.34,0.34,10,53,15.30,0.38,4.16,,,
Asciano Grp Last Sale Price $1.82,,,,,,,,,,,,
Apr,10,1.80,0.11,0.10,200,133,30.50,0.59,29.91,,,
Apr,10,1.90,0.06,0.07,1000,289,31.30,0.41,21.11,,,
Apr,10,2.00,0.03,0.03,67,-,28.00,0.23,8.80,,,
May,10,1.80,0.13,0.15,6,76,31.30,0.59,25.95,,,
Jul,10,2.00,0.08,-,6,-,29.10,0.39,10.84,,,
Dec,10,1.75,0.29,0.32,50,12,34.50,0.67,14.96,,,
Amcor Ltd Last Sale Price $5.90,,,,,,,,,,,,
Mar,10,5.72,0.25,0.22,10,80,23.10,0.74,18.28,,,
Apr,10,5.95,0.19,0.15,6,252,20.70,0.52,20.08,,,
AMP Ltd Last Sale Price $5.98,,,,,,,,,,,,
Mar,10,6.00,0.13,0.14,66,501,23.10,0.51,36.07,,,
Mar,10,6.50,0.03,0.02,15,1082,28.50,0.13,6.94,,,
Apr,10,6.00,0.22,0.20,13,318,22.70,0.54,23.56,,,
Apr,10,6.25,0.12,0.11,99,648,22.30,0.36,12.31,,,
Apr,10,6.50,0.07,0.07,42,704,23.90,0.23,6.96,,,
Apr,10,6.75,0.03,0.03,40,510,23.20,0.12,3.21,,,
May,10,6.25,0.19,0.17,27,78,24.10,0.42,13.28,,,
ANZ Banking Grp Last Sale Price $23.67,,,,,,,,,,,,
Mar,10,20.00,3.72,3.72,20,211,30.90,0.99,3.50,,,
Mar,10,20.50,3.23,3.29,2,244,30.60,0.98,4.21,,,
Mar,10,21.00,2.75,2.74,307,945,30.40,0.96,5.61,,,
Mar,10,22.00,1.79,1.85,302,1424,25.60,0.90,8.76,,,
Mar,10,23.00,0.94,0.95,13,1113,22.40,0.73,19.28,,,
Mar,10,23.50,0.59,0.58,64,1421,21.10,0.59,29.79,,,
Mar,10,24.00,0.34,0.33,108,1974,20.20,0.42,23.48,,,
Mar,10,24.50,0.16,0.16,88,736,19.30,0.26,11.21,,,
Mar,10,25.00,0.08,0.12,21,766,19.80,0.15,5.61,,,
Apr,10,23.50,0.93,0.92,484,447,20.80,0.59,20.56,,,
Apr,10,24.00,0.65,0.64,8,460,19.70,0.49,17.45,,,
Apr,10,24.50,0.43,0.44,15,164,19.20,0.38,11.63,,,
Apr,10,26.00,0.10,0.14,30,73,18.60,0.13,2.71,,,
Apr,10,26.50,0.06,-,30,-,18.90,0.09,1.62,,,
May,10,23.50,1.03,1.00,2,48,20.90,0.60,15.60,,,
May,10,24.00,0.77,0.76,23,183,20.60,0.52,13.97,,,
May,10,24.01,0.65,-,4,-,20.10,0.52,11.70,,,
May,10,24.50,0.55,0.53,3,49,20.10,0.43,9.98,,,
May,10,25.00,0.40,-,1,-,20.10,0.35,7.17,,,
Jun,10,22.50,1.82,1.80,11,252,22.90,0.73,8.87,,,
Jun,10,23.50,1.19,0.80,1,126,22.00,0.61,13.92,,,
Jun,10,25.00,0.55,0.61,1,105,21.00,0.40,7.44,,,
Sep,10,26.00,0.78,0.75,10,26,22.50,0.39,5.86,,,
Dec,10,18.00,6.13,6.24,1,175,32.00,0.90,2.43,,,
Dec,10,19.50,4.88,-,1,-,29.50,0.85,3.69,,,
Dec,10,20.00,4.47,4.36,9,594,28.70,0.83,4.21,,,
Dec,10,23.50,2.09,-,9,1,24.50,0.64,10.04,,,
Dec,10,24.50,1.62,1.69,15,25,24.00,0.57,8.44,,,
ASX Ltd Last Sale Price $35.90,,,,,,,,,,,,
Mar,10,36.50,0.30,0.33,1,144,14.90,0.36,13.86,,,
Apr,10,36.00,0.94,0.90,4,26,15.60,0.55,16.77,,,
Apr,10,36.50,0.65,0.71,2,96,14.60,0.46,11.59,,,
Apr,10,37.00,0.45,0.50,3,73,14.20,0.36,7.94,,,
Apr,10,37.50,0.30,0.36,4,33,14.20,0.28,5.35,,,
May,10,36.00,1.21,1.18,23,2,15.90,0.57,14.47,,,
Jun,10,38.00,0.58,0.55,1,5,15.10,0.34,5.26,,,
Jun,11,40.00,1.94,1.94,1,10,19.70,0.51,4.12,,,
Alumina Ltd Last Sale Price $1.62,,,,,,,,,,,,
Mar,10,1.63,0.06,0.06,47,1143,38.90,0.51,56.33,,,
Apr,10,1.60,0.12,0.11,7,1004,39.70,0.59,37.55,,,
Apr,10,1.70,0.07,0.07,184,1173,37.90,0.42,25.69,,,
Apr,10,1.90,0.03,0.03,25,198,39.80,0.19,9.88,,,
AXA Asia Pacific Last Sale Price $6.32,,,,,,,,,,,,
Mar,10,6.25,0.16,0.14,7,16,17.50,0.64,22.31,,,
Apr,10,5.75,0.63,0.62,1,-,18.90,0.92,5.57,,,
Apr,10,6.25,0.24,0.21,2500,50,18.30,0.62,17.22,,,
BHP Billiton Ltd Last Sale Price $42.28,,,,,,,,,,,,
Mar,10,39.50,3.10,2.90,9,357,28.70,0.86,12.36,,,
Mar,10,40.00,2.65,2.50,46,2692,27.50,0.82,14.72,,,
Mar,10,40.50,2.24,2.07,27,705,26.40,0.78,18.05,,,
Mar,10,41.00,1.84,1.77,130,2922,25.20,0.72,21.97,,,
Mar,10,41.01,1.84,1.47,4,128,25.30,0.72,22.17,,,
Mar,10,41.50,1.47,1.38,112,919,24.10,0.66,27.08,,,
Mar,10,42.00,1.13,1.10,234,2983,23.00,0.58,33.35,,,
Mar,10,42.01,1.13,1.06,2,129,23.30,0.58,33.75,,,
Mar,10,42.50,0.84,0.81,270,1391,22.20,0.50,33.16,,,
Mar,10,43.00,0.60,0.57,340,1940,21.60,0.41,23.74,,,
Mar,10,43.01,0.64,0.56,3,61,22.50,0.41,24.92,,,
Mar,10,43.50,0.42,0.40,151,721,21.10,0.32,16.48,,,
Mar,10,44.00,0.28,0.26,78,3038,20.70,0.24,10.79,,,
Mar,10,44.50,0.17,0.15,30,244,20.10,0.17,6.67,,,
Mar,10,45.00,0.09,0.10,102,3160,18.90,0.10,3.34,,,
Mar,10,46.00,0.08,0.04,2,801,23.30,0.08,3.14,,,
Mar,10,47.00,0.02,0.01,50,927,21.20,0.02,0.78,,,
Apr,10,36.50,6.20,5.92,1,16,29.40,0.92,6.29,,,
Apr,10,37.00,5.74,5.47,1,134,28.80,0.91,6.89,,,
Apr,10,39.50,3.59,2.40,15,122,25.90,0.79,12.19,,,
Apr,10,40.00,3.20,3.13,5,377,25.50,0.76,13.93,,,
Apr,10,40.50,2.83,2.50,2,498,25.00,0.72,15.83,,,
Apr,10,41.00,2.46,2.37,36,714,24.30,0.68,17.95,,,
Apr,10,41.50,2.12,2.05,4,400,23.80,0.63,20.29,,,
Apr,10,42.00,1.82,1.75,26,363,23.40,0.59,23.32,,,
Apr,10,42.01,1.80,1.29,4,12,23.30,0.58,23.25,,,
Apr,10,42.50,1.52,1.46,26,136,22.70,0.53,23.02,,,
Apr,10,43.00,1.25,1.20,76,541,22.20,0.48,19.01,,,
Apr,10,43.50,1.04,1.00,60,243,22.00,0.43,15.83,,,
Apr,10,44.00,0.84,0.80,21,546,21.50,0.37,12.72,,,
Apr,10,44.01,0.85,0.72,16,31,21.90,0.37,12.95,,,
