Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4913.3 at 16:37 27/4/2010  Report at 19:06 Tuesday 27/4/2010. Processed 19:56 Tuesday 27/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $15.38,,,,,,,,,,,,
Apr,10,14.50,0.89,0.84,17,271,35.90,0.99,3.96,,,
Apr,10,15.00,0.40,0.23,3,220,24.20,0.92,11.87,,,
Apr,10,15.50,0.04,0.05,6,116,19.70,0.31,35.60,,,
May,10,14.50,0.96,0.69,11,32,15.90,0.92,6.12,,,
May,10,15.00,0.55,0.54,11,220,16.10,0.75,13.01,,,
May,10,15.50,0.24,0.24,4,150,15.50,0.48,18.37,,,
May,10,16.50,0.03,-,4,4,15.90,0.08,1.91,,,
Jun,10,14.50,1.06,1.02,21,210,16.50,0.86,7.24,,,
Jun,10,15.00,0.69,0.61,11,232,16.40,0.71,12.27,,,
Jun,10,15.50,0.39,0.46,3,272,16.10,0.52,15.49,,,
Aug,10,15.00,0.92,0.48,6,10,16.30,0.70,10.41,,,
Dec,10,16.50,0.51,0.52,3,7,18.00,0.44,4.97,,,
Amcor Ltd Last Sale Price $6.32,,,,,,,,,,,,
Apr,10,6.18,0.15,0.17,158,284,24.90,0.89,19.25,,,
Jun,10,6.41,0.16,0.30,154,423,17.80,0.49,15.66,,,
AMP Ltd Last Sale Price $6.36,,,,,,,,,,,,
Apr,10,5.75,0.61,0.59,30,110,70.30,0.98,9.56,,,
Apr,10,6.00,0.37,0.32,8,680,54.20,0.93,19.13,,,
Apr,10,6.25,0.13,0.13,112,1559,31.20,0.78,38.26,,,
Apr,10,6.75,0.01,0.01,6,487,55.90,0.08,17.22,,,
Apr,10,7.00,0.00,0.01,10,551,58.60,0.01,1.91,,,
May,10,6.00,0.43,0.52,2,31,25.40,0.82,12.96,,,
May,10,6.25,0.25,0.22,114,327,24.60,0.64,25.92,,,
May,10,6.50,0.13,0.11,22,727,23.90,0.42,23.14,,,
Jun,10,6.26,0.32,0.27,90,505,23.80,0.62,20.91,,,
Jun,10,6.50,0.19,0.19,34,1286,22.50,0.46,18.00,,,
Jun,10,6.74,0.11,0.10,5,579,23.30,0.32,10.70,,,
Jul,10,6.50,0.25,0.24,6,69,21.50,0.50,14.96,,,
Jul,10,6.75,0.16,0.15,8,64,22.20,0.37,9.77,,,
Aug,10,7.00,0.14,0.19,10,58,22.50,0.30,6.59,,,
Dec,10,7.00,0.25,0.23,1,53,22.70,0.41,5.95,,,
Dec,11,6.00,1.00,1.00,5,87,27.70,0.72,6.12,,,
ANZ Banking Grp Last Sale Price $25.17,,,,,,,,,,,,
Apr,10,21.00,4.17,4.35,6,70,74.80,1.00,2.42,,,
Apr,10,21.50,3.67,3.66,8,142,72.90,1.00,2.42,,,
Apr,10,22.00,3.17,3.19,29,174,71.00,1.00,2.42,,,
Apr,10,22.50,2.68,2.73,34,301,69.10,0.99,4.83,,,
Apr,10,23.00,2.19,2.24,16,513,67.20,0.97,9.67,,,
Apr,10,23.50,1.72,1.87,25,771,65.20,0.93,21.75,,,
Apr,10,24.00,1.21,1.41,82,696,46.10,0.92,16.92,,,
Apr,10,24.50,0.78,0.80,42,741,46.10,0.79,53.17,,,
Apr,10,25.00,0.41,0.43,169,1214,42.70,0.59,116.01,,,
Apr,10,25.50,0.18,0.18,208,1072,42.30,0.35,87.01,,,
Apr,10,26.00,0.07,0.08,791,1371,44.80,0.17,36.25,,,
Apr,10,26.50,0.03,0.03,186,541,45.00,0.06,12.08,,,
May,10,21.00,4.20,4.95,6,26,26.60,0.99,1.17,,,
May,10,22.00,3.19,3.18,2,354,26.40,0.97,1.17,,,
May,10,23.00,2.21,2.24,7,580,26.20,0.90,2.11,,,
May,10,23.50,1.75,1.90,1,69,26.10,0.85,3.98,,,
May,10,23.51,1.50,1.09,3,35,24.70,0.86,-,,,
May,10,24.00,1.31,2.00,7,374,25.00,0.78,6.78,,,
May,10,24.50,0.92,1.03,4,306,23.30,0.69,11.46,,,
May,10,24.51,0.80,0.82,12,146,23.00,0.69,6.55,,,
May,10,25.00,0.60,0.59,10,531,22.70,0.58,20.11,,,
May,10,25.50,0.36,0.36,154,312,22.00,0.46,17.07,,,
May,10,26.01,0.20,0.28,10,7,21.90,0.34,9.59,,,
May,10,26.50,0.13,0.14,40,381,22.20,0.24,5.85,,,
Jun,10,23.00,2.28,2.28,4,827,25.80,0.85,2.70,,,
Jun,10,23.50,1.85,1.87,8,130,24.90,0.80,4.42,,,
Jun,10,24.00,1.45,1.45,7,447,23.60,0.74,6.88,,,
Jun,10,24.50,1.10,1.11,15,312,22.50,0.67,10.45,,,
Jun,10,25.00,0.82,0.80,12,536,22.30,0.59,16.10,,,
Jun,10,25.01,0.82,0.82,2,17,22.30,0.59,16.22,,,
Jun,10,25.50,0.59,0.58,50,364,21.70,0.50,14.50,,,
Jun,10,26.00,0.41,0.42,20,1068,21.40,0.41,10.20,,,
Jun,10,27.00,0.18,0.18,20,622,20.70,0.24,4.42,,,
Jul,10,23.50,2.03,2.06,57,15,23.60,0.78,5.55,,,
Jul,10,24.00,1.69,1.82,7,182,23.10,0.72,7.94,,,
Jul,10,24.50,1.38,-,21,17,22.50,0.66,10.88,,,
Jul,10,25.00,1.08,1.10,27,99,21.70,0.60,14.04,,,
Jul,10,25.50,0.85,1.10,4,81,21.60,0.53,13.19,,,
Jul,10,26.00,0.63,0.72,3,14,20.70,0.45,9.72,,,
Jul,10,27.00,0.35,0.35,2,24,20.60,0.32,5.48,,,
Aug,10,24.00,1.88,2.00,1,22,23.10,0.72,8.44,,,
Aug,10,24.50,1.56,1.58,2,20,22.40,0.66,10.64,,,
Sep,10,24.00,2.08,2.19,2,106,23.20,0.71,8.75,,,
Sep,10,24.50,1.80,1.25,8,85,23.20,0.66,10.92,,,
Sep,10,26.50,0.85,0.87,1,182,21.80,0.45,8.27,,,
Dec,10,22.50,3.45,1.74,2,19,25.00,0.80,4.69,,,
Dec,10,25.00,1.89,1.88,1,453,23.40,0.63,10.32,,,
Dec,12,20.00,6.46,6.37,1,254,26.20,0.84,1.92,,,
ASX Ltd Last Sale Price $33.08,,,,,,,,,,,,
Apr,10,33.50,0.09,0.25,5,52,24.60,0.25,33.10,,,
May,10,33.50,0.58,0.67,2,28,19.10,0.45,20.82,,,
May,10,34.50,0.27,0.24,50,48,19.30,0.26,9.61,,,
Mar,11,35.00,1.83,1.83,3,2,20.20,0.53,6.08,,,
Alumina Ltd Last Sale Price $1.65,,,,,,,,,,,,
Apr,10,1.60,0.06,0.06,21,1268,54.80,0.78,73.74,,,
Apr,10,1.70,0.01,0.01,21,5400,66.40,0.28,110.61,,,
Apr,10,1.80,0.00,0.00,32,5172,81.30,0.08,22.12,,,
May,10,1.60,0.11,0.10,36,279,41.60,0.64,42.82,,,
May,10,1.70,0.06,0.07,59,1282,40.30,0.44,39.25,,,
May,10,2.00,0.01,0.01,16,474,51.80,0.12,10.70,,,
Jun,10,1.70,0.09,0.10,17,997,39.80,0.48,31.87,,,
Jun,10,2.00,0.02,0.03,10,575,42.20,0.16,7.50,,,
Jul,10,1.90,0.06,0.07,186,1240,40.20,0.30,12.94,,,
Aug,10,1.90,0.07,0.09,186,36,40.90,0.34,13.60,,,
Sep,10,1.80,0.12,0.34,20,460,39.60,0.45,17.70,,,
Sep,10,1.90,0.10,0.10,531,2385,40.40,0.37,14.01,,,
Sep,10,2.00,0.07,0.07,30,948,38.80,0.29,9.59,,,
Dec,10,1.85,0.15,0.16,23,250,38.50,0.47,13.77,,,
AXA Asia Pacific Last Sale Price $6.20,,,,,,,,,,,,
Jun,10,6.75,0.01,0.45,10,160,14.10,0.09,1.50,,,
Dec,10,6.75,0.13,0.17,10,83,14.40,0.37,3.18,,,
BHP Billiton Ltd Last Sale Price $42.00,,,,,,,,,,,,
Apr,10,36.50,5.51,5.92,56,17,70.10,1.00,2.90,,,
Apr,10,37.00,5.01,6.02,7,117,69.60,0.99,4.35,,,
Apr,10,37.50,4.52,4.86,1,25,69.10,0.99,5.79,,,
Apr,10,38.00,4.02,4.05,3,95,63.90,0.98,5.79,,,
Apr,10,38.50,3.52,4.55,2,60,58.60,0.98,7.24,,,
Apr,10,39.00,3.03,2.93,3,238,53.60,0.97,8.69,,,
Apr,10,39.50,2.54,3.63,4,86,48.80,0.96,10.14,,,
Apr,10,40.00,2.06,2.20,610,534,46.80,0.92,17.38,,,
Apr,10,40.50,1.58,1.78,32,476,40.80,0.89,21.73,,,
Apr,10,41.00,1.14,1.16,25,696,38.50,0.81,40.56,,,
Apr,10,41.50,0.73,0.90,59,532,34.70,0.69,66.63,,,
Apr,10,42.00,0.41,0.45,426,853,33.10,0.51,120.22,,,
Apr,10,42.50,0.20,0.22,201,559,32.20,0.32,59.38,,,
Apr,10,43.00,0.08,0.09,115,2160,31.40,0.16,23.17,,,
Apr,10,43.01,0.09,0.11,5,12,32.70,0.17,26.07,,,
Apr,10,43.50,0.04,0.04,108,1394,32.50,0.08,10.14,,,
Apr,10,44.00,0.01,0.02,84,2683,33.10,0.03,2.90,,,
Apr,10,44.50,0.01,0.01,25,1322,39.50,0.03,2.90,,,
Apr,10,45.00,0.00,0.01,26,2581,40.10,0.01,1.16,,,
May,10,37.00,5.23,-,6,120,30.10,0.94,6.45,,,
May,10,39.00,3.48,3.40,1,90,29.80,0.83,13.46,,,
May,10,39.50,3.06,3.85,3,42,28.90,0.80,15.70,,,
May,10,40.00,2.65,2.65,106,360,28.00,0.76,18.22,,,
May,10,40.50,2.27,2.45,3,208,27.00,0.72,21.45,,,
May,10,41.00,1.92,1.99,11,418,26.50,0.66,25.65,,,
May,10,41.50,1.60,1.73,17,610,26.10,0.60,30.70,,,
May,10,42.00,1.29,1.35,96,693,25.40,0.54,36.30,,,
May,10,42.50,1.03,1.06,216,390,24.90,0.47,29.01,,,
May,10,43.00,0.80,0.80,109,894,24.20,0.41,22.43,,,
May,10,43.50,0.61,0.62,205,1144,23.70,0.34,17.10,,,
May,10,44.00,0.47,0.47,431,1641,23.80,0.28,13.18,,,
May,10,44.50,0.34,0.35,16,412,23.50,0.23,9.67,,,
May,10,45.00,0.25,0.22,92,1025,23.20,0.18,7.01,,,
May,10,45.50,0.17,0.18,60,264,23.00,0.13,4.91,,,
May,10,46.00,0.12,0.12,130,699,22.90,0.10,3.36,,,
May,10,46.50,0.09,0.09,4,301,22.70,0.07,2.38,,,
May,10,47.00,0.06,0.08,100,422,22.90,0.05,1.68,,,
May,10,48.00,0.03,0.04,10,829,23.30,0.03,0.84,,,
May,10,49.00,0.01,0.10,35,214,24.40,0.02,0.42,,,
Jun,10,36.00,6.47,5.85,2,249,31.30,0.91,6.92,,,
Jun,10,37.00,5.57,6.95,61,270,30.10,0.88,8.40,,,
Jun,10,40.00,3.14,3.19,11,636,27.30,0.72,16.79,,,
Jun,10,41.00,2.44,2.47,6,183,26.30,0.64,21.28,,,
Jun,10,41.50,2.13,2.15,3,288,25.70,0.60,23.94,,,
Jun,10,42.00,1.86,1.87,526,790,25.80,0.56,27.40,,,
Jun,10,42.50,1.57,1.58,28,530,24.90,0.51,23.13,,,
Jun,10,43.00,1.33,1.37,14,1014,24.50,0.46,19.52,,,
Jun,10,43.50,1.10,1.13,27,639,24.00,0.41,16.20,,,
Jun,10,44.00,0.91,0.94,11,1447,23.70,0.36,13.40,,,
Jun,10,44.50,0.77,0.80,6,221,24.00,0.32,11.34,,,
Jun,10,45.00,0.63,0.63,45,1223,23.60,0.28,9.21,,,
Jun,10,45.50,0.49,0.50,2,150,23.20,0.24,7.22,,,
Jun,10,46.00,0.39,0.40,4,507,22.90,0.20,5.67,,,
Jun,10,47.00,0.24,0.27,73,924,22.60,0.14,3.54,,,
Jun,10,50.00,0.05,0.06,73,742,22.50,0.04,0.74,,,
Jul,10,42.00,2.31,2.50,5,37,24.60,0.57,21.31,,,
Jul,10,42.50,2.08,2.76,5,10,24.60,0.53,19.18,,,
Jul,10,43.00,1.84,1.98,8,71,24.60,0.50,17.01,,,
Jul,10,44.00,1.43,1.53,3,45,24.40,0.42,13.22,,,
Jul,10,47.00,0.56,0.56,1,46,23.20,0.22,5.18,,,
Aug,10,45.00,1.42,1.85,1,2,24.30,0.39,10.08,,,
Aug,10,45.50,1.29,1.38,1,30,24.60,0.36,9.19,,,
