Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4715.5 at 16:47 30/11/2009  Report at 19:05 Monday 30/11/2009. Processed 19:24 Monday 30/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.84,,,,,,,,,,,,
Dec,09,14.00,0.17,0.17,45,311,19.80,0.43,25.64,,,
Dec,09,14.50,0.04,0.04,56,537,19.80,0.16,6.59,,,
Jan,10,14.00,0.39,0.40,23,29,18.90,0.50,16.92,,,
Jan,10,14.50,0.19,0.20,33,69,18.40,0.32,8.35,,,
Jun,10,14.50,0.59,0.60,1,5,20.40,0.49,7.58,,,
Asciano Grp Last Sale Price $1.66,,,,,,,,,,,,
Dec,09,1.66,0.05,0.04,8,3244,34.10,0.51,61.26,,,
Jan,10,1.75,0.06,0.05,27,263,32.50,0.39,20.22,,,
Amcor Ltd Last Sale Price $5.91,,,,,,,,,
Dec,09,5.72,0.26,0.26,31,722,26.40,0.74,22.30
Dec,09,5.95,0.12,0.17,130,234,25.30,0.48,39.46
Jan,10,5.95,0.23,0.24,5,536,23.90,0.53,23.16
Jan,10,6.18,0.14,0.13,106,57,24.10,0.38,13.90
Feb,10,6.18,0.18,0.22,45,191,24.40,0.42,12.63
Feb,10,6.41,0.12,0.14,33,20,24.40,0.31,8.07
AMP Ltd Last Sale Price $6.18,,,,,,,,,
Dec,09,6.00,0.31,0.27,267,1469,37.90,0.67,42.66
Dec,09,6.25,0.16,0.17,102,991,34.30,0.47,50.86
Dec,09,6.50,0.09,0.10,62,3915,38.50,0.30,29.53
Dec,09,6.51,0.09,0.08,4,83,39.00,0.29,29.53
Dec,09,6.75,0.06,0.06,40,2440,43.20,0.19,19.69
Dec,09,7.00,0.04,0.04,12,2156,50.00,0.14,14.77
Jan,10,6.00,0.45,0.45,37,865,34.00,0.64,26.58
Jan,10,6.25,0.33,0.33,4,495,34.20,0.52,31.99
Jan,10,6.50,0.23,0.23,61,401,34.80,0.41,22.64
Jan,10,6.75,0.16,0.16,15,267,35.40,0.31,15.75
Jan,10,7.00,0.12,0.12,47,593,37.60,0.25,11.81
Feb,10,6.75,0.23,0.27,5,222,35.10,0.36,15.77
Mar,10,5.00,1.29,1.24,1,465,36.20,0.89,5.60
Mar,10,8.50,0.04,0.07,12,320,36.70,0.09,1.78
Apr,10,6.50,0.42,0.34,3,53,36.60,0.50,16.62
Jun,10,6.50,0.51,0.48,37,138,35.30,0.53,14.55
Jun,10,6.98,0.34,0.32,2,216,34.80,0.42,9.84
ANZ Banking Grp Last Sale Price $22.15,,,,,,,,,
Dec,09,0.01,22.18,22.03,50,2473,-,-,3.20
Dec,09,20.50,1.81,1.63,8,20,35.60,0.86,14.65
Dec,09,21.00,1.40,1.45,5,117,34.20,0.79,22.43
Dec,09,21.01,1.37,1.30,9,513,32.70,0.79,20.60
Dec,09,21.50,1.00,1.04,41,125,31.80,0.69,32.04
Dec,09,22.00,0.68,0.62,153,665,30.40,0.57,48.06
Dec,09,22.50,0.42,0.41,453,434,29.50,0.43,38.91
Dec,09,23.00,0.22,0.23,279,1584,27.00,0.28,19.68
Dec,09,23.01,0.23,0.25,1,11,28.40,0.29,21.51
Dec,09,23.50,0.13,0.14,115,853,27.90,0.18,11.44
Dec,09,24.00,0.07,0.07,349,1052,28.20,0.11,5.95
Dec,09,24.50,0.04,0.04,198,568,29.90,0.07,3.66
Dec,09,25.00,0.02,0.01,100,1323,30.10,0.04,1.83
Dec,09,26.00,0.00,0.01,5,159,30.40,-,0.37
Dec,09,26.50,0.00,0.03,2,37,30.60,-,0.18
Jan,10,21.00,1.75,1.72,28,171,28.40,0.73,16.48
Jan,10,21.50,1.39,1.33,5,82,27.10,0.66,20.32
Jan,10,22.00,1.09,1.06,17,144,26.60,0.58,25.82
Jan,10,22.50,0.83,0.84,32,785,26.10,0.50,22.80
Jan,10,23.00,0.59,0.58,97,336,25.20,0.41,16.34
Jan,10,23.50,0.44,0.41,92,176,25.20,0.33,11.95
Jan,10,24.00,0.28,0.27,89,632,23.70,0.24,7.55
Jan,10,24.50,0.20,0.19,29,84,24.40,0.19,5.63
Jan,10,25.00,0.14,0.14,15,316,24.70,0.14,3.84
Feb,10,22.50,1.08,1.06,6,41,26.40,0.52,20.13
Feb,10,23.00,0.90,0.81,17,71,27.10,0.45,16.76
Feb,10,24.00,0.53,0.51,7,165,26.10,0.32,9.83
Feb,10,24.50,0.40,0.24,5,58,26.00,0.27,7.49
Feb,10,25.00,0.30,0.26,2,57,25.80,0.22,5.71
Mar,10,21.50,1.93,1.81,5,240,29.40,0.65,18.18
Mar,10,22.00,1.65,1.65,15,778,29.00,0.59,21.31
Mar,10,22.50,1.37,1.26,1,564,28.20,0.54,19.46
Mar,10,23.00,1.12,1.03,10,237,27.50,0.48,15.91
Mar,10,24.00,0.76,0.71,39,819,27.10,0.37,10.73
Mar,10,24.50,0.63,0.61,100,103,27.50,0.32,8.95
Mar,10,25.00,0.48,0.42,21,317,26.90,0.27,6.89
Apr,10,21.50,2.16,2.13,3,26,29.00,0.65,16.48
May,10,22.00,2.02,1.90,2,-,29.90,0.61,17.17
Jun,10,24.00,1.18,1.10,4,377,27.70,0.45,9.39
ASX Ltd Last Sale Price $33.06,,,,,,,,,
Dec,09,33.00,0.61,0.58,4,43,19.30,0.55,33.73
Dec,09,33.50,0.39,0.38,10,101,19.60,0.41,23.92
Dec,09,34.00,0.20,0.22,37,78,18.60,0.27,12.57
Dec,09,36.00,0.01,0.33,3,56,18.60,0.02,0.55
Jan,10,34.00,0.70,0.77,5,15,19.10,0.42,12.88
Jan,10,34.50,0.52,0.42,8,5,18.90,0.34,9.57
Jan,10,35.00,0.36,0.35,14,7,18.20,0.27,6.62
Feb,10,33.00,1.68,1.64,56,14,24.20,0.58,20.26
Jun,10,35.00,1.52,1.51,3,9,23.90,0.48,8.13
Alumina Ltd Last Sale Price $1.54,,,,,,,,,
Dec,09,0.66,0.88,0.90,2,2,51.50,1.00,-
Dec,09,1.40,0.16,0.17,4,35,51.00,0.83,26.33
Dec,09,1.47,0.11,0.12,44,185,50.50,0.69,52.67
Dec,09,1.56,0.06,0.06,13,145,47.40,0.48,72.42
Dec,09,1.65,0.03,0.03,20,3549,47.30,0.27,32.92
Jan,10,1.63,0.07,0.07,76,135,41.80,0.42,27.65
Jan,10,1.71,0.04,0.05,35,397,40.80,0.31,17.78
Feb,10,1.54,0.14,0.16,18,-,43.50,0.57,36.36
Jun,10,1.60,0.19,0.27,4,10,42.50,0.56,21.18
AXA Asia Pacific Last Sale Price $5.80,,,,,,,,,
Dec,09,6.00,0.12,0.10,7,174,39.00,0.37,40.21
Jan,10,5.75,0.36,0.35,50,502,34.50,0.58,33.04
BHP Billiton Ltd Last Sale Price $41.30,,,,,,,,,
Dec,09,37.00,4.46,3.70,10,836,36.20,0.93,8.10
Dec,09,37.50,4.01,3.35,1,253,36.20,0.90,10.56
Dec,09,38.00,3.58,3.65,6,1154,36.30,0.87,13.75
Dec,09,38.50,3.13,2.47,1,924,34.60,0.84,16.20
Dec,09,39.00,2.69,2.69,4,1143,32.90,0.81,18.90
Dec,09,39.50,2.27,2.40,1,673,31.70,0.77,23.32
Dec,09,40.00,1.90,1.95,56,2131,30.70,0.71,29.21
Dec,09,40.50,1.54,1.45,33,511,30.00,0.65,36.58
Dec,09,41.00,1.24,1.28,43,2500,29.40,0.58,45.91
Dec,09,41.50,0.94,0.98,108,500,28.30,0.50,46.40
Dec,09,42.00,0.72,0.73,139,2235,28.10,0.42,35.60
Dec,09,42.50,0.55,0.55,201,759,28.00,0.35,26.76
Dec,09,43.00,0.39,0.41,105,1243,27.40,0.27,18.90
Dec,09,43.50,0.26,0.27,183,224,26.70,0.20,12.77
Dec,09,44.00,0.20,0.20,49,1013,27.40,0.16,9.57
Dec,09,45.00,0.10,0.09,10,806,28.00,0.09,4.66
Dec,09,48.00,0.01,0.03,100,182,28.30,-,0.29
