Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4895.1 at 16:34 20/1/2010  Report at 19:05 Wednesday 20/1/2010. Processed 19:11 Wednesday 20/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.93,,,,,,,,,,,,
Jan,10,14.00,0.09,0.10,9,205,14.30,0.43,26.20,,,
Jan,10,14.50,0.01,0.01,13,196,19.10,0.09,4.37,,,
Mar,10,14.50,0.12,0.14,5,173,14.70,0.32,4.84,,,
Jun,10,14.50,0.32,0.33,7,169,15.20,0.46,5.29,,,
Jun,10,15.00,0.20,0.23,13,11,15.80,0.33,3.36,,,
Asciano Grp Last Sale Price $1.84,,,,,,,,,,,,
Mar,10,1.40,0.45,0.52,20,310,34.10,0.98,3.05,,,
Mar,10,1.75,0.16,0.17,10,508,31.80,0.70,19.84,,,
Jun,10,1.90,0.14,0.16,82,531,32.00,0.53,17.80,,,
Jun,10,2.00,0.11,0.12,5,99,32.90,0.43,13.99,,,
Dec,10,1.48,0.47,0.54,20,6,31.20,0.85,6.75,,,
Amcor Ltd Last Sale Price $6.11,,,,,,,,,,,,
Jan,10,5.95,0.19,0.20,4,630,22.00,0.81,16.59,,,
Feb,10,5.95,0.28,0.27,6,125,23.60,0.68,18.57,,,
Feb,10,6.18,0.14,0.14,14,290,22.70,0.48,23.41,,,
Jun,10,6.64,0.14,-,35,-,21.70,0.37,5.17,,,
AMP Ltd Last Sale Price $6.43,,,,,,,,,,,,
Jan,10,5.75,0.69,0.72,43,61,38.40,0.98,6.31,,,
Jan,10,6.25,0.22,0.25,2,598,26.20,0.78,22.08,,,
Jan,10,6.50,0.07,0.07,30,1021,24.80,0.40,41.00,,,
Jan,10,6.75,0.03,0.04,15,815,34.00,0.18,18.92,,,
Jan,10,7.00,0.02,0.04,17,1913,44.60,0.11,12.61,,,
Feb,10,6.50,0.19,0.20,45,516,26.10,0.49,29.15,,,
Feb,10,6.75,0.12,0.14,20,698,28.80,0.33,18.41,,,
Mar,10,6.75,0.17,0.17,3,605,29.70,0.40,14.85,,,
Mar,10,7.00,0.13,0.14,10,911,32.10,0.31,10.92,,,
Apr,10,7.00,0.17,0.20,57,197,29.70,0.36,9.37,,,
Apr,10,7.25,0.12,0.14,40,680,29.80,0.28,6.53,,,
May,10,5.75,0.80,-,40,-,27.50,0.81,5.10,,,
Jun,10,6.02,0.67,0.69,3,10,28.80,0.72,9.28,,,
Dec,10,6.50,0.65,0.67,3,10,30.20,0.62,10.92,,,
ANZ Banking Grp Last Sale Price $23.27,,,,,,,,,,,,
Jan,10,21.00,2.29,2.42,40,276,28.10,0.99,3.49,,,
Jan,10,21.50,1.79,1.95,4,220,27.60,0.98,4.36,,,
Jan,10,22.00,1.32,1.50,34,748,27.10,0.93,8.71,,,
Jan,10,22.50,0.84,0.82,46,1374,22.30,0.86,13.07,,,
Jan,10,23.00,0.45,0.41,29,1030,20.50,0.67,31.37,,,
Jan,10,23.50,0.19,0.18,14,871,20.60,0.40,33.11,,,
Jan,10,24.00,0.06,0.10,50,1111,19.90,0.16,9.59,,,
Jan,10,24.50,0.02,0.02,156,206,21.70,0.06,3.49,,,
Feb,10,22.00,1.55,1.61,3,271,23.30,0.81,11.87,,,
Feb,10,22.50,1.16,1.19,12,318,22.10,0.73,16.32,,,
Feb,10,23.00,0.82,0.81,48,1180,21.60,0.61,23.32,,,
Feb,10,23.01,0.81,0.90,1,5,21.40,0.61,23.32,,,
Feb,10,23.50,0.53,0.54,84,312,20.20,0.49,22.26,,,
Feb,10,24.00,0.34,0.34,30,969,20.20,0.36,14.20,,,
Feb,10,24.50,0.21,0.19,101,146,20.80,0.25,8.90,,,
Feb,10,25.00,0.13,0.14,70,414,20.90,0.17,5.30,,,
Mar,10,20.00,3.49,3.50,1,190,25.90,0.94,5.31,,,
Mar,10,20.50,3.04,1.75,3,68,25.70,0.91,6.52,,,
Mar,10,23.00,1.11,1.09,20,340,22.60,0.61,20.15,,,
Mar,10,23.50,0.81,0.83,12,396,21.50,0.52,19.55,,,
Mar,10,24.00,0.59,0.60,66,862,21.30,0.43,14.24,,,
Mar,10,24.50,0.41,0.37,4,323,21.10,0.34,10.01,,,
Mar,10,25.00,0.28,0.29,19,407,21.00,0.26,6.88,,,
Mar,10,25.50,0.19,0.17,6,61,20.70,0.19,4.46,,,
Mar,10,26.00,0.13,0.13,5,90,21.10,0.14,3.14,,,
Apr,10,21.50,2.44,2.56,1,30,25.10,0.79,10.43,,,
Apr,10,23.00,1.40,1.40,30,107,23.10,0.61,17.65,,,
Apr,10,23.50,1.12,1.13,12,176,22.60,0.54,17.49,,,
Apr,10,24.00,0.89,0.85,1,184,22.50,0.47,13.88,,,
May,10,22.00,2.11,2.14,1,12,24.00,0.73,10.29,,,
May,10,24.00,0.98,0.96,1,2,22.90,0.50,12.01,,,
Jun,10,21.00,2.93,2.70,5,97,24.80,0.81,6.64,,,
Jun,10,22.50,1.93,1.44,5,127,24.70,0.67,11.66,,,
Jun,10,23.00,1.64,1.59,1,750,24.30,0.62,13.72,,,
Jun,10,24.00,1.13,1.07,22,382,23.50,0.51,11.31,,,
Dec,10,20.00,4.21,4.47,7,583,26.30,0.83,4.36,,,
Dec,10,22.00,2.96,2.33,3,216,26.10,0.71,7.82,,,
Dec,10,24.00,1.93,1.64,5,267,25.20,0.59,8.96,,,
Dec,10,26.00,1.18,1.24,9,131,24.50,0.45,5.48,,,
Dec,10,29.00,0.56,0.58,15,217,24.50,0.28,2.58,,,
ASX Ltd Last Sale Price $35.04,,,,,,,,,,,,
Jan,10,32.00,3.06,3.23,2,10,20.50,1.00,2.89,,,
Jan,10,34.00,1.13,1.24,1,50,18.50,0.88,10.42,,,
