Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4709.9 at 16:34 2/3/2010  Report at 19:05 Tuesday 2/3/2010. Processed 19:32 Tuesday 2/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.53,,,,,,,,,,,,
Mar,10,14.00,0.56,0.54,132,433,25.20,0.75,3.14,,,
Mar,10,14.50,0.15,0.13,23,238,16.60,0.56,12.56,,,
Apr,10,14.00,0.55,0.53,54,98,15.00,0.79,0.85,,,
Apr,10,14.50,0.25,0.24,18,166,14.40,0.59,9.37,,,
Apr,10,15.00,0.10,0.07,15,8,14.00,0.35,4.04,,,
Jun,10,14.50,0.43,0.42,100,345,14.70,0.61,8.74,,,
Jun,10,15.00,0.26,0.25,145,282,15.00,0.45,5.57,,,
Jul,10,14.50,0.55,0.54,1,-,15.20,0.62,8.62,,,
Sep,10,14.50,0.66,0.50,52,138,15.60,0.64,7.68,,,
Dec,10,15.50,0.53,0.53,4,-,18.90,0.49,4.48,,,
Asciano Grp Last Sale Price $1.84,,,,,,,,,,,,
Mar,10,1.75,0.12,0.10,50,763,29.20,0.78,20.66,,,
Mar,10,1.85,0.05,0.05,15,260,27.20,0.50,41.33,,,
Mar,10,1.96,-,0.01,34,280,9.20,-,8.27,,,
Apr,10,1.80,0.11,0.09,17,116,28.40,0.63,23.54,,,
Apr,10,1.90,0.06,0.04,77,212,27.50,0.44,20.17,,,
May,10,1.90,0.08,0.06,14,6013,26.90,0.47,18.24,,,
Jun,10,1.70,0.23,0.14,20,273,33.50,0.73,15.52,,,
Jun,10,1.90,0.12,0.07,20,716,31.80,0.50,19.84,,,
Amcor Ltd Last Sale Price $5.81,,,,,,,,,,,,
Mar,10,5.72,0.19,0.19,80,-,23.10,0.64,26.18,,,
Mar,10,5.94,0.09,0.07,54,-,23.70,0.39,23.56,,,
Apr,10,5.72,0.27,0.25,103,51,21.30,0.63,18.63,,,
Apr,10,5.95,0.14,0.13,50,224,20.50,0.45,15.44,,,
Apr,10,6.18,0.07,0.06,17,202,19.50,0.26,6.92,,,
AMP Ltd Last Sale Price $6.06,,,,,,,,,,,,
Mar,10,5.75,0.37,0.36,10,10,26.40,0.81,15.06,,,
Mar,10,6.00,0.19,0.19,280,587,24.90,0.60,32.63,,,
Mar,10,6.25,0.07,0.07,77,906,24.00,0.34,18.82,,,
Apr,10,6.00,0.28,0.26,3,279,24.00,0.60,22.46,,,
Apr,10,6.25,0.17,0.16,72,541,24.20,0.43,17.35,,,
Apr,10,6.50,0.09,0.09,10,694,24.00,0.28,9.19,,,
Jun,10,4.09,2.04,-,1,-,39.90,0.97,3.40,,,
Jun,10,6.02,0.40,0.34,1,32,25.20,0.60,18.85,,,
Jul,10,6.75,0.22,0.17,3,3,28.10,0.35,8.83,,,
Mar,11,7.50,0.22,-,100,-,25.40,0.37,3.42,,,
ANZ Banking Grp Last Sale Price $23.83,,,,,,,,,,,,
Mar,10,21.00,2.93,2.90,53,911,33.40,0.94,6.38,,,
Mar,10,21.50,2.44,2.00,1,493,29.60,0.93,7.02,,,
Mar,10,22.00,1.97,1.90,38,1455,26.70,0.90,8.62,,,
Mar,10,22.50,1.51,1.35,72,1229,25.00,0.84,11.81,,,
Mar,10,23.00,1.08,1.07,166,1195,22.40,0.77,15.96,,,
