Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4656.3 at 16:34 19/2/2010  Report at 19:05 Friday 19/2/2010. Processed 19:34 Friday 19/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
Amcor Ltd Last Sale Price $5.90,,,,,,,,,,,,
Feb,10,5.95,0.06,0.05,50,495,28.50,0.43,48.61,,,
Mar,10,6.18,0.04,0.04,5,303,26.10,0.32,7.95,,,
AMP Ltd Last Sale Price $6.30,,,,,,,,,,,,
Feb,10,5.75,0.55,0.56,10,11,2.00,1.00,-,,,
Feb,10,6.00,0.30,0.30,50,136,2.00,1.00,-,,,
Feb,10,6.25,0.09,0.10,119,604,20.80,0.64,28.97,,,
Feb,10,6.50,0.01,0.02,18,1531,29.90,0.22,12.41,,,
Feb,10,6.75,0.01,0.01,25,808,46.80,0.13,12.41,,,
Mar,10,5.50,0.80,1.14,1,822,2.00,1.00,-,,,
Mar,10,5.75,0.55,0.55,13,118,2.00,1.00,-,,,
Mar,10,6.00,0.32,0.33,8,702,24.00,0.78,2.48,,,
Mar,10,6.25,0.17,0.17,27,919,27.60,0.58,19.86,,,
Mar,10,6.50,0.10,0.10,40,985,30.00,0.41,16.55,,,
Mar,10,6.75,0.05,0.05,25,688,29.80,0.26,8.28,,,
Apr,10,5.75,0.56,0.60,15,20,23.80,0.85,0.41,,,
Apr,10,6.00,0.39,0.36,20,42,27.60,0.71,7.45,,,
Apr,10,6.25,0.26,0.26,31,388,27.30,0.59,17.38,,,
Apr,10,6.50,0.17,0.16,5,590,27.50,0.46,14.07,,,
Apr,10,6.75,0.11,0.11,50,454,28.10,0.34,9.10,,,
Jun,10,6.74,0.22,0.21,5,150,28.60,0.42,10.12,,,
Jun,10,7.70,0.06,0.07,10,153,28.60,0.16,2.53,,,
Jul,10,5.75,0.73,-,15,-,28.10,0.76,6.48,,,
Jul,10,6.00,0.57,-,13,-,27.60,0.69,9.90,,,
Jul,10,6.75,0.26,0.26,1,-,27.20,0.44,9.18,,,
Sep,10,6.50,0.40,0.45,1,179,27.30,0.55,10.68,,,
Dec,10,5.75,0.85,0.86,3,122,28.40,0.75,5.74,,,
ANZ Banking Grp Last Sale Price $21.96,,,,,,,,,,,,
Feb,10,21.00,1.00,1.04,24,386,25.90,0.92,9.50,,,
Feb,10,21.50,0.58,0.58,21,537,25.80,0.75,29.68,,,
Feb,10,22.00,0.26,0.33,31,423,24.30,0.50,61.74,,,
Feb,10,22.50,0.09,0.11,80,628,23.70,0.23,20.18,,,
Feb,10,23.00,0.03,0.04,7,1212,25.00,0.08,5.94,,,
Mar,10,19.50,2.59,2.76,2,42,27.30,0.94,5.94,,,
Mar,10,20.00,2.13,2.10,2,201,27.20,0.89,8.31,,,
Mar,10,20.50,1.72,1.86,1,243,27.10,0.83,12.35,,,
Mar,10,21.00,1.32,1.30,6,904,25.90,0.75,17.10,,,
Mar,10,22.00,0.66,0.76,4,1364,24.00,0.53,31.34,,,
Mar,10,22.50,0.44,0.42,35,948,23.50,0.41,20.66,,,
Mar,10,23.00,0.24,0.22,18,748,21.90,0.28,11.40,,,
Mar,10,23.50,0.14,0.14,17,592,22.50,0.19,6.89,,,
Mar,10,24.00,0.10,0.09,30,1044,23.60,0.13,4.51,,,
Mar,10,24.50,0.07,0.06,100,340,24.70,0.09,3.09,,,
Mar,10,25.00,0.04,0.04,28,612,24.60,0.05,1.66,,,
Apr,10,22.00,0.98,0.96,5,159,24.20,0.56,23.39,,,
Apr,10,22.50,0.73,0.70,28,92,23.50,0.47,17.33,,,
Apr,10,23.00,0.52,0.50,9,277,22.80,0.38,12.35,,,
Apr,10,23.50,0.37,0.36,1,293,22.70,0.30,8.79,,,
Apr,10,24.00,0.26,0.28,9,363,22.60,0.23,6.17,,,
May,10,24.00,0.33,0.33,10,22,22.60,0.28,5.51,,,
May,10,24.50,0.24,0.23,9,17,22.80,0.23,4.07,,,
Jun,10,20.00,2.54,2.49,2,243,27.30,0.79,7.65,,,
Jul,10,21.50,1.68,1.65,1,1,25.70,0.64,12.59,,,
Jul,10,23.50,0.75,0.70,1,-,23.60,0.42,7.74,,,
Dec,10,20.00,3.17,3.13,17,582,27.80,0.75,6.53,,,
Dec,10,22.00,2.02,1.98,2,255,26.40,0.62,10.90,,,
Dec,10,22.50,1.76,1.74,3,11,25.80,0.59,9.52,,,
Dec,11,26.00,1.62,1.19,9,40,27.20,0.52,3.99,,,
