Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4356.6 at 16:37 25/8/2010  Report at 19:06 Wednesday 25/8/2010. Processed 19:13 Wednesday 25/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $15.22,,,,,,,,,,,,
Aug,10,14.00,1.22,1.25,7,14,2.00,1.00,-,,,
Aug,10,14.50,0.75,0.79,2,86,72.60,0.90,35.97,,,
Aug,10,15.00,0.25,0.27,34,202,31.10,0.82,29.98,,,
Sep,10,13.00,2.24,-,3,5,2.00,1.00,1.60,,,
Sep,10,14.50,0.75,0.66,5,210,16.10,0.88,2.40,,,
Sep,10,15.00,0.34,0.50,19,319,16.40,0.67,9.99,,,
Sep,10,15.50,0.12,0.10,3,289,16.70,0.40,9.19,,,
Oct,10,15.00,0.46,0.37,3,14,17.60,0.65,8.85,,,
Nov,10,15.50,0.33,0.29,2,28,17.00,0.50,8.38,,,
Dec,10,13.50,1.78,1.68,3,1,22.10,0.88,1.29,,,
Dec,10,14.50,0.93,0.95,4,13,17.70,0.76,4.16,,,
Asciano Grp Last Sale Price $1.68,,,,,,,,,,,,
Sep,10,0.01,1.68,1.69,400,-,-,-,10.90,,,
Sep,10,1.60,0.11,0.11,60,213,29.50,0.74,21.79,,,
Nov,10,1.80,0.05,0.04,4,609,26.70,0.36,11.72,,,
Dec,10,1.66,0.12,0.12,20,532,24.20,0.61,18.01,,,
Amcor Ltd Last Sale Price $6.39,,,,,,,,,,,,
Aug,10,6.00,0.39,0.65,2,2,61.00,0.98,-,,,
Aug,10,6.50,0.03,0.09,150,252,51.90,0.27,85.68,,,
Aug,10,6.75,0.01,0.03,18,277,86.00,0.12,42.84,,,
Sep,10,6.50,0.08,0.11,35,655,16.70,0.40,15.23,,,
Oct,10,6.50,0.15,0.17,40,181,16.60,0.47,13.18,,,
Jan,11,6.25,0.45,-,2,-,18.00,0.68,11.17,,,
AMP Ltd Last Sale Price $4.88,,,,,,,,,,,,
Sep,10,4.75,0.20,0.19,5,29,29.60,0.66,16.21,,,
Sep,10,5.00,0.07,0.08,39,545,29.70,0.42,18.70,,,
Oct,10,4.75,0.24,0.23,19,81,28.40,0.65,12.66,,,
ANZ Banking Grp Last Sale Price $22.19,,,,,,,,,,,,
Aug,10,0.01,22.18,22.15,90,110,-,1.00,4.11,,,
Aug,10,20.00,2.19,2.55,50,25,79.60,0.99,4.11,,,
Aug,10,20.50,1.70,-,10,29,77.60,0.98,8.22,,,
Aug,10,22.00,0.32,0.34,128,310,45.60,0.65,106.92,,,
Aug,10,22.50,0.09,0.10,244,654,43.70,0.28,69.91,,,
Aug,10,23.00,0.01,0.02,65,1580,43.50,0.06,12.34,,,
Aug,10,23.50,0.00,0.01,8,1274,43.50,-,0.82,,,
Sep,10,0.01,22.26,22.20,30,459,-,-,4.39,,,
Sep,10,21.50,1.22,1.23,17,414,31.50,0.67,28.79,,,
Sep,10,22.00,0.89,0.90,390,680,29.80,0.58,38.11,,,
Sep,10,22.50,0.60,0.58,28,380,28.30,0.47,32.90,,,
Sep,10,23.00,0.36,0.38,630,1051,26.30,0.35,20.01,,,
Sep,10,23.50,0.20,0.22,9,1020,24.90,0.24,11.24,,,
Sep,10,24.00,0.11,0.14,15,1421,24.00,0.15,5.76,,,
Sep,10,24.50,0.06,0.05,17,1354,24.00,0.09,3.02,,,
Oct,10,21.00,1.89,2.41,50,58,29.90,0.72,17.71,,,
Oct,10,22.50,0.95,1.00,299,281,27.30,0.51,24.17,,,
Oct,10,23.00,0.70,0.72,16,743,26.20,0.43,17.84,,,
Oct,10,23.50,0.51,0.45,11,721,25.30,0.35,12.78,,,
Oct,10,24.00,0.36,0.36,313,781,25.10,0.28,9.24,,,
Oct,10,24.50,0.23,0.31,5,520,23.70,0.20,5.69,,,
Oct,10,25.00,0.14,0.14,10,219,22.90,0.14,3.42,,,
Nov,10,22.00,1.28,1.27,12,50,26.90,0.59,19.28,,,
Nov,10,23.00,0.76,0.80,10,367,25.10,0.46,13.35,,,
Dec,10,22.50,1.13,1.33,1,147,26.10,0.54,15.29,,,
Dec,10,23.50,0.69,0.69,14,256,24.80,0.42,9.31,,,
Dec,10,24.00,0.52,0.70,25,585,24.20,0.36,7.07,,,
Mar,11,25.00,0.66,0.64,17,12,24.00,0.35,5.12,,,
ASX Ltd Last Sale Price $29.74,,,,,,,,,,,,
Aug,10,29.00,0.78,0.71,1,80,40.40,0.89,24.55,,,
Aug,10,29.50,0.37,0.35,17,107,36.80,0.67,79.77,,,
Aug,10,30.00,0.09,0.54,5,197,29.50,0.29,52.16,,,
Aug,10,30.50,0.01,0.19,4,53,29.50,0.05,6.14,,,
Sep,10,29.50,0.57,0.57,50,53,21.90,0.59,13.50,,,
Sep,10,30.00,0.34,0.28,4,44,21.30,0.48,13.91,,,
Oct,10,29.50,0.89,0.96,1,14,21.70,0.60,12.18,,,
Oct,10,30.00,0.68,0.60,50,85,21.50,0.52,12.84,,,
Oct,10,30.50,0.46,0.47,2,-,19.90,0.44,8.59,,,
Nov,10,30.00,0.89,0.96,56,120,20.90,0.54,11.75,,,
Alumina Ltd Last Sale Price $1.68,,,,,,,,,,,,
Aug,10,1.40,0.28,0.30,62,10,2.00,1.00,-,,,
