Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4403.7 at 16:35 2/6/2010  Report at 19:06 Wednesday 2/6/2010. Processed 19:20 Wednesday 2/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.07,,,,,,,,,,,,
Jun,10,14.50,0.14,0.13,15,239,20.70,0.31,15.23,,,
Jun,10,15.00,0.04,0.06,43,261,20.30,0.12,4.51,,,
Jul,10,14.50,0.32,0.32,9,35,20.50,0.41,14.09,,,
Jul,10,15.00,0.16,0.11,30,27,20.00,0.26,7.16,,,
Sep,10,14.50,0.51,0.50,20,190,21.40,0.48,11.61,,,
Dec,10,15.00,0.49,0.50,7,20,20.20,0.45,6.20,,,
Asciano Grp Last Sale Price $1.60,,,,,,,,,,,,
Jun,10,1.60,0.05,0.04,100,539,32.20,0.52,49.75,,,
Jul,10,1.70,0.04,0.04,16,569,27.20,0.32,13.81,,,
Amcor Ltd Last Sale Price $6.28,,,,,,,,,,,,
Jun,10,6.41,0.10,0.10,172,558,24.10,0.40,25.27,,,
Jul,10,6.50,0.16,0.17,50,80,23.60,0.41,16.03,,,
Sep,10,6.75,0.14,0.10,28,80,23.30,0.36,7.39,,,
AMP Ltd Last Sale Price $5.57,,,,,,,,,,,,
Jun,10,5.77,0.11,0.11,49,390,33.30,0.36,29.92,,,
Jun,10,6.02,0.06,0.06,15,678,35.60,0.21,15.67,,,
Jun,10,6.50,0.01,0.01,100,1480,35.80,0.05,2.56,,,
Jun,10,6.74,0.00,0.03,38,617,35.80,0.02,0.85,,,
Jul,10,5.75,0.22,0.25,146,199,32.00,0.45,24.86,,,
Jul,10,6.00,0.13,0.16,33,292,31.40,0.32,14.69,,,
Jul,10,6.50,0.06,0.06,35,307,34.20,0.16,6.21,,,
Aug,10,6.00,0.19,0.19,44,153,30.40,0.37,14.10,,,
Sep,10,6.00,0.23,0.23,300,134,31.60,0.41,12.93,,,
Sep,10,6.75,0.07,0.07,20,281,31.60,0.18,4.02,,,
Dec,10,5.75,0.39,0.41,3,64,28.30,0.54,12.47,,,
Dec,10,6.00,0.31,0.35,11,297,29.10,0.47,9.91,,,
Dec,10,6.25,0.24,0.23,1,75,29.10,0.39,7.67,,,
ANZ Banking Grp Last Sale Price $22.09,,,,,,,,,,,,
Jun,10,21.50,1.17,1.19,12,234,37.60,0.65,41.67,,,
Jun,10,22.00,0.83,0.94,20,731,34.90,0.55,53.16,,,
Jun,10,22.50,0.56,0.56,72,529,33.00,0.44,40.23,,,
Jun,10,23.00,0.34,0.33,104,1445,31.00,0.33,24.78,,,
Jun,10,23.50,0.20,0.20,14,883,29.60,0.22,14.01,,,
Jun,10,24.00,0.11,0.10,40,1033,29.20,0.14,7.90,,,
Jun,10,25.50,0.01,0.02,5,449,29.20,0.03,1.08,,,
Jun,10,27.00,0.00,0.03,2,859,29.20,-,-,,,
Jul,10,21.50,1.65,1.61,22,17,36.40,0.63,30.20,,,
Jul,10,22.50,1.04,1.03,3,218,33.10,0.50,29.63,,,
Jul,10,23.00,0.81,0.76,18,604,32.00,0.43,22.93,,,
Jul,10,23.50,0.60,0.59,6,321,31.00,0.36,17.09,,,
Jul,10,24.00,0.43,0.44,14,612,29.90,0.29,12.25,,,
Jul,10,24.50,0.32,0.38,2,270,29.80,0.23,9.12,,,
Aug,10,21.50,1.85,1.86,1,22,33.60,0.63,24.21,,,
Aug,10,25.00,0.39,0.38,14,113,28.70,0.23,7.40,,,
Sep,10,22.00,1.79,1.81,2,224,32.50,0.58,24.64,,,
Sep,10,23.50,1.06,1.14,5,41,30.50,0.43,15.36,,,
Dec,10,24.00,1.23,1.23,5,572,29.20,0.45,9.91,,,
Dec,10,27.00,0.50,0.46,2,288,28.60,0.25,3.99,,,
Jun,11,24.00,1.94,1.90,5,68,29.90,0.59,8.26,,,
ASX Ltd Last Sale Price $30.21,,,,,,,,,,,,
Jun,10,30.00,0.81,0.89,10,7,21.90,0.59,31.26,,,
Jun,10,31.00,0.32,0.34,1,8,20.20,0.34,16.55,,,
Jun,10,31.50,0.19,0.20,10,60,20.00,0.22,9.72,,,
Jun,10,33.50,0.01,0.06,1,28,20.00,0.02,0.53,,,
Jun,10,34.50,0.00,0.08,5,27,20.00,-,0.11,,,
Jul,10,32.00,0.38,0.43,5,113,19.70,0.28,7.81,,,
Sep,10,31.00,1.04,-,5,-,20.60,0.50,11.08,,,
Dec,10,38.00,0.12,0.14,1,10,19.20,0.10,0.68,,,
Alumina Ltd Last Sale Price $1.63,,,,,,,,,,,,
Jun,10,1.60,0.09,0.09,7,885,43.90,0.60,58.42,,,
Jun,10,1.70,0.04,0.04,70,3575,39.40,0.36,34.08,,,
Jul,10,1.70,0.09,0.09,32,501,42.60,0.46,32.82,,,
Jul,10,1.80,0.05,0.06,50,2659,42.20,0.32,19.30,,,
Sep,10,1.60,0.17,0.15,60,519,41.90,0.61,28.48,,,
Sep,10,1.90,0.07,0.07,100,3585,42.60,0.33,13.75,,,
Dec,10,1.85,0.13,0.14,5,265,39.90,0.43,14.20,,,
BHP Billiton Ltd Last Sale Price $37.83,,,,,,,,,,,,
Jun,10,36.50,2.18,2.54,25,166,37.10,0.68,35.66,,,
Jun,10,37.00,1.84,1.81,95,778,36.00,0.63,42.16,,,
Jun,10,37.50,1.51,1.60,45,377,34.70,0.57,49.50,,,
Jun,10,38.00,1.22,1.29,339,1584,33.80,0.51,51.18,,,
Jun,10,38.01,1.22,1.35,2,11,33.80,0.51,50.97,,,
Jun,10,38.50,0.95,1.01,177,978,32.70,0.45,40.06,,,
Jun,10,39.00,0.73,0.80,133,2248,31.70,0.38,30.62,,,
Jun,10,39.01,0.72,0.73,5,28,31.50,0.38,30.41,,,
Jun,10,39.50,0.55,0.59,161,1174,30.80,0.31,22.86,,,
Jun,10,40.00,0.40,0.40,246,2738,29.90,0.25,16.57,,,
Jun,10,40.50,0.29,0.31,140,1388,29.70,0.20,12.17,,,
Jun,10,41.00,0.20,0.21,112,1943,29.10,0.15,8.39,,,
Jun,10,41.50,0.13,0.14,51,865,28.60,0.11,5.45,,,
Jun,10,42.00,0.09,0.10,35,2340,28.10,0.08,3.57,,,
Jun,10,42.50,0.09,0.07,113,788,30.50,0.07,3.57,,,
Jun,10,43.00,0.06,0.04,1,1741,30.50,0.05,2.52,,,
Jun,10,43.50,0.05,0.13,100,1044,32.00,0.05,2.10,,,
Jun,10,44.00,0.04,0.03,60,1629,32.10,0.03,1.47,,,
Jun,10,45.00,0.02,0.03,1,1739,32.40,0.02,0.84,,,
Jun,10,48.00,0.00,0.01,2,401,33.00,-,-,,,
Jul,10,0.01,38.10,-,4,1400,-,-,4.66,,,
Jul,10,38.00,1.99,2.04,23,424,32.50,0.54,33.10,,,
