Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4472.4 at 16:37 4/6/2010  Report at 19:05 Friday 4/6/2010. Processed 19:33 Friday 4/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.38,,,,,,,,,,,,
Jun,10,14.50,0.23,0.25,1,246,19.60,0.46,27.20,,,
Jun,10,15.00,0.07,0.11,5,255,18.80,0.19,7.86,,,
Jul,10,14.50,0.41,0.45,10,46,18.90,0.52,18.81,,,
Aug,10,13.50,1.21,1.35,5,12,20.80,0.79,9.82,,,
Aug,10,14.50,0.56,0.28,3,29,19.80,0.54,16.92,,,
Sep,10,14.50,0.60,0.68,5,190,19.70,0.56,13.71,,,
Sep,10,15.00,0.39,0.91,3,25,19.60,0.43,8.84,,,
Asciano Grp Last Sale Price $1.61,,,,,,,,,,,,
Jul,10,1.60,0.09,0.09,25,190,30.00,0.56,32.49,,,
Sep,10,1.60,0.12,0.12,60,143,29.60,0.58,23.35,,,
Sep,10,1.80,0.04,0.09,60,883,29.90,0.31,9.14,,,
Amcor Ltd Last Sale Price $6.28,,,,,,,,,,,,
Jun,10,5.95,0.38,0.35,400,448,26.40,0.83,13.84,,,
Dec,10,6.25,0.42,0.41,300,162,22.30,0.62,11.17,,,
Dec,10,6.50,0.30,0.29,100,27,21.50,0.53,8.59,,,
AMP Ltd Last Sale Price $5.80,,,,,,,,,,,,
Jun,10,5.53,0.34,0.38,2,253,30.70,0.77,20.98,,,
Jun,10,5.77,0.19,0.20,50,450,29.70,0.56,46.45,,,
Jun,10,6.02,0.07,0.09,89,721,28.80,0.32,22.48,,,
Jun,10,6.26,0.04,0.05,87,1260,30.50,0.16,10.49,,,
