Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4724.4 at 16:34 22/12/2009  Report at 19:05 Tuesday 22/12/2009. Processed 19:23 Tuesday 22/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.97,,,,,,,,,,,,
Jan,10,14.00,0.20,0.20,46,146,10.80,0.55,14.10,,,
Jan,10,14.50,0.05,0.04,4,180,11.20,0.19,3.44,,,
Mar,10,13.00,1.13,1.42,3,9,15.30,0.88,4.45,,,
Mar,10,14.50,0.17,0.17,4,108,13.20,0.38,4.86,,,
Jun,10,14.00,0.62,0.61,20,36,15.80,0.62,8.76,,,
Jun,10,14.50,0.41,0.40,50,68,15.40,0.49,5.72,,,
Asciano Grp Last Sale Price $1.72,,,,,,,,,,,,
Jan,10,1.75,0.05,0.05,16,1330,27.70,0.45,28.00,,,
Jan,10,1.85,0.01,0.01,52,212,25.50,0.21,8.40,,,
Mar,10,1.66,0.17,0.16,100,2270,37.50,0.64,24.91,,,
Mar,10,1.75,0.12,0.11,43,514,36.20,0.52,27.17,,,
Jun,10,1.90,0.11,0.12,10,36,34.60,0.43,12.65,,,
Amcor Ltd Last Sale Price $6.10,,,,,,,,,,,,
Jan,10,5.26,0.86,0.90,3,75,2.00,1.00,3.15,,,
Mar,10,5.95,0.33,0.32,10,119,21.00,0.67,11.14,,,
AMP Ltd Last Sale Price $6.55,,,,,,,,,,,,
Jan,10,6.25,0.39,0.36,13,707,21.40,0.79,12.46,,,
Jan,10,6.50,0.23,0.23,46,1186,23.30,0.59,27.13,,,
Jan,10,6.75,0.14,0.14,6,645,26.50,0.40,21.26,,,
Jan,10,7.00,0.10,0.08,33,1860,29.00,0.27,13.93,,,
Feb,10,6.25,0.47,0.42,2,252,24.60,0.73,14.35,,,
Feb,10,6.50,0.33,0.34,3,405,25.60,0.59,23.64,,,
Feb,10,6.75,0.23,0.26,10,578,27.40,0.46,19.84,,,
Feb,10,7.00,0.17,0.15,42,495,29.30,0.35,14.35,,,
Mar,10,6.75,0.27,0.24,4,559,27.60,0.48,16.01,,,
Apr,10,6.50,0.44,0.44,2,346,27.90,0.60,16.63,,,
Jun,10,6.98,0.33,0.33,60,214,27.80,0.47,9.94,,,
Jun,10,8.42,0.10,0.10,20,395,31.10,0.19,3.01,,,
Sep,10,8.00,0.20,0.19,5,30,28.60,0.31,4.04,,,
Sep,10,8.50,0.14,0.12,6,17,29.40,0.24,2.83,,,
ANZ Banking Grp Last Sale Price $21.47,,,,,,,,,,,,
Jan,10,20.50,1.21,1.26,9,86,19.60,0.81,10.74,,,
Jan,10,21.00,0.85,0.83,49,214,19.50,0.69,17.00,,,
Jan,10,21.50,0.52,0.53,48,179,18.00,0.54,23.26,,,
Jan,10,22.00,0.28,0.28,90,520,17.10,0.38,12.75,,,
Jan,10,22.50,0.14,0.14,45,1176,16.70,0.23,6.26,,,
Jan,10,23.00,0.07,0.06,179,663,17.40,0.13,3.36,,,
Jan,10,23.50,0.06,0.04,10,392,19.90,0.10,2.46,,,
Feb,10,21.50,0.80,0.73,1,124,20.40,0.56,20.61,,,
Feb,10,22.00,0.55,0.51,14,263,19.80,0.45,14.17,,,
Feb,10,23.00,0.25,0.21,45,834,19.80,0.26,6.31,,,
Feb,10,23.50,0.14,0.12,1,109,19.30,0.17,3.73,,,
Feb,10,24.00,0.09,0.09,10,838,19.40,0.12,2.32,,,
Feb,10,24.50,0.05,0.06,18,77,19.40,0.07,1.29,,,
Mar,10,22.50,0.61,0.59,78,726,21.80,0.41,11.12,,,
Mar,10,23.00,0.46,0.45,31,276,21.80,0.33,8.32,,,
Mar,10,24.00,0.23,0.22,12,809,21.40,0.20,4.16,,,
Mar,10,25.00,0.11,0.12,5,370,21.40,0.11,1.99,,,
Apr,10,21.00,1.64,1.63,18,4,24.30,0.64,15.35,,,
Apr,10,24.00,0.41,0.88,20,25,22.30,0.27,5.34,,,
Jun,10,15.50,6.30,-,4,-,33.60,0.95,3.08,,,
Jun,10,26.00,0.27,0.25,1,216,24.00,0.19,2.44,,,
Jun,10,28.00,0.08,0.11,1,96,22.70,0.08,0.74,,,
Sep,10,22.50,1.60,1.54,10,2,26.20,0.54,9.82,,,
Sep,10,23.00,1.39,1.35,10,7,26.10,0.50,8.56,,,
Dec,11,16.00,6.72,2.89,1,9,35.50,0.88,2.91,,,
ASX Ltd Last Sale Price $34.67,,,,,,,,,,,,
Jan,10,31.00,3.79,3.80,1,13,12.20,1.00,3.46,,,
Jan,10,33.00,1.86,1.88,1,30,12.20,0.93,5.13,,,
Jan,10,34.50,0.71,0.67,14,99,12.40,0.62,15.10,,,
Jan,10,34.51,0.71,0.70,2,-,12.50,0.61,15.24,,,
Jan,10,35.00,0.43,0.43,2,120,11.80,0.47,11.91,,,
Jan,10,35.50,0.23,0.23,18,17,11.20,0.32,6.37,,,
Jan,10,36.00,0.12,0.10,10,6,11.20,0.19,3.19,,,
Feb,10,35.00,0.81,0.77,1,25,15.00,0.52,12.84,,,
Feb,10,35.50,0.63,0.54,9,37,15.60,0.43,9.97,,,
Feb,10,36.00,0.50,0.42,2,-,16.50,0.36,7.98,,,
Mar,10,38.50,0.10,0.09,7,-,16.00,0.14,1.12,,,
Jun,10,50.00,0.01,0.02,7,1,20.20,0.01,-,,,
Sep,10,38.00,1.29,1.24,2,10,22.00,0.44,4.94,,,
Dec,10,34.50,3.21,-,5,-,24.90,0.69,8.71,,,
Alumina Ltd Last Sale Price $1.77,,,,,,,,,,,,
Jan,10,1.80,0.07,0.07,102,1511,32.40,0.49,35.17,,,
Jan,10,1.93,0.04,0.04,70,1171,38.40,0.28,18.94,,,
Feb,10,1.93,0.06,0.07,12,3250,38.30,0.35,18.69,,,
Mar,10,1.71,0.18,0.18,10,353,37.90,0.64,25.16,,,
Mar,10,1.93,0.09,0.09,494,1581,38.40,0.40,18.59,,,
Jun,10,2.00,0.12,0.13,10,213,37.70,0.42,13.34,,,
AXA Asia Pacific Last Sale Price $6.46,,,,,,,,,,,,
Feb,10,6.75,0.13,0.13,1,-,20.40,0.36,10.70,,,
Mar,10,5.00,1.52,1.53,11,72,35.50,0.95,3.61,,,
Mar,10,6.50,0.25,-,350,10,20.50,0.55,15.03,,,
Sep,10,6.50,0.44,0.47,10,34,19.40,0.62,8.91,,,
BHP Billiton Ltd Last Sale Price $41.65,,,,,,,,,,,,
Jan,10,37.00,4.88,4.18,10,473,25.20,0.94,5.42,,,
Jan,10,37.50,4.38,4.09,2,295,22.50,0.94,5.30,,,
Jan,10,39.00,3.02,2.93,2,526,21.40,0.86,8.65,,,
Jan,10,39.50,2.61,2.35,11,451,21.00,0.82,10.49,,,
Jan,10,40.00,2.21,2.00,21,1142,20.50,0.77,12.80,,,
Jan,10,40.50,1.85,1.68,52,446,20.50,0.71,16.14,,,
Jan,10,41.00,1.50,1.43,100,1793,19.70,0.65,19.49,,,
Jan,10,41.50,1.18,1.08,189,767,19.20,0.57,23.75,,,
Jan,10,42.00,0.92,0.85,132,1757,19.00,0.50,21.22,,,
Jan,10,42.01,0.91,0.82,3,98,18.90,0.49,20.99,,,
Jan,10,42.50,0.70,0.66,45,457,18.80,0.42,16.14,,,
Jan,10,43.00,0.52,0.48,52,1139,18.60,0.34,11.88,,,
Jan,10,43.50,0.38,0.33,163,328,18.40,0.27,8.65,,,
Jan,10,44.00,0.27,0.23,191,1022,18.40,0.21,6.11,,,
Jan,10,45.00,0.13,0.13,15,955,18.50,0.12,3.00,,,
Jan,10,45.50,0.09,0.08,100,93,18.60,0.09,2.08,,,
Feb,10,36.00,6.14,5.35,3,129,30.00,0.90,6.51,,,
Feb,10,38.00,4.38,4.34,200,369,27.60,0.83,9.69,,,
Feb,10,41.00,2.16,1.91,4,389,24.60,0.62,20.05,,,
Feb,10,41.50,1.89,1.80,1,478,24.60,0.57,23.04,,,
Feb,10,42.00,1.60,1.54,3,690,23.90,0.53,21.18,,,
Feb,10,43.00,1.16,1.09,97,1171,23.60,0.43,15.34,,,
Feb,10,43.01,1.12,1.05,10,-,26.10,0.44,14.81,,,
Feb,10,43.50,0.92,0.86,2,17,22.80,0.38,12.22,,,
Feb,10,44.00,0.78,0.75,16,570,22.90,0.34,10.29,,,
Feb,10,44.01,0.78,0.74,1,-,25.50,0.36,10.36,,,
Feb,10,45.00,0.53,0.48,24,258,22.80,0.26,6.97,,,
Feb,10,46.00,0.34,0.32,2,244,22.90,0.19,4.58,,,
Feb,10,47.00,0.20,0.20,10,511,22.30,0.13,2.66,,,
Mar,10,34.50,7.61,7.93,1,38,31.60,0.91,4.24,,,
Mar,10,37.00,5.39,5.42,1,1978,29.10,0.84,6.95,,,
Mar,10,38.00,4.62,4.35,13,2187,29.10,0.79,9.04,,,
Mar,10,39.00,3.94,3.50,3,1328,29.50,0.73,12.07,,,
Mar,10,39.50,3.48,3.30,5,204,27.50,0.71,12.40,,,
Mar,10,42.00,1.97,1.90,10,807,25.80,0.55,18.32,,,
Mar,10,43.00,1.48,1.40,1,817,25.00,0.47,13.80,,,
Mar,10,44.00,1.17,1.08,81,1895,25.40,0.40,10.86,,,
Mar,10,45.00,0.86,0.77,65,1786,25.10,0.33,8.06,,,
Mar,10,47.00,0.44,0.43,50,501,24.40,0.21,4.10,,,
Mar,10,52.00,0.08,0.06,5,14,24.70,0.05,0.75,,,
Apr,10,39.00,4.21,4.04,1,46,28.40,0.72,10.60,,,
Apr,10,42.00,2.42,2.27,2,19,26.50,0.56,16.41,,,
Apr,10,45.00,1.20,1.13,5,211,25.00,0.38,8.15,,,
May,10,43.00,2.37,2.27,11,39,27.00,0.52,13.20,,,
May,10,43.50,2.16,2.06,9,-,26.90,0.49,12.06,,,
Jun,10,36.00,7.07,6.20,15,331,31.80,0.81,6.70,,,
Jun,10,38.00,5.67,5.35,2,57,30.90,0.75,9.55,,,
Jun,10,42.00,3.25,3.04,5,173,28.30,0.58,15.42,,,
Jun,10,42.50,3.01,2.86,6,84,28.20,0.56,14.26,,,
Jun,10,44.00,2.40,2.25,3,40,27.90,0.49,11.35,,,
Jun,10,45.00,1.99,1.81,1,586,27.20,0.44,9.40,,,
Sep,10,36.00,7.95,7.30,1,3,33.40,0.79,7.30,,,
Sep,10,42.00,4.26,4.12,9,216,30.00,0.61,13.53,,,
Dec,10,45.00,3.93,3.80,160,668,31.40,0.58,9.38,,,
Dec,10,50.00,2.35,2.25,10,261,30.30,0.36,5.61,,,
Dec,10,55.00,1.19,1.22,36,1301,28.20,0.26,2.83,,,
Jun,12,35.00,12.58,12.61,5,106,37.40,0.83,5.65,,,
Jun,12,50.00,6.22,6.05,1,-,33.80,0.55,5.92,,,
Boral Ltd Last Sale Price $5.64,,,,,,,,,,,,
Jan,10,5.50,0.28,0.23,27,491,26.30,0.66,23.84,,,
Jan,10,5.75,0.14,0.13,22,150,24.70,0.45,23.84,,,
Feb,10,6.25,0.10,0.07,20,103,30.50,0.26,9.32,,,
BlueScope Steel Last Sale Price $2.94,,,,,,,,,,,,
Jan,10,2.81,0.18,0.19,10,537,25.40,0.75,16.34,,,
Jan,10,3.00,0.07,0.07,324,1639,25.10,0.44,24.50,,,
Jan,10,3.19,0.02,0.03,37,579,23.40,0.16,6.53,,,
Feb,10,3.00,0.13,0.13,245,868,28.80,0.49,23.51,,,
Mar,10,2.81,0.29,0.28,6,365,38.90,0.66,21.13,,,
Mar,10,3.19,0.10,0.10,56,489,33.60,0.38,13.21,,,
Apr,10,3.25,0.12,0.11,50,97,33.50,0.38,11.07,,,
Sep,10,4.50,0.06,0.07,15,134,38.30,0.16,2.70,,,
Dec,12,3.75,0.59,0.56,17,19,40.10,0.57,6.75,,,
Brambles Ltd Last Sale Price $6.78,,,,,,,,,,,,
Jan,10,6.25,0.59,0.40,6,24,23.90,0.88,8.50,,,
Jan,10,6.50,0.39,0.39,124,865,23.30,0.75,14.88,,,
Jan,10,6.75,0.22,0.21,177,679,21.60,0.57,26.21,,,
Jan,10,7.00,0.11,0.10,253,761,21.40,0.36,14.88,,,
Jan,10,7.25,0.04,0.03,22,1084,20.80,0.19,5.67,,,
Feb,10,5.75,1.11,1.06,7,3,31.70,0.92,6.53,,,
Feb,10,6.50,0.48,0.48,3,423,26.50,0.70,16.72,,,
Feb,10,7.00,0.20,0.20,192,348,24.30,0.44,16.72,,,
Mar,10,6.75,0.38,0.28,2,109,26.40,0.58,20.04,,,
Mar,10,7.00,0.27,0.27,2,209,26.50,0.48,15.46,,,
Mar,10,7.25,0.17,0.18,5,558,25.90,0.37,10.02,,,
Apr,10,6.25,0.74,0.68,2,5,28.00,0.76,8.76,,,
Apr,10,6.50,0.57,0.52,2,5,27.60,0.68,12.31,,,
Jun,10,5.10,1.78,1.79,5,7,36.70,0.91,2.91,,,
Jun,10,7.05,0.41,0.38,12,20,28.50,0.52,12.08,,,
Jun,10,8.02,0.17,0.14,10,73,28.90,0.28,4.80,,,
C'wlth Bank  of Aust  Last Sale Price $52.59,,,,,,,,,,,,
Jan,10,51.00,2.42,2.37,6,101,20.20,0.73,15.07,,,
Jan,10,52.00,1.75,1.61,7,420,19.70,0.62,21.10,,,
Jan,10,52.50,1.44,1.30,20,98,19.20,0.56,24.57,,,
Jan,10,53.00,1.16,1.02,32,474,18.70,0.50,21.10,,,
Jan,10,53.50,0.92,0.88,17,99,18.30,0.43,16.71,,,
Jan,10,54.00,0.71,0.71,12,210,17.90,0.37,12.97,,,
Jan,10,54.50,0.52,0.48,67,41,17.40,0.31,9.50,,,
Jan,10,55.00,0.39,0.39,26,417,17.20,0.25,7.03,,,
Jan,10,56.00,0.23,0.20,3,235,17.50,0.16,4.11,,,
Jan,10,57.00,0.09,0.10,21,90,16.40,0.08,1.64,,,
Jan,10,58.00,0.06,0.05,4,311,17.50,0.05,1.10,,,
Jan,10,59.00,0.03,0.03,7,30,17.70,0.03,0.55,,,
Feb,10,54.00,1.25,1.22,17,70,21.00,0.45,13.14,,,
Feb,10,55.00,0.88,0.83,2,350,20.60,0.36,9.25,,,
Feb,10,56.00,0.62,0.58,5,92,20.60,0.29,6.52,,,
Feb,10,57.00,0.42,0.42,12,56,20.60,0.22,4.47,,,
Mar,10,35.00,17.81,17.83,2,12,26.00,1.00,1.62,,,
Mar,10,51.00,3.33,3.41,1,111,24.70,0.67,12.81,,,
Mar,10,54.00,1.69,1.53,30,236,23.20,0.48,12.48,,,
Mar,10,55.00,1.31,1.30,3,113,22.80,0.42,9.67,,,
Jun,10,45.00,8.57,8.74,3,83,26.80,0.86,3.68,,,
Jun,10,53.00,3.56,4.17,1,87,25.60,0.58,13.34,,,
Jun,10,54.00,3.06,3.20,1,18,25.10,0.54,11.48,,,
Jun,10,55.00,2.65,2.62,100,135,24.90,0.50,9.92,,,
Jun,10,56.00,2.31,2.10,1,10,24.90,0.46,8.68,,,
Coca-Cola Amatil Last Sale Price $11.45,,,,,,,,,,,,
Jan,10,11.50,0.25,0.23,34,132,17.40,0.52,20.97,,,
Jan,10,12.00,0.07,0.11,5,40,16.70,0.23,6.29,,,
Mar,10,11.50,0.41,0.38,236,255,19.70,0.56,13.90,,,
Mar,10,12.00,0.20,0.16,50,100,18.90,0.39,6.95,,,
Cochlear Ltd Last Sale Price $68.60,,,,,,,,,,,,
Jun,10,65.00,8.04,4.50,2,3,30.70,0.69,12.77,,,
Computershare Ltd Last Sale Price $11.25,,,,,,,,,,,,
Jan,10,11.50,0.17,0.12,10,101,18.20,0.40,14.94,,,
Feb,10,11.50,0.30,0.30,10,31,21.10,0.47,14.99,,,
Feb,10,12.00,0.14,0.10,15,-,21.10,0.29,7.13,,,
Feb,10,12.50,0.07,-,10,-,21.90,0.16,3.44,,,
Mar,10,11.50,0.40,0.35,7,34,22.00,0.50,13.63,,,
CSL Ltd Last Sale Price $31.95,,,,,,,,,,,,
Jan,10,29.50,2.60,2.42,10,-,15.90,0.96,4.51,,,
Jan,10,30.50,1.72,1.00,9,526,16.20,0.85,7.97,,,
Jan,10,31.00,1.28,0.99,9,519,14.90,0.78,9.92,,,
Jan,10,31.50,0.89,0.86,22,110,13.70,0.69,13.08,,,
Jan,10,32.00,0.60,0.58,21,227,13.80,0.55,18.04,,,
Jan,10,32.50,0.34,0.34,20,352,12.90,0.40,10.37,,,
Jan,10,33.00,0.17,0.16,10,120,12.20,0.25,5.11,,,
Feb,10,32.50,0.80,0.78,9,178,17.60,0.48,13.85,,,
Feb,10,33.00,0.55,0.55,25,47,16.50,0.39,9.52,,,
Feb,10,34.00,0.26,0.23,1,45,16.00,0.23,4.50,,,
Mar,10,31.00,1.93,1.80,2,151,20.30,0.69,11.85,,,
Mar,10,32.00,1.27,1.27,1,257,18.90,0.57,15.50,,,
Mar,10,33.00,0.85,0.85,1,336,19.20,0.45,10.39,,,
Mar,10,33.50,0.65,0.63,5,18,18.60,0.38,7.84,,,
Mar,10,34.00,0.50,0.45,2,481,18.60,0.32,6.08,,,
Mar,10,35.00,0.29,0.27,1,31,18.70,0.22,3.59,,,
Mar,10,36.00,0.17,0.17,8,26,18.80,0.15,2.07,,,
Dec,10,40.00,0.88,0.80,4,26,23.80,0.27,2.72,,,
CSR Ltd Last Sale Price $1.72,,,,,,,,,,,,
Jan,10,1.67,0.10,0.07,18,118,29.10,0.67,25.13,,,
David Jones Ltd Last Sale Price $5.35,,,,,,,,,,,,
Feb,10,5.75,0.11,0.11,16,4,26.40,0.31,10.85,,,
Foster's Grp Last Sale Price $5.46,,,,,,,,,,,,
Jan,10,5.50,0.13,0.12,13,627,19.20,0.50,21.99,,,
Feb,10,5.25,0.34,0.31,50,10,23.00,0.71,13.67,,,
Feb,10,5.50,0.20,0.19,2,723,22.50,0.53,20.26,,,
Feb,10,5.75,0.11,0.11,15,727,23.20,0.35,11.14,,,
