Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4825.5 at 16:34 11/3/2010  Report at 19:05 Thursday 11/3/2010. Processed 19:12 Thursday 11/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.98,,,,,,,,,,,,
Mar,10,14.50,0.54,0.60,30,310,16.50,0.86,9.75,,,
Mar,10,15.00,0.20,0.19,111,140,16.50,0.52,31.68,,,
Apr,10,14.00,1.12,1.15,1,11,17.50,0.89,6.58,,,
Apr,10,14.50,0.68,0.68,6,307,15.30,0.77,9.75,,,
Apr,10,15.00,0.36,0.36,6,161,15.00,0.56,17.54,,,
Apr,10,15.50,0.17,0.14,3,10,15.20,0.33,8.04,,,
May,10,15.00,0.47,0.45,10,43,14.90,0.58,14.53,,,
Sep,10,15.50,0.58,0.55,1,102,15.90,0.51,7.17,,,
Dec,10,15.00,1.02,1.01,24,8,17.60,0.64,8.63,,,
Asciano Grp Last Sale Price $1.84,,,,,,,,,,,,
Apr,10,1.80,0.11,0.11,100,333,31.30,0.62,27.77,,,
Sep,10,1.90,0.16,-,40,50,30.40,0.54,15.61,,,
Amcor Ltd Last Sale Price $5.96,,,,,,,,,,,,
May,10,6.18,0.15,0.15,7,28,20.10,0.42,11.78,,,
Jun,10,0.01,6.03,-,187,3525,-,-,4.33,,,
Jun,10,5.26,0.79,0.82,2,-,20.00,0.92,5.20,,,
Jun,10,6.18,0.17,0.18,10,73,18.70,0.44,10.11,,,
Jul,10,6.25,0.20,0.21,3,45,18.80,0.44,8.47,,,
AMP Ltd Last Sale Price $6.12,,,,,,,,,,,,
Mar,10,6.00,0.19,0.22,6,569,22.80,0.70,25.84,,,
Mar,10,6.25,0.05,0.07,306,1021,20.60,0.33,19.88,,,
Apr,10,6.00,0.28,0.27,34,358,21.60,0.65,18.49,,,
Apr,10,6.25,0.14,0.14,29,1385,21.10,0.45,17.30,,,
Apr,10,6.50,0.07,0.07,6,730,21.00,0.26,8.35,,,
May,10,6.25,0.22,0.22,4,99,22.30,0.49,16.44,,,
Jun,10,6.74,0.13,0.12,20,195,23.70,0.29,7.03,,,
Jul,10,6.75,0.17,0.16,10,6,23.20,0.32,6.98,,,
Dec,10,5.25,1.13,1.20,2,-,26.50,0.83,5.38,,,
Dec,10,5.75,0.78,0.78,11,48,25.10,0.72,8.39,,,
Dec,11,6.00,0.93,0.92,10,70,28.50,0.73,7.36,,,
Dec,13,3.00,3.20,3.22,3,6,19.60,1.00,0.35,,,
ANZ Banking Grp Last Sale Price $24.06,,,,,,,,,,,,
Mar,10,19.00,5.09,1.80,12,106,22.10,1.00,3.03,,,
Mar,10,20.00,4.09,4.18,10,221,21.60,1.00,3.03,,,
Mar,10,21.00,3.09,3.00,2,652,21.00,1.00,3.03,,,
Mar,10,21.50,2.60,2.70,2,438,20.80,1.00,3.54,,,
Mar,10,22.00,2.10,2.06,20,1369,20.50,0.99,3.54,,,
Mar,10,22.50,1.60,1.70,41,1200,17.80,0.98,4.05,,,
Mar,10,23.00,1.15,1.26,54,1046,19.90,0.89,9.10,,,
Mar,10,23.50,0.73,0.71,54,1356,19.30,0.76,17.19,,,
Mar,10,24.00,0.36,0.35,280,2019,16.80,0.56,30.85,,,
