Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4829.8 at 16:34 10/3/2010  Report at 19:05 Wednesday 10/3/2010. Processed 19:16 Wednesday 10/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.99,,,,,,,,,,,,
Mar,10,14.50,0.56,0.60,64,337,17.30,0.85,9.89,,,
Mar,10,15.00,0.21,0.22,24,158,16.70,0.53,31.96,,,
Apr,10,14.50,0.70,0.69,57,292,15.70,0.77,10.27,,,
Apr,10,15.00,0.38,0.38,34,128,15.10,0.56,17.90,,,
May,10,14.50,0.81,0.69,1,31,16.20,0.74,10.02,,,
May,10,15.50,0.26,0.25,8,-,14.90,0.39,8.01,,,
Jun,10,14.00,1.26,1.18,2,57,15.30,0.86,6.26,,,
Jun,10,15.50,0.34,0.18,2,73,14.90,0.43,7.74,,,
Sep,10,15.50,0.56,0.53,38,64,15.30,0.52,6.95,,,
Asciano Grp Last Sale Price $1.86,,,,,,,,,,,,
Mar,10,1.66,0.22,0.25,1,2528,48.10,0.89,18.40,,,
Mar,10,1.75,0.13,0.15,54,758,38.80,0.80,24.53,,,
Apr,10,1.90,0.07,0.10,50,2195,29.30,0.47,26.93,,,
Apr,10,2.00,0.04,0.04,91,67,29.50,0.30,13.47,,,
May,10,1.70,0.22,0.27,7,8,33.20,0.77,14.90,,,
May,10,1.80,0.16,0.14,206,76,33.70,0.64,23.60,,,
Jun,10,1.70,0.25,0.28,40,1273,36.20,0.74,15.59,,,
Jun,10,2.00,0.07,0.12,10,123,29.50,0.39,13.75,,,
Aug,10,2.00,0.11,0.12,5,-,29.10,0.45,12.12,,,
Dec,10,1.96,0.18,0.22,78,101,29.10,0.54,12.22,,,
Amcor Ltd Last Sale Price $5.94,,,,,,,,,,,,
Mar,10,5.49,0.47,0.50,10,20,28.70,0.92,7.68,,,
Apr,10,5.95,0.19,0.23,4,298,20.20,0.55,22.89,,,
Apr,10,6.18,0.09,0.11,20,222,18.50,0.33,10.24,,,
Apr,10,6.41,0.03,0.06,6,35,18.10,0.16,3.61,,,
May,10,6.18,0.14,0.17,10,21,19.90,0.40,10.89,,,
Sep,10,6.25,0.26,0.29,30,26,21.00,0.48,8.07,,,
AMP Ltd Last Sale Price $6.16,,,,,,,,,,,,
Mar,10,6.00,0.22,0.23,60,604,23.50,0.73,22.22,,,
Mar,10,6.25,0.07,0.07,34,987,21.20,0.40,25.92,,,
Mar,10,6.50,0.03,0.03,23,1083,25.40,0.17,9.26,,,
Apr,10,6.00,0.31,0.30,11,357,22.10,0.68,17.43,,,
Apr,10,6.25,0.15,0.16,510,895,19.20,0.48,17.43,,,
Apr,10,6.50,0.07,0.07,12,732,19.80,0.28,8.13,,,
Jun,10,6.02,0.44,0.44,4,37,24.30,0.64,16.34,,,
Jun,10,6.26,0.30,0.23,20,237,23.70,0.53,16.89,,,
Jun,10,6.50,0.20,0.21,207,368,23.70,0.41,11.35,,,
Jun,10,6.74,0.14,0.16,40,166,23.70,0.31,7.48,,,
Sep,10,6.25,0.42,0.41,20,240,23.50,0.57,12.72,,,
Dec,10,5.75,0.80,0.80,74,122,24.60,0.74,7.89,,,
ANZ Banking Grp Last Sale Price $23.94,,,,,,,,,,,,
Mar,10,18.01,5.96,-,1,49,53.90,1.00,3.34,,,
Mar,10,18.51,5.46,-,3,3,30.40,1.00,2.86,,,
Mar,10,21.00,2.98,2.83,65,674,31.30,0.98,4.29,,,
Mar,10,22.00,1.99,2.06,12,1381,23.50,0.97,4.76,,,
Mar,10,22.50,1.51,1.42,11,1200,22.00,0.93,6.67,,,
Mar,10,23.00,1.06,1.04,55,1088,20.80,0.85,11.43,,,
Mar,10,23.50,0.64,0.67,38,1351,18.30,0.72,19.06,,,
Mar,10,24.00,0.33,0.32,233,2027,17.30,0.51,30.97,,,
Mar,10,24.50,0.12,0.11,27,802,15.90,0.27,11.43,,,
Apr,10,21.50,2.60,2.68,19,139,18.00,0.96,4.78,,,
