Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4949.5 at 16:36 20/4/2010  Report at 19:05 Tuesday 20/4/2010. Processed 19:20 Tuesday 20/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $15.25,,,,,,,,,,,,
Apr,10,14.50,0.77,0.86,6,277,15.60,0.98,4.79,,,
Apr,10,15.00,0.33,0.33,3,239,16.30,0.76,17.95,,,
May,10,15.50,0.22,0.25,1,85,15.20,0.42,13.54,,,
Jun,10,15.00,0.61,0.80,6,226,15.70,0.67,13.06,,,
Jun,10,15.50,0.34,0.46,6,266,15.50,0.48,12.33,,,
Sep,10,15.50,0.61,0.73,6,131,16.10,0.55,9.38,,,
Asciano Grp Last Sale Price $1.79,,,,,,,,,,,,
Apr,10,1.80,0.04,0.03,175,433,30.20,0.50,71.17,,,
Amcor Ltd Last Sale Price $6.35,,,,,,,,,,,,
Apr,10,6.18,0.20,0.25,4,290,19.80,0.82,14.37,,,
May,10,6.41,0.13,0.15,4,244,18.00,0.49,19.66,,,
AMP Ltd Last Sale Price $6.29,,,,,,,,,,,,
Apr,10,6.00,0.32,0.32,25,693,28.00,0.87,14.51,,,
Apr,10,6.25,0.12,0.11,67,1608,23.00,0.59,43.52,,,
Apr,10,6.50,0.02,0.01,312,1300,21.50,0.18,11.61,,,
Apr,10,7.00,-,0.01,127,462,21.50,-,4.06,,,
May,10,6.25,0.23,0.23,20,180,23.80,0.58,28.25,,,
May,10,6.50,0.10,0.07,57,665,21.70,0.36,15.27,,,
Jun,10,4.09,2.23,2.18,2,1,23.90,1.00,2.64,,,
Jun,10,5.05,1.28,1.23,9,-,23.40,0.99,3.52,,,
Jun,10,6.50,0.17,0.13,9,889,21.80,0.42,14.51,,,
Aug,10,6.25,0.41,0.37,3,100,23.10,0.60,16.87,,,
Dec,10,4.00,2.37,2.30,7,40,32.30,0.98,1.87,,,
Mar,11,6.25,0.61,-,10,-,24.00,0.65,9.76,,,
ANZ Banking Grp Last Sale Price $25.13,,,,,,,,,,,,
Apr,10,21.50,3.65,3.66,7,139,16.50,1.00,3.63,,,
Apr,10,22.00,3.15,4.12,2,191,16.50,1.00,3.63,,,
Apr,10,23.00,2.15,2.35,3,544,16.50,1.00,3.63,,,
Apr,10,23.50,1.66,1.70,6,817,16.50,1.00,3.63,,,
Apr,10,24.00,1.17,1.29,48,748,16.50,0.97,5.08,,,
Apr,10,24.50,0.81,0.85,29,808,25.80,0.75,26.14,,,
Apr,10,25.00,0.46,0.50,38,1281,23.70,0.58,47.20,,,
Apr,10,25.50,0.22,0.25,148,1048,23.20,0.37,31.95,,,
Apr,10,26.00,0.10,0.10,125,1144,23.40,0.19,13.80,,,
Apr,10,26.50,0.04,0.03,10,496,23.70,0.09,5.08,,,
May,10,16.00,9.16,9.25,1,30,21.60,1.00,1.15,,,
May,10,24.50,0.94,1.35,11,295,21.60,0.69,11.85,,,
May,10,24.51,0.81,0.87,7,146,21.30,0.69,7.07,,,
