Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4520.7 at 16:38 9/2/2010  Report at 19:05 Tuesday 9/2/2010. Processed 19:30 Tuesday 9/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.73,,,,,,,,,,,,
Feb,10,14.50,0.01,0.04,11,104,15.00,0.05,1.25,,,
Apr,10,14.00,0.23,0.21,19,10,15.90,0.48,7.81,,,
Apr,10,14.50,0.11,0.20,11,6,15.70,0.30,3.49,,,
Asciano Grp Last Sale Price $1.69,,,,,,,,,,,,
Mar,10,1.75,0.06,0.10,20,715,33.90,0.42,26.48,,,
Jun,10,1.70,0.14,0.14,60,248,33.00,0.56,22.30,,,
Amcor Ltd Last Sale Price $5.97,,,,,,,,,,,,
Feb,10,6.18,0.04,0.12,20,334,25.70,0.28,16.18,,,
Mar,10,6.18,0.07,0.07,5,249,23.60,0.38,9.51,,,
Apr,10,6.18,0.12,0.14,20,179,22.00,0.44,8.79,,,
Jun,10,0.01,5.88,-,228,3297,-,-,-,,,
AMP Ltd Last Sale Price $6.25,,,,,,,,,,,,
Feb,10,6.25,0.15,0.14,4,538,27.80,0.53,51.53,,,
Feb,10,6.50,0.07,0.07,593,890,31.80,0.30,25.76,,,
Mar,10,6.00,0.37,0.35,2,672,29.60,0.70,15.57,,,
Mar,10,6.25,0.22,0.20,35,851,28.30,0.55,27.90,,,
Mar,10,7.00,0.07,0.07,46,1265,38.20,0.23,9.73,,,
Mar,10,7.25,0.05,0.05,4,266,40.30,0.17,6.49,,,
Apr,10,5.75,0.60,0.60,5,15,31.70,0.77,7.66,,,
Jun,10,6.50,0.32,0.32,2,226,30.30,0.50,13.74,,,
Jun,10,6.98,0.19,0.17,55,153,30.70,0.35,8.16,,,
Jun,10,7.70,0.07,0.20,5,181,30.70,0.18,3.22,,,
Dec,11,8.50,0.27,0.27,22,62,28.20,0.41,2.31,,,
ANZ Banking Grp Last Sale Price $20.57,,,,,,,,,,,,
Feb,10,18.00,2.65,2.63,30,13,41.80,0.94,7.83,,,
Feb,10,19.50,1.31,1.37,13,24,36.60,0.78,25.57,,,
Feb,10,20.00,0.89,0.96,35,58,31.30,0.69,32.88,,,
Feb,10,20.50,0.57,0.50,3,37,30.40,0.55,52.71,,,
Feb,10,21.00,0.34,0.30,53,340,29.30,0.40,34.97,,,
Feb,10,21.50,0.19,0.19,127,423,29.40,0.26,19.83,,,
Feb,10,22.00,0.09,0.11,179,532,28.50,0.15,9.39,,,
Feb,10,22.50,0.05,0.05,102,1001,30.10,0.09,5.22,,,
Feb,10,23.00,0.03,0.03,25,1370,31.90,0.05,3.13,,,
Feb,10,23.50,0.03,0.04,2,418,35.20,0.04,2.61,,,
Feb,10,24.50,0.01,0.03,10,229,38.80,0.02,1.04,,,
Feb,10,25.00,0.01,0.14,276,440,39.10,0.01,0.52,,,
Mar,10,20.50,0.91,0.94,19,97,29.00,0.56,33.12,,,
Mar,10,21.00,0.66,0.65,93,523,28.20,0.46,25.83,,,
Mar,10,21.50,0.46,0.50,15,351,27.60,0.37,17.94,,,
Mar,10,22.00,0.31,0.26,6,959,27.30,0.28,12.22,,,
Mar,10,22.50,0.21,0.20,21,909,27.40,0.21,8.28,,,
Mar,10,23.00,0.13,0.11,8,465,27.20,0.14,5.13,,,
Mar,10,24.00,0.05,0.05,5,933,27.40,0.07,1.97,,,
Mar,10,24.50,0.03,0.13,15,331,27.40,0.04,1.18,,,
Mar,10,25.00,0.02,0.04,291,406,27.40,0.03,0.79,,,
Apr,10,20.50,1.19,1.29,18,10,28.00,0.57,24.84,,,
Apr,10,21.00,0.94,0.98,2,48,27.60,0.50,20.85,,,
Apr,10,21.50,0.71,0.73,90,37,26.80,0.42,15.86,,,
Apr,10,22.00,0.54,0.65,2,82,26.50,0.35,11.98,,,
Apr,10,23.00,0.28,0.27,11,171,25.70,0.22,6.21,,,
Apr,10,23.50,0.19,0.27,12,253,25.10,0.17,4.21,,,
Apr,10,24.00,0.14,0.14,3,162,25.60,0.13,3.11,,,
May,10,20.00,1.58,-,20,-,28.70,0.64,16.51,,,
May,10,22.00,0.60,0.63,22,13,26.20,0.39,9.94,,,
May,10,23.50,0.23,0.25,1,5,24.90,0.21,3.86,,,
Jun,10,16.50,4.29,7.00,18,27,27.80,0.94,2.94,,,
Jun,10,17.00,3.85,5.45,2,285,27.80,0.91,3.59,,,
Jun,10,17.50,3.41,1.90,1,31,27.80,0.88,4.44,,,
Jun,10,18.50,2.62,3.91,1,9,27.80,0.80,7.11,,,
Jun,10,19.01,2.17,2.08,8,-,29.00,0.74,8.02,,,
Jun,10,20.00,1.65,1.73,2,243,27.80,0.65,14.03,,,
Jun,10,20.50,1.39,1.31,1,204,27.80,0.59,17.22,,,
Jun,10,28.00,0.04,0.04,2,95,26.80,0.05,0.52,,,
Sep,10,22.50,1.00,1.94,21,41,26.60,0.44,7.82,,,
Sep,10,23.00,0.83,0.85,21,60,26.10,0.40,6.49,,,
Nov,10,29.50,0.14,0.13,4,113,26.20,0.11,0.83,,,
Dec,10,17.00,4.34,3.55,18,157,32.10,0.83,4.30,,,
Dec,10,18.00,3.56,5.72,1,175,29.90,0.79,5.50,,,
Dec,10,19.00,3.00,3.13,1,189,30.70,0.72,8.01,,,
Dec,10,20.00,2.42,2.42,1,586,29.80,0.66,10.35,,,
Dec,10,21.00,1.85,1.79,15,277,28.00,0.60,10.30,,,
Dec,11,26.00,1.27,1.19,10,34,28.60,0.41,3.32,,,
Dec,12,13.00,8.22,8.00,1,290,37.20,0.90,1.10,,,
ASX Ltd Last Sale Price $35.15,,,,,,,,,,,,
Feb,10,35.00,0.86,0.67,10,69,27.40,0.56,43.37,,,
Feb,10,36.00,0.37,0.37,2,185,25.00,0.35,22.60,,,
Mar,10,33.00,2.31,-,10,10,23.30,0.82,3.81,,,
Mar,10,35.00,0.94,0.70,11,94,23.30,0.57,18.35,,,
Mar,10,35.50,0.70,0.72,1,76,22.70,0.50,16.15,,,
Mar,10,36.00,0.51,0.38,15,60,22.40,0.43,11.77,,,
Mar,10,36.50,0.35,0.32,25,53,21.90,0.36,8.19,,,
Mar,10,37.50,0.18,0.16,25,100,21.90,0.24,4.15,,,
Apr,10,36.00,0.77,0.74,1,-,21.00,0.47,9.93,,,
Apr,10,36.50,0.61,0.60,16,-,20.90,0.42,7.98,,,
Jun,10,33.50,2.56,-,10,5,22.70,0.72,6.95,,,
Dec,13,45.00,4.27,4.25,1,-,29.70,0.60,3.14,,,
Alumina Ltd Last Sale Price $1.59,,,,,,,,,,,,
Feb,10,1.54,0.08,0.11,40,108,41.60,0.66,47.41,,,
Feb,10,1.63,0.04,0.05,200,3043,44.90,0.41,54.18,,,
Mar,10,1.54,0.12,0.11,40,324,42.90,0.62,38.38,,,
Mar,10,1.63,0.08,0.07,59,356,43.80,0.48,40.94,,,
Mar,10,1.71,0.05,0.06,46,1138,42.10,0.35,25.59,,,
Mar,10,1.93,0.03,0.03,143,2499,55.10,0.18,12.79,,,
Sep,10,1.70,0.17,0.16,43,50,40.00,0.52,17.25,,,
