Derivatives: Call Options - daily trades ,,,,,,,,,,,,
XAO 4374.0 at 16:17 8/7/2010  Report at 19:06 Thursday 8/7/2010. Processed 19:51 Thursday 8/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.87,,,,,,,,,,,,
Jul,10,15.00,0.19,0.17,10,121,16.10,0.45,20.64,,,
Aug,10,15.00,0.36,0.32,2,114,17.20,0.51,17.67,,,
Aug,10,15.50,0.16,0.14,19,122,16.40,0.30,7.85,,,
Sep,10,14.50,0.70,0.70,4,198,17.40,0.69,10.38,,,
Oct,10,15.00,0.47,0.47,6,5,17.00,0.56,10.32,,,
Jun,11,15.00,1.04,1.03,5,-,18.00,0.64,7.27,,,
Dec,12,18.00,1.02,1.07,3,15,20.10,0.46,2.80,,,
Asciano Grp Last Sale Price $1.68,,,,,,,,,,,,
Jul,10,1.70,0.03,0.03,30,1451,20.00,0.44,24.69,,,
Aug,10,1.70,0.06,0.06,20,35,24.10,0.50,23.90,,,
Aug,10,1.80,0.01,0.03,52,514,20.90,0.22,6.52,,,
Sep,10,1.80,0.04,0.04,18,883,26.40,0.34,11.14,,,
Amcor Ltd Last Sale Price $6.69,,,,,,,,,,,,
Jul,10,6.50,0.27,0.27,27,365,22.10,0.74,18.60,,,
Aug,10,6.50,0.34,0.29,4,411,23.30,0.68,16.91,,,
Sep,10,6.75,0.23,0.20,3,118,22.30,0.53,15.74,,,
Sep,10,7.00,0.13,0.10,20,20,21.60,0.39,8.74,,,
Dec,10,0.01,6.66,-,275,523,-,-,-,,,
AMP Ltd Last Sale Price $5.25,,,,,,,,,,,,
Jul,10,5.00,0.32,0.27,3,84,31.50,0.77,22.12,,,
Jul,10,5.25,0.16,0.14,45,139,29.10,0.53,48.98,,,
Jul,10,5.50,0.05,0.04,60,347,26.60,0.26,15.80,,,
Jul,10,5.75,0.03,0.03,76,564,33.90,0.15,9.48,,,
Jul,10,6.25,0.00,0.02,20,539,35.40,0.02,1.26,,,
Jul,10,6.50,0.00,0.02,11,255,36.10,-,0.32,,,
Aug,10,5.50,0.14,0.12,28,113,28.90,0.38,18.77,,,
Aug,10,5.75,0.07,0.07,178,568,28.90,0.23,9.73,,,
Aug,10,6.00,0.04,0.08,16,237,31.40,0.15,6.26,,,
Sep,10,4.00,1.29,-,1,-,36.40,0.96,3.57,,,
Sep,10,5.25,0.27,0.26,4,88,28.80,0.56,24.07,,,
Sep,10,5.50,0.14,0.15,31,822,26.50,0.41,12.92,,,
Sep,10,5.75,0.09,0.08,16,280,27.60,0.29,8.02,,,
Nov,10,5.50,0.23,-,4,12,27.20,0.48,11.34,,,
